# q in nm-1	I	poisson_error
1.289189696504384197e-01	4.548669338226318359e+00	5.205669814452387190e-01
1.430183876667701914e-01	4.218023300170898438e+00	2.718111785819617987e-01
1.571178056831019632e-01	3.920927047729492188e+00	2.014700589088478655e-01
1.712172236994337071e-01	3.675243616104125977e+00	1.647849596088680757e-01
1.853166417157655066e-01	3.443912506103515625e+00	1.377447443437747332e-01
1.994160597320972506e-01	3.270972013473510742e+00	1.178509604926902959e-01
2.135154777484290223e-01	3.143482685089111328e+00	1.034830142635076305e-01
2.276148957647607940e-01	3.013292551040649414e+00	1.011861935391407119e-01
2.417143137810925657e-01	2.928885936737060547e+00	9.850761270904269395e-02
2.558137317974243374e-01	2.847749948501586914e+00	9.590563786856973194e-02
2.699131498137561369e-01	2.790398836135864258e+00	9.426842078091736410e-02
2.840125678300878809e-01	2.750081062316894531e+00	9.072209023578431397e-02
2.981119858464196248e-01	2.713678359985351562e+00	8.483053990708540326e-02
3.122114038627513688e-01	2.700397491455078125e+00	8.135576791632247173e-02
3.263108218790831683e-01	2.689608335494995117e+00	7.858250311441847269e-02
3.404102398954149677e-01	2.695135593414306641e+00	7.614463910504036537e-02
3.545096579117467117e-01	2.714096069335937500e+00	7.425535599646862495e-02
3.686090759280784557e-01	2.748138904571533203e+00	7.300863901889476093e-02
3.827084939444102551e-01	2.782117605209350586e+00	7.185121875395952817e-02
3.968079119607419991e-01	2.835551977157592773e+00	7.106909131176955552e-02
4.109073299770737986e-01	2.890096664428710938e+00	7.037890892341629179e-02
4.250067479934055426e-01	2.959864139556884766e+00	6.968792602737040875e-02
4.391061660097373420e-01	3.042510271072387695e+00	6.919150589631253845e-02
4.532055840260690860e-01	3.134102582931518555e+00	6.902965108481329271e-02
4.673050020424008300e-01	3.228734254837036133e+00	6.890896279629285526e-02
4.814044200587326294e-01	3.335391759872436523e+00	7.074322557317308524e-02
4.955038380750643734e-01	3.468454360961914062e+00	7.280153568000992392e-02
5.096032560913961174e-01	3.585242986679077148e+00	7.405089620778343429e-02
5.237026741077279723e-01	3.723945379257202148e+00	7.525917203882830087e-02
5.378020921240597163e-01	3.869125127792358398e+00	7.609783870671055217e-02
5.519015101403914603e-01	4.005297183990478516e+00	7.665600579784184743e-02
5.660009281567233153e-01	4.141326427459716797e+00	7.747566814774181632e-02
5.801003461730549482e-01	4.281462192535400391e+00	7.834219139254626485e-02
5.941997641893868032e-01	4.397597789764404297e+00	7.895726739798766824e-02
6.082991822057185471e-01	4.488800525665283203e+00	7.776741199137028604e-02
6.223986002220502911e-01	4.569252014160156250e+00	7.586835081071244269e-02
