# q in nm-1	I	poisson_error
1.841697148967067765e-01	1.730077624320983887e+00	3.268517176240191002e-01
2.043117153216008064e-01	1.670858621597290039e+00	1.766802765257210750e-01
2.244537157464948640e-01	1.598846435546875000e+00	1.340180112009826119e-01
2.445957161713888939e-01	1.521685719490051270e+00	1.111382101579105192e-01
2.647377165962829237e-01	1.441539049148559570e+00	9.395459604365311024e-02
2.848797170211769814e-01	1.357792973518371582e+00	8.048590887485360112e-02
3.050217174460709835e-01	1.282045960426330566e+00	7.038894938865360162e-02
3.251637178709650411e-01	1.198002934455871582e+00	6.782134433208730773e-02
3.453057182958590987e-01	1.118467807769775391e+00	6.462693674671991795e-02
3.654477187207531008e-01	1.035328507423400879e+00	6.130138420034821761e-02
3.855897191456471029e-01	9.553244709968566895e-01	5.836370742802996642e-02
4.057317195705412161e-01	8.818014264106750488e-01	5.433089941098603881e-02
4.258737199954352182e-01	8.115864992141723633e-01	4.911509365375522213e-02
4.460157204203292203e-01	7.447528839111328125e-01	4.522396353819316955e-02
4.661577208452233334e-01	6.809370517730712891e-01	4.182479937426910460e-02
4.862997212701173355e-01	6.197283267974853516e-01	3.859275600127244632e-02
5.064417216950113376e-01	5.636121630668640137e-01	3.572932208887258376e-02
5.265837221199054508e-01	5.103662014007568359e-01	3.317528867631438366e-02
5.467257225447994529e-01	4.606054425239562988e-01	3.078114527875776621e-02
5.668677229696934550e-01	4.152849018573760986e-01	2.859141794631868405e-02
5.870097233945874571e-01	3.715439736843109131e-01	2.648107270022421328e-02
6.071517238194815702e-01	3.329439461231231689e-01	2.448984534453768624e-02
6.272937242443755723e-01	2.969455420970916748e-01	2.261242948837657862e-02
6.474357246692695744e-01	2.644618451595306396e-01	2.093956928979618173e-02
6.675777250941636876e-01	2.341982573270797729e-01	1.934474696912628910e-02
6.877197255190576897e-01	2.078549563884735107e-01	1.835752175697255573e-02
7.078617259439516918e-01	1.842755228281021118e-01	1.739891709701759520e-02
7.280037263688456939e-01	1.626489460468292236e-01	1.631814960168918860e-02
7.481457267937398070e-01	1.431625932455062866e-01	1.523653452339680976e-02
7.682877272186338091e-01	1.250250637531280518e-01	1.409885722135425547e-02
7.884297276435278112e-01	1.094202697277069092e-01	1.303720710211894729e-02
8.085717280684219244e-01	9.580574184656143188e-02	1.210545262115392262e-02
8.287137284933159265e-01	8.316238224506378174e-02	1.119756706136219686e-02
8.488557289182099286e-01	7.210090756416320801e-02	1.035202815664460797e-02
8.689977293431040417e-01	6.191419810056686401e-02	9.341060735328553244e-03
8.891397297679980438e-01	5.374560132622718811e-02	8.408640387516879908e-03
9.092817301928920459e-01	4.612552374601364136e-02	7.618237613630834439e-03
9.294237306177861591e-01	3.958093002438545227e-02	6.934521526539505487e-03
9.495657310426801612e-01	3.399758413434028625e-02	6.346874472293830526e-03
9.697077314675741633e-01	2.926862426102161407e-02	5.804156195675594203e-03
9.898497318924681654e-01	2.511904947459697723e-02	5.297259177193457298e-03
1.009991732317362390e+00	2.171170711517333984e-02	4.855312880241441885e-03
1.030133732742256392e+00	1.886258274316787720e-02	4.465297110453710430e-03
1.050275733167150394e+00	1.612342707812786102e-02	4.074825745638399783e-03
1.070417733592044396e+00	1.407797448337078094e-02	3.759895614878628559e-03
1.090559734016938398e+00	1.226283330470323563e-02	3.467200606368897944e-03
1.110701734441832400e+00	1.091264653950929642e-02	3.232387627644781828e-03
1.130843734866726624e+00	9.694898501038551331e-03	3.012788602110762042e-03
1.150985735291620626e+00	8.755715563893318176e-03	2.832622548352736833e-03
1.171127735716514628e+00	8.095351979136466980e-03	2.695132728010679775e-03
1.191269736141408631e+00	7.474609185010194778e-03	2.563500901777560851e-03
1.211411736566302633e+00	7.150855846703052521e-03	2.482584489876815681e-03
1.231553736991196635e+00	6.648258306086063385e-03	2.369551753077047025e-03
1.251695737416090637e+00	6.416450720280408859e-03	2.307110285416686182e-03
1.271837737840984639e+00	6.166597828269004822e-03	2.241078830509830259e-03
1.291979738265878863e+00	6.116705946624279022e-03	2.211885915886132800e-03
1.312121738690772865e+00	6.053559016436338425e-03	2.181933573342652050e-03
1.332263739115666867e+00	5.752447526901960373e-03	2.108483977085439873e-03
1.352405739540560869e+00	5.534289870411157608e-03	2.050511250663136602e-03
1.372547739965454872e+00	5.518514197319746017e-03	2.030896185027578245e-03
1.392689740390348874e+00	5.558072589337825775e-03	2.022163497245236738e-03
1.412831740815243098e+00	5.315189715474843979e-03	1.962923094586607308e-03
1.432973741240137100e+00	5.232296884059906006e-03	1.934876943783913738e-03
1.453115741665031102e+00	5.178434774279594421e-03	1.949298127049678853e-03
1.473257742089925104e+00	4.883501213043928146e-03	1.905242638275323353e-03
1.493399742514819106e+00	4.948910791426897049e-03	1.916002672607064429e-03
1.513541742939713108e+00	4.699632059782743454e-03	1.865421923671680728e-03
1.533683743364607110e+00	4.667775239795446396e-03	1.858248453522362087e-03
1.553825743789501335e+00	4.496516659855842590e-03	1.821765035045832485e-03
