# q in nm-1	I	poisson_error
1.289189696504384197e-01	1.037888870239257812e+02	2.486622557409467582e+00
1.430183876667701914e-01	9.066306304931640625e+01	1.260166825759547526e+00
1.571178056831019632e-01	8.019612121582031250e+01	9.111561815516093787e-01
1.712172236994337071e-01	7.305729675292968750e+01	7.346936781505785108e-01
1.853166417157655066e-01	6.801479339599609375e+01	6.121398992006460427e-01
1.994160597320972506e-01	6.552913665771484375e+01	5.274872098473912807e-01
2.135154777484290223e-01	6.487283325195312500e+01	4.701050958273330083e-01
2.276148957647607940e-01	6.523651123046875000e+01	4.708103075427684803e-01
2.417143137810925657e-01	6.786148834228515625e+01	4.741658239751199155e-01
2.558137317974243374e-01	7.176079559326171875e+01	4.814340728917749779e-01
2.699131498137561369e-01	7.755725860595703125e+01	4.969861478123197562e-01
2.840125678300878809e-01	8.514386749267578125e+01	5.047972169898388151e-01
2.981119858464196248e-01	9.382557678222656250e+01	4.988082447213707527e-01
3.122114038627513688e-01	1.034844970703125000e+02	5.036306198981133075e-01
3.263108218790831683e-01	1.116172332763671875e+02	5.062289087571182344e-01
3.404102398954149677e-01	1.172033233642578125e+02	5.021332556860441665e-01
3.545096579117467117e-01	1.191590881347656250e+02	4.920154787097207882e-01
3.686090759280784557e-01	1.171633911132812500e+02	4.767063006390596103e-01
3.827084939444102551e-01	1.100730972290039062e+02	4.519464875440044049e-01
3.968079119607419991e-01	9.885900878906250000e+01	4.196334765541536727e-01
4.109073299770737986e-01	8.446799468994140625e+01	3.804805882332941147e-01
4.250067479934055426e-01	6.965213775634765625e+01	3.380562366685768150e-01
4.391061660097373420e-01	5.598042678833007812e+01	2.967939020996490096e-01
4.532055840260690860e-01	4.424870681762695312e+01	2.593758115310540457e-01
4.673050020424008300e-01	3.469187927246093750e+01	2.258778293827104766e-01
4.814044200587326294e-01	2.714073753356933594e+01	2.018005679531903462e-01
4.955038380750643734e-01	2.141815567016601562e+01	1.809104656215289042e-01
5.096032560913961174e-01	1.701971054077148438e+01	1.613419202077079895e-01
