# q in nm-1	I	poisson_error
1.534133333808537225e-01	2.888767623901367188e+01	1.375925171493482146e+00
1.701916152350436418e-01	3.458201599121093750e+01	8.549651867699918917e-01
1.869698970892335610e-01	4.334923934936523438e+01	7.660168437176392287e-01
2.037481789434235080e-01	4.959229278564453125e+01	7.152800929104455863e-01
2.205264607976133995e-01	4.355054855346679688e+01	5.863985658482040453e-01
2.373047426518033465e-01	2.803506851196289062e+01	4.071854350724000149e-01
2.540830245059932935e-01	1.478340339660644531e+01	2.571948693951301990e-01
2.708613063601831850e-01	7.534123897552490234e+00	1.767049474271819298e-01
2.876395882143730764e-01	4.127395153045654297e+00	1.260902758297015314e-01
3.044178700685630234e-01	2.693177223205566406e+00	9.923830298759099555e-02
3.211961519227529704e-01	2.121917724609375000e+00	8.690993678191320793e-02
3.379744337769428619e-01	1.930300593376159668e+00	8.028706569477206401e-02
3.547527156311328089e-01	1.860341072082519531e+00	7.436262568063278788e-02
3.715309974853227004e-01	1.787029385566711426e+00	7.014459327586275439e-02
3.883092793395126474e-01	1.632872819900512695e+00	6.484975113385688106e-02
4.050875611937025389e-01	1.426306724548339844e+00	5.855574267736798899e-02
4.218658430478924859e-01	1.218558907508850098e+00	5.245720858494384853e-02
4.386441249020824329e-01	1.021600961685180664e+00	4.677917377426001055e-02
4.554224067562723244e-01	8.394894599914550781e-01	4.133028060106000434e-02
4.722006886104622714e-01	6.858820319175720215e-01	3.647404317126284878e-02
4.889789704646521629e-01	5.584449768066406250e-01	3.217517099429165195e-02
5.057572523188420544e-01	4.626378715038299561e-01	2.857715716892737443e-02
5.225355341730320013e-01	3.909691274166107178e-01	2.567014590355530534e-02
5.393138160272219483e-01	3.359220027923583984e-01	2.334434277013406125e-02
5.560920978814118953e-01	2.919383049011230469e-01	2.136807425379914568e-02
5.728703797356018423e-01	2.551782131195068359e-01	2.013323475380788749e-02
5.896486615897917893e-01	2.263989001512527466e-01	1.910187610174834960e-02
6.064269434439816253e-01	1.995975822210311890e-01	1.791482929803340021e-02
6.232052252981715723e-01	1.787928342819213867e-01	1.688691714579832956e-02
6.399835071523614083e-01	1.603016853332519531e-01	1.584486464670313219e-02
6.567617890065513553e-01	1.460477262735366821e-01	1.496165941374516181e-02
6.735400708607413023e-01	1.335959285497665405e-01	1.421152290533407754e-02
6.903183527149312493e-01	1.224374845623970032e-01	1.351969227819018252e-02
7.070966345691211963e-01	1.109596863389015198e-01	1.278804615809109660e-02
7.238749164233111433e-01	1.004570573568344116e-01	1.185658329839462191e-02
7.406531982775009793e-01	9.061519056558609009e-02	1.088504506217122768e-02
7.574314801316909262e-01	8.064547181129455566e-02	1.004750874455789811e-02
7.742097619858808732e-01	7.210566848516464233e-02	9.340238649576521751e-03
7.909880438400708202e-01	6.405482441186904907e-02	8.697318023245919835e-03
8.077663256942606562e-01	5.658784881234169006e-02	8.059395380332573175e-03
8.245446075484506032e-01	5.192700028419494629e-02	7.610288392056610909e-03
