# Normalized	195	8304.0 eV
# q in nm-1	I in cm-1	poisson_error
1.959331792692266871e+00	6.944596767425537109e-03	1.775049251847525805e-03
1.976057694564277822e+00	7.176076527684926987e-03	1.796800020709609898e-03
1.992783596436288995e+00	7.328766398131847382e-03	1.808202498807076879e-03
2.009509498308300390e+00	7.323900237679481506e-03	1.799353510929726542e-03
2.026235400180311341e+00	7.946112193167209625e-03	1.868402017989724204e-03
2.042961302052322292e+00	8.010921068489551544e-03	1.867855610767676531e-03
2.059687203924333687e+00	8.328355848789215088e-03	1.897677888980488139e-03
2.076413105796344638e+00	8.542808704078197479e-03	1.914175020454849784e-03
2.093139007668355589e+00	8.945273235440254211e-03	1.952222831929621314e-03
2.109864909540366984e+00	9.131484664976596832e-03	1.964489914812083109e-03
2.126590811412377935e+00	9.509223513305187225e-03	1.997887889337067804e-03
2.143316713284389330e+00	9.499813430011272430e-03	1.988364517117311922e-03
2.160042615156400281e+00	1.004594285041093826e-02	2.038577359211957672e-03
2.176768517028411232e+00	1.021056994795799255e-02	2.047565546784831277e-03
2.193494418900422627e+00	1.052292343229055405e-02	2.071482573230408811e-03
2.210220320772433578e+00	1.067991461604833603e-02	2.078943628739782223e-03
2.226946222644444973e+00	1.089714001864194870e-02	2.092039414934807398e-03
2.243672124516455924e+00	1.116558164358139038e-02	2.110624136523713088e-03
2.260398026388466874e+00	1.116310618817806244e-02	2.101975580520687795e-03
2.277123928260478269e+00	1.152795739471912384e-02	2.129344617265147444e-03
2.293849830132489220e+00	1.191010419279336929e-02	2.157325606705006848e-03
2.310575732004500171e+00	1.212242245674133301e-02	2.169159646558094755e-03
2.327301633876511566e+00	1.229209545999765396e-02	2.176729854092960929e-03
2.344027535748522517e+00	1.252217870205640793e-02	2.189504551468796079e-03
2.360753437620533468e+00	1.284474879503250122e-02	2.210571830334769842e-03
2.377479339492544863e+00	1.294805482029914856e-02	2.211733510755454005e-03
2.394205241364555814e+00	1.313531491905450821e-02	2.217562408209876237e-03
2.410931143236567209e+00	1.364014204591512680e-02	2.251601471099853782e-03
2.427657045108578160e+00	1.369435060769319534e-02	2.248036429483089849e-03
2.444382946980589111e+00	1.387000549584627151e-02	2.255000039364718142e-03
2.461108848852600506e+00	1.399528607726097107e-02	2.257682224289434686e-03
2.477834750724611457e+00	1.425790973007678986e-02	2.288468992137048397e-03
2.494560652596622408e+00	1.454589050263166428e-02	2.332396968936704344e-03
2.511286554468633803e+00	1.448728237301111221e-02	2.335012248671261125e-03
2.528012456340644754e+00	1.476701814681291580e-02	2.364030106828009150e-03
2.544738358212655704e+00	1.484209951013326645e-02	2.374333541859094225e-03
2.561464260084667099e+00	1.488163508474826813e-02	2.380646709393205787e-03
2.578190161956678050e+00	1.528166700154542923e-02	2.415302147941674783e-03
2.594916063828689001e+00	1.542673446238040924e-02	2.428683796202273440e-03
2.611641965700700396e+00	1.569050177931785583e-02	2.450689288639157099e-03
2.628367867572711347e+00	1.549956668168306351e-02	2.420711602654235413e-03
2.645093769444722742e+00	1.593079790472984314e-02	2.422335503871862489e-03
2.661819671316733693e+00	1.608925871551036835e-02	2.416994834091660323e-03
2.678545573188744644e+00	1.629755459725856781e-02	2.417211708343101461e-03
2.695271475060756039e+00	1.618850231170654297e-02	2.395143668094978830e-03
2.711997376932766990e+00	1.636809110641479492e-02	2.396803488043985735e-03
2.728723278804777941e+00	1.665415242314338684e-02	2.407063137657459734e-03
2.745449180676789336e+00	1.681579276919364929e-02	2.408050327074720727e-03
2.762175082548800287e+00	1.688305288553237915e-02	2.402879163169592980e-03
2.778900984420811238e+00	1.686586253345012665e-02	2.391395391026392408e-03
2.795626886292822633e+00	1.694348640739917755e-02	2.387696166092652568e-03
2.812352788164833584e+00	1.732925884425640106e-02	2.407066410993806936e-03
2.829078690036844979e+00	1.729814894497394562e-02	2.395547172500967111e-03
2.845804591908855929e+00	1.728237792849540710e-02	2.385578825869693123e-03
2.862530493780866880e+00	1.765869557857513428e-02	2.403384301286269967e-03
2.879256395652878275e+00	1.750708930194377899e-02	2.383960325959323841e-03
2.895982297524889226e+00	1.760996878147125244e-02	2.383038761515576809e-03
2.912708199396900177e+00	1.747537590563297272e-02	2.365198446749823980e-03
2.929434101268911572e+00	1.770661398768424988e-02	2.373485292298792640e-03
2.946160003140922523e+00	1.791112124919891357e-02	2.379988254057050119e-03
2.962885905012933474e+00	1.778510026633739471e-02	2.363056468617401925e-03
2.979611806884944869e+00	1.818079873919487000e-02	2.382898462513285097e-03
2.996337708756955820e+00	1.794744469225406647e-02	2.359051769261747214e-03
3.013063610628966771e+00	1.807002536952495575e-02	2.360024738373343867e-03
3.029789512500978166e+00	1.797780022025108337e-02	2.345951532355508400e-03
3.046515414372989117e+00	1.818320155143737793e-02	2.353041552899986805e-03
3.063241316245000512e+00	1.813670806586742401e-02	2.342237421402475032e-03
3.079967218117011463e+00	1.805092580616474152e-02	2.329566581874943556e-03
3.096693119989022414e+00	1.799641922116279602e-02	2.318660081186496493e-03
3.113419021861033809e+00	1.816609315574169159e-02	2.350094782798219963e-03
3.130144923733044759e+00	1.816681958734989166e-02	2.361454485267380343e-03
3.146870825605055710e+00	1.794863305985927582e-02	2.353770307975274010e-03
3.163596727477067105e+00	1.788914017379283905e-02	2.354649690721697178e-03
3.180322629349078056e+00	1.808469183743000031e-02	2.371972119583030947e-03
3.197048531221089007e+00	1.806270331144332886e-02	2.372918898115826836e-03
3.213774433093100402e+00	1.788295246660709381e-02	2.361934515469493907e-03
3.230500334965111353e+00	1.788324676454067230e-02	2.362922045503554423e-03
3.247226236837122304e+00	1.768792793154716492e-02	2.349925099361774555e-03
3.263952138709133699e+00	1.785974390804767609e-02	2.338434449679331444e-03
3.280678040581144650e+00	1.758064329624176025e-02	2.297650668960188932e-03
3.297403942453156045e+00	1.766775920987129211e-02	2.288369503615501031e-03
3.314129844325166996e+00	1.769436523318290710e-02	2.277867832463205400e-03
3.330855746197177947e+00	1.757365092635154724e-02	2.258966359998521717e-03
3.347581648069189342e+00	1.731802709400653839e-02	2.231842873017449505e-03
3.364307549941200293e+00	1.724571175873279572e-02	2.217900439904630597e-03
3.381033451813211244e+00	1.695370487868785858e-02	2.189599640524432511e-03
3.397759353685222639e+00	1.715565100312232971e-02	2.195473095978185771e-03
3.414485255557233589e+00	1.721293292939662933e-02	2.191629877403626376e-03
3.431211157429244540e+00	1.718127727508544922e-02	2.181950747020653877e-03
3.447937059301255935e+00	1.675921678543090820e-02	2.146550119933201932e-03
3.464662961173266886e+00	1.660276204347610474e-02	2.129072081025089064e-03
3.481388863045278281e+00	1.670137047767639160e-02	2.128997133868519662e-03
3.498114764917289232e+00	1.639492809772491455e-02	2.101975480306664951e-03
3.514840666789300183e+00	1.629999466240406036e-02	2.088927852262464999e-03
3.531566568661311578e+00	1.596234552562236786e-02	2.059990236840379164e-03
3.548292470533322529e+00	1.597805880010128021e-02	2.055049360478578176e-03
3.565018372405333480e+00	1.579716615378856659e-02	2.036616853345423611e-03
3.581744274277344875e+00	1.551834587007761002e-02	2.012040957196318831e-03
3.598470176149355826e+00	1.530263852328062057e-02	1.991590597707700288e-03
3.615196078021366777e+00	1.532153598964214325e-02	1.987149554795209459e-03
3.631921979893378172e+00	1.497295964509248734e-02	1.958142574806009169e-03
3.648647881765389123e+00	1.489191502332687378e-02	1.946964367344786347e-03
3.665373783637400074e+00	1.475572679191827774e-02	1.932125583844158164e-03
3.682099685509411469e+00	1.431767828762531281e-02	1.896721093595478891e-03
3.698825587381422419e+00	1.433378923684358597e-02	1.892866751739945459e-03
3.715551489253433814e+00	1.406728476285934448e-02	1.869302044676023934e-03
3.732277391125444765e+00	1.394382584840059280e-02	1.855792000301275920e-03
3.749003292997455716e+00	1.410557981580495834e-02	1.862518097452677728e-03
3.765729194869467111e+00	1.362563110888004303e-02	1.824432755904112054e-03
3.782455096741478062e+00	1.334195118397474289e-02	1.800102026026179514e-03
3.799180998613489013e+00	1.298343390226364136e-02	1.769927567819117378e-03
3.815906900485500408e+00	1.269151549786329269e-02	1.744639494799901441e-03
3.832632802357511359e+00	1.247701514512300491e-02	1.724876983885237141e-03
3.849358704229522310e+00	1.220843847841024399e-02	1.701207388947236984e-03
3.866084606101533705e+00	1.183701492846012115e-02	1.669590536820181499e-03
3.882810507973544656e+00	1.159258559346199036e-02	1.647466354386116364e-03
3.899536409845555607e+00	1.130912546068429947e-02	1.622347234960729804e-03
3.916262311717567002e+00	1.102808583527803421e-02	1.597268785918187512e-03
3.932988213589577953e+00	1.080824621021747589e-02	1.576652727325979176e-03
3.949714115461589348e+00	1.064292620867490768e-02	1.560391825194572127e-03
3.966440017333600299e+00	1.040602661669254303e-02	1.538715223472889243e-03
3.983165919205611250e+00	1.004119589924812317e-02	1.506355125043721708e-03
3.999891821077622645e+00	9.820054285228252411e-03	1.485429936410822497e-03
4.016617722949633595e+00	9.836814366281032562e-03	1.483297099375297445e-03
4.033343624821644546e+00	9.632346220314502716e-03	1.463670472615064303e-03
4.050069526693655497e+00	9.285441599786281586e-03	1.432516855838700471e-03
4.066795428565666448e+00	9.144785813987255096e-03	1.417893145057362971e-03
4.083521330437677399e+00	8.825893513858318329e-03	1.388657509004654353e-03
4.100247232309689238e+00	8.438969030976295471e-03	1.353367913417690294e-03
4.116973134181700189e+00	8.118611760437488556e-03	1.336057953021953107e-03
4.133699036053711140e+00	7.845176383852958679e-03	1.320579949345690278e-03
4.150424937925722091e+00	7.703549694269895554e-03	1.311505651117731699e-03
4.167150839797733042e+00	7.461311295628547668e-03	1.290050819488148181e-03
4.183876741669743993e+00	7.158123888075351715e-03	1.263868436685086768e-03
4.200602643541754944e+00	7.028885651379823685e-03	1.253454010738605301e-03
4.217328545413766783e+00	6.547595374286174774e-03	1.209153923290499965e-03
4.234054447285777734e+00	6.332871504127979279e-03	1.189216841705905813e-03
4.250780349157788685e+00	5.800368729978799820e-03	1.136713293680071931e-03
4.267506251029799635e+00	5.692605394870042801e-03	1.126121934357703297e-03
4.284232152901810586e+00	5.415273364633321762e-03	1.096967489345816596e-03
4.300958054773822425e+00	4.982823971658945084e-03	1.049390691880965369e-03
4.317683956645833376e+00	4.822719376534223557e-03	1.030542000301659699e-03
4.334409858517844327e+00	4.611684940755367279e-03	1.006570037499117777e-03
4.351135760389855278e+00	4.305860493332147598e-03	9.712571052896626237e-04
4.367861662261866229e+00	3.878890769556164742e-03	9.207010691076550433e-04
4.384587564133877180e+00	3.777413628995418549e-03	9.184090065139203932e-04
4.401313466005889019e+00	3.459318773820996284e-03	8.842635123286184812e-04
4.418039367877899970e+00	3.442956833168864250e-03	8.870592903990666021e-04
4.434765269749910921e+00	3.077605506405234337e-03	8.411676507249634749e-04
4.451491171621921872e+00	2.915629185736179352e-03	8.213238266855127931e-04
4.468217073493932823e+00	2.592500532045960426e-03	7.760503313615799105e-04
4.484942975365944662e+00	2.560292137786746025e-03	7.735570758749551025e-04
4.501668877237955613e+00	2.163819270208477974e-03	7.120299604634480143e-04
4.518394779109966564e+00	2.000705804675817490e-03	6.909763777801013022e-04
4.535120680981977515e+00	1.771336421370506287e-03	6.554357159314945372e-04
4.551846582853988465e+00	1.619579270482063293e-03	6.311576602876159533e-04
4.568572484725999416e+00	1.423931913450360298e-03	5.973633459611769761e-04
4.585298386598011255e+00	1.244174200110137463e-03	5.648945557434464091e-04
4.602024288470022206e+00	1.128592761233448982e-03	5.429371619761191045e-04
4.618750190342033157e+00	8.445489220321178436e-04	4.718379296927355726e-04
4.635476092214044108e+00	5.745706148445606232e-04	3.902996622219437697e-04
4.652201994086055059e+00	6.230022408999502659e-04	4.086606218683736707e-04
4.668927895958066898e+00	4.036670434288680553e-04	3.297067348588684490e-04
4.685653797830077849e+00	-5.364868324249982834e-03	nan
4.702379699702088800e+00	-7.653691573068499565e-04	nan
4.719105601574099751e+00	-3.713881596922874451e-05	nan
4.735831503446110702e+00	1.517909695394337177e-04	2.107375486272135496e-04
4.752557405318121653e+00	-2.406391577096655965e-04	nan
4.769283307190133492e+00	-3.599227929953485727e-04	nan
4.786009209062144443e+00	-4.395884170662611723e-04	nan
4.802735110934155394e+00	-5.328766419552266598e-04	nan
4.819461012806166345e+00	-7.085959077812731266e-04	nan
4.836186914678177295e+00	-1.020394265651702881e-03	nan
4.852912816550188246e+00	-9.038943098857998848e-04	nan
4.869638718422200085e+00	-1.093149767257273197e-03	nan
4.886364620294211036e+00	-1.277641858905553818e-03	nan
4.903090522166221987e+00	-1.165573718026280403e-03	nan
4.919816424038232938e+00	-1.343929674476385117e-03	nan
4.936542325910243889e+00	-1.319102593697607517e-03	nan
4.953268227782255728e+00	-1.328785670921206474e-03	nan
4.969994129654266679e+00	-1.209553680382668972e-03	nan
4.986720031526277630e+00	-1.382950227707624435e-03	nan
5.003445933398288581e+00	-1.554191811010241508e-03	nan
5.020171835270299532e+00	-1.645501586608588696e-03	nan
5.036897737142310483e+00	-1.772271119989454746e-03	nan
5.053623639014322322e+00	-1.791793154552578926e-03	nan
5.070349540886333273e+00	-1.826777355745434761e-03	nan
5.087075442758344224e+00	-1.861511613242328167e-03	nan
5.103801344630355175e+00	-1.918829395435750484e-03	nan
5.120527246502366125e+00	-2.007306087762117386e-03	nan
5.137253148374377965e+00	-1.826159539632499218e-03	nan
5.153979050246388915e+00	-1.873657107353210449e-03	nan
5.170704952118399866e+00	-1.885748235508799553e-03	nan
5.187430853990410817e+00	-1.939609530381858349e-03	nan
5.204156755862421768e+00	-1.915142755024135113e-03	nan
5.220882657734432719e+00	-2.011241624131798744e-03	nan
5.237608559606444558e+00	-2.110834233462810516e-03	nan
5.254334461478455509e+00	-2.112455898895859718e-03	nan
5.271060363350466460e+00	-2.037720754742622375e-03	nan
5.287786265222477411e+00	-2.113689668476581573e-03	nan
5.304512167094488362e+00	-2.222739160060882568e-03	nan
5.321238068966500201e+00	-2.197754103690385818e-03	nan
5.337963970838511152e+00	-2.305813133716583252e-03	nan
5.354689872710522103e+00	-2.086233114823698997e-03	nan
5.371415774582533054e+00	-2.263548085466027260e-03	nan
5.388141676454544005e+00	-2.268000273033976555e-03	nan
5.404867578326554955e+00	-2.120822202414274216e-03	nan
5.421593480198566795e+00	-2.062952611595392227e-03	nan
5.438319382070577745e+00	-2.228921279311180115e-03	nan
5.455045283942588696e+00	-2.008924493566155434e-03	nan
5.471771185814599647e+00	-2.040820894762873650e-03	nan
5.488497087686610598e+00	-2.064403844997286797e-03	nan
5.505222989558622437e+00	-2.248916774988174438e-03	nan
5.521948891430633388e+00	-2.208812162280082703e-03	nan
5.538674793302644339e+00	-2.146170241758227348e-03	nan
5.555400695174655290e+00	-2.289404859766364098e-03	nan
5.572126597046666241e+00	-2.281030407175421715e-03	nan
5.588852498918677192e+00	-2.048731548711657524e-03	nan
5.605578400790689031e+00	-2.173948334529995918e-03	nan
5.622304302662699982e+00	-2.076254691928625107e-03	nan
5.639030204534710933e+00	-2.057574456557631493e-03	nan
5.655756106406721884e+00	-2.193405991420149803e-03	nan
5.672482008278732835e+00	-2.227860502898693085e-03	nan
5.689207910150743785e+00	-1.734393765218555927e-03	nan
5.705933812022755625e+00	-1.860089483670890331e-03	nan
5.722659713894766575e+00	-1.935445936396718025e-03	nan
5.739385615766777526e+00	-1.845814636908471584e-03	nan
5.756111517638788477e+00	-1.782160601578652859e-03	nan
5.772837419510799428e+00	-1.975060673430562019e-03	nan
5.789563321382811267e+00	-1.943700015544891357e-03	nan
5.806289223254822218e+00	-1.868335646577179432e-03	nan
5.823015125126833169e+00	-1.613411703146994114e-03	nan
5.839741026998844120e+00	-1.891939784400165081e-03	nan
5.856466928870855071e+00	-1.609747414477169514e-03	nan
5.873192830742866022e+00	-1.659892965108156204e-03	nan
5.889918732614877861e+00	-1.741904532536864281e-03	nan
5.906644634486888812e+00	-1.478965161368250847e-03	nan
5.923370536358899763e+00	-1.761640887707471848e-03	nan
5.940096438230910714e+00	-1.735923229716718197e-03	nan
5.956822340102921665e+00	-1.677228370681405067e-03	nan
5.973548241974933504e+00	-1.681898953393101692e-03	nan
5.990274143846944455e+00	-1.373193925246596336e-03	nan
6.007000045718955406e+00	-1.205829903483390808e-03	nan
6.023725947590966356e+00	-1.306087011471390724e-03	nan
6.040451849462977307e+00	-1.637632492929697037e-03	nan
6.057177751334988258e+00	-1.378361834213137627e-03	nan
6.073903653207000097e+00	-1.566844061017036438e-03	nan
6.090629555079011048e+00	-1.552133820950984955e-03	nan
6.107355456951021999e+00	-1.554177724756300449e-03	nan
6.124081358823032950e+00	-1.321172341704368591e-03	nan
6.140807260695043901e+00	-1.685706898570060730e-03	nan
6.157533162567055740e+00	-1.472449745051562786e-03	nan
6.174259064439066691e+00	-1.323189469985663891e-03	nan
6.190984966311077642e+00	-1.200699945911765099e-03	nan
6.207710868183088593e+00	-1.345579861663281918e-03	nan
6.224436770055099544e+00	-1.300433417782187462e-03	nan
6.241162671927110495e+00	-1.170960254967212677e-03	nan
6.257888573799122334e+00	-1.111348043195903301e-03	nan
6.274614475671133285e+00	-1.593235298059880733e-03	nan
6.291340377543144236e+00	-1.629184582270681858e-03	nan
6.308066279415155186e+00	-1.232338952831923962e-03	nan
6.324792181287166137e+00	-1.176629099063575268e-03	nan
6.341518083159177088e+00	-7.603494450449943542e-04	nan
6.358243985031188927e+00	-1.115151448175311089e-03	nan
6.374969886903199878e+00	-1.143623143434524536e-03	nan
6.391695788775210829e+00	-1.150067779235541821e-03	nan
6.408421690647221780e+00	-1.215291209518909454e-03	nan
6.425147592519232731e+00	-9.909132495522499084e-04	nan
6.441873494391244570e+00	-1.214060233905911446e-03	nan
6.458599396263255521e+00	-1.868066145107150078e-03	nan
6.475325298135266472e+00	-1.233713468536734581e-03	nan
6.492051200007277423e+00	-1.084963791072368622e-03	nan
6.508777101879288374e+00	-1.356608816422522068e-03	nan
6.525503003751299325e+00	-1.065405900590121746e-03	nan
6.542228905623311164e+00	-1.315302215516567230e-03	nan
6.558954807495322115e+00	-7.046149112284183502e-04	nan
6.575680709367333066e+00	-1.068591373041272163e-03	nan
6.592406611239344016e+00	-8.854794432409107685e-04	nan
6.609132513111354967e+00	-6.703822873532772064e-04	nan
6.625858414983366806e+00	-1.132165314629673958e-03	nan
6.642584316855377757e+00	-5.179762956686317921e-04	nan
6.659310218727388708e+00	-1.164423068985342979e-03	nan
6.676036120599399659e+00	-8.250560495071113110e-04	nan
6.692762022471410610e+00	-1.298152841627597809e-03	nan
6.709487924343421561e+00	-1.579225994646549225e-03	nan
6.726213826215433400e+00	-1.069848076440393925e-03	nan
6.742939728087444351e+00	-5.582661251537501812e-04	nan
6.759665629959455302e+00	-6.484518526121973991e-04	nan
6.776391531831466253e+00	-4.886835085926577449e-05	nan
6.793117433703477204e+00	1.230457448400557041e-03	8.055738274723060061e-03
6.809843335575489043e+00	-2.119026612490415573e-03	nan
6.826569237447499106e+00	-3.539881668984889984e-03	nan
