# q in nm-1	I	poisson_error
1.289189696504384197e-01	7.958852386474609375e+01	2.177507449192046973e+00
1.430183876667701914e-01	7.470218658447265625e+01	1.143877395674829378e+00
1.571178056831019632e-01	6.891191864013671875e+01	8.446237986868327940e-01
1.712172236994337071e-01	6.280339813232421875e+01	6.811865762512198108e-01
1.853166417157655066e-01	5.617343139648437500e+01	5.563069278661112449e-01
1.994160597320972506e-01	5.006181335449218750e+01	4.610499784901632703e-01
2.135154777484290223e-01	4.439257812500000000e+01	3.888827928193395178e-01
2.276148957647607940e-01	3.874237823486328125e+01	3.628221262394205615e-01
2.417143137810925657e-01	3.370540618896484375e+01	3.341707113266687568e-01
2.558137317974243374e-01	2.885878753662109375e+01	3.053038596712968622e-01
2.699131498137561369e-01	2.451805877685546875e+01	2.794320123953722979e-01
2.840125678300878809e-01	2.065592002868652344e+01	2.486352014031004976e-01
2.981119858464196248e-01	1.723725891113281250e+01	2.137997531854434197e-01
3.122114038627513688e-01	1.423072719573974609e+01	1.867618233278547091e-01
3.263108218790831683e-01	1.156764221191406250e+01	1.629685569406171819e-01
3.404102398954149677e-01	9.266098022460937500e+00	1.411879216222715339e-01
3.545096579117467117e-01	7.346275806427001953e+00	1.221655821859661678e-01
3.686090759280784557e-01	5.745802402496337891e+00	1.055675264236911881e-01
3.827084939444102551e-01	4.429739475250244141e+00	9.066414459568526707e-02
3.968079119607419991e-01	3.381215095520019531e+00	7.760656375405854124e-02
4.109073299770737986e-01	2.548072576522827148e+00	6.608339455207835889e-02
4.250067479934055426e-01	1.917280554771423340e+00	5.608730810967089281e-02
4.391061660097373420e-01	1.445168733596801758e+00	4.768657923178953179e-02
4.532055840260690860e-01	1.102982640266418457e+00	4.095090670803052529e-02
4.673050020424008300e-01	8.638714551925659180e-01	3.564382025207314675e-02
4.814044200587326294e-01	7.066657543182373047e-01	3.256256057606409654e-02
4.955038380750643734e-01	6.097157001495361328e-01	3.052363808658574082e-02
5.096032560913961174e-01	5.516240596771240234e-01	2.904642386666982448e-02
5.237026741077279723e-01	5.234718322753906250e-01	2.821658665341054972e-02
5.378020921240597163e-01	5.121384263038635254e-01	2.768596396227561776e-02
5.519015101403914603e-01	5.084668397903442383e-01	2.731241801318973206e-02
5.660009281567233153e-01	5.058306455612182617e-01	2.707685248159577909e-02
5.801003461730549482e-01	5.030943155288696289e-01	2.685495232260733459e-02
5.941997641893868032e-01	4.952284395694732666e-01	2.649641880470058816e-02
6.082991822057185471e-01	4.814255833625793457e-01	2.546813209048935656e-02
6.223986002220502911e-01	4.646799266338348389e-01	2.419441219496619791e-02
6.364980182383821461e-01	4.420078992843627930e-01	2.310385075427720883e-02
6.505974362547137790e-01	4.160060882568359375e-01	2.205080736479317696e-02
6.646968542710456340e-01	3.875059783458709717e-01	2.104251841562065559e-02
6.787962722873774890e-01	3.576099872589111328e-01	1.994485910319219665e-02
6.928956903037091219e-01	3.265554904937744141e-01	1.879585193855236314e-02
7.069951083200409769e-01	2.979411184787750244e-01	1.771614500365420453e-02
7.210945263363726099e-01	2.712378799915313721e-01	1.669262920976568448e-02
7.351939443527044649e-01	2.458754926919937134e-01	1.570120300285919243e-02
7.492933623690363198e-01	2.236289530992507935e-01	1.479716336321399567e-02
7.633927803853679528e-01	2.038811147212982178e-01	1.396969347296189885e-02
7.774921984016998078e-01	1.871587932109832764e-01	1.323474162507444138e-02
7.915916164180314407e-01	1.725413054227828979e-01	1.257269740710297880e-02
8.056910344343632957e-01	1.606627702713012695e-01	1.200804539709568984e-02
8.197904524506951507e-01	1.507360488176345825e-01	1.151254339514128956e-02
8.338898704670267836e-01	1.419506371021270752e-01	1.106210345705367810e-02
8.479892884833586386e-01	1.350565850734710693e-01	1.068475905904773746e-02
8.620887064996902716e-01	1.288671344518661499e-01	1.033415976489515664e-02
8.761881245160221265e-01	1.240245401859283447e-01	1.004853165145568571e-02
8.902875425323539815e-01	1.198346018791198730e-01	9.788063746130446982e-03
9.043869605486856145e-01	1.151718348264694214e-01	9.508854635160081392e-03
9.184863785650174695e-01	1.118560507893562317e-01	9.291882298933389767e-03
9.325857965813491024e-01	1.083511263132095337e-01	9.067059696457061002e-03
9.466852145976809574e-01	1.049899086356163025e-01	8.850212950448603164e-03
9.607846326140128124e-01	1.016268134117126465e-01	8.635803572659705302e-03
9.748840506303444453e-01	9.854570776224136353e-02	8.436238862441854461e-03
9.889834686466763003e-01	9.569393098354339600e-02	8.253190431731562485e-03
1.003082886663008155e+00	9.271656721830368042e-02	8.070993055281120224e-03
1.017182304679339788e+00	9.001497179269790649e-02	8.054665380432823180e-03
1.031281722695671643e+00	8.758391439914703369e-02	7.999175993496076068e-03
1.045381140712003276e+00	8.539140969514846802e-02	7.889833758890187412e-03
1.059480558728335131e+00	8.304330706596374512e-02	7.775177722409687062e-03
1.073579976744666986e+00	8.077511191368103027e-02	7.664985929832329216e-03
1.087679394760998619e+00	7.895753532648086548e-02	7.570753028449594621e-03
1.101778812777330474e+00	7.710734754800796509e-02	7.471674639947633277e-03
1.115878230793662107e+00	7.532903552055358887e-02	7.373947215660895879e-03
1.129977648809993962e+00	7.400268316268920898e-02	7.296628366603206441e-03
1.144077066826325817e+00	7.273749262094497681e-02	7.086573566177012048e-03
1.158176484842657450e+00	7.137417048215866089e-02	6.883981240514944720e-03
1.172275902858989305e+00	7.028989493846893311e-02	6.769202998480551917e-03
1.186375320875321160e+00	6.932685524225234985e-02	6.678357802029535883e-03
1.200474738891652793e+00	6.783127784729003906e-02	6.568639557373392480e-03
1.214574156907984648e+00	6.691941618919372559e-02	6.489666629605235840e-03
1.228673574924316503e+00	6.609817594289779663e-02	6.418967650640917261e-03
1.242772992940648136e+00	6.485851109027862549e-02	6.327385506058693689e-03
1.256872410956979991e+00	6.421752274036407471e-02	6.265765770552895325e-03
1.270971828973311624e+00	6.343398243188858032e-02	6.198899091394087513e-03
1.285071246989643479e+00	6.254361569881439209e-02	6.128803389066773098e-03
1.299170665005975334e+00	6.196616590023040771e-02	6.073432370430349725e-03
1.313270083022306967e+00	6.120575591921806335e-02	6.009163596569058567e-03
1.327369501038638822e+00	6.028530746698379517e-02	5.939421589417682480e-03
1.341468919054970454e+00	5.992372706532478333e-02	5.895846133674615373e-03
1.355568337071302309e+00	5.914967134594917297e-02	5.824909635810008451e-03
1.369667755087634164e+00	5.870433896780014038e-02	5.763353265576236922e-03
1.383767173103965797e+00	5.824540555477142334e-02	5.687684785765680096e-03
1.397866591120297652e+00	5.765227973461151123e-02	5.599648284360874730e-03
1.411966009136629285e+00	5.709805339574813843e-02	5.517324106939420526e-03
1.426065427152961140e+00	5.666341632604598999e-02	5.448083998037258138e-03
1.440164845169292995e+00	5.621013417840003967e-02	5.379765376889893320e-03
1.454264263185624628e+00	5.566288158297538757e-02	5.310115213224994753e-03
1.468363681201956483e+00	5.530401691794395447e-02	5.246065725402921168e-03
1.482463099218288116e+00	5.510576441884040833e-02	5.192268286224210015e-03
1.496562517234619971e+00	5.434030294418334961e-02	5.114903132161089001e-03
1.510661935250951826e+00	5.408512428402900696e-02	5.065341531219641306e-03
1.524761353267283459e+00	5.366132780909538269e-02	5.014856198558816786e-03
1.538860771283615314e+00	5.321183055639266968e-02	4.967187882955843500e-03
1.552960189299947169e+00	5.313694477081298828e-02	4.937884706883203904e-03
1.567059607316278802e+00	5.251864343881607056e-02	4.885074535399608862e-03
1.581159025332610657e+00	5.220589786767959595e-02	4.844315312455107873e-03
1.595258443348942290e+00	5.191351845860481262e-02	4.806038680482498798e-03
1.609357861365274145e+00	5.142817646265029907e-02	4.759698112778733975e-03
1.623457279381606000e+00	5.146059766411781311e-02	4.738514017785071253e-03
1.637556697397937633e+00	5.124716088175773621e-02	4.705332354066625415e-03
1.651656115414269488e+00	5.106832832098007202e-02	4.673966537842502190e-03
1.665755533430601121e+00	5.075825005769729614e-02	4.637269201774022256e-03
1.679854951446932976e+00	5.039221048355102539e-02	4.599063772150981631e-03
1.693954369463264831e+00	5.022069811820983887e-02	4.569680394584200826e-03
1.708053787479596464e+00	5.009768903255462646e-02	4.543540509027896648e-03
1.722153205495928319e+00	4.989099130034446716e-02	4.513218613792674069e-03
1.736252623512259952e+00	4.984407871961593628e-02	4.491494263445675386e-03
1.750352041528591807e+00	4.960977658629417419e-02	4.460249446077300430e-03
1.764451459544923662e+00	4.956462606787681580e-02	4.439313211187618895e-03
1.778550877561255295e+00	4.937769100069999695e-02	4.410840410059628687e-03
1.792650295577587150e+00	4.917972907423973083e-02	4.383259574900290161e-03
1.806749713593919004e+00	4.905970767140388489e-02	4.358591177999113046e-03
1.820849131610250637e+00	4.869726672768592834e-02	4.324420747923822528e-03
1.834948549626582492e+00	4.869383201003074646e-02	4.306229453394626490e-03
1.849047967642914125e+00	4.850191250443458557e-02	4.279847824611923701e-03
1.863147385659245980e+00	4.842165857553482056e-02	4.258169159046009886e-03
1.877246803675577835e+00	4.818316176533699036e-02	4.229271242234978329e-03
1.891346221691909468e+00	4.798210412263870239e-02	4.203798062025114989e-03
1.905445639708241323e+00	4.784765094518661499e-02	4.180502358965103304e-03
1.919545057724572956e+00	4.773245006799697876e-02	4.159050705639391610e-03
1.933644475740904811e+00	4.766712710261344910e-02	4.139294828272192112e-03
1.947743893757236666e+00	4.742297530174255371e-02	4.112658555567056708e-03
1.961843311773568299e+00	4.738560318946838379e-02	4.094961170331639679e-03
1.975942729789900154e+00	4.721335694193840027e-02	4.071279624918169859e-03
1.990042147806231787e+00	4.716484248638153076e-02	4.053557939693680674e-03
2.004141565822563642e+00	4.694040492177009583e-02	4.028490879349537652e-03
2.018240983838895275e+00	4.702325910329818726e-02	4.011604043111681971e-03
2.032340401855226908e+00	4.685964807868003845e-02	3.985971070998411622e-03
2.046439819871558985e+00	4.661393538117408752e-02	3.960312286219735967e-03
2.060539237887890618e+00	4.650716483592987061e-02	3.941013152493416487e-03
2.074638655904222251e+00	4.633461311459541321e-02	3.919240640590948392e-03
2.088738073920554328e+00	4.639612510800361633e-02	3.937580110214227921e-03
2.102837491936885961e+00	4.618263244628906250e-02	3.963896887486368856e-03
2.116936909953217594e+00	4.619005322456359863e-02	3.977671536496594877e-03
2.131036327969549227e+00	4.619750380516052246e-02	3.987792420137245726e-03
2.145135745985881304e+00	4.601994901895523071e-02	3.987205171285206247e-03
2.159235164002212937e+00	4.599866643548011780e-02	3.991568336546084429e-03
2.173334582018544570e+00	4.597076028585433960e-02	3.992749171346488511e-03
2.187434000034876203e+00	4.588849842548370361e-02	3.991599178168808888e-03
2.201533418051208280e+00	4.575368389487266541e-02	3.986327537276292479e-03
2.215632836067539913e+00	4.557111486792564392e-02	3.953819869754239894e-03
2.229732254083871545e+00	4.563240334391593933e-02	3.899901381414288930e-03
2.243831672100203622e+00	4.538830742239952087e-02	3.859313573462201837e-03
2.257931090116535255e+00	4.534197598695755005e-02	3.830400347242288606e-03
2.272030508132866888e+00	4.531528428196907043e-02	3.806579770816392524e-03
2.286129926149198965e+00	4.520246013998985291e-02	3.781470400204067685e-03
2.300229344165530598e+00	4.520867392420768738e-02	3.762522514147808878e-03
2.314328762181862231e+00	4.524902999401092529e-02	3.745719880407721337e-03
2.328428180198194308e+00	4.513989016413688660e-02	3.724470600866253579e-03
2.342527598214525941e+00	4.511334747076034546e-02	3.706698625029082334e-03
2.356627016230857574e+00	4.493182152509689331e-02	3.683789474392376757e-03
2.370726434247189207e+00	4.490268230438232422e-02	3.667952951768583582e-03
2.384825852263521284e+00	4.491733014583587646e-02	3.653657444928282410e-03
2.398925270279852917e+00	4.482479020953178406e-02	3.635691839324472693e-03
2.413024688296184550e+00	4.474980384111404419e-02	3.617639480508251428e-03
2.427124106312516627e+00	4.457538574934005737e-02	3.596979884591020808e-03
2.441223524328848260e+00	4.455869272351264954e-02	3.583107156348259732e-03
2.455322942345179893e+00	4.464137554168701172e-02	3.573295509844326250e-03
2.469422360361511970e+00	4.459882527589797974e-02	3.558626620246443245e-03
2.483521778377843603e+00	4.456205666065216064e-02	3.544659279758700932e-03
2.497621196394175236e+00	4.452746734023094177e-02	3.530501831578018810e-03
2.511720614410506869e+00	4.445458948612213135e-02	3.515453260079896402e-03
2.525820032426838946e+00	4.439950734376907349e-02	3.501253254853773245e-03
2.539919450443170579e+00	4.436839371919631958e-02	3.488235893574497069e-03
2.554018868459502212e+00	4.437732696533203125e-02	3.476486498921411549e-03
2.568118286475834289e+00	4.431739822030067444e-02	3.463153013168772561e-03
2.582217704492165922e+00	4.425127059221267700e-02	3.448663130635501797e-03
2.596317122508497555e+00	4.433819279074668884e-02	3.441378714472989597e-03
2.610416540524829632e+00	4.430350661277770996e-02	3.428759183730117899e-03
2.624515958541161265e+00	4.426442831754684448e-02	3.458310828906357645e-03
2.638615376557492898e+00	4.417958855628967285e-02	3.472631262221915951e-03
2.652714794573824975e+00	4.418461024761199951e-02	3.484353683009458382e-03
2.666814212590156608e+00	4.413579031825065613e-02	3.490288060032517396e-03
2.680913630606488240e+00	4.401535168290138245e-02	3.491390640794555036e-03
2.695013048622819873e+00	4.391127824783325195e-02	3.491112238021772639e-03
2.709112466639151950e+00	4.398183524608612061e-02	3.496293885034254794e-03
2.723211884655483583e+00	4.393714666366577148e-02	3.496033217674429216e-03
2.737311302671815216e+00	4.395149648189544678e-02	3.497650911723578730e-03
2.751410720688147293e+00	4.382186755537986755e-02	3.455655498265864083e-03
2.765510138704478926e+00	4.390970245003700256e-02	3.425280596736684537e-03
2.779609556720810559e+00	4.390462487936019897e-02	3.400979817453187327e-03
2.793708974737142636e+00	4.378132894635200500e-02	3.376817112000421797e-03
2.807808392753474269e+00	4.388954862952232361e-02	3.364124118793959065e-03
2.821907810769805902e+00	4.389480128884315491e-02	3.348896554472149695e-03
2.836007228786137535e+00	4.373837634921073914e-02	3.328575971344935325e-03
2.850106646802469612e+00	4.377161711454391479e-02	3.316397042669987343e-03
2.864206064818801245e+00	4.370821639895439148e-02	3.301418248654462446e-03
2.878305482835132878e+00	4.373091086745262146e-02	3.289974118859060378e-03
2.892404900851464955e+00	4.367854818701744080e-02	3.275971088146862990e-03
2.906504318867796588e+00	4.366414248943328857e-02	3.264326641261861440e-03
2.920603736884128221e+00	4.381679743528366089e-02	3.258889144228988618e-03
2.934703154900460298e+00	4.377106577157974243e-02	3.246253553590843464e-03
2.948802572916791931e+00	4.363542050123214722e-02	3.230991898155417558e-03
2.962901990933123564e+00	4.368444532155990601e-02	3.221998494333274191e-03
2.977001408949455641e+00	4.378072172403335571e-02	3.215702655698599120e-03
2.991100826965787274e+00	4.363073408603668213e-02	3.200254268081982861e-03
3.005200244982118907e+00	4.353588819503784180e-02	3.186649661764588606e-03
3.019299662998450540e+00	4.356480017304420471e-02	3.178502545124072334e-03
3.033399081014782617e+00	4.360174760222434998e-02	3.170361764324016417e-03
3.047498499031114250e+00	4.355738312005996704e-02	3.159068849306392694e-03
3.061597917047445883e+00	4.355904832482337952e-02	3.150621772659175941e-03
3.075697335063777960e+00	6.530015915632247925e-02	3.845868835055840564e-03
3.089796753080109593e+00	7.764496654272079468e-02	4.181334231542663607e-03
3.103896171096441226e+00	4.359085485339164734e-02	3.124389706821783814e-03
3.117995589112773303e+00	4.356954619288444519e-02	3.114941747056108792e-03
3.132095007129104935e+00	4.357108846306800842e-02	3.106368702681425609e-03
3.146194425145436568e+00	4.354231804609298706e-02	3.096803400846050765e-03
3.160293843161768645e+00	4.356681555509567261e-02	3.089576078630611698e-03
3.174393261178100278e+00	4.350288584828376770e-02	3.079514701520901475e-03
3.188492679194431911e+00	4.353074729442596436e-02	3.072926042026551639e-03
3.202592097210763544e+00	4.352149739861488342e-02	3.064351662251218154e-03
3.216691515227095621e+00	4.339167475700378418e-02	3.052008852407191424e-03
3.230790933243427254e+00	4.347442090511322021e-02	3.047142177019654657e-03
3.244890351259758887e+00	4.348219186067581177e-02	3.039838460376648264e-03
3.258989769276090964e+00	4.358140379190444946e-02	3.035297797345603774e-03
3.273089187292422597e+00	4.350711777806282043e-02	3.025163413963493243e-03
3.287188605308754230e+00	4.352827370166778564e-02	3.018426071718186780e-03
3.301288023325086307e+00	4.346876963973045349e-02	3.008900330017866016e-03
3.315387441341417940e+00	4.353344812989234924e-02	3.003501034308319207e-03
3.329486859357749573e+00	4.353278130292892456e-02	2.996306302576177884e-03
3.343586277374081206e+00	4.351482540369033813e-02	2.988857889752434202e-03
3.357685695390413283e+00	4.349077865481376648e-02	2.980110806982679689e-03
3.371785113406744916e+00	4.354541003704071045e-02	2.974759794079994898e-03
3.385884531423076549e+00	4.349830374121665955e-02	2.965868817033744456e-03
3.399983949439408626e+00	4.360140487551689148e-02	2.962198257288400308e-03
3.414083367455740259e+00	4.348852112889289856e-02	2.951259400528877773e-03
3.428182785472071892e+00	4.350833222270011902e-02	2.944923373702696291e-03
3.442282203488403969e+00	4.354594647884368896e-02	2.939257977177064333e-03
3.456381621504735602e+00	4.347291961312294006e-02	2.929775971329468594e-03
3.470481039521067235e+00	4.349954798817634583e-02	2.953360481399330915e-03
3.484580457537399312e+00	4.355908557772636414e-02	2.974749385409030267e-03
3.498679875553730945e+00	4.356921836733818054e-02	2.983231071431524141e-03
3.512779293570062578e+00	4.366407170891761780e-02	2.987012367059038807e-03
3.526878711586394211e+00	4.362220317125320435e-02	2.989062434898726202e-03
3.540978129602726288e+00	4.359164461493492126e-02	2.991811600324900938e-03
3.555077547619057921e+00	4.355449974536895752e-02	2.993439425633807795e-03
3.569176965635389553e+00	4.369862750172615051e-02	3.000605700200032009e-03
