# Normalized	207	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
1.533027402487101842e-01	4.234835147857666016e+00	5.132813125361329609e-01
1.700689274230457460e-01	4.087248802185058594e+00	2.781744024466334397e-01
1.868351145973813354e-01	3.968942642211914062e+00	2.130027452571407465e-01
2.036013017717168971e-01	3.836452722549438477e+00	1.783191049217500990e-01
2.203674889460524589e-01	3.641494512557983398e+00	1.510937650595755855e-01
2.371336761203880483e-01	3.511067390441894531e+00	1.312138608764883141e-01
2.538998632947235823e-01	3.377959728240966797e+00	1.160417931046264367e-01
2.706660504690591718e-01	3.206490993499755859e+00	1.127032043155953567e-01
2.874322376433947612e-01	3.065519332885742188e+00	1.087367844225670677e-01
3.041984248177302952e-01	2.917888402938842773e+00	1.046539339555677128e-01
3.209646119920659402e-01	2.774710416793823242e+00	1.012058057164436642e-01
3.377307991664014741e-01	2.635146141052246094e+00	9.564653937115404070e-02
3.544969863407370081e-01	2.486439466476440430e+00	8.765556541429005144e-02
3.712631735150726531e-01	2.358202219009399414e+00	8.214807065281874709e-02
3.880293606894081870e-01	2.216799259185791016e+00	7.709637845466983663e-02
4.047955478637437210e-01	2.082995891571044922e+00	7.234832521643942693e-02
4.215617350380793660e-01	1.955749034881591797e+00	6.811039906700606938e-02
4.383279222124148999e-01	1.829484939575195312e+00	6.431795504310275358e-02
4.550941093867504339e-01	1.699085950851440430e+00	6.056114873098748103e-02
4.718602965610860789e-01	1.580058336257934570e+00	5.715321643816587832e-02
4.886264837354216128e-01	1.454762816429138184e+00	5.370876494091282594e-02
5.053926709097571468e-01	1.345197081565856934e+00	5.047212052247761899e-02
5.221588580840927918e-01	1.240684986114501953e+00	4.740490089396574153e-02
5.389250452584283257e-01	1.141929149627685547e+00	4.463190901282383660e-02
5.556912324327638597e-01	1.043065428733825684e+00	4.187420738844045004e-02
5.724574196070995047e-01	9.497586488723754883e-01	4.021554021866396988e-02
5.892236067814350386e-01	8.694113492965698242e-01	3.870583960206808172e-02
6.059897939557706836e-01	7.852345108985900879e-01	3.669374697684695680e-02
6.227559811301062176e-01	7.125363349914550781e-01	3.476976061773711518e-02
6.395221683044417516e-01	6.455366015434265137e-01	3.275897269434169257e-02
6.562883554787772855e-01	5.817784070968627930e-01	3.072533530531251084e-02
6.730545426531129305e-01	5.226331949234008789e-01	2.887958089360940367e-02
6.898207298274484645e-01	4.700681269168853760e-01	2.717876369686078944e-02
7.065869170017839984e-01	4.220326244831085205e-01	2.555559229532263291e-02
7.233531041761196434e-01	3.753275275230407715e-01	2.346162257717658572e-02
7.401192913504551774e-01	3.371520638465881348e-01	2.148392109441299436e-02
7.568854785247907113e-01	3.012279272079467773e-01	1.985485742460452521e-02
7.736516656991263563e-01	2.686869800090789795e-01	1.841887163161600588e-02
7.904178528734618903e-01	2.399597465991973877e-01	1.718165946751175691e-02
8.071840400477974242e-01	2.145622968673706055e-01	1.600606214128983198e-02
8.239502272221330692e-01	1.913479864597320557e-01	1.488454853013689537e-02
8.407164143964686032e-01	1.725976914167404175e-01	1.393212486017072690e-02
8.574826015708041371e-01	1.547990143299102783e-01	1.301237630299566413e-02
8.742487887451397821e-01	1.398454457521438599e-01	1.220432195667197316e-02
8.910149759194753161e-01	1.268457621335983276e-01	1.147356457195499238e-02
9.077811630938108500e-01	1.159386783838272095e-01	1.083542736671127757e-02
9.245473502681464950e-01	1.065642461180686951e-01	1.026318984850726514e-02
9.413135374424820290e-01	9.791083633899688721e-02	9.725195064698812994e-03
9.580797246168175629e-01	9.165643900632858276e-02	9.307695331084652260e-03
9.748459117911532079e-01	8.587026596069335938e-02	8.912193476055312036e-03
9.916120989654887419e-01	8.090353012084960938e-02	8.561289045885100979e-03
1.008378286139824498e+00	7.721201330423355103e-02	8.279277214594609260e-03
1.025144473314159921e+00	7.372234016656875610e-02	8.007715672869951049e-03
1.041910660488495566e+00	7.091156393289566040e-02	7.782217239035908382e-03
1.058676847662831211e+00	6.891127675771713257e-02	7.601394400564513015e-03
1.075443034837166634e+00	6.719159334897994995e-02	7.437360970987224283e-03
1.092209222011502279e+00	6.570822745561599731e-02	7.292271744952109024e-03
1.108975409185837924e+00	6.458048522472381592e-02	7.167679831021392042e-03
1.125741596360173347e+00	6.360512226819992065e-02	7.053631102302965888e-03
1.142507783534508992e+00	6.241359189152717590e-02	6.929671514936073043e-03
1.159273970708844415e+00	6.184246391057968140e-02	6.843564025933554680e-03
1.176040157883180060e+00	6.102428585290908813e-02	6.749102110205027275e-03
1.192806345057515705e+00	6.049335375428199768e-02	6.676349643640542598e-03
1.209572532231851127e+00	5.984313040971755981e-02	6.722802054702381458e-03
1.226338719406186772e+00	5.925050377845764160e-02	6.733096546871256659e-03
1.243104906580522417e+00	5.912662297487258911e-02	6.718749450560564974e-03
1.259871093754857840e+00	5.836287140846252441e-02	6.669681234206152956e-03
1.276637280929193485e+00	5.771673098206520081e-02	6.629055128567655671e-03
1.293403468103529130e+00	5.732161179184913635e-02	6.599418605287218041e-03
1.310169655277864553e+00	5.677830800414085388e-02	6.558912978147445061e-03
1.326935842452200198e+00	5.628058686852455139e-02	6.519892234087533434e-03
1.343702029626535843e+00	5.564323812723159790e-02	6.471541697793926733e-03
1.360468216800871266e+00	5.532810837030410767e-02	6.324215417954305064e-03
1.377234403975206911e+00	5.484005063772201538e-02	6.176534288437980982e-03
1.394000591149542556e+00	5.429202318191528320e-02	6.090141845109077641e-03
1.410766778323877979e+00	5.378789827227592468e-02	6.022116334634717606e-03
1.427532965498213624e+00	5.331206694245338440e-02	5.961744242565380700e-03
1.444299152672549269e+00	5.294358730316162109e-02	5.909788654414297945e-03
1.461065339846884692e+00	5.234286561608314514e-02	5.848019573252284491e-03
1.477831527021220337e+00	5.192868784070014954e-02	5.796468345605350694e-03
1.494597714195555982e+00	5.132060497999191284e-02	5.734578227565646606e-03
1.511363901369891405e+00	5.079637095332145691e-02	5.679010312364221255e-03
1.528130088544227050e+00	5.055229738354682922e-02	5.641265178674484404e-03
1.544896275718562695e+00	5.023336783051490784e-02	5.598707496557175228e-03
1.561662462892898118e+00	4.984395578503608704e-02	5.552194578477827151e-03
1.578428650067233763e+00	4.924817755818367004e-02	5.496101136152301003e-03
1.595194837241569408e+00	4.905997589230537415e-02	5.462057376465363420e-03
1.611961024415904831e+00	4.872953146696090698e-02	5.413493147661311254e-03
