# q in nm-1	I	poisson_error
1.289189696504384197e-01	2.025232696533203125e+01	1.098428744989995209e+00
1.430183876667701914e-01	2.090130615234375000e+01	6.050615237416928638e-01
1.571178056831019632e-01	2.285630035400390625e+01	4.864285767899920176e-01
1.712172236994337071e-01	2.669854736328125000e+01	4.441383495217911537e-01
1.853166417157655066e-01	3.338832092285156250e+01	4.288903021983893615e-01
1.994160597320972506e-01	4.500998687744140625e+01	4.371687314906106958e-01
2.135154777484290223e-01	5.541850662231445312e+01	4.345011502249392921e-01
2.276148957647607940e-01	4.789022445678710938e+01	4.033890588092142737e-01
2.417143137810925657e-01	2.926246070861816406e+01	3.113680964105774440e-01
2.558137317974243374e-01	1.459528446197509766e+01	2.171199170044485482e-01
2.699131498137561369e-01	6.990235328674316406e+00	1.492035474530425121e-01
2.840125678300878809e-01	3.674387693405151367e+00	1.048655739764473849e-01
2.981119858464196248e-01	2.242090940475463867e+00	7.710805858801932089e-02
3.122114038627513688e-01	1.617823123931884766e+00	6.297092761011136020e-02
3.263108218790831683e-01	1.424815654754638672e+00	5.719534327271959262e-02
3.404102398954149677e-01	1.531228899955749512e+00	5.739433583635492747e-02
3.545096579117467117e-01	1.796139001846313477e+00	6.040669860957420534e-02
3.686090759280784557e-01	2.018936872482299805e+00	6.257721710605364251e-02
3.827084939444102551e-01	2.187022686004638672e+00	6.370492551947629090e-02
3.968079119607419991e-01	2.308954954147338867e+00	6.413124643321531371e-02
4.109073299770737986e-01	2.305381059646606445e+00	6.285758872796337604e-02
4.250067479934055426e-01	2.055886030197143555e+00	5.807928129583258409e-02
4.391061660097373420e-01	1.652787923812866211e+00	5.099709599052565379e-02
4.532055840260690860e-01	1.267291307449340820e+00	4.389523892887305101e-02
4.673050020424008300e-01	9.588966369628906250e-01	3.755308365466740461e-02
4.814044200587326294e-01	7.207121253013610840e-01	3.288459403906548312e-02
4.955038380750643734e-01	5.461975336074829102e-01	2.889000035759043891e-02
5.096032560913961174e-01	4.219063520431518555e-01	2.540265921721388334e-02
5.237026741077279723e-01	3.427805900573730469e-01	2.283315906073365986e-02
5.378020921240597163e-01	3.004918396472930908e-01	2.120715134233118471e-02
5.519015101403914603e-01	2.759177982807159424e-01	2.011957074894555123e-02
5.660009281567233153e-01	2.607011497020721436e-01	1.943869551795223208e-02
5.801003461730549482e-01	2.501299679279327393e-01	1.893575148460820146e-02
5.941997641893868032e-01	2.434427291154861450e-01	1.857730830394152544e-02
6.082991822057185471e-01	2.362610697746276855e-01	1.784138666292800837e-02
6.223986002220502911e-01	2.240062057971954346e-01	1.679840933633293745e-02
6.364980182383821461e-01	2.070870697498321533e-01	1.581415032704425183e-02
6.505974362547137790e-01	1.854435652494430542e-01	1.472246588842947290e-02
6.646968542710456340e-01	1.623346656560897827e-01	1.361959479843818065e-02
6.787962722873774890e-01	1.400385648012161255e-01	1.248101820968555709e-02
6.928956903037091219e-01	1.206041797995567322e-01	1.142259351255477118e-02
7.069951083200409769e-01	1.030007898807525635e-01	1.041656010757154721e-02
7.210945263363726099e-01	8.702855557203292847e-02	9.455412919594374452e-03
7.351939443527044649e-01	7.492277026176452637e-02	8.667268806850156673e-03
7.492933623690363198e-01	6.456714123487472534e-02	7.950972722253231775e-03
7.633927803853679528e-01	5.660898610949516296e-02	7.361072333895799652e-03
7.774921984016998078e-01	5.054004117846488953e-02	6.877461446275345315e-03
7.915916164180314407e-01	4.619974270462989807e-02	6.505814946310768850e-03
8.056910344343632957e-01	4.297366738319396973e-02	6.210347376907206576e-03
8.197904524506951507e-01	4.050942882895469666e-02	5.968164517940838416e-03
8.338898704670267836e-01	3.798499330878257751e-02	5.722358689808981075e-03
8.479892884833586386e-01	3.553098812699317932e-02	5.480378198543226290e-03
8.620887064996902716e-01	3.305235132575035095e-02	5.233657333156714088e-03
8.761881245160221265e-01	3.011484444141387939e-02	4.951527031863787488e-03
8.902875425323539815e-01	2.759218588471412659e-02	4.696764395057504045e-03
9.043869605486856145e-01	2.534753642976284027e-02	4.460905104785014251e-03
9.184863785650174695e-01	2.227148972451686859e-02	4.146184995998367789e-03
9.325857965813491024e-01	1.947249099612236023e-02	3.843798184721985804e-03
9.466852145976809574e-01	1.730968244373798370e-02	3.593557402713990455e-03
9.607846326140128124e-01	1.499690115451812744e-02	3.317412408113623243e-03
9.748840506303444453e-01	1.267702598124742508e-02	3.025790205088016004e-03
9.889834686466763003e-01	1.123692467808723450e-02	2.828156828326400165e-03
1.003082886663008155e+00	9.694012813270092010e-03	2.609757770988646933e-03
1.017182304679339788e+00	8.775519207119941711e-03	2.514934240113953813e-03
1.031281722695671643e+00	7.311277091503143311e-03	2.311158947127390194e-03
1.045381140712003276e+00	6.680494640022516251e-03	2.206810732523557025e-03
1.059480558728335131e+00	5.855053197592496872e-03	2.064541100004310421e-03
1.073579976744666986e+00	5.428868811577558517e-03	1.987134682735273473e-03
1.087679394760998619e+00	4.612352699041366577e-03	1.829799947352626476e-03
1.101778812777330474e+00	4.684173036366701126e-03	1.841562907703745431e-03
1.115878230793662107e+00	4.065066110342741013e-03	1.712982222658421911e-03
1.129977648809993962e+00	3.384146140888333321e-03	1.560354482010123346e-03
1.144077066826325817e+00	3.172037890180945396e-03	1.479879322304042096e-03
1.158176484842657450e+00	2.421777462586760521e-03	1.268050590471134394e-03
1.172275902858989305e+00	2.018767409026622772e-03	1.147187427546377675e-03
1.186375320875321160e+00	1.723224297165870667e-03	1.052906909668307415e-03
1.200474738891652793e+00	1.273624715395271778e-03	9.000809291005217126e-04
1.214574156907984648e+00	9.742132970131933689e-04	7.830200946539195165e-04
1.228673574924316503e+00	7.874416769482195377e-04	7.006161430612872516e-04
1.242772992940648136e+00	2.927383175119757652e-04	4.250920411771103480e-04
1.256872410956979991e+00	-1.450922572985291481e-04	nan
1.270971828973311624e+00	-2.234909188700839877e-04	nan
1.285071246989643479e+00	-2.920656988862901926e-04	nan
1.299170665005975334e+00	-1.541253877803683281e-04	nan
1.313270083022306967e+00	-2.315336168976500630e-04	nan
1.327369501038638822e+00	-2.057804376818239689e-04	nan
1.341468919054970454e+00	-7.042257493594661355e-05	nan
1.355568337071302309e+00	-1.433001889381557703e-04	nan
1.369667755087634164e+00	-2.429703308735042810e-04	nan
1.383767173103965797e+00	-4.234370499034412205e-05	nan
1.397866591120297652e+00	-2.741931893979199231e-05	nan
1.411966009136629285e+00	1.276573311770334840e-04	2.608786676567685539e-04
1.426065427152961140e+00	2.717761963140219450e-04	3.773092581000485920e-04
1.440164845169292995e+00	9.167708776658400893e-05	2.172659479738045854e-04
1.454264263185624628e+00	1.462196087231859565e-04	2.721582467760384522e-04
1.468363681201956483e+00	3.922123578377068043e-04	4.417902109236503008e-04
1.482463099218288116e+00	1.445044472347944975e-04	2.658869275289867302e-04
1.496562517234619971e+00	3.285416460130363703e-04	3.977139710053496989e-04
1.510661935250951826e+00	4.135558556299656630e-04	4.429314969483735430e-04
1.524761353267283459e+00	5.214306875132024288e-04	4.943397172176098447e-04
1.538860771283615314e+00	8.080790867097675800e-04	6.121150262340344659e-04
1.552960189299947169e+00	1.014902722090482712e-03	6.824249209120476257e-04
1.567059607316278802e+00	8.884724811650812626e-04	6.353847688315563758e-04
1.581159025332610657e+00	1.330988714471459389e-03	7.734978457476245463e-04
1.595258443348942290e+00	1.477548270486295223e-03	8.108079318531568984e-04
1.609357861365274145e+00	1.671534846536815166e-03	8.580972065830368579e-04
1.623457279381606000e+00	1.851375796832144260e-03	8.987763819840531142e-04
1.637556697397937633e+00	2.117774914950132370e-03	9.565224961709737879e-04
1.651656115414269488e+00	2.309829462319612503e-03	9.940308888652400060e-04
1.665755533430601121e+00	2.523116534575819969e-03	1.033897242208391782e-03
1.679854951446932976e+00	2.852664794772863388e-03	1.094240935160364740e-03
1.693954369463264831e+00	3.059681504964828491e-03	1.127931050725720051e-03
1.708053787479596464e+00	3.150244243443012238e-03	1.139350745593549052e-03
