# Normalized	10000 eV	empty Kapton Hexane
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.841697267451812003e-01	6.450351476669311523e-01	1.977333274772940797e-01
2.043117271404169821e-01	5.538890957832336426e-01	9.995853356544659452e-02
2.244537275356527362e-01	4.687099456787109375e-01	7.089408562481322451e-02
2.445957279308885179e-01	4.123618304729461670e-01	5.628465435812071010e-02
2.647377283261242997e-01	3.692915141582489014e-01	4.608018105631597056e-02
2.848797287213600815e-01	3.358295857906341553e-01	3.864790326995347358e-02
3.050217291165958633e-01	3.149565458297729492e-01	3.358675282820390573e-02
3.251637295118315896e-01	2.966082394123077393e-01	3.252873335323065024e-02
3.453057299070674269e-01	2.834925353527069092e-01	3.139499819346396048e-02
3.654477303023031531e-01	2.717424333095550537e-01	3.034282468341213679e-02
3.855897306975389904e-01	2.626410424709320068e-01	2.961395911875147960e-02
4.057317310927747167e-01	2.575076818466186523e-01	2.844036425805259241e-02
4.258737314880104985e-01	2.502289116382598877e-01	2.641990196432412313e-02
4.460157318832462803e-01	2.446534782648086548e-01	2.513325896031791060e-02
4.661577322784820065e-01	2.403857558965682983e-01	2.412702534250646402e-02
4.862997326737178438e-01	2.349562048912048340e-01	2.310224129404501656e-02
5.064417330689535701e-01	2.305838912725448608e-01	2.225192508160438176e-02
5.265837334641894074e-01	2.260128110647201538e-01	2.153359408587742288e-02
5.467257338594251337e-01	2.204401940107345581e-01	2.080670839781244980e-02
5.668677342546609710e-01	2.155195474624633789e-01	2.016177067915216753e-02
5.870097346498966973e-01	2.098511457443237305e-01	1.951814740213089414e-02
6.071517350451324235e-01	2.044206708669662476e-01	1.885333054312499784e-02
6.272937354403682608e-01	1.989387124776840210e-01	1.821762552301688792e-02
6.474357358356039871e-01	1.934483498334884644e-01	1.766024806462939897e-02
6.675777362308398244e-01	1.876814812421798706e-01	1.710898357470177350e-02
6.877197366260755507e-01	1.832049190998077393e-01	1.706315156312050371e-02
7.078617370213112769e-01	1.784912049770355225e-01	1.698597844495364217e-02
7.280037374165471142e-01	1.732580661773681641e-01	1.673570992591512374e-02
7.481457378117828405e-01	1.678445488214492798e-01	1.642039639399567666e-02
7.682877382070186778e-01	1.633895337581634521e-01	1.606893413661315828e-02
7.884297386022544041e-01	1.594399660825729370e-01	1.571485155699821681e-02
8.085717389974902414e-01	1.558418571949005127e-01	1.544039816840411632e-02
8.287137393927259676e-01	1.518655270338058472e-01	1.515530789784478964e-02
8.488557397879616939e-01	1.484691798686981201e-01	1.489951801320254197e-02
8.689977401831975312e-01	1.447249650955200195e-01	1.434562719178467810e-02
8.891397405784332575e-01	1.408570110797882080e-01	1.369231138466486981e-02
9.092817409736690948e-01	1.380396038293838501e-01	1.327550664291288728e-02
9.294237413689048211e-01	1.346248239278793335e-01	1.289919404454019196e-02
