# q in nm-1	I	poisson_error
1.289189696504384197e-01	3.512280273437500000e+01	1.446535191885457206e+00
1.430183876667701914e-01	3.669181823730468750e+01	8.016733142094306652e-01
1.571178056831019632e-01	4.115372848510742188e+01	6.527106431979829981e-01
1.712172236994337071e-01	4.875965118408203125e+01	6.002121100100894502e-01
1.853166417157655066e-01	5.862907791137695312e+01	5.683364067470245695e-01
1.994160597320972506e-01	6.803588104248046875e+01	5.374816962815774923e-01
2.135154777484290223e-01	6.824864959716796875e+01	4.821815342954661743e-01
2.276148957647607940e-01	5.392119598388671875e+01	4.280361384923584978e-01
2.417143137810925657e-01	3.427394485473632812e+01	3.369773512998108789e-01
2.558137317974243374e-01	1.947157287597656250e+01	2.507805575698087153e-01
2.699131498137561369e-01	1.127872943878173828e+01	1.895235938537215004e-01
2.840125678300878809e-01	7.159267902374267578e+00	1.463776268045651197e-01
2.981119858464196248e-01	5.174438476562500000e+00	1.171398679912087765e-01
3.122114038627513688e-01	4.264886379241943359e+00	1.022417526731332627e-01
3.263108218790831683e-01	3.892767190933227539e+00	9.453890246565606337e-02
3.404102398954149677e-01	3.796480894088745117e+00	9.037319496698625887e-02
3.545096579117467117e-01	3.776605844497680664e+00	8.759231722154320332e-02
3.686090759280784557e-01	3.681421756744384766e+00	8.450116788270325974e-02
3.827084939444102551e-01	3.422187328338623047e+00	7.968898896586422420e-02
3.968079119607419991e-01	3.057285070419311523e+00	7.379551618518660761e-02
4.109073299770737986e-01	2.648601055145263672e+00	6.737436239668349869e-02
4.250067479934055426e-01	2.278370857238769531e+00	6.114119586674457429e-02
4.391061660097373420e-01	1.950562000274658203e+00	5.540088769703171989e-02
4.532055840260690860e-01	1.655317068099975586e+00	5.016718720594842695e-02
4.673050020424008300e-01	1.395775079727172852e+00	4.530721543314286670e-02
4.814044200587326294e-01	1.174710392951965332e+00	4.198333439505908676e-02
4.955038380750643734e-01	1.000751972198486328e+00	3.910532065810488206e-02
5.096032560913961174e-01	8.564112782478332520e-01	3.619197624599031909e-02
5.237026741077279723e-01	7.441122531890869141e-01	3.364163585309740134e-02
5.378020921240597163e-01	6.501005887985229492e-01	3.119293870460481191e-02
5.519015101403914603e-01	5.701358914375305176e-01	2.892131885889365553e-02
5.660009281567233153e-01	5.006765723228454590e-01	2.693855691477322484e-02
5.801003461730549482e-01	4.420211315155029297e-01	2.517220455218572780e-02
5.941997641893868032e-01	3.896890878677368164e-01	2.350409704175657546e-02
6.082991822057185471e-01	3.445402383804321289e-01	2.154529944957726817e-02
6.223986002220502911e-01	3.082613945007324219e-01	1.970596661182588347e-02
6.364980182383821461e-01	2.768776118755340576e-01	1.828577180873887029e-02
6.505974362547137790e-01	2.515142560005187988e-01	1.714572999421532309e-02
6.646968542710456340e-01	2.308130413293838501e-01	1.624009946089482667e-02
6.787962722873774890e-01	2.130181193351745605e-01	1.539339501282603259e-02
6.928956903037091219e-01	1.966743469238281250e-01	1.458671066656578273e-02
7.069951083200409769e-01	1.823236048221588135e-01	1.385879430731430835e-02
7.210945263363726099e-01	1.670366972684860229e-01	1.309952394752430041e-02
7.351939443527044649e-01	1.515410393476486206e-01	1.232651898447520607e-02
