# Normalized	8004 eV	203
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.474094802954485084e-01	7.587163543701171875e+01	2.472724634227339902e+00
1.635311411803850590e-01	6.917867279052734375e+01	1.416865154513843761e+00
1.796528020653215818e-01	6.442774200439453125e+01	1.111062575310069800e+00
1.957744629502581324e-01	6.194905471801757812e+01	9.595931864790822052e-01
2.118961238351946830e-01	6.041276168823242188e+01	8.529531321249077536e-01
2.280177847201312336e-01	6.130125808715820312e+01	7.902828336141197729e-01
2.441394456050677841e-01	6.379097366333007812e+01	7.576404686554418788e-01
2.602611064900043347e-01	6.761651611328125000e+01	7.882728761547488361e-01
2.763827673749408298e-01	7.473831176757812500e+01	8.391032161258258348e-01
2.925044282598774359e-01	8.404715728759765625e+01	9.050460375102264976e-01
3.086260891448139310e-01	9.410877990722656250e+01	9.774535389523127948e-01
3.247477500297504815e-01	1.025593719482421875e+02	1.022634329715239154e+00
3.408694109146870321e-01	1.066573486328125000e+02	1.019160051288065860e+00
3.569910717996235827e-01	1.073581161499023438e+02	1.003507379656962906e+00
3.731127326845601333e-01	1.030482254028320312e+02	9.572537996346364153e-01
3.892343935694966284e-01	9.389615631103515625e+01	8.784686908206503775e-01
4.053560544544332345e-01	8.078485870361328125e+01	7.742364445113520954e-01
4.214777153393697295e-01	6.582631683349609375e+01	6.580894674075951079e-01
4.375993762243063356e-01	5.148394012451171875e+01	5.443269860930317616e-01
4.537210371092428307e-01	3.957614898681640625e+01	4.463388503230242277e-01
4.698426979941794368e-01	3.001979064941406250e+01	3.639901741245732403e-01
4.859643588791159319e-01	2.287836837768554688e+01	2.982818315966648814e-01
5.020860197640524270e-01	1.763776969909667969e+01	2.471836955167436567e-01
5.182076806489890330e-01	1.377846050262451172e+01	2.076931102732094414e-01
5.343293415339255281e-01	1.095222187042236328e+01	1.769569232690214045e-01
5.504510024188621342e-01	8.920384407043457031e+00	1.564507395249164767e-01
5.665726633037986293e-01	7.491992473602294922e+00	1.412291044695498654e-01
5.826943241887352354e-01	6.420256137847900391e+00	1.284292212669246036e-01
5.988159850736717305e-01	5.652056217193603516e+00	1.185425753797332560e-01
6.149376459586082255e-01	5.069867134094238281e+00	1.102743279258781711e-01
6.310593068435448316e-01	4.584044456481933594e+00	1.029527252554615219e-01
6.471809677284813267e-01	4.156095981597900391e+00	9.660361517903280626e-02
6.633026286134179328e-01	3.789249181747436523e+00	9.101522057314595515e-02
6.794242894983544279e-01	3.439856052398681641e+00	8.554929836573568758e-02
6.955459503832910340e-01	3.111681461334228516e+00	7.896636384468941339e-02
7.116676112682275290e-01	2.833053350448608398e+00	7.268474100137331528e-02
7.277892721531641351e-01	2.564008235931396484e+00	6.736076823450647122e-02
7.439109330381006302e-01	2.307888984680175781e+00	6.248276275385297729e-02
7.600325939230372363e-01	2.075236558914184570e+00	5.817800295361223728e-02
7.761542548079737314e-01	1.859139680862426758e+00	5.397071328422121256e-02
7.922759156929103375e-01	1.662938356399536133e+00	5.001345604780318282e-02
8.083975765778468325e-01	1.495172619819641113e+00	4.651882564550779281e-02
8.245192374627833276e-01	1.336645483970642090e+00	4.316328920519556245e-02
8.406408983477199337e-01	1.201475620269775391e+00	4.019800230384683315e-02
8.567625592326564288e-01	1.085236310958862305e+00	3.755555415499007427e-02
8.728842201175930349e-01	9.842362999916076660e-01	3.519075992038745576e-02
8.890058810025295299e-01	8.996815085411071777e-01	3.312794546947261248e-02
9.051275418874661360e-01	8.209483623504638672e-01	3.117562528465879501e-02
9.212492027724026311e-01	7.589381337165832520e-01	2.956635733630355589e-02
9.373708636573391262e-01	7.030915617942810059e-01	2.807641149828537727e-02
9.534925245422757323e-01	6.522157192230224609e-01	2.669189232982049215e-02
9.696141854272122274e-01	6.080686450004577637e-01	2.545002293711035382e-02
9.857358463121488334e-01	5.682834386825561523e-01	2.429792536549253354e-02
1.001857507197085217e+00	5.320081114768981934e-01	2.324255536271614686e-02
1.017979168082021824e+00	4.991760551929473877e-01	2.225792509548965223e-02
1.034100828966958430e+00	4.683455228805541992e-01	2.131507731902354541e-02
1.050222489851894814e+00	4.400103092193603516e-01	2.043963746734226913e-02
1.066344150736831420e+00	4.132318496704101562e-01	1.959519544951094164e-02
1.082465811621768026e+00	3.884896636009216309e-01	1.879939240459581676e-02
1.098587472506704632e+00	3.664451241493225098e-01	1.807281097839276429e-02
1.114709133391641016e+00	3.452731966972351074e-01	1.736867940020292780e-02
1.130830794276577622e+00	3.256579935550689697e-01	1.671310069046983565e-02
1.146952455161514228e+00	3.078919649124145508e-01	1.611460304473744456e-02
1.163074116046450612e+00	2.908769249916076660e-01	1.580827387425013525e-02
1.179195776931387218e+00	2.777792811393737793e-01	1.551489523568255584e-02
1.195317437816323825e+00	2.665712535381317139e-01	1.515815883369925517e-02
1.211439098701260209e+00	2.567913532257080078e-01	1.484583083607326180e-02
1.227560759586196815e+00	2.487481683492660522e-01	1.458750942953360510e-02
1.243682420471133421e+00	2.426044344902038574e-01	1.437913309877909482e-02
1.259804081356070027e+00	2.315817773342132568e-01	1.400672259619602754e-02
1.275925742241006411e+00	2.174143344163894653e-01	1.352086134430466324e-02
1.292047403125943017e+00	2.040183693170547485e-01	1.304746650660831321e-02
1.308169064010879623e+00	1.929664164781570435e-01	1.242414711542356824e-02
1.324290724895816007e+00	1.842434555292129517e-01	1.190209658635949137e-02
1.340412385780752613e+00	1.763143986463546753e-01	1.152660388806322524e-02
1.356534046665689219e+00	1.687601506710052490e-01	1.119076282365895521e-02
1.372655707550625825e+00	1.623858511447906494e-01	1.090526381217956677e-02
1.388777368435562209e+00	1.564213931560516357e-01	1.063660631916621413e-02
1.404899029320498816e+00	1.503067910671234131e-01	1.036643033711802907e-02
1.421020690205435422e+00	1.448268443346023560e-01	1.011682194593941861e-02
1.437142351090372028e+00	1.396898031234741211e-01	9.879495709560707356e-03
1.453264011975308412e+00	1.344229280948638916e-01	9.638018658807532765e-03
1.469385672860245018e+00	1.298362016677856445e-01	9.423678959871511704e-03
1.485507333745181624e+00	1.258301138877868652e-01	9.229583192290124333e-03
1.501628994630118008e+00	1.214841455221176147e-01	9.021071569520625402e-03
1.517750655515054614e+00	1.175342500209808350e-01	8.830205673026931754e-03
1.533872316399991220e+00	1.140355765819549561e-01	8.654350500051486220e-03
1.549993977284927826e+00	1.108955964446067810e-01	8.482426883781476329e-03
1.566115638169864210e+00	1.075689718127250671e-01	8.293100866601328322e-03
1.582237299054800816e+00	1.051335483789443970e-01	8.121815825259823263e-03
1.598358959939737423e+00	1.025383546948432922e-01	7.936367276510260596e-03
1.614480620824673807e+00	9.986789524555206299e-02	7.753086544455783588e-03
1.630602281709610413e+00	9.730818867683410645e-02	7.584106447021340264e-03
1.646723942594547019e+00	9.555025398731231689e-02	7.450685891154737103e-03
1.662845603479483625e+00	9.366311877965927124e-02	7.316157126421737877e-03
1.678967264364420009e+00	9.228574484586715698e-02	7.198438650550410996e-03
1.695088925249356615e+00	9.050225466489791870e-02	7.067605277119141244e-03
1.711210586134293221e+00	8.895281702280044556e-02	6.950636202273177862e-03
1.727332247019229605e+00	8.707503229379653931e-02	6.824984288984306188e-03
1.743453907904166211e+00	8.566780388355255127e-02	6.727743675330131665e-03
1.759575568789102817e+00	8.442020416259765625e-02	6.642204987270254775e-03
1.775697229674039423e+00	8.359630405902862549e-02	6.575466461314185065e-03
1.791818890558975808e+00	8.254902064800262451e-02	6.501677504060579711e-03
1.807940551443912414e+00	8.141740411520004272e-02	6.421674300742039390e-03
1.824062212328849020e+00	8.053392916917800903e-02	6.353969955562856382e-03
1.840183873213785404e+00	7.961277663707733154e-02	6.285789222266834238e-03
1.856305534098722010e+00	7.894009351730346680e-02	6.229548556099727581e-03
1.872427194983658616e+00	7.841207832098007202e-02	6.178598255006646431e-03
1.888548855868595222e+00	7.739444077014923096e-02	6.107559969678861764e-03
1.904670516753531606e+00	7.708577811717987061e-02	6.066953105246398331e-03
1.920792177638468212e+00	7.649774849414825439e-02	6.015994418874614884e-03
1.936913838523404818e+00	7.587134838104248047e-02	5.963396585741702685e-03
1.953035499408341202e+00	7.520631700754165649e-02	5.910522017527741929e-03
1.969157160293277808e+00	7.468903809785842896e-02	5.863360123758328858e-03
1.985278821178214415e+00	7.439719140529632568e-02	5.827279351792695981e-03
2.001400482063151021e+00	7.405382394790649414e-02	5.787771805057287909e-03
2.017522142948087627e+00	7.341933250427246094e-02	5.738466899739228660e-03
2.033643803833024233e+00	7.337027043104171753e-02	5.711944211290993431e-03
2.049765464717960839e+00	7.238413393497467041e-02	5.648459833275137898e-03
2.065887125602897445e+00	7.204306125640869141e-02	5.610949957411726779e-03
2.082008786487833607e+00	7.165808975696563721e-02	5.573175758600232635e-03
2.098130447372770213e+00	7.127304375171661377e-02	5.535480351829952933e-03
2.114252108257706819e+00	7.141626626253128052e-02	5.519661477522202694e-03
2.130373769142643425e+00	7.071103900671005249e-02	5.468817097614635941e-03
2.146495430027580031e+00	7.060743868350982666e-02	5.442300986648874322e-03
2.162617090912516193e+00	7.037872076034545898e-02	5.412804502411175389e-03
2.178738751797452800e+00	7.049072533845901489e-02	5.396243983712353982e-03
2.194860412682389406e+00	7.002710551023483276e-02	5.357528115425687527e-03
2.210982073567326012e+00	6.959142535924911499e-02	5.319411269491340286e-03
2.227103734452262618e+00	6.927033513784408569e-02	5.287029197015733969e-03
2.243225395337199224e+00	6.897476315498352051e-02	5.255666156799104066e-03
2.259347056222135830e+00	6.889612227678298950e-02	5.232881542151146884e-03
2.275468717107071992e+00	6.858188658952713013e-02	5.201370273359368426e-03
2.291590377992008598e+00	6.829073280096054077e-02	5.171065806858962319e-03
2.307712038876945204e+00	6.803051382303237915e-02	5.136022945391713335e-03
2.323833699761881810e+00	6.822992116212844849e-02	5.121499722076472243e-03
2.339955360646818416e+00	6.779824197292327881e-02	5.085962238656305950e-03
2.356077021531755022e+00	6.791079789400100708e-02	5.072603175541859875e-03
2.372198682416691629e+00	6.710708886384963989e-02	5.023270160330678240e-03
2.388320343301627791e+00	6.722410768270492554e-02	5.046860510544671878e-03
2.404442004186564397e+00	6.708428263664245605e-02	5.083938759580879617e-03
2.420563665071501003e+00	6.693705171346664429e-02	5.094220053453001572e-03
2.436685325956437609e+00	6.685069203376770020e-02	5.102524704694261053e-03
2.452806986841374215e+00	6.639745086431503296e-02	5.092671791745687244e-03
2.468928647726310821e+00	6.619159132242202759e-02	5.090641725229743363e-03
2.485050308611247427e+00	6.583725661039352417e-02	5.079051205416456639e-03
2.501171969496183589e+00	6.583381444215774536e-02	5.081814291883073736e-03
