# Normalized	203	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
1.533027402487101842e-01	5.694029617309570312e+01	1.967706543435317812e+00
1.700689274230457460e-01	5.227988815307617188e+01	1.072523069696868836e+00
1.868351145973813354e-01	4.936527633666992188e+01	8.240184302815410922e-01
2.036013017717168971e-01	4.810565948486328125e+01	7.025369795410537632e-01
2.203674889460524589e-01	4.754045867919921875e+01	6.168907924360779171e-01
2.371336761203880483e-01	4.931737518310546875e+01	5.666518566777249966e-01
2.538998632947235823e-01	5.252127456665039062e+01	5.391176560409474128e-01
2.706660504690591718e-01	5.670228958129882812e+01	5.643067286404948035e-01
2.874322376433947612e-01	6.431037902832031250e+01	6.037856765260803948e-01
3.041984248177302952e-01	7.308280181884765625e+01	6.474373884273347812e-01
3.209646119920659402e-01	8.093813323974609375e+01	6.866603740563386182e-01
3.377307991664014741e-01	8.609293365478515625e+01	6.979577713506658343e-01
3.544969863407370081e-01	8.705861663818359375e+01	6.729741001068951789e-01
3.712631735150726531e-01	8.484896850585937500e+01	6.436390806188159175e-01
3.880293606894081870e-01	7.781059265136718750e+01	5.947116837574983883e-01
4.047955478637437210e-01	6.702485656738281250e+01	5.279177497794410590e-01
4.215617350380793660e-01	5.466874694824218750e+01	4.541360462005594734e-01
4.383279222124148999e-01	4.268647003173828125e+01	3.821214137314843939e-01
4.550941093867504339e-01	3.241201019287109375e+01	3.169088726066869310e-01
4.718602965610860789e-01	2.450403594970703125e+01	2.630998159016523230e-01
4.886264837354216128e-01	1.843000030517578125e+01	2.184747191618444662e-01
5.053926709097571468e-01	1.405728435516357422e+01	1.829513905413298336e-01
5.221588580840927918e-01	1.091290187835693359e+01	1.551698011714011116e-01
5.389250452584283257e-01	8.621636390686035156e+00	1.335544956508879499e-01
5.556912324327638597e-01	6.951478958129882812e+00	1.164809650306832811e-01
5.724574196070995047e-01	5.756512165069580078e+00	1.056654316137433103e-01
5.892236067814350386e-01	4.913846969604492188e+00	9.751767823804860513e-02
6.059897939557706836e-01	4.250982284545898438e+00	9.003263566728203493e-02
6.227559811301062176e-01	3.761708498001098633e+00	8.395710090404592818e-02
6.395221683044417516e-01	3.365465879440307617e+00	7.841343250338347892e-02
6.562883554787772855e-01	3.011528491973876953e+00	7.312810427808268121e-02
6.730545426531129305e-01	2.703786373138427734e+00	6.857926461590577172e-02
6.898207298274484645e-01	2.440563917160034180e+00	6.454483628790309846e-02
7.065869170017839984e-01	2.192316770553588867e+00	6.059617024754273412e-02
7.233531041761196434e-01	1.956477403640747070e+00	5.566752243711305115e-02
7.401192913504551774e-01	1.762247204780578613e+00	5.101274028430478197e-02
7.568854785247907113e-01	1.574115157127380371e+00	4.708054833733804623e-02
7.736516656991263563e-01	1.405737996101379395e+00	4.364283355038023338e-02
7.904178528734618903e-01	1.251277804374694824e+00	4.057912762212360913e-02
8.071840400477974242e-01	1.113297224044799805e+00	3.765255417952687034e-02
8.239502272221330692e-01	9.894787669181823730e-01	3.490577908609755753e-02
8.407164143964686032e-01	8.864333033561706543e-01	3.251808797964665654e-02
8.574826015708041371e-01	7.941933274269104004e-01	3.031957780608101477e-02
8.742487887451397821e-01	7.170879840850830078e-01	2.839950637260918800e-02
8.910149759194753161e-01	6.498129367828369141e-01	2.666045303473756067e-02
9.077811630938108500e-01	5.912320613861083984e-01	2.509630291202862712e-02
9.245473502681464950e-01	5.428976416587829590e-01	2.374116781459584616e-02
9.413135374424820290e-01	4.965693354606628418e-01	2.242700272765486835e-02
9.580797246168175629e-01	4.611924588680267334e-01	2.136462651283144512e-02
9.748459117911532079e-01	4.271069765090942383e-01	2.032333663106318522e-02
9.916120989654887419e-01	3.947119414806365967e-01	1.931902104340819590e-02
1.008378286139824498e+00	3.677082061767578125e-01	1.844327088909344589e-02
1.025144473314159921e+00	3.430152833461761475e-01	1.761854665248482193e-02
1.041910660488495566e+00	3.189296424388885498e-01	1.681890367192859573e-02
1.058676847662831211e+00	2.974202036857604980e-01	1.607784096240223726e-02
1.075443034837166634e+00	2.781137526035308838e-01	1.539124208775741361e-02
1.092209222011502279e+00	2.607890069484710693e-01	1.476453105760679348e-02
1.108975409185837924e+00	2.427054643630981445e-01	1.410693544561155040e-02
1.125741596360173347e+00	2.275416254997253418e-01	1.353208357984904235e-02
1.142507783534508992e+00	2.134491056203842163e-01	1.298737534614520170e-02
1.159273970708844415e+00	2.012011557817459106e-01	1.249925472401315109e-02
1.176040157883180060e+00	1.901331990957260132e-01	1.205384592858796400e-02
1.192806345057515705e+00	1.806121319532394409e-01	1.166409656173634027e-02
1.209572532231851127e+00	1.745872497558593750e-01	1.160352762280684666e-02
1.226338719406186772e+00	1.716887205839157104e-01	1.157924736328434095e-02
1.243104906580522417e+00	1.678938865661621094e-01	1.143435481697285296e-02
1.259871093754857840e+00	1.588751077651977539e-01	1.110567388764715190e-02
1.276637280929193485e+00	1.457048803567886353e-01	1.061676484175382539e-02
1.293403468103529130e+00	1.346290558576583862e-01	1.018346774562479962e-02
1.310169655277864553e+00	1.257481873035430908e-01	9.819629948541309591e-03
1.326935842452200198e+00	1.182994917035102844e-01	9.502380589484269932e-03
1.343702029626535843e+00	1.127729192376136780e-01	9.256775924161382910e-03
1.360468216800871266e+00	1.073601469397544861e-01	8.846893326492787438e-03
1.377234403975206911e+00	1.029093861579895020e-01	8.493560861652312693e-03
1.394000591149542556e+00	9.809773415327072144e-02	8.213778918769898407e-03
1.410766778323877979e+00	9.406634420156478882e-02	7.987205574054030699e-03
1.427532965498213624e+00	9.029310196638107300e-02	7.778219524454850486e-03
1.444299152672549269e+00	8.665487915277481079e-02	7.576467503068950136e-03
1.461065339846884692e+00	8.323006331920623779e-02	7.386978392379340598e-03
1.477831527021220337e+00	8.015210181474685669e-02	7.211153370619215533e-03
1.494597714195555982e+00	7.699461281299591064e-02	7.031082814715631027e-03
1.511363901369891405e+00	7.443148642778396606e-02	6.879353213608241716e-03
1.528130088544227050e+00	7.225549966096878052e-02	6.747245732416185665e-03
1.544896275718562695e+00	6.983095407485961914e-02	6.601743607001555117e-03
1.561662462892898118e+00	6.754405796527862549e-02	6.461989107157660797e-03
1.578428650067233763e+00	6.498245149850845337e-02	6.310147462284278891e-03
1.595194837241569408e+00	6.342662125825881958e-02	6.205961085121831748e-03
1.611961024415904831e+00	6.190151348710060120e-02	6.095733901125898607e-03
1.628727211590240476e+00	6.068816781044006348e-02	5.994110505330734265e-03
1.645493398764576121e+00	5.928250402212142944e-02	5.869173860763659233e-03
1.662259585938911544e+00	5.773636326193809509e-02	5.731387814082437859e-03
1.679025773113247189e+00	5.659262835979461670e-02	5.617979232895432481e-03
1.695791960287582834e+00	5.565297231078147888e-02	5.522340273987503406e-03
1.712558147461918256e+00	5.426094681024551392e-02	5.405639395914544482e-03
1.729324334636253901e+00	5.368901789188385010e-02	5.333822663805968742e-03
1.746090521810589546e+00	5.303537845611572266e-02	5.254602344147277226e-03
1.762856708984924969e+00	5.170863121747970581e-02	5.144007646138480314e-03
1.779622896159260614e+00	5.125820264220237732e-02	5.081065086676681518e-03
1.796389083333596259e+00	5.081274360418319702e-02	5.022062309060450723e-03
1.813155270507931904e+00	5.032725632190704346e-02	4.967842747952305217e-03
1.829921457682267327e+00	4.964282363653182983e-02	4.907480979481420973e-03
1.846687644856602972e+00	4.948775097727775574e-02	4.874733028087776046e-03
1.863453832030938617e+00	4.851422831416130066e-02	4.802412023895865148e-03
1.880220019205274040e+00	4.835058376193046570e-02	4.768918210645347114e-03
1.896986206379609685e+00	4.814274609088897705e-02	4.734648835968804752e-03
1.913752393553945330e+00	4.753924533724784851e-02	4.681310638815669792e-03
1.930518580728280753e+00	4.764700308442115784e-02	4.664905727251418381e-03
1.947284767902616398e+00	4.720212519168853760e-02	4.620180820769315133e-03
1.964050955076952043e+00	4.666962847113609314e-02	4.571330391966698867e-03
1.980817142251287466e+00	4.621640220284461975e-02	4.527122746514657993e-03
1.997583329425623111e+00	4.621835798025131226e-02	4.506674244254623048e-03
2.014349516599958978e+00	4.604630544781684875e-02	4.477453232210767270e-03
2.031115703774294179e+00	4.594079032540321350e-02	4.452533394110286778e-03
2.047881890948629824e+00	4.562561586499214172e-02	4.416862998095807090e-03
2.064648078122965469e+00	4.582496359944343567e-02	4.407926597361541687e-03
2.081414265297301114e+00	4.568908736109733582e-02	4.381394614654963472e-03
2.098180452471636759e+00	4.535135254263877869e-02	4.346713793197416048e-03
2.114946639645972404e+00	4.549527913331985474e-02	4.334477618520321540e-03
2.131712826820307605e+00	4.518471658229827881e-02	4.301362238674421787e-03
2.148479013994643250e+00	4.455759003758430481e-02	4.252308554361939816e-03
2.165245201168978895e+00	4.465541243553161621e-02	4.239805885738638820e-03
2.182011388343314540e+00	4.452076926827430725e-02	4.216012414505544356e-03
2.198777575517650185e+00	4.438395053148269653e-02	4.192267442234871508e-03
2.215543762691985830e+00	4.440156370401382446e-02	4.175750462199149388e-03
2.232309949866321475e+00	4.419759660959243774e-02	4.148303136120591247e-03
2.249076137040656675e+00	4.435084015130996704e-02	4.139659268542907056e-03
2.265842324214992320e+00	4.403058812022209167e-02	4.107640278460371157e-03
2.282608511389327965e+00	4.421415925025939941e-02	4.100597087292324507e-03
2.299374698563663610e+00	4.425434023141860962e-02	4.086212680487637250e-03
2.316140885737999255e+00	4.405887424945831299e-02	4.061519164687022246e-03
2.332907072912334900e+00	4.363725334405899048e-02	4.026146191190122306e-03
2.349673260086670545e+00	4.380869492888450623e-02	4.018601610886518571e-03
2.366439447261005746e+00	4.368704557418823242e-02	3.997841352610567722e-03
2.383205634435341391e+00	4.347026720643043518e-02	3.972841064216717406e-03
2.399971821609677036e+00	4.358633980154991150e-02	3.958590014736646477e-03
2.416738008784012681e+00	4.333647340536117554e-02	3.929018079601422075e-03
2.433504195958348326e+00	4.294691979885101318e-02	3.896304482094851626e-03
2.450270383132683971e+00	4.315150156617164612e-02	3.891582004814918196e-03
2.467036570307019172e+00	4.283740371465682983e-02	3.863147266462809652e-03
2.483802757481354817e+00	4.279135912656784058e-02	3.876134948246176722e-03
2.500568944655690462e+00	4.260639846324920654e-02	3.901533825767530741e-03
2.517335131830026107e+00	4.259870946407318115e-02	3.914094922407762057e-03
2.534101319004361752e+00	4.244765639305114746e-02	3.916377175478701414e-03
2.550867506178697397e+00	4.262804239988327026e-02	3.931705985781510856e-03
2.567633693353032598e+00	4.250288754701614380e-02	3.930873459396798907e-03
2.584399880527368243e+00	4.219491034746170044e-02	3.918556517040523365e-03
2.601166067701703888e+00	4.220922291278839111e-02	3.921562352044052728e-03
2.617932254876039533e+00	4.183381050825119019e-02	3.904239637353552634e-03
2.634698442050375178e+00	4.184729233384132385e-02	3.881361620572473022e-03
2.651464629224710823e+00	4.164667055010795593e-02	3.817775630167980112e-03
2.668230816399046024e+00	4.139072075486183167e-02	3.776958288707478895e-03
2.684997003573381669e+00	4.129637405276298523e-02	3.746834246509019896e-03
2.701763190747717314e+00	4.142579436302185059e-02	3.731146657102525025e-03
2.718529377922052959e+00	4.129038378596305847e-02	3.705428142165075479e-03
2.735295565096388604e+00	4.119668528437614441e-02	3.682781757381679497e-03
2.752061752270724249e+00	4.084696993231773376e-02	3.649171379940180544e-03
2.768827939445059449e+00	4.072524234652519226e-02	3.627705939503760111e-03
2.785594126619395094e+00	4.044412449002265930e-02	3.599062541904017847e-03
2.802360313793730739e+00	4.049035161733627319e-02	3.586509246037942935e-03
2.819126500968066384e+00	4.022088274359703064e-02	3.560399937321422417e-03
2.835892688142402029e+00	4.019873216748237610e-02	3.545305333187320079e-03
2.852658875316737674e+00	3.982754796743392944e-02	3.515104194610672861e-03
2.869425062491072875e+00	3.994118049740791321e-02	3.506060396952907689e-03
2.886191249665408520e+00	3.968196362257003784e-02	3.481544900031388872e-03
2.902957436839744165e+00	3.948228806257247925e-02	3.460129430460089604e-03
2.919723624014079810e+00	3.915034607052803040e-02	3.432886696886713277e-03
2.936489811188415455e+00	3.937392681837081909e-02	3.430739915836691998e-03
2.953255998362751100e+00	3.940523415803909302e-02	3.420384097747912900e-03
2.970022185537086301e+00	3.892533853650093079e-02	3.387013306107147358e-03
2.986788372711421946e+00	3.875283151865005493e-02	3.367957364568611393e-03
3.003554559885757591e+00	3.853856027126312256e-02	3.347197076691098023e-03
3.020320747060093236e+00	3.840190172195434570e-02	3.330137483909040817e-03
3.037086934234428881e+00	3.821737691760063171e-02	3.310693903769584747e-03
3.053853121408764526e+00	3.773422911763191223e-02	3.279030944137264082e-03
3.070619308583099727e+00	3.765594959259033203e-02	3.264559266457677748e-03
3.087385495757435372e+00	3.751974180340766907e-02	3.248684113039730301e-03
3.104151682931771017e+00	3.736707940697669983e-02	3.231546688377480523e-03
3.120917870106106662e+00	3.730889037251472473e-02	3.257484583287526513e-03
3.137684057280442307e+00	3.669320046901702881e-02	3.245888925117294127e-03
3.154450244454777952e+00	3.653746843338012695e-02	3.249302660054321015e-03
3.171216431629113153e+00	3.617336973547935486e-02	3.239785565391809993e-03
3.187982618803448798e+00	3.586220368742942810e-02	3.230775344836103215e-03
3.204748805977784443e+00	3.548007830977439880e-02	3.216557080103868514e-03
3.221514993152120088e+00	3.537790849804878235e-02	3.213942539146603244e-03
3.238281180326455733e+00	3.525505214929580688e-02	3.209579568328440897e-03
3.255047367500791378e+00	3.473970666527748108e-02	3.186398059388718777e-03
3.271813554675126579e+00	3.413559868931770325e-02	3.125397358455951798e-03
3.288579741849462224e+00	3.408460319042205811e-02	3.093194167283959753e-03
3.305345929023797868e+00	3.384000062942504883e-02	3.060645411976662712e-03
3.322112116198133513e+00	3.376114740967750549e-02	3.039967891304753717e-03
3.338878303372469158e+00	3.313015401363372803e-02	2.996079492250253162e-03
3.355644490546804803e+00	3.290948644280433655e-02	2.972482247668889986e-03
3.372410677721140004e+00	3.261136636137962341e-02	2.946269864547096298e-03
3.389176864895475649e+00	3.228732198476791382e-02	2.919691878839560020e-03
3.405943052069811294e+00	3.186197578907012939e-02	2.889190846757922707e-03
3.422709239244146939e+00	3.139597922563552856e-02	2.857048022460170495e-03
3.439475426418482584e+00	3.156167641282081604e-02	2.854533291413774865e-03
3.456241613592818229e+00	3.076906502246856689e-02	2.808270064858821736e-03
3.473007800767153874e+00	3.046092763543128967e-02	2.784545685298866081e-03
3.489773987941489075e+00	3.009953908622264862e-02	2.758512743923354632e-03
3.506540175115824720e+00	2.966476976871490479e-02	2.729605403420764208e-03
3.523306362290160365e+00	2.931564301252365112e-02	2.704257436033653469e-03
3.540072549464496010e+00	2.881502732634544373e-02	2.672530712980712448e-03
