# q in nm-1	I	poisson_error
1.289189696504384197e-01	1.037888870239257812e+02	3.347358360121792220e+00
1.430183876667701914e-01	9.066306304931640625e+01	2.012048328565547273e+00
1.571178056831019632e-01	8.019612121582031250e+01	1.576233867115397036e+00
1.712172236994337071e-01	7.305729675292968750e+01	1.340568090794866940e+00
1.853166417157655066e-01	6.801479339599609375e+01	1.176196123992035325e+00
1.994160597320972506e-01	6.552913665771484375e+01	1.070929534545617567e+00
2.135154777484290223e-01	6.487283325195312500e+01	1.008104604295620099e+00
2.276148957647607940e-01	6.523651123046875000e+01	1.011825848514557480e+00
2.417143137810925657e-01	6.786148834228515625e+01	1.036950668445846269e+00
2.558137317974243374e-01	7.176079559326171875e+01	1.076556419506807138e+00
2.699131498137561369e-01	7.755725860595703125e+01	1.140179375493592273e+00
2.840125678300878809e-01	8.514386749267578125e+01	1.210907256646067687e+00
2.981119858464196248e-01	9.382557678222656250e+01	1.276916917646823357e+00
3.122114038627513688e-01	1.034844970703125000e+02	1.361842074016156312e+00
3.263108218790831683e-01	1.116172332763671875e+02	1.431886285336516629e+00
3.404102398954149677e-01	1.172033233642578125e+02	1.474116861148843993e+00
3.545096579117467117e-01	1.191590881347656250e+02	1.480218515827775638e+00
3.686090759280784557e-01	1.171633911132812500e+02	1.448358742341615102e+00
3.827084939444102551e-01	1.100730972290039062e+02	1.364798127224828184e+00
3.968079119607419991e-01	9.885900878906250000e+01	1.239485107353343718e+00
4.109073299770737986e-01	8.446799468994140625e+01	1.080985519904706704e+00
4.250067479934055426e-01	6.965213775634765625e+01	9.156911879762148487e-01
4.391061660097373420e-01	5.598042678833007812e+01	7.610474360712020658e-01
4.532055840260690860e-01	4.424870681762695312e+01	6.263365457074656639e-01
4.673050020424008300e-01	3.469187927246093750e+01	5.135824518082034995e-01
4.814044200587326294e-01	2.714073753356933594e+01	4.268825124370546065e-01
4.955038380750643734e-01	2.141815567016601562e+01	3.585342357764982335e-01
5.096032560913961174e-01	1.701971054077148438e+01	3.024887677585956225e-01
5.237026741077279723e-01	1.378676891326904297e+01	2.591424755848960038e-01
5.378020921240597163e-01	1.137289905548095703e+01	2.247843364666829158e-01
5.519015101403914603e-01	9.558737754821777344e+00	1.976930788525363969e-01
5.660009281567233153e-01	8.191133499145507812e+00	1.768903722266137457e-01
5.801003461730549482e-01	7.177918910980224609e+00	1.609650986034653064e-01
5.941997641893868032e-01	6.401640892028808594e+00	1.483539859180283971e-01
6.082991822057185471e-01	5.786967754364013672e+00	1.362916021465074845e-01
6.223986002220502911e-01	5.311264038085937500e+00	1.258440067324931855e-01
6.364980182383821461e-01	4.884140968322753906e+00	1.173052635348696693e-01
6.505974362547137790e-01	4.487628459930419922e+00	1.096406315259137731e-01
6.646968542710456340e-01	4.129990100860595703e+00	1.029468365021435627e-01
6.787962722873774890e-01	3.800450801849365234e+00	9.653718458843268957e-02
6.928956903037091219e-01	3.492460012435913086e+00	9.043148204493216269e-02
7.069951083200409769e-01	3.215200662612915039e+00	8.486210686659639846e-02
7.210945263363726099e-01	2.942423105239868164e+00	7.938159720858595225e-02
7.351939443527044649e-01	2.686333894729614258e+00	7.417670446736661372e-02
