# Normalized	193neu	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
1.159273970708844415e+00	6.008893251419067383e-02	6.740215922190410762e-03
1.176040157883180060e+00	5.912388861179351807e-02	6.637422044370517270e-03
1.192806345057515705e+00	5.851487815380096436e-02	6.560439779566516749e-03
1.209572532231851127e+00	5.795368924736976624e-02	6.610140640628816948e-03
1.226338719406186772e+00	5.725532770156860352e-02	6.612986746444659940e-03
1.243104906580522417e+00	5.708592385053634644e-02	6.595961904446901065e-03
1.259871093754857840e+00	5.671508610248565674e-02	6.569551753249219805e-03
1.276637280929193485e+00	5.632414296269416809e-02	6.543641526236432249e-03
1.293403468103529130e+00	5.599895492196083069e-02	6.517991228627812751e-03
1.310169655277864553e+00	5.562586709856987000e-02	6.487403221275008826e-03
1.326935842452200198e+00	5.528900027275085449e-02	6.457822015043645364e-03
1.343702029626535843e+00	5.507737398147583008e-02	6.434732787855875456e-03
1.360468216800871266e+00	5.496780574321746826e-02	6.300043059842410503e-03
1.377234403975206911e+00	5.485697090625762939e-02	6.174435400063200269e-03
1.394000591149542556e+00	5.442142114043235779e-02	6.094513743974781274e-03
1.410766778323877979e+00	5.419228225946426392e-02	6.042200753325122076e-03
1.427532965498213624e+00	5.391402542591094971e-02	5.993070003247240665e-03
1.444299152672549269e+00	5.390976369380950928e-02	5.961708241094027146e-03
1.461065339846884692e+00	5.321492627263069153e-02	5.894688774291698824e-03
1.477831527021220337e+00	5.311747640371322632e-02	5.861016821166556770e-03
1.494597714195555982e+00	5.293413251638412476e-02	5.823173080434385779e-03
1.511363901369891405e+00	5.268229916691780090e-02	5.782990751487912702e-03
1.528130088544227050e+00	5.232127755880355835e-02	5.738503336700665446e-03
1.544896275718562695e+00	5.203339830040931702e-02	5.697576165689448476e-03
1.561662462892898118e+00	5.186725035309791565e-02	5.663508627108471312e-03
1.578428650067233763e+00	5.128275975584983826e-02	5.608275968064966102e-03
1.595194837241569408e+00	5.098962411284446716e-02	5.568111022536619860e-03
1.611961024415904831e+00	5.066765099763870239e-02	5.519800045344741904e-03
1.628727211590240476e+00	5.032238364219665527e-02	5.463870606477988501e-03
1.645493398764576121e+00	5.015106126666069031e-02	5.405075529632570944e-03
1.662259585938911544e+00	4.981131106615066528e-02	5.331461264604787746e-03
1.679025773113247189e+00	4.965349286794662476e-02	5.271198826317546014e-03
1.695791960287582834e+00	4.930318519473075867e-02	5.207165615309769860e-03
1.712558147461918256e+00	4.907325655221939087e-02	5.151285809386227550e-03
1.729324334636253901e+00	4.899021610617637634e-02	5.106106138556706052e-03
1.746090521810589546e+00	4.877717047929763794e-02	5.050671248117464575e-03
1.762856708984924969e+00	4.843080788850784302e-02	4.990657656367532280e-03
1.779622896159260614e+00	4.817198589444160461e-02	4.938206495249630908e-03
1.796389083333596259e+00	4.791994392871856689e-02	4.889617612612659134e-03
1.813155270507931904e+00	4.765825718641281128e-02	4.847077901570840536e-03
1.829921457682267327e+00	4.766087979078292847e-02	4.822020807264086953e-03
1.846687644856602972e+00	4.751151055097579956e-02	4.789866846137424278e-03
1.863453832030938617e+00	4.727642610669136047e-02	4.754935307424436666e-03
1.880220019205274040e+00	4.715468734502792358e-02	4.723762389277881904e-03
1.896986206379609685e+00	4.690662771463394165e-02	4.687534682861682275e-03
1.913752393553945330e+00	4.682390391826629639e-02	4.660563849547328698e-03
1.930518580728280753e+00	4.684937000274658203e-02	4.640220189667171313e-03
1.947284767902616398e+00	4.667196795344352722e-02	4.608922260353268130e-03
1.964050955076952043e+00	4.648024961352348328e-02	4.577119270722362215e-03
1.980817142251287466e+00	4.640342295169830322e-02	4.551737037674043716e-03
1.997583329425623111e+00	4.628447070717811584e-02	4.525187177005615853e-03
2.014349516599958978e+00	4.616200551390647888e-02	4.498380285640942063e-03
2.031115703774294179e+00	4.605006054043769836e-02	4.473087130350400335e-03
2.047881890948629824e+00	4.588606208562850952e-02	4.444826650657651701e-03
2.064648078122965469e+00	4.577089101076126099e-02	4.420314259165355683e-03
2.081414265297301114e+00	4.566317051649093628e-02	4.395136836880018417e-03
2.098180452471636759e+00	4.566091299057006836e-02	4.376878936494541482e-03
2.114946639645972404e+00	4.557906463742256165e-02	4.353545615038849174e-03
2.131712826820307605e+00	4.546475037932395935e-02	4.329928496300968453e-03
2.148479013994643250e+00	4.530112072825431824e-02	4.303360757429439479e-03
2.165245201168978895e+00	4.531713575124740601e-02	4.286737953790593046e-03
2.182011388343314540e+00	4.527089372277259827e-02	4.267098660687165118e-03
2.198777575517650185e+00	4.530113190412521362e-02	4.251275465983932536e-03
2.215543762691985830e+00	4.510224610567092896e-02	4.224176126732794023e-03
2.232309949866321475e+00	4.519729688763618469e-02	4.210927499388263107e-03
2.249076137040656675e+00	4.495399445295333862e-02	4.183162642216632122e-03
2.265842324214992320e+00	4.491392523050308228e-02	4.164387627802157779e-03
2.282608511389327965e+00	4.490703716874122620e-02	4.148136445974517049e-03
2.299374698563663610e+00	4.477435722947120667e-02	4.125448089513499353e-03
