# Normalized	10000.0 eV	193neu
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.841697148967067765e-01	3.908222198486328125e+00	4.956446080520025554e-01
2.043117153216008064e-01	3.772337198257446289e+00	2.697088532409244732e-01
2.244537157464948640e-01	3.610129117965698242e+00	2.054345526287783830e-01
2.445957161713888939e-01	3.435303449630737305e+00	1.708427161103212022e-01
2.647377165962829237e-01	3.255764245986938477e+00	1.448543645052541851e-01
2.848797170211769814e-01	3.068059444427490234e+00	1.244322806504792323e-01
3.050217174460709835e-01	2.899530410766601562e+00	1.091162041293908258e-01
3.251637178709650411e-01	2.711274623870849609e+00	1.050794587549622461e-01
3.453057182958590987e-01	2.534176349639892578e+00	1.001335789113402541e-01
3.654477187207531008e-01	2.348943471908569336e+00	9.498442627895685442e-02
3.855897191456471029e-01	2.170652866363525391e+00	9.042737563028527270e-02
4.057317195705412161e-01	2.006764411926269531e+00	8.423158010107328897e-02
4.258737199954352182e-01	1.850547194480895996e+00	7.626214609259326926e-02
4.460157204203292203e-01	1.702305912971496582e+00	7.030645715854856592e-02
4.661577208452233334e-01	1.559926748275756836e+00	6.508028775365749807e-02
4.862997212701173355e-01	1.423772335052490234e+00	6.012147721828597913e-02
5.064417216950113376e-01	1.298904299736022949e+00	5.572794050483474704e-02
5.265837221199054508e-01	1.181125879287719727e+00	5.182675064548258881e-02
5.467257225447994529e-01	1.070131540298461914e+00	4.815298465845881809e-02
5.668677229696934550e-01	9.692224860191345215e-01	4.480259735207241939e-02
5.870097233945874571e-01	8.719552159309387207e-01	4.158342111681150033e-02
6.071517238194815702e-01	7.864831686019897461e-01	3.856162545228847272e-02
6.272937242443755723e-01	7.061488032341003418e-01	3.570337141317500573e-02
6.474357246692695744e-01	6.341573596000671387e-01	3.317913687508989434e-02
6.675777250941636876e-01	5.667117834091186523e-01	3.077126609505615590e-02
6.877197255190576897e-01	5.081807971000671387e-01	2.931870502451723592e-02
7.078617259439516918e-01	4.553813040256500244e-01	2.790719742469385464e-02
7.280037263688456939e-01	4.076152741909027100e-01	2.633652377575331632e-02
7.481457267937398070e-01	3.640457689762115479e-01	2.475235176427181133e-02
7.682877272186338091e-01	3.240067958831787109e-01	2.310854771351846318e-02
7.884297276435278112e-01	2.892345488071441650e-01	2.156993240729570410e-02
8.085717280684219244e-01	2.585868835449218750e-01	2.022743129740136106e-02
8.287137284933159265e-01	2.306951880455017090e-01	1.895936329330349598e-02
8.488557289182099286e-01	2.061766386032104492e-01	1.778822955580227141e-02
8.689977293431040417e-01	1.835177540779113770e-01	1.634012672765543933e-02
8.891397297679980438e-01	1.653350740671157837e-01	1.498660585663032403e-02
9.092817301928920459e-01	1.484879851341247559e-01	1.388933245668472378e-02
9.294237306177861591e-01	1.334376484155654907e-01	1.293636823350744446e-02
9.495657310426801612e-01	1.210226565599441528e-01	1.216568797654781278e-02
9.697077314675741633e-01	1.106085032224655151e-01	1.146342883997322412e-02
9.898497318924681654e-01	1.011691987514495850e-01	1.080131548937375910e-02
1.009991732317362390e+00	9.363996982574462891e-02	1.024617219622750604e-02
1.030133732742256392e+00	8.725531399250030518e-02	9.760517432515982902e-03
