# Normalized	7000.0 eV	GC
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.289189696504384197e-01	0.000000000000000000e+00	nan
1.430183876667701914e-01	0.000000000000000000e+00	nan
1.571178056831019632e-01	0.000000000000000000e+00	nan
1.712172236994337071e-01	0.000000000000000000e+00	nan
1.853166417157655066e-01	0.000000000000000000e+00	nan
1.994160597320972506e-01	0.000000000000000000e+00	nan
2.135154777484290223e-01	0.000000000000000000e+00	nan
2.276148957647607940e-01	0.000000000000000000e+00	nan
2.417143137810925657e-01	0.000000000000000000e+00	nan
2.558137317974243374e-01	0.000000000000000000e+00	nan
2.699131498137561369e-01	0.000000000000000000e+00	nan
2.840125678300878809e-01	0.000000000000000000e+00	nan
2.981119858464196248e-01	0.000000000000000000e+00	nan
3.122114038627513688e-01	0.000000000000000000e+00	nan
3.263108218790831683e-01	0.000000000000000000e+00	nan
3.404102398954149677e-01	0.000000000000000000e+00	nan
3.545096579117467117e-01	0.000000000000000000e+00	nan
3.686090759280784557e-01	0.000000000000000000e+00	nan
3.827084939444102551e-01	0.000000000000000000e+00	nan
3.968079119607419991e-01	0.000000000000000000e+00	nan
4.109073299770737986e-01	0.000000000000000000e+00	nan
4.250067479934055426e-01	0.000000000000000000e+00	nan
4.391061660097373420e-01	0.000000000000000000e+00	nan
4.532055840260690860e-01	0.000000000000000000e+00	nan
4.673050020424008300e-01	0.000000000000000000e+00	nan
4.814044200587326294e-01	0.000000000000000000e+00	nan
4.955038380750643734e-01	0.000000000000000000e+00	nan
5.096032560913961174e-01	0.000000000000000000e+00	nan
5.237026741077279723e-01	0.000000000000000000e+00	nan
5.378020921240597163e-01	0.000000000000000000e+00	nan
5.519015101403914603e-01	0.000000000000000000e+00	nan
5.660009281567233153e-01	0.000000000000000000e+00	nan
5.801003461730549482e-01	0.000000000000000000e+00	nan
5.941997641893868032e-01	0.000000000000000000e+00	nan
6.082991822057185471e-01	0.000000000000000000e+00	nan
6.223986002220502911e-01	0.000000000000000000e+00	nan
6.364980182383821461e-01	0.000000000000000000e+00	nan
6.505974362547137790e-01	0.000000000000000000e+00	nan
6.646968542710456340e-01	0.000000000000000000e+00	nan
6.787962722873774890e-01	0.000000000000000000e+00	nan
6.928956903037091219e-01	0.000000000000000000e+00	nan
7.069951083200409769e-01	0.000000000000000000e+00	nan
7.210945263363726099e-01	0.000000000000000000e+00	nan
7.351939443527044649e-01	0.000000000000000000e+00	nan
7.492933623690363198e-01	0.000000000000000000e+00	nan
7.633927803853679528e-01	0.000000000000000000e+00	nan
7.774921984016998078e-01	0.000000000000000000e+00	nan
7.915916164180314407e-01	0.000000000000000000e+00	nan
8.056910344343632957e-01	0.000000000000000000e+00	nan
8.197904524506951507e-01	0.000000000000000000e+00	nan
8.338898704670267836e-01	0.000000000000000000e+00	nan
8.479892884833586386e-01	0.000000000000000000e+00	nan
8.620887064996902716e-01	0.000000000000000000e+00	nan
8.761881245160221265e-01	0.000000000000000000e+00	nan
8.902875425323539815e-01	0.000000000000000000e+00	nan
9.043869605486856145e-01	0.000000000000000000e+00	nan
9.184863785650174695e-01	0.000000000000000000e+00	nan
9.325857965813491024e-01	0.000000000000000000e+00	nan
9.466852145976809574e-01	0.000000000000000000e+00	nan
9.607846326140128124e-01	0.000000000000000000e+00	nan
9.748840506303444453e-01	0.000000000000000000e+00	nan
9.889834686466763003e-01	0.000000000000000000e+00	nan
1.003082886663008155e+00	0.000000000000000000e+00	nan
1.017182304679339788e+00	0.000000000000000000e+00	nan
1.031281722695671643e+00	0.000000000000000000e+00	nan
1.045381140712003276e+00	0.000000000000000000e+00	nan
1.059480558728335131e+00	0.000000000000000000e+00	nan
1.073579976744666986e+00	0.000000000000000000e+00	nan
1.087679394760998619e+00	0.000000000000000000e+00	nan
1.101778812777330474e+00	0.000000000000000000e+00	nan
1.115878230793662107e+00	0.000000000000000000e+00	nan
1.129977648809993962e+00	0.000000000000000000e+00	nan
1.144077066826325817e+00	0.000000000000000000e+00	nan
1.158176484842657450e+00	0.000000000000000000e+00	nan
1.172275902858989305e+00	0.000000000000000000e+00	nan
1.186375320875321160e+00	0.000000000000000000e+00	nan
1.200474738891652793e+00	0.000000000000000000e+00	nan
1.214574156907984648e+00	0.000000000000000000e+00	nan
1.228673574924316503e+00	0.000000000000000000e+00	nan
1.242772992940648136e+00	0.000000000000000000e+00	nan
1.256872410956979991e+00	0.000000000000000000e+00	nan
1.270971828973311624e+00	0.000000000000000000e+00	nan
1.285071246989643479e+00	0.000000000000000000e+00	nan
1.299170665005975334e+00	0.000000000000000000e+00	nan
1.313270083022306967e+00	0.000000000000000000e+00	nan
1.327369501038638822e+00	0.000000000000000000e+00	nan
1.341468919054970454e+00	0.000000000000000000e+00	nan
1.355568337071302309e+00	0.000000000000000000e+00	nan
1.369667755087634164e+00	0.000000000000000000e+00	nan
1.383767173103965797e+00	0.000000000000000000e+00	nan
1.397866591120297652e+00	0.000000000000000000e+00	nan
1.411966009136629285e+00	0.000000000000000000e+00	nan
1.426065427152961140e+00	0.000000000000000000e+00	nan
1.440164845169292995e+00	0.000000000000000000e+00	nan
1.454264263185624628e+00	0.000000000000000000e+00	nan
1.468363681201956483e+00	0.000000000000000000e+00	nan
1.482463099218288116e+00	0.000000000000000000e+00	nan
1.496562517234619971e+00	0.000000000000000000e+00	nan
1.510661935250951826e+00	0.000000000000000000e+00	nan
1.524761353267283459e+00	0.000000000000000000e+00	nan
1.538860771283615314e+00	0.000000000000000000e+00	nan
1.552960189299947169e+00	0.000000000000000000e+00	nan
1.567059607316278802e+00	0.000000000000000000e+00	nan
1.581159025332610657e+00	0.000000000000000000e+00	nan
1.595258443348942290e+00	0.000000000000000000e+00	nan
1.609357861365274145e+00	0.000000000000000000e+00	nan
1.623457279381606000e+00	0.000000000000000000e+00	nan
1.637556697397937633e+00	0.000000000000000000e+00	nan
1.651656115414269488e+00	0.000000000000000000e+00	nan
1.665755533430601121e+00	0.000000000000000000e+00	nan
1.679854951446932976e+00	0.000000000000000000e+00	nan
1.693954369463264831e+00	0.000000000000000000e+00	nan
1.708053787479596464e+00	0.000000000000000000e+00	nan
1.722153205495928319e+00	0.000000000000000000e+00	nan
1.736252623512259952e+00	0.000000000000000000e+00	nan
1.750352041528591807e+00	0.000000000000000000e+00	nan
1.764451459544923662e+00	0.000000000000000000e+00	nan
1.778550877561255295e+00	0.000000000000000000e+00	nan
1.792650295577587150e+00	0.000000000000000000e+00	nan
1.806749713593919004e+00	0.000000000000000000e+00	nan
1.820849131610250637e+00	0.000000000000000000e+00	nan
1.834948549626582492e+00	0.000000000000000000e+00	nan
1.849047967642914125e+00	0.000000000000000000e+00	nan
1.863147385659245980e+00	0.000000000000000000e+00	nan
1.877246803675577835e+00	0.000000000000000000e+00	nan
1.891346221691909468e+00	0.000000000000000000e+00	nan
1.905445639708241323e+00	0.000000000000000000e+00	nan
1.919545057724572956e+00	0.000000000000000000e+00	nan
1.933644475740904811e+00	0.000000000000000000e+00	nan
1.947743893757236666e+00	0.000000000000000000e+00	nan
1.961843311773568299e+00	0.000000000000000000e+00	nan
1.975942729789900154e+00	0.000000000000000000e+00	nan
1.990042147806231787e+00	0.000000000000000000e+00	nan
2.004141565822563642e+00	0.000000000000000000e+00	nan
2.018240983838895275e+00	0.000000000000000000e+00	nan
2.032340401855226908e+00	0.000000000000000000e+00	nan
2.046439819871558985e+00	0.000000000000000000e+00	nan
2.060539237887890618e+00	0.000000000000000000e+00	nan
2.074638655904222251e+00	0.000000000000000000e+00	nan
2.088738073920554328e+00	0.000000000000000000e+00	nan
2.102837491936885961e+00	0.000000000000000000e+00	nan
2.116936909953217594e+00	0.000000000000000000e+00	nan
2.131036327969549227e+00	0.000000000000000000e+00	nan
2.145135745985881304e+00	0.000000000000000000e+00	nan
2.159235164002212937e+00	0.000000000000000000e+00	nan
2.173334582018544570e+00	0.000000000000000000e+00	nan
2.187434000034876203e+00	0.000000000000000000e+00	nan
2.201533418051208280e+00	0.000000000000000000e+00	nan
2.215632836067539913e+00	0.000000000000000000e+00	nan
2.229732254083871545e+00	0.000000000000000000e+00	nan
2.243831672100203622e+00	0.000000000000000000e+00	nan
2.257931090116535255e+00	0.000000000000000000e+00	nan
2.272030508132866888e+00	0.000000000000000000e+00	nan
2.286129926149198965e+00	0.000000000000000000e+00	nan
2.300229344165530598e+00	0.000000000000000000e+00	nan
2.314328762181862231e+00	0.000000000000000000e+00	nan
2.328428180198194308e+00	0.000000000000000000e+00	nan
2.342527598214525941e+00	0.000000000000000000e+00	nan
2.356627016230857574e+00	0.000000000000000000e+00	nan
2.370726434247189207e+00	0.000000000000000000e+00	nan
2.384825852263521284e+00	0.000000000000000000e+00	nan
2.398925270279852917e+00	0.000000000000000000e+00	nan
2.413024688296184550e+00	0.000000000000000000e+00	nan
2.427124106312516627e+00	0.000000000000000000e+00	nan
2.441223524328848260e+00	0.000000000000000000e+00	nan
2.455322942345179893e+00	0.000000000000000000e+00	nan
2.469422360361511970e+00	0.000000000000000000e+00	nan
2.483521778377843603e+00	0.000000000000000000e+00	nan
2.497621196394175236e+00	0.000000000000000000e+00	nan
2.511720614410506869e+00	0.000000000000000000e+00	nan
2.525820032426838946e+00	0.000000000000000000e+00	nan
2.539919450443170579e+00	0.000000000000000000e+00	nan
