# Normalized	8004 eV	empty Kapton Hexane
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.474094802954485084e-01	1.177116751670837402e+00	2.729560294051760483e-01
1.635311411803850590e-01	9.780324697494506836e-01	1.376481245488719862e-01
1.796528020653215818e-01	8.084470033645629883e-01	9.707385217837562197e-02
1.957744629502581324e-01	6.854946613311767578e-01	7.590695050102608255e-02
2.118961238351946830e-01	5.871956348419189453e-01	6.093803008813790389e-02
2.280177847201312336e-01	5.200251340866088867e-01	5.058620642374582477e-02
2.441394456050677841e-01	4.702702760696411133e-01	4.327753498717789443e-02
2.602611064900043347e-01	4.288236498832702637e-01	4.113694350186759136e-02
2.763827673749408298e-01	3.986708819866180420e-01	3.910028716436677459e-02
2.925044282598774359e-01	3.749218881130218506e-01	3.739138600304124649e-02
3.086260891448139310e-01	3.562287092208862305e-01	3.614534656708935645e-02
3.247477500297504815e-01	3.412568867206573486e-01	3.431794485530526712e-02
3.408694109146870321e-01	3.280128836631774902e-01	3.176122394912184177e-02
3.569910717996235827e-01	3.191559016704559326e-01	3.017594506911214572e-02
3.731127326845601333e-01	3.102108538150787354e-01	2.883277157198095228e-02
3.892343935694966284e-01	3.030342161655426025e-01	2.762811313769037228e-02
4.053560544544332345e-01	2.974568307399749756e-01	2.663951946341475488e-02
4.214777153393697295e-01	2.915980219841003418e-01	2.579837738846881001e-02
4.375993762243063356e-01	2.850723266601562500e-01	2.497110809868013925e-02
4.537210371092428307e-01	2.803307175636291504e-01	2.428439806533823700e-02
4.698426979941794368e-01	2.746065855026245117e-01	2.359305362883888993e-02
4.859643588791159319e-01	2.695945501327514648e-01	2.289612239982921280e-02
5.020860197640524270e-01	2.648540139198303223e-01	2.224606280092818536e-02
5.182076806489890330e-01	2.597993910312652588e-01	2.167113861539299302e-02
5.343293415339255281e-01	2.540394663810729980e-01	2.108575511447781034e-02
5.504510024188621342e-01	2.480522394180297852e-01	2.100757237841103728e-02
5.665726633037986293e-01	2.433563619852066040e-01	2.096670105154753785e-02
5.826943241887352354e-01	2.368005812168121338e-01	2.066854542586470458e-02
5.988159850736717305e-01	2.319318056106567383e-01	2.038567481668970491e-02
6.149376459586082255e-01	2.267964184284210205e-01	1.999233306485725600e-02
6.310593068435448316e-01	2.212136834859848022e-01	1.954474830801351121e-02
6.471809677284813267e-01	2.159983515739440918e-01	1.918744724808238086e-02
6.633026286134179328e-01	2.115964889526367188e-01	1.887944061410837260e-02
6.794242894983544279e-01	2.061430066823959351e-01	1.852049127654847513e-02
6.955459503832910340e-01	2.005639225244522095e-01	1.782530502836135802e-02
7.116676112682275290e-01	1.963023990392684937e-01	1.708282950971589179e-02
7.277892721531641351e-01	1.917246431112289429e-01	1.654207704973612025e-02
7.439109330381006302e-01	1.867319196462631226e-01	1.606479384792736456e-02
7.600325939230372363e-01	1.824860125780105591e-01	1.570211911074453903e-02
7.761542548079737314e-01	1.779180914163589478e-01	1.529845125897875274e-02
7.922759156929103375e-01	1.733733564615249634e-01	1.489429922105554339e-02
8.083975765778468325e-01	1.696015000343322754e-01	1.453935195718678020e-02
8.245192374627833276e-01	1.654864996671676636e-01	1.418295796392894659e-02
8.406408983477199337e-01	1.618996560573577881e-01	1.386040386380305543e-02
8.567625592326564288e-01	1.579561233520507812e-01	1.352834439109415303e-02
8.728842201175930349e-01	1.548410654067993164e-01	1.324497513450040298e-02
8.890058810025295299e-01	1.515856087207794189e-01	1.295899037919619884e-02
9.051275418874661360e-01	1.476062685251235962e-01	1.264950245627063756e-02
9.212492027724026311e-01	1.449997127056121826e-01	1.241039698105163291e-02
9.373708636573391262e-01	1.423307955265045166e-01	1.217119834460305902e-02
9.534925245422757323e-01	1.393166929483413696e-01	1.192238596116309592e-02
9.696141854272122274e-01	1.366749852895736694e-01	1.169371381782858231e-02
9.857358463121488334e-01	1.338281184434890747e-01	1.145663732036784378e-02
1.001857507197085217e+00	1.314951479434967041e-01	1.125605029600355855e-02
1.017979168082021824e+00	1.294067353010177612e-01	1.106634434455914216e-02
1.034100828966958430e+00	1.273543089628219604e-01	1.087979429762851377e-02
1.050222489851894814e+00	1.251771003007888794e-01	1.069523052182696360e-02
1.066344150736831420e+00	1.230252534151077271e-01	1.051228858718220027e-02
1.082465811621768026e+00	1.213113218545913696e-01	1.035217183752175016e-02
1.098587472506704632e+00	1.194400265812873840e-01	1.018804992210316229e-02
1.114709133391641016e+00	1.173394322395324707e-01	1.001701671137376556e-02
1.130830794276577622e+00	1.156818717718124390e-01	9.874238948053951775e-03
1.146952455161514228e+00	1.140101999044418335e-01	9.738336685696909190e-03
1.163074116046450612e+00	1.122842803597450256e-01	9.772464839166552023e-03
1.179195776931387218e+00	1.108951196074485779e-01	9.767824557093853291e-03
1.195317437816323825e+00	1.095405295491218567e-01	9.693591086602181689e-03
1.211439098701260209e+00	1.080451905727386475e-01	9.615862459654843028e-03
1.227560759586196815e+00	1.065334975719451904e-01	9.539389358918799744e-03
1.243682420471133421e+00	1.054276600480079651e-01	9.477263426045516234e-03
1.259804081356070027e+00	1.040379926562309265e-01	9.398365424746094737e-03
1.275925742241006411e+00	1.029795780777931213e-01	9.333847684067492906e-03
1.292047403125943017e+00	1.016036123037338257e-01	9.252346078218304931e-03
1.308169064010879623e+00	1.004441455006599426e-01	9.022177616247619922e-03
1.324290724895816007e+00	9.975948184728622437e-02	8.828385757247430785e-03
1.340412385780752613e+00	9.864114969968795776e-02	8.701116428704807823e-03
1.356534046665689219e+00	9.771097451448440552e-02	8.604177434765507629e-03
1.372655707550625825e+00	9.683381766080856323e-02	8.517889630314497487e-03
1.388777368435562209e+00	9.600730985403060913e-02	8.437079368246920910e-03
1.404899029320498816e+00	9.497626125812530518e-02	8.351231389259120355e-03
1.421020690205435422e+00	9.424602985382080078e-02	8.279050914858390037e-03
1.437142351090372028e+00	9.337399899959564209e-02	8.201144609171484579e-03
1.453264011975308412e+00	9.224008023738861084e-02	8.112891453236492287e-03
1.469385672860245018e+00	9.160505235195159912e-02	8.050728191434907907e-03
1.485507333745181624e+00	9.095677733421325684e-02	7.987226623489536090e-03
1.501628994630118008e+00	9.034666419029235840e-02	7.925618878164186060e-03
1.517750655515054614e+00	8.928342163562774658e-02	7.845501986414151266e-03
1.533872316399991220e+00	8.875130861997604370e-02	7.788929323244615094e-03
1.549993977284927826e+00	8.800092339515686035e-02	7.713417233401704404e-03
1.566115638169864210e+00	8.745662122964859009e-02	7.639327645649760662e-03
1.582237299054800816e+00	8.673316985368728638e-02	7.540376271955963501e-03
1.598358959939737423e+00	8.609022945165634155e-02	7.438056756460703287e-03
1.614480620824673807e+00	8.567346632480621338e-02	7.350799518830430750e-03
1.630602281709610413e+00	8.527801930904388428e-02	7.273317305353620491e-03
1.646723942594547019e+00	8.464395999908447266e-02	7.186998290602791828e-03
1.662845603479483625e+00	8.405902236700057983e-02	7.106771613998512198e-03
1.678967264364420009e+00	8.378754556179046631e-02	7.036615533774609119e-03
1.695088925249356615e+00	8.331577479839324951e-02	6.960572105334604694e-03
1.711210586134293221e+00	8.260530978441238403e-02	6.877610806119492486e-03
1.727332247019229605e+00	8.230164647102355957e-02	6.817603185252454207e-03
1.743453907904166211e+00	8.182667195796966553e-02	6.758474097547532110e-03
1.759575568789102817e+00	8.148057758808135986e-02	6.710029719681717165e-03
1.775697229674039423e+00	8.120396733283996582e-02	6.665772304745784527e-03
1.791818890558975808e+00	8.072681725025177002e-02	6.614760169201656069e-03
1.807940551443912414e+00	8.037558943033218384e-02	6.566642362303086976e-03
1.824062212328849020e+00	7.986330240964889526e-02	6.513286741475915465e-03
1.840183873213785404e+00	7.959530502557754517e-02	6.471787541213854661e-03
1.856305534098722010e+00	7.952368259429931641e-02	6.440429058128581928e-03
1.872427194983658616e+00	7.932948321104049683e-02	6.402843629179580040e-03
1.888548855868595222e+00	7.887701690196990967e-02	6.354227260377630533e-03
1.904670516753531606e+00	7.857938110828399658e-02	6.313220660765771555e-03
1.920792177638468212e+00	7.820972800254821777e-02	6.270349766367777980e-03
1.936913838523404818e+00	7.791900634765625000e-02	6.230837219830530002e-03
1.953035499408341202e+00	7.771749049425125122e-02	6.196496049480302790e-03
1.969157160293277808e+00	7.755541056394577026e-02	6.163364081433331601e-03
1.985278821178214415e+00	7.732493430376052856e-02	6.128988080648867937e-03
2.001400482063151021e+00	7.704685628414154053e-02	6.091230447059441111e-03
2.017522142948087627e+00	7.685528695583343506e-02	6.059448479519737550e-03
2.033643803833024233e+00	7.677438110113143921e-02	6.030924025893789724e-03
2.049765464717960839e+00	7.666566222906112671e-02	6.002890849649353787e-03
2.065887125602897445e+00	7.629391551017761230e-02	5.962947036310269587e-03
2.082008786487833607e+00	7.618221640586853027e-02	5.935629237587811829e-03
2.098130447372770213e+00	7.609593123197555542e-02	5.909419267558702581e-03
2.114252108257706819e+00	7.574004679918289185e-02	5.872002674939306131e-03
2.130373769142643425e+00	7.577760517597198486e-02	5.850899911963103675e-03
2.146495430027580031e+00	7.574123144149780273e-02	5.826302662831000373e-03
2.162617090912516193e+00	7.562357187271118164e-02	5.800478799420092160e-03
2.178738751797452800e+00	7.538684457540512085e-02	5.768731896973692402e-03
2.194860412682389406e+00	7.543862611055374146e-02	5.750254175556376510e-03
