# Normalized	8239.0 eV	214neu
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.517372972275117804e-01	5.991111373901367188e+01	2.285314980816205210e+00
1.683322765328058579e-01	5.506108474731445312e+01	1.346059996197156217e+00
1.849272558380999354e-01	4.996765899658203125e+01	1.049551964547186023e+00
2.015222351433940129e-01	4.464637756347656250e+01	8.694931726451036180e-01
2.181172144486880904e-01	3.878567123413085938e+01	7.186684332114718909e-01
2.347121937539821679e-01	3.364359664916992188e+01	6.003762747363664554e-01
2.513071730592763009e-01	2.895685386657714844e+01	5.055115905003598753e-01
2.679021523645703784e-01	2.434931564331054688e+01	4.486086429663600494e-01
2.844971316698644559e-01	2.014016151428222656e+01	3.914609003548967792e-01
3.010921109751585334e-01	1.637584304809570312e+01	3.382425435521640988e-01
3.176870902804526109e-01	1.311422920227050781e+01	2.910615858433095449e-01
3.342820695857466884e-01	1.034412670135498047e+01	2.443337166514611414e-01
3.508770488910407659e-01	8.034297943115234375e+00	1.990787920904180386e-01
3.674720281963348434e-01	6.117464542388916016e+00	1.628926941061542011e-01
3.840670075016289209e-01	4.517066955566406250e+00	1.317000697003859466e-01
4.006619868069229984e-01	3.249749422073364258e+00	1.050969885667639575e-01
4.172569661122170759e-01	2.281534910202026367e+00	8.316457497535262311e-02
4.338519454175111534e-01	1.552272558212280273e+00	6.513251340760549402e-02
4.504469247228052309e-01	1.029043078422546387e+00	5.050113172686287316e-02
4.670419040280993084e-01	6.795071959495544434e-01	3.928256820495720086e-02
4.836368833333933859e-01	4.593273103237152100e-01	3.109400397178950157e-02
5.002318626386874634e-01	3.388731777667999268e-01	2.582008771342780146e-02
5.168268419439815409e-01	2.885850071907043457e-01	2.321734278777927776e-02
5.334218212492756184e-01	2.833651900291442871e-01	2.262972707102248182e-02
5.500168005545698069e-01	3.039500713348388672e-01	2.315211073138535164e-02
5.666117798598637734e-01	3.352149128913879395e-01	2.464318665696490704e-02
5.832067591651579619e-01	3.699690699577331543e-01	2.622274720223471273e-02
5.998017384704519284e-01	3.949621915817260742e-01	2.718920287605645220e-02
6.163967177757461169e-01	4.086394608020782471e-01	2.763182263230764060e-02
6.329916970810400834e-01	4.134521186351776123e-01	2.760919721070170113e-02
6.495866763863342719e-01	4.043457210063934326e-01	2.702907177262179814e-02
