# q in nm-1	I	poisson_error
1.652559244913754666e-01	2.187201881408691406e+01	1.191673612237596380e+00
1.833293896666008949e-01	2.787939834594726562e+01	7.627464373642456330e-01
2.014028548418262954e-01	3.990949630737304688e+01	7.343038602264141401e-01
2.194763200170517237e-01	4.222874069213867188e+01	6.554265444293390086e-01
2.375497851922771519e-01	2.689281463623046875e+01	4.465981105803359941e-01
2.556232503675025525e-01	1.216389369964599609e+01	2.551632295316747512e-01
2.736967155427280085e-01	5.185124397277832031e+00	1.447981236839686880e-01
2.917701807179534090e-01	2.588620901107788086e+00	9.972256184409022950e-02
3.098436458931788096e-01	1.738683819770812988e+00	7.988557396864706672e-02
3.279171110684042656e-01	1.667094826698303223e+00	7.720288413925241455e-02
3.459905762436297216e-01	2.045564413070678711e+00	8.540395606660755590e-02
3.640640414188550666e-01	2.428802728652954102e+00	9.082891301358270164e-02
3.821375065940805227e-01	2.654138326644897461e+00	8.998224423048920007e-02
4.002109717693059787e-01	2.772799015045166016e+00	8.879884317420781714e-02
4.182844369445313237e-01	2.585337162017822266e+00	8.297389876237498685e-02
4.363579021197567798e-01	2.040327310562133789e+00	7.093167207666049856e-02
4.544313672949822358e-01	1.471794247627258301e+00	5.805698753162869680e-02
4.725048324702075808e-01	1.040909409523010254e+00	4.732001052595008472e-02
4.905782976454330369e-01	7.381176948547363281e-01	3.870210410119070271e-02
5.086517628206584929e-01	5.419577956199645996e-01	3.231328099411998750e-02
5.267252279958839489e-01	4.249194562435150146e-01	2.796066295017823194e-02
5.447986931711092939e-01	3.659329414367675781e-01	2.534247934512556463e-02
5.628721583463347500e-01	3.338475823402404785e-01	2.368551362104500194e-02
5.809456235215602060e-01	3.129322826862335205e-01	2.253017893857331769e-02
5.990190886967855510e-01	2.998343408107757568e-01	2.168677648775147598e-02
6.170925538720110071e-01	2.823805212974548340e-01	2.123162032949375833e-02
6.351660190472364631e-01	2.585406601428985596e-01	2.046935333691521711e-02
6.532394842224618081e-01	2.290709316730499268e-01	1.924324993075691992e-02
6.713129493976872642e-01	1.968548446893692017e-01	1.775488349965534396e-02
6.893864145729127202e-01	1.645563691854476929e-01	1.607105266862566759e-02
7.074598797481381762e-01	1.378240287303924561e-01	1.453584247642936839e-02
7.255333449233635212e-01	1.171041429042816162e-01	1.329671074081457786e-02
7.436068100985889773e-01	9.937828779220581055e-02	1.216356737173982308e-02
7.616802752738144333e-01	8.598310500383377075e-02	1.123776740710703652e-02
7.797537404490397783e-01	7.688195258378982544e-02	1.035392091857477610e-02
7.978272056242652344e-01	6.925950199365615845e-02	9.499517860976443642e-03
8.159006707994906904e-01	6.389427930116653442e-02	8.930709624331728894e-03
8.339741359747160354e-01	5.911171063780784607e-02	8.447690229189348810e-03
8.520476011499414914e-01	5.443898215889930725e-02	8.011891123738273252e-03
8.701210663251669475e-01	5.043290182948112488e-02	7.605694540824366710e-03
8.881945315003924035e-01	4.620052874088287354e-02	7.175762765144597446e-03
9.062679966756177485e-01	4.191385954618453979e-02	6.740946854540586994e-03
9.243414618508432046e-01	3.771996498107910156e-02	6.311454744754549026e-03
9.424149270260686606e-01	3.375025466084480286e-02	5.894607461757620480e-03
9.604883922012940056e-01	2.999879606068134308e-02	5.488393984663866333e-03
9.785618573765194617e-01	2.652272768318653107e-02	5.099404299420119864e-03
9.966353225517449177e-01	2.406055480241775513e-02	4.800479685863647851e-03
