# Normalized	8330.0 eV	232
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.534133333808537225e-01	2.788537502288818359e+00	4.149336714284190264e-01
1.701916152350436418e-01	2.621836900711059570e+00	2.212020586182854853e-01
1.869698970892335610e-01	2.471034288406372070e+00	1.664474989273249661e-01
2.037481789434235080e-01	2.338765859603881836e+00	1.376119237810212170e-01
2.205264607976133995e-01	2.194500684738159180e+00	1.157352320631551273e-01
2.373047426518033465e-01	2.104357004165649414e+00	1.000690253871540508e-01
2.540830245059932935e-01	2.040525913238525391e+00	8.874898160908691047e-02
2.708613063601831850e-01	1.967158555984497070e+00	8.693711890456420899e-02
2.876395882143730764e-01	1.929114818572998047e+00	8.502695581131189395e-02
3.044178700685630234e-01	1.899820208549499512e+00	8.333748705697242853e-02
3.211961519227529704e-01	1.886571049690246582e+00	8.248087597833593521e-02
3.379744337769428619e-01	1.882694363594055176e+00	8.002227759793995032e-02
3.547527156311328089e-01	1.877297163009643555e+00	7.550122988183056993e-02
3.715309974853227004e-01	1.897738933563232422e+00	7.319947313630946473e-02
3.883092793395126474e-01	1.923907995223999023e+00	7.152909455502340363e-02
4.050875611937025389e-01	1.966021418571472168e+00	7.021239852193793263e-02
4.218658430478924859e-01	2.020768642425537109e+00	6.939495351792189515e-02
4.386441249020824329e-01	2.082500219345092773e+00	6.903943911092504104e-02
4.554224067562723244e-01	2.144529581069946289e+00	6.873115472659220571e-02
4.722006886104622714e-01	2.229749917984008789e+00	6.889427824978945625e-02
4.889789704646521629e-01	2.308700561523437500e+00	6.898335097552409090e-02
5.057572523188420544e-01	2.403889179229736328e+00	6.913400813603433337e-02
5.225355341730320013e-01	2.509011983871459961e+00	6.944114310882133767e-02
5.393138160272219483e-01	2.615867614746093750e+00	6.995431893235565246e-02
5.560920978814118953e-01	2.712687015533447266e+00	7.030704006843511988e-02
5.728703797356018423e-01	2.807222843170166016e+00	7.229428191519202129e-02
5.896486615897917893e-01	2.910450696945190430e+00	7.435414800526195245e-02
6.064269434439816253e-01	2.967194318771362305e+00	7.518133731254679486e-02
6.232052252981715723e-01	3.016194343566894531e+00	7.567488425232464511e-02
6.399835071523614083e-01	3.042051315307617188e+00	7.548796484898011305e-02
6.567617890065513553e-01	3.022210836410522461e+00	7.454700412244788521e-02
6.735400708607413023e-01	2.965404748916625977e+00	7.336991556749414278e-02
6.903183527149312493e-01	2.877440690994262695e+00	7.180326550367632787e-02
7.070966345691211963e-01	2.738810539245605469e+00	6.952442492743979296e-02
7.238749164233111433e-01	2.560228586196899414e+00	6.547459979224881654e-02
7.406531982775009793e-01	2.379628181457519531e+00	6.101841102334217698e-02
7.574314801316909262e-01	2.176743745803833008e+00	5.700413578739486897e-02
7.742097619858808732e-01	1.969246745109558105e+00	5.316256986312167115e-02
7.909880438400708202e-01	1.764874458312988281e+00	4.955537277334631785e-02
8.077663256942606562e-01	1.570048451423645020e+00	4.592610013683954412e-02
8.245446075484506032e-01	1.387088894844055176e+00	4.239110411104367315e-02
8.413228894026405502e-01	1.227463841438293457e+00	3.919188956728739126e-02
8.581011712568304972e-01	1.079324722290039062e+00	3.614124177192721415e-02
8.748794531110204442e-01	9.482991099357604980e-01	3.333286568719269483e-02
8.916577349652102802e-01	8.335828185081481934e-01	3.076403841924286661e-02
9.084360168194002272e-01	7.326337099075317383e-01	2.841102599587495142e-02
9.252142986735901742e-01	6.475577354431152344e-01	2.632332309571757886e-02
9.419925805277801212e-01	5.676779747009277344e-01	2.430027141836290858e-02
9.587708623819700682e-01	5.038180947303771973e-01	2.259125419270701166e-02
9.755491442361599042e-01	4.463123977184295654e-01	2.098537048934447091e-02
9.923274260903498512e-01	3.951487839221954346e-01	1.949722312550544040e-02
1.009105707944539798e+00	3.513258993625640869e-01	1.815834703240164216e-02
1.025883989798729745e+00	3.137637674808502197e-01	1.695158827044284527e-02
1.042662271652919692e+00	2.803417444229125977e-01	1.584585324897019518e-02
1.059440553507109417e+00	2.520695924758911133e-01	1.485988552968645245e-02
1.076218835361299586e+00	2.272480875253677368e-01	1.395539952955937579e-02
1.092997117215489311e+00	2.058732509613037109e-01	1.314812186454186564e-02
1.109775399069679480e+00	1.873384714126586914e-01	1.241579062450438864e-02
1.126553680923869205e+00	1.707224696874618530e-01	1.173525711454241963e-02
1.143331962778059152e+00	1.568897664546966553e-01	1.114311443211421851e-02
1.160110244632249099e+00	1.447048634290695190e-01	1.060395742069067219e-02
1.176888526486438824e+00	1.348189413547515869e-01	1.015122210404397624e-02
1.193666808340628993e+00	1.262733489274978638e-01	9.751558853823037026e-03
1.210445090194818718e+00	1.189337819814682007e-01	9.571787306744315715e-03
1.227223372049008887e+00	1.132879629731178284e-01	9.395931961032590041e-03
1.244001653903198612e+00	1.090117990970611572e-01	9.201620071205231580e-03
1.260779935757388781e+00	1.048492714762687683e-01	9.012710764302203290e-03
1.277558217611578506e+00	1.015107035636901855e-01	8.860031011714264090e-03
1.294336499465768675e+00	9.890764206647872925e-02	8.733887689223372025e-03
1.311114781319958400e+00	9.716402739286422729e-02	8.643217723940646927e-03
1.327893063174148125e+00	9.537125378847122192e-02	8.548307573555562200e-03
1.344671345028338294e+00	9.393088519573211670e-02	8.467974558238423877e-03
1.361449626882528019e+00	9.261053055524826050e-02	8.240179480866858738e-03
1.378227908736718188e+00	9.145139902830123901e-02	8.033135360953534698e-03
1.395006190590907913e+00	9.016571938991546631e-02	7.904233389015373826e-03
1.411784472445098082e+00	8.846858888864517212e-02	7.777209159648247085e-03
1.428562754299287807e+00	8.661835640668869019e-02	7.650889853522864492e-03
1.445341036153477976e+00	8.480535447597503662e-02	7.528990748421561865e-03
1.462119318007667701e+00	8.221382647752761841e-02	7.375374557436039681e-03
1.478897599861857426e+00	7.997760176658630371e-02	7.236913091705100311e-03
1.495675881716047595e+00	7.776619493961334229e-02	7.099951784604726854e-03
1.512454163570237320e+00	7.531423866748809814e-02	6.952842221966046982e-03
1.529232445424427489e+00	7.289970666170120239e-02	6.808785401580016126e-03
1.546010727278617214e+00	7.066966593265533447e-02	6.672073411555778759e-03
1.562789009132807383e+00	6.839898973703384399e-02	6.532617318212948290e-03
1.579567290986997108e+00	6.614989042282104492e-02	6.395835441615089004e-03
1.596345572841187277e+00	6.433193385601043701e-02	6.278292004923822188e-03
1.613123854695377002e+00	6.234681233763694763e-02	6.144467342351305102e-03
1.629902136549566727e+00	6.068957969546318054e-02	6.019835366890240701e-03
1.646680418403756896e+00	5.897421389818191528e-02	5.878481570699587919e-03
1.663458700257946621e+00	5.730135738849639893e-02	5.733497365319582470e-03
1.680236982112136790e+00	5.569391325116157532e-02	5.595745844765988124e-03
1.697015263966326515e+00	5.418046563863754272e-02	5.470078578009671122e-03
1.713793545820516684e+00	5.301065742969512939e-02	5.364031350277712225e-03
1.730571827674706409e+00	5.189954489469528198e-02	5.264157280603977765e-03
1.747350109528896578e+00	5.085386708378791809e-02	5.164508136542573201e-03
1.764128391383086303e+00	4.951288551092147827e-02	5.052134055329818643e-03
1.780906673237276028e+00	4.833596572279930115e-02	4.951352307140513553e-03
1.797684955091466197e+00	4.741917923092842102e-02	4.867821486906230219e-03
1.814463236945655922e+00	4.649791866540908813e-02	4.790611319584580328e-03
1.831241518799846091e+00	4.574226588010787964e-02	4.725851872201698549e-03
1.848019800654035816e+00	4.510890319943428040e-02	4.668411411716563535e-03
1.864798082508225985e+00	4.423706978559494019e-02	4.599910617917655001e-03
1.881576364362415710e+00	4.362465441226959229e-02	4.543212660773340156e-03
1.898354646216605879e+00	4.291902482509613037e-02	4.482941980032737091e-03
1.915132928070795604e+00	4.228767752647399902e-02	4.427418080403836172e-03
1.931911209924985329e+00	4.184822738170623779e-02	4.383320233862543491e-03
1.948689491779175498e+00	4.133951663970947266e-02	4.334961204204080751e-03
1.965467773633365223e+00	4.082337021827697754e-02	4.286439966936627516e-03
1.982246055487555392e+00	4.020587727427482605e-02	4.233075457121214351e-03
1.999024337341745117e+00	3.966284170746803284e-02	4.184644854147396426e-03
2.015802619195935286e+00	3.944094479084014893e-02	4.153533164024506702e-03
2.032580901050125011e+00	3.901615366339683533e-02	4.112420751909608672e-03
2.049359182904315180e+00	3.872913867235183716e-02	4.078441057411690343e-03
2.066137464758504905e+00	3.841319680213928223e-02	4.044147892728522722e-03
2.082915746612694630e+00	3.812745958566665649e-02	4.010577255032492933e-03
2.099694028466884799e+00	3.789485245943069458e-02	3.981487671523877003e-03
2.116472310321074524e+00	3.758609294891357422e-02	3.947297881649175326e-03
2.133250592175264693e+00	3.737987577915191650e-02	3.919853940705975842e-03
2.150028874029454418e+00	3.724985942244529724e-02	3.896027868491667295e-03
2.166807155883644143e+00	3.690054640173912048e-02	3.861554444358220040e-03
2.183585437737834312e+00	3.677339479327201843e-02	3.839051994974499501e-03
2.200363719592024037e+00	3.661761432886123657e-02	3.815165602988101427e-03
2.217142001446214206e+00	3.652016818523406982e-02	3.794206266533683633e-03
2.233920283300403931e+00	3.642824292182922363e-02	3.773309581381406423e-03
2.250698565154594100e+00	3.644847497344017029e-02	3.759881633640155176e-03
2.267476847008783825e+00	3.629747405648231506e-02	3.736729827346460704e-03
2.284255128862973994e+00	3.623005747795104980e-02	3.718867147563460849e-03
2.301033410717163719e+00	3.600497916340827942e-02	3.692306267020798068e-03
2.317811692571353444e+00	3.579700365662574768e-02	3.667432964492762116e-03
2.334589974425543613e+00	3.593961521983146667e-02	3.660917858474332931e-03
2.351368256279733338e+00	3.595523536205291748e-02	3.647569267630753741e-03
2.368146538133923507e+00	3.570783883333206177e-02	3.621073625264124591e-03
2.384924819988113232e+00	3.541503101587295532e-02	3.592426194564840927e-03
2.401703101842303401e+00	3.556941077113151550e-02	3.582672739280411914e-03
2.418481383696493126e+00	3.551809862256050110e-02	3.563785421259669378e-03
2.435259665550683295e+00	3.549255430698394775e-02	3.549211062388489806e-03
2.452037947404873020e+00	3.552787005901336670e-02	3.538121726266261948e-03
2.468816229259062744e+00	3.546088933944702148e-02	3.522051236607041686e-03
2.485594511113252914e+00	3.533933684229850769e-02	3.529585718188521255e-03
2.502372792967442638e+00	3.535530716180801392e-02	3.561366211244344770e-03
2.519151074821632807e+00	3.545944765210151672e-02	3.578534392738770293e-03
2.535929356675822532e+00	3.548004105687141418e-02	3.588189581540374758e-03
2.552707638530012701e+00	3.526265174150466919e-02	3.583094208618045357e-03
2.569485920384202426e+00	3.535198792815208435e-02	3.592381788538780239e-03
2.586264202238392595e+00	3.534396737813949585e-02	3.594060215535716928e-03
2.603042484092582320e+00	3.539426624774932861e-02	3.598812233337189258e-03
2.619820765946772045e+00	3.522089868783950806e-02	3.590282481692339423e-03
2.636599047800962214e+00	3.526890650391578674e-02	3.571197333173180798e-03
2.653377329655151939e+00	3.527368977665901184e-02	3.521703822613387290e-03
2.670155611509342108e+00	3.521910309791564941e-02	3.492353488072834442e-03
