# Normalized	195	10000.0 eV
# q in nm-1	I in cm-1	poisson_error
1.841697148967067765e-01	2.877532958984375000e+01	1.377265787963237953e+00
2.043117153216008064e-01	2.956633949279785156e+01	7.894502564600689443e-01
2.244537157464948640e-01	2.262183380126953125e+01	5.373451945390360640e-01
2.445957161713888939e-01	1.217656326293945312e+01	3.286948303485923706e-01
2.647377165962829237e-01	5.778411865234375000e+00	1.920688469819160360e-01
2.848797170211769814e-01	3.082063198089599609e+00	1.216750606079837344e-01
3.050217174460709835e-01	2.116075277328491211e+00	8.990096947557052465e-02
3.251637178709650411e-01	1.794346690177917480e+00	8.231958069059780447e-02
3.453057182958590987e-01	1.740341901779174805e+00	8.004346820315445810e-02
3.654477187207531008e-01	1.685174107551574707e+00	7.775535341140855927e-02
3.855897191456471029e-01	1.513870596885681152e+00	7.300961511978555640e-02
4.057317195705412161e-01	1.263197064399719238e+00	6.446879389711331065e-02
4.258737199954352182e-01	1.028837680816650391e+00	5.466262535744962486e-02
4.460157204203292203e-01	8.244895935058593750e-01	4.690078092420250228e-02
4.661577208452233334e-01	6.545595526695251465e-01	4.031208592105920557e-02
4.862997212701173355e-01	5.208269357681274414e-01	3.470293990027899927e-02
5.064417216950113376e-01	4.204129278659820557e-01	3.021765500549520103e-02
5.265837221199054508e-01	3.464063704013824463e-01	2.673875555732043927e-02
5.467257225447994529e-01	2.883863151073455811e-01	2.381407631987017201e-02
5.668677229696934550e-01	2.415767312049865723e-01	2.131430530514051222e-02
5.870097233945874571e-01	2.030292302370071411e-01	1.913315201185139536e-02
6.071517238194815702e-01	1.719557344913482666e-01	1.720298235100333611e-02
6.272937242443755723e-01	1.457906365394592285e-01	1.549039021591996565e-02
6.474357246692695744e-01	1.274617463350296021e-01	1.422193786511184374e-02
6.675777250941636876e-01	1.126225143671035767e-01	1.313575375693272658e-02
6.877197255190576897e-01	1.010791957378387451e-01	1.255390805799475908e-02
7.078617259439516918e-01	9.137049317359924316e-02	1.203189587759589604e-02
7.280037263688456939e-01	8.108309656381607056e-02	1.132764574653636475e-02
7.481457267937398070e-01	7.108224928379058838e-02	1.056557755109844079e-02
7.682877272186338091e-01	6.121409684419631958e-02	9.716306023369480904e-03
7.884297276435278112e-01	5.204801261425018311e-02	8.861284555124823367e-03
8.085717280684219244e-01	4.423118010163307190e-02	8.111263121068136919e-03
8.287137284933159265e-01	3.815824910998344421e-02	7.486054965872505906e-03
8.488557289182099286e-01	3.365847095847129822e-02	6.987149924081273965e-03
8.689977293431040417e-01	2.967915311455726624e-02	6.393594497679270031e-03
8.891397297679980438e-01	2.773341909050941467e-02	5.976200940011125451e-03
9.092817301928920459e-01	2.556641213595867157e-02	5.616909006261568311e-03
9.294237306177861591e-01	2.342660725116729736e-02	5.288060521622907004e-03
9.495657310426801612e-01	2.194319106638431549e-02	5.059170831437354715e-03
9.697077314675741633e-01	1.948096789419651031e-02	4.701127221282042426e-03
9.898497318924681654e-01	1.776093430817127228e-02	4.425393448476593224e-03
1.009991732317362390e+00	1.560719963163137436e-02	4.091627012729721381e-03
1.030133732742256392e+00	1.382113620638847351e-02	3.800728099075785515e-03
1.050275733167150394e+00	1.222098525613546371e-02	3.529344836856514872e-03
1.070417733592044396e+00	1.105869561433792114e-02	3.316647875047365988e-03
1.090559734016938398e+00	1.015016622841358185e-02	3.140955174133942471e-03
1.110701734441832400e+00	9.101310744881629944e-03	2.940008739982515398e-03
1.130843734866726624e+00	8.463598787784576416e-03	2.804564166528289264e-03
1.150985735291620626e+00	7.955288514494895935e-03	2.690823213487111842e-03
1.171127735716514628e+00	7.116109598428010941e-03	2.518209177475961430e-03
1.191269736141408631e+00	7.061821874231100082e-03	2.484005958028622646e-03
1.211411736566302633e+00	6.989363115280866623e-03	2.447172278094277703e-03
1.231553736991196635e+00	7.266224827617406845e-03	2.471066844564269709e-03
1.251695737416090637e+00	7.203198969364166260e-03	2.438659833842940147e-03
1.271837737840984639e+00	7.000385317951440811e-03	2.382269206620378152e-03
1.291979738265878863e+00	5.338819231837987900e-03	2.059889411385314780e-03
1.312121738690772865e+00	4.777250811457633972e-03	1.931554454163811633e-03
1.332263739115666867e+00	4.106219857931137085e-03	1.774803097845646660e-03
1.352405739540560869e+00	3.670117584988474846e-03	1.663369276429375963e-03
1.372547739965454872e+00	3.207832807675004005e-03	1.541854285868819773e-03
1.392689740390348874e+00	3.017409937456250191e-03	1.483331544354804998e-03
1.412831740815243098e+00	2.997887553647160530e-03	1.467867438200764606e-03
1.432973741240137100e+00	2.615796867758035660e-03	1.361835720637047473e-03
1.453115741665031102e+00	2.369779394939541817e-03	1.312500991130957986e-03
1.473257742089925104e+00	2.428601728752255440e-03	1.337756211586784176e-03
1.493399742514819106e+00	2.550092758610844612e-03	1.369469573129351815e-03
1.513541742939713108e+00	2.570423996075987816e-03	1.373988709605169795e-03
1.533683743364607110e+00	2.601309679448604584e-03	1.381668078939915544e-03
1.553825743789501335e+00	2.189915860071778297e-03	1.265999824563545555e-03
1.573967744214395337e+00	2.170278690755367279e-03	1.258634361482804205e-03
1.594109744639289339e+00	2.035107696428894997e-03	1.216833265981670346e-03
1.614251745064183341e+00	2.551767509430646896e-03	1.360962148155066840e-03
1.634393745489077343e+00	2.425812650471925735e-03	1.299881673124151380e-03
1.654535745913971345e+00	2.321973443031311035e-03	1.247129668920202899e-03
