# q in nm-1	I	poisson_error
1.474094827239109673e-01	5.155686855316162109e+00	5.666644262709306101e-01
1.635311436027687693e-01	5.006337642669677734e+00	3.082128764064963611e-01
1.796528044816265435e-01	4.874057769775390625e+00	2.363966651913880224e-01
1.957744653604843177e-01	4.731404781341552734e+00	1.983944109338383610e-01
2.118961262393421197e-01	4.524366378784179688e+00	1.688057512782715763e-01
2.280177871181999216e-01	4.356414794921875000e+00	1.465262970983301216e-01
2.441394479970576958e-01	4.202917098999023438e+00	1.298064645316830690e-01
2.602611088759154701e-01	4.012264728546142578e+00	1.264491942552918580e-01
2.763827697547732720e-01	3.854770183563232422e+00	1.223187649265955468e-01
2.925044306336310740e-01	3.686362504959106445e+00	1.180188035397611857e-01
3.086260915124888760e-01	3.520085573196411133e+00	1.143792908525730623e-01
3.247477523913466224e-01	3.358088493347167969e+00	1.083595969576470613e-01
3.408694132702044244e-01	3.185276508331298828e+00	9.959840813122454450e-02
3.569910741490622264e-01	3.035602807998657227e+00	9.358791871952933106e-02
3.731127350279199728e-01	2.873641729354858398e+00	8.816577392143634673e-02
3.892343959067777748e-01	2.716414928436279297e+00	8.300426554000966961e-02
4.053560567856355767e-01	2.565026521682739258e+00	7.838139674993639672e-02
4.214777176644933787e-01	2.417180299758911133e+00	7.430846160392824695e-02
4.375993785433511807e-01	2.259661674499511719e+00	7.021087431718101013e-02
4.537210394222089271e-01	2.117774724960327148e+00	6.653289047967084202e-02
4.698427003010667291e-01	1.970559597015380859e+00	6.287257338629892445e-02
4.859643611799245311e-01	1.835888147354125977e+00	5.931719435347623109e-02
5.020860220587822775e-01	1.706271767616271973e+00	5.593595790288671127e-02
5.182076829376400795e-01	1.579941272735595703e+00	5.282693423401072647e-02
5.343293438164978815e-01	1.454771995544433594e+00	4.976782241589070011e-02
5.504510046953556834e-01	1.338125467300415039e+00	4.803975973495138579e-02
5.665726655742134854e-01	1.234059214591979980e+00	4.640509031042990701e-02
5.826943264530712874e-01	1.124922513961791992e+00	4.419586238211660467e-02
5.988159873319289783e-01	1.030285239219665527e+00	4.207348203486408617e-02
6.149376482107868913e-01	9.395232796669006348e-01	3.976777242614550067e-02
6.310593090896445823e-01	8.546447157859802246e-01	3.747345645302130324e-02
6.471809699685023842e-01	7.744289040565490723e-01	3.537330641684318516e-02
6.633026308473601862e-01	7.029388546943664551e-01	3.344123184524553510e-02
6.794242917262179882e-01	6.342188119888305664e-01	3.151651052238789441e-02
6.955459526050757901e-01	5.708113908767700195e-01	2.911025143385407785e-02
7.116676134839335921e-01	5.157344937324523926e-01	2.673430789822303297e-02
7.277892743627913941e-01	4.629045724868774414e-01	2.476150815626586982e-02
7.439109352416490850e-01	4.151472151279449463e-01	2.303053298975360833e-02
7.600325961205068870e-01	3.724499940872192383e-01	2.152907705660051310e-02
7.761542569993646890e-01	3.328937888145446777e-01	2.004714982819353480e-02
7.922759178782224909e-01	2.971628010272979736e-01	1.864761057173955697e-02
8.083975787570802929e-01	2.666547894477844238e-01	1.740410081025397029e-02
8.245192396359380949e-01	2.384017705917358398e-01	1.622533342165367529e-02
8.406409005147958968e-01	2.136903107166290283e-01	1.515354947718457017e-02
8.567625613936535878e-01	1.920176893472671509e-01	1.417518925447082585e-02
8.728842222725113897e-01	1.728752106428146362e-01	1.328112643450604993e-02
8.890058831513691917e-01	1.566301882266998291e-01	1.248555347261933769e-02
9.051275440302269937e-01	1.414236277341842651e-01	1.172414922280494085e-02
9.212492049090847956e-01	1.292514353990554810e-01	1.108253073828764125e-02
9.373708657879425976e-01	1.188355460762977600e-01	1.050896652493102205e-02
9.534925266668003996e-01	1.092682331800460815e-01	9.969319356304974164e-03
9.696141875456582016e-01	1.014750227332115173e-01	9.506652203706271453e-03
9.857358484245160035e-01	9.481744468212127686e-02	9.093342653504055476e-03
1.001857509303373694e+00	8.931802213191986084e-02	8.743120123066244753e-03
1.017979170182231385e+00	8.468883484601974487e-02	8.432971202603651781e-03
1.034100831061089298e+00	8.054472506046295166e-02	8.146449533039050450e-03
1.050222491939947211e+00	7.735162228345870972e-02	7.913749520517425473e-03
1.066344152818804902e+00	7.466148585081100464e-02	7.706880304076770861e-03
1.082465813697662593e+00	7.263193279504776001e-02	7.536509455285212572e-03
1.098587474576520506e+00	7.074610143899917603e-02	7.376101211402298803e-03
1.114709135455378197e+00	6.914908438920974731e-02	7.233789276208231651e-03
1.130830796334235888e+00	6.788208335638046265e-02	7.115081053838878331e-03
1.146952457213093801e+00	6.684589385986328125e-02	7.014497394546495915e-03
1.163074118091951714e+00	6.561618298292160034e-02	7.035396446777106814e-03
1.179195778970809405e+00	6.511587649583816528e-02	7.054500435698984710e-03
1.195317439849667096e+00	6.430019438266754150e-02	7.001745753086359957e-03
1.211439100728525009e+00	6.377312541007995605e-02	6.967603217973650578e-03
1.227560761607382700e+00	6.272086501121520996e-02	6.905731340599226796e-03
1.243682422486240613e+00	6.240665540099143982e-02	6.881361090912888230e-03
1.259804083365098304e+00	6.177096813917160034e-02	6.836641794259141168e-03
1.275925744243956217e+00	6.116095930337905884e-02	6.792095078421984782e-03
1.292047405122813908e+00	6.058746203780174255e-02	6.748524911549480532e-03
1.308169066001671821e+00	5.999498069286346436e-02	6.580855250353350935e-03
1.324290726880529512e+00	5.947808176279067993e-02	6.427794104414077773e-03
1.340412387759387203e+00	5.892944708466529846e-02	6.340384730944536792e-03
1.356534048638245116e+00	5.827002227306365967e-02	6.263390851995093156e-03
1.372655709517102807e+00	5.779716372489929199e-02	6.202933257485220529e-03
1.388777370395960720e+00	5.732089653611183167e-02	6.144660528747444839e-03
1.404899031274818411e+00	5.647294223308563232e-02	6.069594317679239889e-03
