# q in nm-1	I	poisson_error
1.533027402487101842e-01	4.833382415771484375e+01	1.818778883885336040e+00
1.700689274230457460e-01	4.405504226684570312e+01	9.895120816210140058e-01
1.868351145973813354e-01	3.938976669311523438e+01	7.378815095962292236e-01
2.036013017717168971e-01	3.469319152832031250e+01	5.937579501940811744e-01
2.203674889460524589e-01	2.960597229003906250e+01	4.785120992589714239e-01
2.371336761203880483e-01	2.531018638610839844e+01	3.916392003155160229e-01
2.538998632947235823e-01	2.148587036132812500e+01	3.247170998684151821e-01
2.706660504690591718e-01	1.771436500549316406e+01	2.900000108233007912e-01
2.874322376433947612e-01	1.439272403717041016e+01	2.546565590716770022e-01
3.041984248177302952e-01	1.149198436737060547e+01	2.216340954037643585e-01
3.209646119920659402e-01	9.038516044616699219e+00	1.924494577181798394e-01
3.377307991664014741e-01	7.021853923797607422e+00	1.626700549329627155e-01
3.544969863407370081e-01	5.380838871002197266e+00	1.330198627661254573e-01
3.712631735150726531e-01	4.058957099914550781e+00	1.099766085183999376e-01
3.880293606894081870e-01	2.992155075073242188e+00	9.042857739199812450e-02
4.047955478637437210e-01	2.167907476425170898e+00	7.375783760726892235e-02
4.215617350380793660e-01	1.557674884796142578e+00	6.018136486825326203e-02
4.383279222124148999e-01	1.109509587287902832e+00	4.918697072861377695e-02
4.550941093867504339e-01	7.965662479400634766e-01	4.045492034230518952e-02
4.718602965610860789e-01	5.897566080093383789e-01	3.389838922936625615e-02
4.886264837354216128e-01	4.569941163063049316e-01	2.913826663090531011e-02
5.053926709097571468e-01	3.797897100448608398e-01	2.592035556109433675e-02
5.221588580840927918e-01	3.386780321598052979e-01	2.393892366831001581e-02
5.389250452584283257e-01	3.187356293201446533e-01	2.281739003983662695e-02
5.556912324327638597e-01	3.090942800045013428e-01	2.210018856530628420e-02
5.724574196070995047e-01	3.040938675403594971e-01	2.212739427807739953e-02
5.892236067814350386e-01	3.008677661418914795e-01	2.220032895019069877e-02
6.059897939557706836e-01	2.920319437980651855e-01	2.187051371880823630e-02
6.227559811301062176e-01	2.810430526733398438e-01	2.138352650988726775e-02
6.395221683044417516e-01	2.669905126094818115e-01	2.066320693533767530e-02
6.562883554787772855e-01	2.492379397153854370e-01	1.975051304605852584e-02
6.730545426531129305e-01	2.301942855119705200e-01	1.884636069009678130e-02
6.898207298274484645e-01	2.110633254051208496e-01	1.792641548378352823e-02
7.065869170017839984e-01	1.917317658662796021e-01	1.697002152152035648e-02
7.233531041761196434e-01	1.724936813116073608e-01	1.567961440343156737e-02
7.401192913504551774e-01	1.572589278221130371e-01	1.447140833520340134e-02
7.568854785247907113e-01	1.428601741790771484e-01	1.349503518045368222e-02
7.736516656991263563e-01	1.305046826601028442e-01	1.267962791634647500e-02
7.904178528734618903e-01	1.202396601438522339e-01	1.202463581730143886e-02
8.071840400477974242e-01	1.119275093078613281e-01	1.144041043845955320e-02
8.239502272221330692e-01	1.052094325423240662e-01	1.093394540941923336e-02
8.407164143964686032e-01	9.986670315265655518e-02	1.050864900506743964e-02
8.574826015708041371e-01	9.513024240732192993e-02	1.012558209507400352e-02
8.742487887451397821e-01	9.189005941152572632e-02	9.830316845853755495e-03
8.910149759194753161e-01	8.799526095390319824e-02	9.503913532466944786e-03
9.077811630938108500e-01	8.489496260881423950e-02	9.228495054555054672e-03
9.245473502681464950e-01	8.293195068836212158e-02	9.018999361686293528e-03
9.413135374424820290e-01	8.018898218870162964e-02	8.773331471782865043e-03
9.580797246168175629e-01	7.844506204128265381e-02	8.588467447439740443e-03
9.748459117911532079e-01	7.625430077314376831e-02	8.380578770532217531e-03
9.916120989654887419e-01	7.425935566425323486e-02	8.188234506379937078e-03
1.008378286139824498e+00	7.246649265289306641e-02	8.009350143831391391e-03
1.025144473314159921e+00	7.060447335243225098e-02	7.827285806628104387e-03
1.041910660488495566e+00	6.915951520204544067e-02	7.678058131438890779e-03
1.058676847662831211e+00	6.781604140996932983e-02	7.534272295339768111e-03
1.075443034837166634e+00	6.697001308202743530e-02	7.419805301853850746e-03
1.092209222011502279e+00	6.536476314067840576e-02	7.267867733541030772e-03
1.108975409185837924e+00	6.452143937349319458e-02	7.159513400542895020e-03
1.125741596360173347e+00	6.341073662042617798e-02	7.037862595070940204e-03
1.142507783534508992e+00	6.252163648605346680e-02	6.931143993617322821e-03
1.159273970708844415e+00	6.155573949217796326e-02	6.822718028463010780e-03
1.176040157883180060e+00	6.088354066014289856e-02	6.736591243548383824e-03
1.192806345057515705e+00	5.984592065215110779e-02	6.635225080536473127e-03
1.209572532231851127e+00	5.911890417337417603e-02	6.676651682258684037e-03
1.226338719406186772e+00	5.863854289054870605e-02	6.693069500344412878e-03
1.243104906580522417e+00	5.813654139637947083e-02	6.656643473357622479e-03
1.259871093754857840e+00	5.743090808391571045e-02	6.610726336188849257e-03
1.276637280929193485e+00	5.698867514729499817e-02	6.581919457337159773e-03
1.293403468103529130e+00	5.615088716149330139e-02	6.525978795909104235e-03
1.310169655277864553e+00	5.563189834356307983e-02	6.486730393052126016e-03
1.326935842452200198e+00	5.528839305043220520e-02	6.456759957101235355e-03
1.343702029626535843e+00	5.473354086279869080e-02	6.413164786264162996e-03
1.360468216800871266e+00	5.424886569380760193e-02	6.256791019780003418e-03
1.377234403975206911e+00	5.382425338029861450e-02	6.113736325700240039e-03
1.394000591149542556e+00	5.356372892856597900e-02	6.044219124987066684e-03
1.410766778323877979e+00	5.315418541431427002e-02	5.981751080157456622e-03
1.427532965498213624e+00	5.302530154585838318e-02	5.941361842833247676e-03
1.444299152672549269e+00	5.262606963515281677e-02	5.887704143104658012e-03
1.461065339846884692e+00	5.229368805885314941e-02	5.841307507759072211e-03
1.477831527021220337e+00	5.180671811103820801e-02	5.785634752585915030e-03
1.494597714195555982e+00	5.137995257973670959e-02	5.734137817267405922e-03
1.511363901369891405e+00	5.094647035002708435e-02	5.683789658429361236e-03
1.528130088544227050e+00	5.079555511474609375e-02	5.651349611768508203e-03
1.544896275718562695e+00	5.049518495798110962e-02	5.609852897839043805e-03
1.561662462892898118e+00	5.024116486310958862e-02	5.571042974887157120e-03
1.578428650067233763e+00	4.970791935920715332e-02	5.518585714844190249e-03
1.595194837241569408e+00	4.955960810184478760e-02	5.486753735934728551e-03
1.611961024415904831e+00	4.934924468398094177e-02	5.444933337253706623e-03
1.628727211590240476e+00	4.915556684136390686e-02	5.397769029852779281e-03
1.645493398764576121e+00	4.890744015574455261e-02	5.335161751005469341e-03
1.662259585938911544e+00	4.833593964576721191e-02	5.249154656481064621e-03
1.679025773113247189e+00	4.846741631627082825e-02	5.205465142868353698e-03
1.695791960287582834e+00	4.811597242951393127e-02	5.141698554099946583e-03
1.712558147461918256e+00	4.799357429146766663e-02	5.092048736418931972e-03
1.729324334636253901e+00	4.785899445414543152e-02	5.044493837641361375e-03
1.746090521810589546e+00	4.768299683928489685e-02	4.991434919243895735e-03
1.762856708984924969e+00	4.766316711902618408e-02	4.949092720909794955e-03
1.779622896159260614e+00	4.738678783178329468e-02	4.895922657322403573e-03
1.796389083333596259e+00	4.715618863701820374e-02	4.848654453977214313e-03
1.813155270507931904e+00	4.701838642358779907e-02	4.812746628206207231e-03
1.829921457682267327e+00	4.686259850859642029e-02	4.779589113032930124e-03
1.846687644856602972e+00	4.684088751673698425e-02	4.754224392866987677e-03
1.863453832030938617e+00	4.663018882274627686e-02	4.720642038156463820e-03
1.880220019205274040e+00	4.654105007648468018e-02	4.691285539231194318e-03
1.896986206379609685e+00	4.632951319217681885e-02	4.657018593789762767e-03
1.913752393553945330e+00	4.613756015896797180e-02	4.624555978197344118e-03
1.930518580728280753e+00	4.619068279862403870e-02	4.605794095784971828e-03
1.947284767902616398e+00	4.597957059741020203e-02	4.572877853541862554e-03
1.964050955076952043e+00	4.574655741453170776e-02	4.539073688316723303e-03
1.980817142251287466e+00	4.571790993213653564e-02	4.516275134955181729e-03
1.997583329425623111e+00	4.541891440749168396e-02	4.480738583334272114e-03
2.014349516599958978e+00	4.522921890020370483e-02	4.450681620130273256e-03
2.031115703774294179e+00	4.506231844425201416e-02	4.422771165530122416e-03
2.047881890948629824e+00	4.512006416916847229e-02	4.405764754299672584e-03
2.064648078122965469e+00	4.500632360577583313e-02	4.381438005903788395e-03
2.081414265297301114e+00	4.490232467651367188e-02	4.356571562361805615e-03
2.098180452471636759e+00	4.484441876411437988e-02	4.335705148698792456e-03
2.114946639645972404e+00	4.491415247321128845e-02	4.319999286323823739e-03
2.131712826820307605e+00	4.487361386418342590e-02	4.300106501391698713e-03
2.148479013994643250e+00	4.459610581398010254e-02	4.268024038323690178e-03
2.165245201168978895e+00	4.456954449415206909e-02	4.249459575460318855e-03
2.182011388343314540e+00	4.451974108815193176e-02	4.229773840757860073e-03
2.198777575517650185e+00	4.438370466232299805e-02	4.206024716183877007e-03
2.215543762691985830e+00	4.431425780057907104e-02	4.185294491463494027e-03
2.232309949866321475e+00	4.423264786601066589e-02	4.163708907531185090e-03
2.249076137040656675e+00	4.403594508767127991e-02	4.138251173087135679e-03
2.265842324214992320e+00	4.411606118083000183e-02	4.125405957675709959e-03
2.282608511389327965e+00	4.418305307626724243e-02	4.112827408441399081e-03
2.299374698563663610e+00	4.389622062444686890e-02	4.082868524258912238e-03
2.316140885737999255e+00	4.377690702676773071e-02	4.061771787930275324e-03
2.332907072912334900e+00	4.381584376096725464e-02	4.048167371324906672e-03
2.349673260086670545e+00	4.391002655029296875e-02	4.036981111699767741e-03
2.366439447261005746e+00	4.364111274480819702e-02	4.009227277651177847e-03
2.383205634435341391e+00	4.350554198026657104e-02	3.987988597595178673e-03
2.399971821609677036e+00	4.358718544244766235e-02	3.972151477671766011e-03
2.416738008784012681e+00	4.331595078110694885e-02	3.941503016774541672e-03
2.433504195958348326e+00	4.333685711026191711e-02	3.927829466001214916e-03
2.450270383132683971e+00	4.332583397626876831e-02	3.913069204788493377e-03
2.467036570307019172e+00	4.344003275036811829e-02	3.904370646990451554e-03
2.483802757481354817e+00	4.331559315323829651e-02	3.913825003769007792e-03
2.500568944655690462e+00	4.325519129633903503e-02	3.945266094764748356e-03
2.517335131830026107e+00	4.325274005532264709e-02	3.958172156291211129e-03
2.534101319004361752e+00	4.316974058747291565e-02	3.963741968348128905e-03
2.550867506178697397e+00	4.308722540736198425e-02	3.966701769028697921e-03
2.567633693353032598e+00	4.305342212319374084e-02	3.970216527801888502e-03
2.584399880527368243e+00	4.301160946488380432e-02	3.970548517196018611e-03
2.601166067701703888e+00	4.309307038784027100e-02	3.976758803182059432e-03
2.617932254876039533e+00	4.288038238883018494e-02	3.967242086601793609e-03
2.634698442050375178e+00	4.306027293205261230e-02	3.951921412307947933e-03
2.651464629224710823e+00	4.299847036600112915e-02	3.894087019624522129e-03
