# Normalized	217	10000.0 eV
# q in nm-1	I in cm-1	poisson_error
1.841697148967067765e-01	1.843998908996582031e+01	1.096772855140956571e+00
2.043117153216008064e-01	2.523071098327636719e+01	7.313357863251624957e-01
2.244537157464948640e-01	2.180492401123046875e+01	5.326286395802285467e-01
2.445957161713888939e-01	1.088876438140869141e+01	3.123612493761670494e-01
2.647377165962829237e-01	4.176523685455322266e+00	1.627071718669895750e-01
2.848797170211769814e-01	1.680283784866333008e+00	8.889926493070801627e-02
3.050217174460709835e-01	9.065575003623962402e-01	5.796408787168007282e-02
3.251637178709650411e-01	6.980620622634887695e-01	5.054351676490428241e-02
3.453057182958590987e-01	7.994643449783325195e-01	5.357463338871167047e-02
3.654477187207531008e-01	9.703058600425720215e-01	5.854145686859008740e-02
3.855897191456471029e-01	1.095241665840148926e+00	6.194840936076660004e-02
4.057317195705412161e-01	1.139374494552612305e+00	6.140028168937416986e-02
4.258737199954352182e-01	9.896448254585266113e-01	5.383922678493049258e-02
4.460157204203292203e-01	7.233653664588928223e-01	4.401508979076014516e-02
4.661577208452233334e-01	4.960968196392059326e-01	3.505795054591139687e-02
4.862997212701173355e-01	3.348649442195892334e-01	2.772343280342618940e-02
5.064417216950113376e-01	2.324687242507934570e-01	2.234512430059991395e-02
5.265837221199054508e-01	1.742042005062103271e-01	1.884117737179413082e-02
5.467257225447994529e-01	1.470643579959869385e-01	1.690756574631907538e-02
5.668677229696934550e-01	1.347194015979766846e-01	1.584629200910461083e-02
5.870097233945874571e-01	1.273491531610488892e-01	1.510946954131414492e-02
6.071517238194815702e-01	1.219222173094749451e-01	1.446532227910414872e-02
6.272937242443755723e-01	1.130005791783332825e-01	1.363259751555926692e-02
6.474357246692695744e-01	1.000269949436187744e-01	1.259598317935709672e-02
6.675777250941636876e-01	8.357283473014831543e-02	1.130690074544641287e-02
6.877197255190576897e-01	6.961429119110107422e-02	1.040386713426906355e-02
7.078617259439516918e-01	5.586576089262962341e-02	9.386805692446792415e-03
7.280037263688456939e-01	4.594583064317703247e-02	8.504099069703792424e-03
7.481457267937398070e-01	3.756560757756233215e-02	7.657899178922587813e-03
7.682877272186338091e-01	3.227927908301353455e-02	7.035839631340125473e-03
7.884297276435278112e-01	2.839540317654609680e-02	6.529260415533167175e-03
8.085717280684219244e-01	2.629651874303817749e-02	6.243057635115702858e-03
8.287137284933159265e-01	2.377935126423835754e-02	5.901206798046093605e-03
8.488557289182099286e-01	2.161059156060218811e-02	5.592008681300347610e-03
8.689977293431040417e-01	1.940104365348815918e-02	5.163817094713802139e-03
8.891397297679980438e-01	1.763459481298923492e-02	4.759773004939403182e-03
9.092817301928920459e-01	1.568155735731124878e-02	4.393117352446406464e-03
9.294237306177861591e-01	1.333926245570182800e-02	3.983764754377731171e-03
9.495657310426801612e-01	1.103552430868148804e-02	3.580146714306173001e-03
9.697077314675741633e-01	9.528081864118576050e-03	3.280718338248498830e-03
