# Normalized	8330.0 eV	Hexane Cap
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.534133333808537225e-01	8.714846521615982056e-02	7.229186427932081382e-02
1.701916152350436418e-01	9.431193023920059204e-02	4.090024489366459598e-02
1.869698970892335610e-01	8.589273691177368164e-02	3.005248338603638825e-02
2.037481789434235080e-01	7.805385440587997437e-02	2.422649164265585492e-02
2.205264607976133995e-01	7.219098508358001709e-02	2.013916191620349766e-02
2.373047426518033465e-01	6.898647546768188477e-02	1.730244651914153789e-02
2.540830245059932935e-01	6.675400584936141968e-02	1.526141844145797490e-02
2.708613063601831850e-01	6.413597613573074341e-02	1.493648822073203632e-02
2.876395882143730764e-01	6.284165382385253906e-02	1.459996165710140091e-02
3.044178700685630234e-01	6.159183382987976074e-02	1.427176673776440856e-02
3.211961519227529704e-01	6.059454753994941711e-02	1.405617488935587134e-02
3.379744337769428619e-01	5.929512158036231995e-02	1.348251827858360473e-02
3.547527156311328089e-01	5.832477286458015442e-02	1.259502396425066922e-02
3.715309974853227004e-01	5.773294344544410706e-02	1.205247608379373704e-02
3.883092793395126474e-01	5.688117444515228271e-02	1.158244000538682233e-02
4.050875611937025389e-01	5.666084215044975281e-02	1.119450820710895730e-02
4.218658430478924859e-01	5.634090304374694824e-02	1.085169675728824869e-02
4.386441249020824329e-01	5.592776089906692505e-02	1.056719499464513386e-02
4.554224067562723244e-01	5.559021234512329102e-02	1.030758840068436884e-02
4.722006886104622714e-01	5.530434474349021912e-02	1.007552960624842620e-02
4.889789704646521629e-01	5.467784404754638672e-02	9.828946467367581999e-03
5.057572523188420544e-01	5.421293526887893677e-02	9.578644950859258392e-03
5.225355341730320013e-01	5.440812930464744568e-02	9.400545536523228357e-03
5.393138160272219483e-01	5.423528328537940979e-02	9.228087077819281669e-03
5.560920978814118953e-01	5.381477996706962585e-02	9.042548800268845194e-03
5.728703797356018423e-01	5.320614576339721680e-02	9.079530060356499899e-03
5.896486615897917893e-01	5.327529087662696838e-02	9.167441780107952326e-03
6.064269434439816253e-01	5.290209874510765076e-02	9.138880024791006321e-03
6.232052252981715723e-01	5.284519866108894348e-02	9.108806958635714754e-03
6.399835071523614083e-01	5.282197147607803345e-02	9.034994707860054611e-03
6.567617890065513553e-01	5.239577963948249817e-02	8.909898261051117652e-03
6.735400708607413023e-01	5.254454538226127625e-02	8.869666028225500071e-03
6.903183527149312493e-01	5.241625756025314331e-02	8.810704323805715679e-03
7.070966345691211963e-01	5.253042280673980713e-02	8.772322445856536519e-03
7.238749164233111433e-01	5.192704498767852783e-02	8.505394424684594237e-03
7.406531982775009793e-01	5.206245556473731995e-02	8.239889561448275265e-03
7.574314801316909262e-01	5.184643343091011047e-02	8.053654983540825540e-03
7.742097619858808732e-01	5.188907310366630554e-02	7.928756528254031141e-03
7.909880438400708202e-01	5.190353468060493469e-02	7.842209449224224818e-03
8.077663256942606562e-01	5.170285329222679138e-02	7.724229016012573203e-03
8.245446075484506032e-01	5.145603790879249573e-02	7.600898830366289646e-03
8.413228894026405502e-01	5.151772126555442810e-02	7.506844611244090429e-03
8.581011712568304972e-01	5.118047073483467102e-02	7.390133778239937022e-03
8.748794531110204442e-01	5.115937069058418274e-02	7.301071850807249429e-03
8.916577349652102802e-01	5.103440210223197937e-02	7.207477882241703632e-03
9.084360168194002272e-01	5.100354179739952087e-02	7.125714880687831695e-03
9.252142986735901742e-01	5.120000243186950684e-02	7.061342066790916513e-03
9.419925805277801212e-01	5.090828239917755127e-02	6.967629873013255794e-03
9.587708623819700682e-01	5.095525830984115601e-02	6.900988277717573158e-03
9.755491442361599042e-01	5.080236122012138367e-02	6.821553842723554299e-03
9.923274260903498512e-01	5.068584531545639038e-02	6.747892666987315331e-03
1.009105707944539798e+00	5.054200068116188049e-02	6.673652396683322011e-03
1.025883989798729745e+00	5.051990970969200134e-02	6.607738532619440892e-03
1.042662271652919692e+00	5.031692609190940857e-02	6.537105513944138635e-03
1.059440553507109417e+00	5.042538419365882874e-02	6.486383596417014813e-03
1.076218835361299586e+00	5.040537938475608826e-02	6.427585294124082277e-03
1.092997117215489311e+00	5.021296441555023193e-02	6.362051844441710645e-03
1.109775399069679480e+00	5.016666278243064880e-02	6.305921080434309309e-03
1.126553680923869205e+00	5.021080747246742249e-02	6.256818290262439880e-03
1.143331962778059152e+00	5.008494481444358826e-02	6.198600022340762343e-03
1.160110244632249099e+00	4.987137019634246826e-02	6.136956588141253416e-03
1.176888526486438824e+00	4.992550611495971680e-02	6.096959543213605927e-03
1.193666808340628993e+00	4.996590316295623779e-02	6.060727218776333983e-03
1.210445090194818718e+00	4.960930347442626953e-02	6.114395759598959153e-03
1.227223372049008887e+00	4.961498081684112549e-02	6.155412639169757782e-03
1.244001653903198612e+00	4.978974536061286926e-02	6.159926224232399605e-03
1.260779935757388781e+00	4.953704774379730225e-02	6.139743774484079757e-03
1.277558217611578506e+00	4.956562817096710205e-02	6.138990027869635838e-03
1.294336499465768675e+00	4.966903477907180786e-02	6.139578590225023072e-03
1.311114781319958400e+00	4.959191381931304932e-02	6.126805437806574772e-03
1.327893063174148125e+00	4.948332905769348145e-02	6.110978154613534198e-03
1.344671345028338294e+00	4.947607591748237610e-02	6.100616148638265436e-03
1.361449626882528019e+00	4.950185865163803101e-02	5.980631553427214787e-03
1.378227908736718188e+00	4.947985708713531494e-02	5.866148473502143593e-03
1.395006190590907913e+00	4.939394444227218628e-02	5.808721468646829873e-03
1.411784472445098082e+00	4.941812157630920410e-02	5.772762461610725197e-03
1.428562754299287807e+00	4.933041706681251526e-02	5.735717280499163379e-03
1.445341036153477976e+00	4.945363104343414307e-02	5.713237891383274834e-03
1.462119318007667701e+00	4.941290244460105896e-02	5.684238137069090764e-03
1.478897599861857426e+00	4.935533553361892700e-02	5.653714639820816776e-03
1.495675881716047595e+00	4.929668456315994263e-02	5.623748347750103481e-03
1.512454163570237320e+00	4.905764758586883545e-02	5.584688874221726239e-03
1.529232445424427489e+00	4.905844852328300476e-02	5.561320493863848927e-03
1.546010727278617214e+00	4.913544654846191406e-02	5.541733867214826935e-03
1.562789009132807383e+00	4.908465221524238586e-02	5.514719830574383100e-03
1.579567290986997108e+00	4.888803139328956604e-02	5.481436852915458867e-03
1.596345572841187277e+00	4.887727648019790649e-02	5.457574693813432680e-03
1.613123854695377002e+00	4.880061000585556030e-02	5.423456936862249347e-03
1.629902136549566727e+00	4.879477992653846741e-02	5.387033029278266716e-03
1.646680418403756896e+00	4.876187071204185486e-02	5.336589649668412039e-03
1.663458700257946621e+00	4.864989966154098511e-02	5.276105907641409631e-03
1.680236982112136790e+00	4.864250868558883667e-02	5.224614064347981625e-03
1.697015263966326515e+00	4.861562326550483704e-02	5.178485730392688204e-03
1.713793545820516684e+00	4.842603206634521484e-02	5.124976398730663775e-03
1.730571827674706409e+00	4.852254688739776611e-02	5.089693048212715239e-03
1.747350109528896578e+00	4.853273555636405945e-02	5.046301725764697037e-03
1.764128391383086303e+00	4.834682866930961609e-02	4.994800650980363993e-03
1.780906673237276028e+00	4.835989326238632202e-02	4.956648134394271883e-03
1.797684955091466197e+00	4.836354404687881470e-02	4.921343435576472358e-03
1.814463236945655922e+00	4.820717126131057739e-02	4.884165004618701462e-03
1.831241518799846091e+00	4.818231612443923950e-02	4.857539963455329533e-03
1.848019800654035816e+00	4.829480126500129700e-02	4.838757128741816640e-03
1.864798082508225985e+00	4.820517450571060181e-02	4.811152550415437150e-03
1.881576364362415710e+00	4.825426265597343445e-02	4.788486840017610810e-03
1.898354646216605879e+00	4.822432249784469604e-02	4.763161194031210501e-03
1.915132928070795604e+00	4.822942242026329041e-02	4.740351034983365450e-03
1.931911209924985329e+00	4.814506322145462036e-02	4.714148181175054596e-03
1.948689491779175498e+00	4.817368090152740479e-02	4.692953361036140796e-03
1.965467773633365223e+00	4.807172343134880066e-02	4.665387198110745696e-03
1.982246055487555392e+00	4.800076782703399658e-02	4.639979458845084996e-03
1.999024337341745117e+00	4.793767258524894714e-02	4.615918004826746746e-03
2.015802619195935286e+00	4.788139089941978455e-02	4.592088751145680624e-03
2.032580901050125011e+00	4.796523973345756531e-02	4.576123412092996529e-03
2.049359182904315180e+00	4.789589717984199524e-02	4.552204403520244795e-03
2.066137464758504905e+00	4.781252518296241760e-02	4.528928755240896505e-03
2.082915746612694630e+00	4.782667011022567749e-02	4.509317147759559462e-03
2.099694028466884799e+00	4.769153520464897156e-02	4.484213223156203500e-03
2.116472310321074524e+00	4.791171103715896606e-02	4.475059109616651674e-03
2.133250592175264693e+00	4.768558591604232788e-02	4.445736039555397631e-03
2.150028874029454418e+00	4.759243875741958618e-02	4.422239777233344209e-03
2.166807155883644143e+00	4.757861420512199402e-02	4.403746709863806674e-03
2.183585437737834312e+00	4.767323285341262817e-02	4.390402874324936949e-03
2.200363719592024037e+00	4.761116951704025269e-02	4.369738615224470074e-03
2.217142001446214206e+00	4.762260988354682922e-02	4.352292152447675803e-03
2.233920283300403931e+00	4.760846123099327087e-02	4.333338204184709885e-03
2.250698565154594100e+00	4.742268100380897522e-02	4.308080408887584971e-03
2.267476847008783825e+00	4.750990495085716248e-02	4.294818743721424449e-03
2.284255128862973994e+00	4.756409674882888794e-02	4.280953988265806531e-03
2.301033410717163719e+00	4.736581817269325256e-02	4.254897361527975631e-03
2.317811692571353444e+00	4.740017279982566833e-02	4.240468707440286748e-03
2.334589974425543613e+00	4.738144576549530029e-02	4.223529237913181515e-03
2.351368256279733338e+00	4.738466069102287292e-02	4.207416208638477435e-03
2.368146538133923507e+00	4.733408614993095398e-02	4.189443230807547713e-03
2.384924819988113232e+00	4.719097167253494263e-02	4.167459343085685823e-03
2.401703101842303401e+00	4.734331741929054260e-02	4.153877262527691690e-03
2.418481383696493126e+00	4.735935851931571960e-02	4.135855996664950136e-03
2.435259665550683295e+00	4.714770987629890442e-02	4.111035306839198877e-03
2.452037947404873020e+00	4.728790372610092163e-02	4.102449372896606154e-03
2.468816229259062744e+00	4.729778692126274109e-02	4.088286848366123015e-03
2.485594511113252914e+00	4.725449904799461365e-02	4.102240947769943309e-03
2.502372792967442638e+00	4.716936498880386353e-02	4.134191223768390704e-03
2.519151074821632807e+00	4.714860022068023682e-02	4.146847559566380591e-03
2.535929356675822532e+00	4.727082699537277222e-02	4.162299140645188585e-03
2.552707638530012701e+00	4.723149538040161133e-02	4.167689110719352552e-03
2.569485920384202426e+00	4.703533276915550232e-02	4.164104600430713898e-03
2.586264202238392595e+00	4.712365567684173584e-02	4.170553145717194841e-03
2.603042484092582320e+00	4.719804599881172180e-02	4.176403918583665269e-03
2.619820765946772045e+00	4.695386067032814026e-02	4.165858575786032282e-03
2.636599047800962214e+00	4.706372693181037903e-02	4.145933271006910573e-03
2.653377329655151939e+00	4.713161289691925049e-02	4.091516865925236800e-03
2.670155611509342108e+00	4.698190465569496155e-02	4.054142338890434974e-03
2.686933893363531833e+00	4.710603505373001099e-02	4.032200755972525572e-03
2.703712175217722002e+00	4.710962623357772827e-02	4.009222138878853516e-03
2.720490457071911727e+00	4.709406569600105286e-02	3.987749301111321275e-03
2.737268738926101896e+00	4.712569341063499451e-02	3.969520039735734487e-03
2.754047020780291621e+00	4.698644578456878662e-02	3.944628667262873797e-03
2.770825302634481346e+00	4.709079861640930176e-02	3.932062180841913550e-03
2.787603584488671515e+00	4.711825400590896606e-02	3.916201827565002000e-03
2.804381866342861240e+00	4.700741916894912720e-02	3.895645522106143573e-03
2.821160148197051409e+00	4.713717848062515259e-02	3.886193955529222612e-03
2.837938430051241134e+00	4.713499918580055237e-02	3.870844010918070288e-03
2.854716711905431303e+00	4.702616855502128601e-02	3.851680094670790425e-03
2.871494993759621028e+00	4.703630879521369934e-02	3.836720529722503770e-03
2.888273275613811197e+00	4.706738516688346863e-02	3.824052342751207284e-03
2.905051557468000922e+00	4.703225195407867432e-02	3.809016922911708566e-03
2.921829839322190647e+00	4.709172993898391724e-02	3.798014822257255937e-03
2.938608121176380816e+00	4.710045829415321350e-02	3.785054402643695665e-03
2.955386403030570541e+00	4.711787030100822449e-02	3.772924597614802245e-03
2.972164684884760710e+00	4.707564413547515869e-02	3.758033649764913348e-03
2.988942966738950435e+00	4.716819524765014648e-02	3.749328012169933153e-03
3.005721248593140604e+00	4.710746183991432190e-02	3.734448445593083719e-03
3.022499530447330329e+00	4.715884849429130554e-02	3.724399382931366936e-03
3.039277812301520498e+00	4.719614237546920776e-02	3.713443163308843310e-03
3.056056094155710223e+00	4.720240458846092224e-02	3.702360946518437439e-03
3.072834376009899948e+00	4.729309305548667908e-02	3.693731029227556584e-03
3.089612657864090117e+00	4.735533520579338074e-02	3.685219156089251328e-03
3.106390939718279842e+00	4.725969582796096802e-02	3.669722968523368538e-03
3.123169221572470011e+00	4.733022674918174744e-02	3.704678019189124993e-03
3.139947503426659736e+00	4.734227061271667480e-02	3.723422195123118287e-03
3.156725785280849905e+00	4.723528772592544556e-02	3.730983938869178798e-03
3.173504067135039630e+00	4.718239605426788330e-02	3.736949019599187117e-03
3.190282348989229799e+00	4.721837118268013000e-02	3.744500186561299394e-03
3.207060630843419524e+00	4.716956987977027893e-02	3.746490102890579627e-03
3.223838912697609249e+00	4.735195264220237732e-02	3.756441955069599048e-03
3.240617194551799418e+00	4.720021784305572510e-02	3.751783835322071350e-03
3.257395476405989143e+00	4.714436829090118408e-02	3.750571966565768682e-03
3.274173758260179312e+00	4.716731235384941101e-02	3.713301502953027765e-03
3.290952040114369037e+00	4.716624319553375244e-02	3.678189335324905974e-03
3.307730321968559206e+00	4.716665297746658325e-02	3.653224145029262526e-03
3.324508603822748931e+00	4.719937965273857117e-02	3.634409106217296580e-03
3.341286885676939100e+00	4.726559668779373169e-02	3.619546992954573994e-03
3.358065167531128825e+00	4.736168310046195984e-02	3.607328477649264249e-03
3.374843449385318994e+00	4.732738807797431946e-02	3.591050379120389307e-03
3.391621731239508719e+00	4.736484587192535400e-02	3.578537864145509180e-03
3.408400013093698444e+00	4.733068868517875671e-02	3.564113938400829094e-03
