# q in nm-1	I	poisson_error
1.652559244913754666e-01	1.582660675048828125e+01	1.010703500597346149e+00
1.833293896666008949e-01	1.452390670776367188e+01	5.407926107973138885e-01
2.014028548418262954e-01	1.293897151947021484e+01	3.984297347627016594e-01
2.194763200170517237e-01	1.136826419830322266e+01	3.183196024001954672e-01
2.375497851922771519e-01	9.866861343383789062e+00	2.578912433192067089e-01
2.556232503675025525e-01	8.443853378295898438e+00	2.105215147462225489e-01
2.736967155427280085e-01	7.213082313537597656e+00	1.748415833655794505e-01
2.917701807179534090e-01	6.023405551910400391e+00	1.581638713751071512e-01
3.098436458931788096e-01	4.950613975524902344e+00	1.404830885773846461e-01
3.279171110684042656e-01	3.992201805114746094e+00	1.235630364452602187e-01
3.459905762436297216e-01	3.185206651687622070e+00	1.087032014008953440e-01
3.640640414188550666e-01	2.521043300628662109e+00	9.318325181868312990e-02
3.821375065940805227e-01	1.986286282539367676e+00	7.755645932941086784e-02
4.002109717693059787e-01	1.543962240219116211e+00	6.538792306932299236e-02
4.182844369445313237e-01	1.187194943428039551e+00	5.518534693082657178e-02
4.363579021197567798e-01	9.077435135841369629e-01	4.646669939615544892e-02
4.544313672949822358e-01	6.953714489936828613e-01	3.932932445794480592e-02
4.725048324702075808e-01	5.371072888374328613e-01	3.362314200720566831e-02
4.905782976454330369e-01	4.230786859989166260e-01	2.908008645958486821e-02
5.086517628206584929e-01	3.423351943492889404e-01	2.555214379621618265e-02
5.267252279958839489e-01	2.869365811347961426e-01	2.289525046606702766e-02
5.447986931711092939e-01	2.497774362564086914e-01	2.087036994149779959e-02
5.628721583463347500e-01	2.246584594249725342e-01	1.936504191747989365e-02
5.809456235215602060e-01	2.087115347385406494e-01	1.833693688463144955e-02
5.990190886967855510e-01	1.968919932842254639e-01	1.751030808156314386e-02
6.170925538720110071e-01	1.876119971275329590e-01	1.724846788370033163e-02
6.351660190472364631e-01	1.795919835567474365e-01	1.701623677970262247e-02
6.532394842224618081e-01	1.717737466096878052e-01	1.663944319498776928e-02
6.713129493976872642e-01	1.630858331918716431e-01	1.615838203456142902e-02
6.893864145729127202e-01	1.539978533983230591e-01	1.556792550636119411e-02
7.074598797481381762e-01	1.446722596883773804e-01	1.493146596210567084e-02
7.255333449233635212e-01	1.350355595350265503e-01	1.432864488477258481e-02
7.436068100985889773e-01	1.260332465171813965e-01	1.375733963608032594e-02
7.616802752738144333e-01	1.167987212538719177e-01	1.316062905366853844e-02
7.797537404490397783e-01	1.086534187197685242e-01	1.237156360557099648e-02
7.978272056242652344e-01	1.005344614386558533e-01	1.150578086652594839e-02
8.159006707994906904e-01	9.395865350961685181e-02	1.088774808565014761e-02
8.339741359747160354e-01	8.765876293182373047e-02	1.034192926531333871e-02
8.520476011499414914e-01	8.263751864433288574e-02	9.924534976716943915e-03
8.701210663251669475e-01	7.819921523332595825e-02	9.522756933015935621e-03
8.881945315003924035e-01	7.454896718263626099e-02	9.167497950800691797e-03
9.062679966756177485e-01	7.143873721361160278e-02	8.854148365225050776e-03
9.243414618508432046e-01	6.891524791717529297e-02	8.586884661086886111e-03
9.424149270260686606e-01	6.670640408992767334e-02	8.345480427262397943e-03
9.604883922012940056e-01	6.489401310682296753e-02	8.133783287026817577e-03
9.785618573765194617e-01	6.321009248495101929e-02	7.936911851708153276e-03
9.966353225517449177e-01	6.178523227572441101e-02	7.759100812646646701e-03
1.014708787726970263e+00	6.026303768157958984e-02	7.581417960550282560e-03
1.032782252902195719e+00	5.906891822814941406e-02	7.429157841097005881e-03
1.050855718077421175e+00	5.809543281793594360e-02	7.292828433371623641e-03
1.068929183252646409e+00	5.694224685430526733e-02	7.149033872496055389e-03
1.087002648427871865e+00	5.623336136341094971e-02	7.035513834445205825e-03
1.105076113603097321e+00	5.536124855279922485e-02	6.912213385344004486e-03
1.123149578778322777e+00	5.425889417529106140e-02	6.782411576727377135e-03
1.141223043953548233e+00	5.321032553911209106e-02	6.655758862267132162e-03
1.159296509128773689e+00	5.250581353902816772e-02	6.552000224790059495e-03
1.177369974303998923e+00	5.204929038882255554e-02	6.468930513756963527e-03
1.195443439479224379e+00	5.129680037498474121e-02	6.367329378896370573e-03
1.213516904654449835e+00	5.071590840816497803e-02	6.278251386336398954e-03
1.231590369829675291e+00	5.030213296413421631e-02	6.201760959627987055e-03
1.249663835004900747e+00	4.974039271473884583e-02	6.118272524954299768e-03
1.267737300180125981e+00	4.931363090872764587e-02	6.048301792799666045e-03
1.285810765355351437e+00	4.891323298215866089e-02	5.984853275830830446e-03
1.303884230530576893e+00	4.856138303875923157e-02	6.037862054755313741e-03
1.321957695705802349e+00	4.833327233791351318e-02	6.063509463827808539e-03
1.340031160881027805e+00	4.806164652109146118e-02	6.039666368951183799e-03
1.358104626056253261e+00	4.794925451278686523e-02	6.028339172572128209e-03
1.376178091231478717e+00	4.760419204831123352e-02	6.003664902995173996e-03
1.394251556406703951e+00	4.709920287132263184e-02	5.965308551985822397e-03
1.412325021581929407e+00	4.685838520526885986e-02	5.942057772446538745e-03
1.430398486757154863e+00	4.676092416048049927e-02	5.927034864525803672e-03
1.448471951932380319e+00	4.665846750140190125e-02	5.910791229667844947e-03
1.466545417107605775e+00	4.639281332492828369e-02	5.775879621202389264e-03
1.484618882282831231e+00	4.610853642225265503e-02	5.648598877478533745e-03
1.502692347458056465e+00	4.594826325774192810e-02	5.588210072160738895e-03
1.520765812633281922e+00	4.595668986439704895e-02	5.552654478541892494e-03
1.538839277808507378e+00	4.588693752884864807e-02	5.517680434034235269e-03
1.556912742983732834e+00	4.568139836192131042e-02	5.476405509921678828e-03
1.574986208158958290e+00	4.552384465932846069e-02	5.441232407302134567e-03
1.593059673334183746e+00	4.535500332713127136e-02	5.404910547076786399e-03
1.611133138509409202e+00	4.531161859631538391e-02	5.376838977367431015e-03
1.629206603684634436e+00	4.534877836704254150e-02	5.354973165972594026e-03
1.647280068859859892e+00	4.521305486559867859e-02	5.324304746666819708e-03
1.665353534035085348e+00	4.507760703563690186e-02	5.293114749685245979e-03
1.683426999210310804e+00	4.484447836875915527e-02	5.256101701349996311e-03
1.701500464385536260e+00	4.483362659811973572e-02	5.234421814619811229e-03
1.719573929560761716e+00	4.483997821807861328e-02	5.212537583678142003e-03
1.737647394735986950e+00	4.472981393337249756e-02	5.177527514906550901e-03
1.755720859911212406e+00	4.475728794932365417e-02	5.144585298158903947e-03
