# Normalized	8239.0 eV	empty Kapton Hexane
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.517373003233184192e-01	-1.225246787071228027e+00	nan
1.683322808144483151e-01	-9.632813930511474609e-01	nan
1.849272613055782111e-01	-7.586566805839538574e-01	nan
2.015222417967081348e-01	-6.150527000427246094e-01	nan
2.181172222878380307e-01	-5.062084197998046875e-01	nan
2.347122027789679266e-01	-4.398514330387115479e-01	nan
2.513071832700978225e-01	-3.913572132587432861e-01	nan
2.679021637612277185e-01	-3.555228710174560547e-01	nan
2.844971442523576144e-01	-3.284064233303070068e-01	nan
3.010921247434875103e-01	-3.050304949283599854e-01	nan
3.176871052346174062e-01	-2.881408035755157471e-01	nan
3.342820857257473022e-01	-2.731195986270904541e-01	nan
3.508770662168771981e-01	-2.582062482833862305e-01	nan
3.674720467080071495e-01	-2.478399872779846191e-01	nan
3.840670271991369900e-01	-2.395196706056594849e-01	nan
4.006620076902669414e-01	-2.318626493215560913e-01	nan
4.172569881813967818e-01	-2.256580889225006104e-01	nan
4.338519686725267333e-01	-2.205722779035568237e-01	nan
4.504469491636565737e-01	-2.142316401004791260e-01	nan
4.670419296547865251e-01	-2.109228223562240601e-01	nan
4.836369101459163655e-01	-2.082321494817733765e-01	nan
5.002318906370463170e-01	-2.056061774492263794e-01	nan
5.168268711281761574e-01	-2.032779306173324585e-01	nan
5.334218516193061088e-01	-2.036076337099075317e-01	nan
5.500168321104360603e-01	-2.023515403270721436e-01	nan
5.666118126015659007e-01	-1.998752951622009277e-01	nan
5.832067930926958521e-01	-2.013214081525802612e-01	nan
5.998017735838256925e-01	-2.001536041498184204e-01	nan
6.163967540749556440e-01	-2.003798484802246094e-01	nan
6.329917345660854844e-01	-2.022547721862792969e-01	nan
6.495867150572154358e-01	-2.027208805084228516e-01	nan
6.661816955483452762e-01	-2.030209004878997803e-01	nan
6.827766760394752277e-01	-2.050213813781738281e-01	nan
6.993716565306051791e-01	-2.056082934141159058e-01	nan
7.159666370217350195e-01	-2.066721022129058838e-01	nan
7.325616175128649710e-01	-2.085983008146286011e-01	nan
7.491565980039948114e-01	-2.101553678512573242e-01	nan
7.657515784951247628e-01	-2.118479907512664795e-01	nan
7.823465589862546032e-01	-2.121418416500091553e-01	nan
7.989415394773845547e-01	-2.128158211708068848e-01	nan
8.155365199685143951e-01	-2.131233960390090942e-01	nan
8.321315004596443465e-01	-2.138616442680358887e-01	nan
8.487264809507741870e-01	-2.140305638313293457e-01	nan
8.653214614419041384e-01	-2.144763320684432983e-01	nan
8.819164419330339788e-01	-2.153196483850479126e-01	nan
8.985114224241639302e-01	-2.143462896347045898e-01	nan
9.151064029152937707e-01	-2.155476510524749756e-01	nan
9.317013834064237221e-01	-2.135956287384033203e-01	nan
9.482963638975536735e-01	-2.150993645191192627e-01	nan
9.648913443886835140e-01	-2.151295691728591919e-01	nan
9.814863248798134654e-01	-2.141824215650558472e-01	nan
9.980813053709433058e-01	-2.139884084463119507e-01	nan
1.014676285862073257e+00	-2.137368172407150269e-01	nan
1.031271266353203098e+00	-2.129674404859542847e-01	nan
1.047866246844332938e+00	-2.131185382604598999e-01	nan
1.064461227335462778e+00	-2.120978385210037231e-01	nan
1.081056207826592841e+00	-2.115505486726760864e-01	nan
1.097651188317722681e+00	-2.103670239448547363e-01	nan
1.114246168808852522e+00	-2.097069323062896729e-01	nan
1.130841149299982362e+00	-2.086758315563201904e-01	nan
1.147436129791112425e+00	-2.083127796649932861e-01	nan
1.164031110282242265e+00	-2.078650146722793579e-01	nan
1.180626090773372106e+00	-2.064174562692642212e-01	nan
1.197221071264502168e+00	-2.050965875387191772e-01	nan
1.213816051755632008e+00	-2.041150480508804321e-01	nan
1.230411032246761849e+00	-2.032463252544403076e-01	nan
1.247006012737891911e+00	-2.016963809728622437e-01	nan
1.263600993229021752e+00	-2.003827989101409912e-01	nan
1.280195973720151592e+00	-1.992732584476470947e-01	nan
1.296790954211281433e+00	-1.982007622718811035e-01	nan
1.313385934702411495e+00	-1.972319483757019043e-01	nan
1.329980915193541335e+00	-1.956588029861450195e-01	nan
1.346575895684671176e+00	-1.947320997714996338e-01	nan
1.363170876175801016e+00	-1.946430057287216187e-01	nan
1.379765856666931079e+00	-1.935729682445526123e-01	nan
1.396360837158060919e+00	-1.922297775745391846e-01	nan
1.412955817649190760e+00	-1.907584369182586670e-01	nan
1.429550798140320600e+00	-1.898361593484878540e-01	nan
1.446145778631450662e+00	-1.883355230093002319e-01	nan
1.462740759122580503e+00	-1.873397827148437500e-01	nan
1.479335739613710343e+00	-1.858674883842468262e-01	nan
1.495930720104840406e+00	-1.838646233081817627e-01	nan
1.512525700595970246e+00	-1.825336813926696777e-01	nan
1.529120681087100087e+00	-1.811348199844360352e-01	nan
1.545715661578229927e+00	-1.796535551548004150e-01	nan
1.562310642069359989e+00	-1.778077334165573120e-01	nan
1.578905622560489830e+00	-1.763401180505752563e-01	nan
1.595500603051619670e+00	-1.748011708259582520e-01	nan
1.612095583542749511e+00	-1.731502264738082886e-01	nan
1.628690564033879573e+00	-1.714012175798416138e-01	nan
1.645285544525009414e+00	-1.694838702678680420e-01	nan
1.661880525016139254e+00	-1.678214520215988159e-01	nan
1.678475505507269094e+00	-1.661435663700103760e-01	nan
1.695070485998399157e+00	-1.646963804960250854e-01	nan
1.711665466489528997e+00	-1.631153970956802368e-01	nan
1.728260446980658838e+00	-1.615222096443176270e-01	nan
1.744855427471788900e+00	-1.596071124076843262e-01	nan
1.761450407962918741e+00	-1.576729565858840942e-01	nan
1.778045388454048581e+00	-1.562524437904357910e-01	nan
1.794640368945178421e+00	-1.541875004768371582e-01	nan
1.811235349436308484e+00	-1.522672325372695923e-01	nan
1.827830329927438324e+00	-1.508836746215820312e-01	nan
1.844425310418568165e+00	-1.484923660755157471e-01	nan
1.861020290909698005e+00	-1.466586738824844360e-01	nan
1.877615271400828068e+00	-1.445996314287185669e-01	nan
1.894210251891957908e+00	-1.425994336605072021e-01	nan
1.910805232383087748e+00	-1.408375650644302368e-01	nan
1.927400212874217589e+00	-1.388772875070571899e-01	nan
1.943995193365347651e+00	-1.372288763523101807e-01	nan
1.960590173856477492e+00	-1.353019177913665771e-01	nan
1.977185154347607332e+00	-1.329818367958068848e-01	nan
1.993780134838737172e+00	-1.310364007949829102e-01	nan
2.010375115329867235e+00	-1.291335672140121460e-01	nan
2.026970095820996853e+00	-1.272800564765930176e-01	nan
2.043565076312126916e+00	-1.253362596035003662e-01	nan
2.060160056803256978e+00	-1.233547851443290710e-01	nan
2.076755037294386597e+00	-1.214385256171226501e-01	nan
2.093350017785516659e+00	-1.199760660529136658e-01	nan
2.109944998276646277e+00	-1.177253425121307373e-01	nan
2.126539978767776340e+00	-1.155586317181587219e-01	nan
2.143134959258906402e+00	-1.133434921503067017e-01	nan
2.159729939750036465e+00	-1.116281077265739441e-01	nan
2.176324920241166083e+00	-1.097781434655189514e-01	nan
2.192919900732296146e+00	-1.076610907912254333e-01	nan
2.209514881223425764e+00	-1.058896929025650024e-01	nan
2.226109861714555826e+00	-1.038524135947227478e-01	nan
2.242704842205685889e+00	-1.018862873315811157e-01	nan
2.259299822696815507e+00	-9.997667372226715088e-02	nan
2.275894803187945570e+00	-9.794212877750396729e-02	nan
2.292489783679075632e+00	-9.585464000701904297e-02	nan
2.309084764170205251e+00	-9.402745962142944336e-02	nan
2.325679744661335313e+00	-9.231441468000411987e-02	nan
2.342274725152465376e+00	-9.043289721012115479e-02	nan
2.358869705643594994e+00	-8.833587914705276489e-02	nan
2.375464686134725056e+00	-8.672516047954559326e-02	nan
2.392059666625854675e+00	-8.481889218091964722e-02	nan
2.408654647116984737e+00	-8.268425613641738892e-02	nan
2.425249627608114800e+00	-8.115075528621673584e-02	nan
2.441844608099244418e+00	-7.914920896291732788e-02	nan
2.458439588590374481e+00	-7.725702226161956787e-02	nan
2.475034569081504543e+00	-7.531682401895523071e-02	nan
2.491629549572634161e+00	-7.324519753456115723e-02	nan
2.508224530063764224e+00	-7.168816775083541870e-02	nan
2.524819510554893842e+00	-6.946019828319549561e-02	nan
2.541414491046023905e+00	-6.800573319196701050e-02	nan
2.558009471537153967e+00	-6.625270098447799683e-02	nan
2.574604452028283585e+00	-6.409508734941482544e-02	nan
2.591199432519413648e+00	-6.250496208667755127e-02	nan
2.607794413010543710e+00	-6.068125367164611816e-02	nan
2.624389393501673329e+00	-5.913570523262023926e-02	nan
2.640984373992803391e+00	-5.739101022481918335e-02	nan
2.657579354483933454e+00	-5.588910728693008423e-02	nan
2.674174334975063072e+00	-5.418444424867630005e-02	nan
2.690769315466193135e+00	-5.245107412338256836e-02	nan
2.707364295957322753e+00	-5.089636519551277161e-02	nan
2.723959276448452815e+00	-4.913514107465744019e-02	nan
2.740554256939582878e+00	-4.766527563333511353e-02	nan
2.757149237430712496e+00	-4.588877037167549133e-02	nan
2.773744217921842559e+00	-4.447172582149505615e-02	nan
2.790339198412972621e+00	-4.285551235079765320e-02	nan
2.806934178904102239e+00	-4.130910336971282959e-02	nan
2.823529159395232302e+00	-3.941763564944267273e-02	nan
2.840124139886362364e+00	-3.797033429145812988e-02	nan
2.856719120377491983e+00	-3.637411445379257202e-02	nan
2.873314100868622045e+00	-3.498462960124015808e-02	nan
2.889909081359751664e+00	-3.332765027880668640e-02	nan
2.906504061850881726e+00	-3.195463120937347412e-02	nan
2.923099042342011789e+00	-3.053260035812854767e-02	nan
2.939694022833141407e+00	-2.886163070797920227e-02	nan
2.956289003324271469e+00	-2.733973413705825806e-02	nan
2.972883983815401532e+00	-2.581957913935184479e-02	nan
2.989478964306531150e+00	-2.437258325517177582e-02	nan
3.006073944797661213e+00	-2.300351485610008240e-02	nan
3.022668925288790831e+00	-2.140065096318721771e-02	nan
3.039263905779920893e+00	-2.003475651144981384e-02	nan
3.055858886271050956e+00	-1.883422024548053741e-02	nan
3.072453866762180574e+00	-1.714374683797359467e-02	nan
3.089048847253310637e+00	-1.578279770910739899e-02	nan
3.105643827744440699e+00	-1.431305520236492157e-02	nan
3.122238808235570318e+00	-1.286502927541732788e-02	nan
3.138833788726700380e+00	-1.150475256145000458e-02	nan
3.155428769217830443e+00	-1.009980030357837677e-02	nan
