# Normalized	193	7000.0 eV
# q in nm-1	I in cm-1	poisson_error
1.289189696504384197e-01	2.948668479919433594e+00	4.278930668589402408e-01
1.430183876667701914e-01	2.882018804550170898e+00	2.332446090868962318e-01
1.571178056831019632e-01	2.802130460739135742e+00	1.786467039285698222e-01
1.712172236994337071e-01	2.727963685989379883e+00	1.500774426563377395e-01
1.853166417157655066e-01	2.636150598526000977e+00	1.283485137947254495e-01
1.994160597320972506e-01	2.562851428985595703e+00	1.119349086153235001e-01
2.135154777484290223e-01	2.495186090469360352e+00	9.961309117537002489e-02
2.276148957647607940e-01	2.408631801605224609e+00	9.762529222980466381e-02
2.417143137810925657e-01	2.343730926513671875e+00	9.508588291187816677e-02
2.558137317974243374e-01	2.268079280853271484e+00	9.233129963473528379e-02
2.699131498137561369e-01	2.195376157760620117e+00	9.014098777594943546e-02
2.840125678300878809e-01	2.121021270751953125e+00	8.597763589952174546e-02
2.981119858464196248e-01	2.042109966278076172e+00	7.965873763042327638e-02
3.122114038627513688e-01	1.969666481018066406e+00	7.533622896139675895e-02
3.263108218790831683e-01	1.889572739601135254e+00	7.148268066971906476e-02
3.404102398954149677e-01	1.809925436973571777e+00	6.777891316130624233e-02
3.545096579117467117e-01	1.736750125885009766e+00	6.456180909988461225e-02
3.686090759280784557e-01	1.662945032119750977e+00	6.173566789802668875e-02
3.827084939444102551e-01	1.581552147865295410e+00	5.887452368854668994e-02
3.968079119607419991e-01	1.510067701339721680e+00	5.635169470715939433e-02
4.109073299770737986e-01	1.433487772941589355e+00	5.382671262723789929e-02
4.250067479934055426e-01	1.362204313278198242e+00	5.132512013978098725e-02
4.391061660097373420e-01	1.293452739715576172e+00	4.895862164529540123e-02
4.532055840260690860e-01	1.224220871925354004e+00	4.678163050430966113e-02
4.673050020424008300e-01	1.154973745346069336e+00	4.464702566410992668e-02
4.814044200587326294e-01	1.089650034904479980e+00	4.367354949345153559e-02
4.955038380750643734e-01	1.030400991439819336e+00	4.274304248116764932e-02
5.096032560913961174e-01	9.688225388526916504e-01	4.137365427326704370e-02
5.237026741077279723e-01	9.132757186889648438e-01	3.998448780956487258e-02
5.378020921240597163e-01	8.584874272346496582e-01	3.839705210819508580e-02
5.519015101403914603e-01	8.060616254806518555e-01	3.678434600781606278e-02
5.660009281567233153e-01	7.554992437362670898e-01	3.533679008226885826e-02
5.801003461730549482e-01	7.090167403221130371e-01	3.398812474126912397e-02
5.941997641893868032e-01	6.633622646331787109e-01	3.263790702627902135e-02
6.082991822057185471e-01	6.194193363189697266e-01	3.072960218499074664e-02
6.223986002220502911e-01	5.808925628662109375e-01	2.877776221408203175e-02
6.364980182383821461e-01	5.429272651672363281e-01	2.721965654844807347e-02
6.505974362547137790e-01	5.055913329124450684e-01	2.581218657811281889e-02
6.646968542710456340e-01	4.708763360977172852e-01	2.459552920928237754e-02
6.787962722873774890e-01	4.387458562850952148e-01	2.339596763246291206e-02
6.928956903037091219e-01	4.077059030532836914e-01	2.221365169541770351e-02
7.069951083200409769e-01	3.794060051441192627e-01	2.111970561737283592e-02
7.210945263363726099e-01	3.521580398082733154e-01	2.006706687019927174e-02
7.351939443527044649e-01	3.268366754055023193e-01	1.907404951349636266e-02
7.492933623690363198e-01	3.032477498054504395e-01	1.813245564328887227e-02
7.633927803853679528e-01	2.813575267791748047e-01	1.724700227598079463e-02
7.774921984016998078e-01	2.613002359867095947e-01	1.641463073098856432e-02
7.915916164180314407e-01	2.412929832935333252e-01	1.558525642945782046e-02
8.056910344343632957e-01	2.244797497987747192e-01	1.486117445864563666e-02
8.197904524506951507e-01	2.083239704370498657e-01	1.415339627666921396e-02
8.338898704670267836e-01	1.927365362644195557e-01	1.346281850703746723e-02
8.479892884833586386e-01	1.794506758451461792e-01	1.284965959082219090e-02
8.620887064996902716e-01	1.665225625038146973e-01	1.224232676629684845e-02
8.761881245160221265e-01	1.547725647687911987e-01	1.168527649025214235e-02
8.902875425323539815e-01	1.442588716745376587e-01	1.116810676212580920e-02
9.043869605486856145e-01	1.344654858112335205e-01	1.067416846407579986e-02
9.184863785650174695e-01	1.253366172313690186e-01	1.020841404741484361e-02
9.325857965813491024e-01	1.170815303921699524e-01	9.773276867914045332e-03
9.466852145976809574e-01	1.098476648330688477e-01	9.379144200581557289e-03
9.607846326140128124e-01	1.029124408960342407e-01	8.996143732732541157e-03
9.748840506303444453e-01	9.681046009063720703e-02	8.649385239194158290e-03
9.889834686466763003e-01	9.158604592084884644e-02	8.346326363583988703e-03
1.003082886663008155e+00	8.667449653148651123e-02	8.061205396279981159e-03
1.017182304679339788e+00	8.226972073316574097e-02	7.944876058325325494e-03
1.031281722695671643e+00	7.820264250040054321e-02	7.791085011368490895e-03
1.045381140712003276e+00	7.489984482526779175e-02	7.611890495469834927e-03
1.059480558728335131e+00	7.180593907833099365e-02	7.443428162605839581e-03
1.073579976744666986e+00	6.899952143430709839e-02	7.289366451157485750e-03
1.087679394760998619e+00	6.680381298065185547e-02	7.162307745192568811e-03
1.101778812777330474e+00	6.466566026210784912e-02	7.034582494726552421e-03
1.115878230793662107e+00	6.289133429527282715e-02	6.924672554914210708e-03
1.129977648809993962e+00	6.126393377780914307e-02	6.821069119317055285e-03
1.144077066826325817e+00	5.996298044919967651e-02	6.612490764899051597e-03
1.158176484842657450e+00	5.885059013962745667e-02	6.425851298562974476e-03
1.172275902858989305e+00	5.773035809397697449e-02	6.306291036623057344e-03
1.186375320875321160e+00	5.668187513947486877e-02	6.207142574446354762e-03
1.200474738891652793e+00	5.606593191623687744e-02	6.138509907746669825e-03
1.214574156907984648e+00	5.558859556913375854e-02	6.080014284819241881e-03
1.228673574924316503e+00	5.502911657094955444e-02	6.020448983285967698e-03
1.242772992940648136e+00	5.471604317426681519e-02	5.974265292749688511e-03
1.256872410956979991e+00	5.429565906524658203e-02	5.922808804600182379e-03
1.270971828973311624e+00	5.391896516084671021e-02	5.875370802614787551e-03
1.285071246989643479e+00	5.375333502888679504e-02	5.841584016258097659e-03
1.299170665005975334e+00	5.371608957648277283e-02	5.814354553232971463e-03
1.313270083022306967e+00	5.332437530159950256e-02	5.767436338468622838e-03
1.327369501038638822e+00	5.301620811223983765e-02	5.727420992189894908e-03
1.341468919054970454e+00	5.297897011041641235e-02	5.701154091811812437e-03
1.355568337071302309e+00	5.283746123313903809e-02	5.662387329125366346e-03
1.369667755087634164e+00	5.266522616147994995e-02	5.615399464583173232e-03
1.383767173103965797e+00	5.257327854633331299e-02	5.559914049159131628e-03
1.397866591120297652e+00	5.244548991322517395e-02	5.496687346393750589e-03
1.411966009136629285e+00	5.230572819709777832e-02	5.436180683909446962e-03
1.426065427152961140e+00	5.231062322854995728e-02	5.390129798412385265e-03
1.440164845169292995e+00	5.202982947230339050e-02	5.330505154252635977e-03
1.454264263185624628e+00	5.190531909465789795e-02	5.282031022674836367e-03
1.468363681201956483e+00	5.177609995007514954e-02	5.229876354419231432e-03
1.482463099218288116e+00	5.172197893261909485e-02	5.184060341581162544e-03
1.496562517234619971e+00	5.140235275030136108e-02	5.127495138148681006e-03
1.510661935250951826e+00	5.120124667882919312e-02	5.080632877871386552e-03
