# Normalized	8004.0 eV	AgBeh
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.474094827239109673e-01	7.574500122070312500e+02	6.986663268400957527e+00
1.635311436027687693e-01	5.510378417968750000e+02	3.302500785761187441e+00
1.796528044816265435e-01	3.885386657714843750e+02	2.143587248363838516e+00
1.957744653604843177e-01	2.791634826660156250e+02	1.535343217878744504e+00
2.118961262393421197e-01	2.034964904785156250e+02	1.131130310930887450e+00
2.280177871181999216e-01	1.538571166992187500e+02	8.629261649220886232e-01
2.441394479970576958e-01	1.199520339965820312e+02	6.818610179890031153e-01
2.602611088759154701e-01	9.406005859375000000e+01	5.987488093152714130e-01
2.763827697547732720e-01	7.460005950927734375e+01	5.236543769621231359e-01
2.925044306336310740e-01	5.998050689697265625e+01	4.614571554939571607e-01
3.086260915124888760e-01	4.890228652954101562e+01	4.120106755966842504e-01
3.247477523913466224e-01	4.033073425292968750e+01	3.617513895294119930e-01
3.408694132702044244e-01	3.360631561279296875e+01	3.104664402443622073e-01
3.569910741490622264e-01	2.840876579284667969e+01	2.739694398087075822e-01
3.731127350279199728e-01	2.409353637695312500e+01	2.437567643635298598e-01
3.892343959067777748e-01	2.058643531799316406e+01	2.177593469752336919e-01
4.053560567856355767e-01	1.768680191040039062e+01	1.958407055586637857e-01
4.214777176644933787e-01	1.543021678924560547e+01	1.784799276471608076e-01
4.375993785433511807e-01	1.334512424468994141e+01	1.621060505339692315e-01
4.537210394222089271e-01	1.174615573883056641e+01	1.488202621046312291e-01
4.698427003010667291e-01	1.037665176391601562e+01	1.370433278055835091e-01
4.859643611799245311e-01	9.254872322082519531e+00	1.265153250321995604e-01
5.020860220587822775e-01	8.199307441711425781e+00	1.164991632921301562e-01
5.182076829376400795e-01	7.369429111480712891e+00	1.084694418015892114e-01
5.343293438164978815e-01	6.665093421936035156e+00	1.013742257910470040e-01
5.504510046953556834e-01	6.004719734191894531e+00	9.705335143543789012e-02
5.665726655742134854e-01	5.407976627349853516e+00	9.282678548782132000e-02
5.826943264530712874e-01	4.937135219573974609e+00	8.865180270160674669e-02
5.988159873319289783e-01	4.543689250946044922e+00	8.474510357048464781e-02
6.149376482107868913e-01	4.171762943267822266e+00	8.050008056245602783e-02
6.310593090896445823e-01	3.850558042526245117e+00	7.652869070305164112e-02
6.471809699685023842e-01	3.602239608764648438e+00	7.353712153359395765e-02
6.633026308473601862e-01	3.334323883056640625e+00	7.032050288819571837e-02
6.794242917262179882e-01	3.137408971786499023e+00	6.780606213927178882e-02
6.955459526050757901e-01	2.974261999130249023e+00	6.435936990859472684e-02
7.116676134839335921e-01	2.798947095870971680e+00	6.037375005829193758e-02
7.277892743627913941e-01	2.668406963348388672e+00	5.771494825536686857e-02
7.439109352416490850e-01	2.544601678848266602e+00	5.544018901728582638e-02
7.600325961205068870e-01	2.454601287841796875e+00	5.383218319542801278e-02
7.761542569993646890e-01	2.365527629852294922e+00	5.213719496180206636e-02
7.922759178782224909e-01	2.294665575027465820e+00	5.063976567102369125e-02
8.083975787570802929e-01	2.251931905746459961e+00	4.950595524567608791e-02
8.245192396359380949e-01	2.226274013519287109e+00	4.861416204770407229e-02
8.406409005147958968e-01	2.217341661453247070e+00	4.793883829567093663e-02
8.567625613936535878e-01	2.243125677108764648e+00	4.766112443568720769e-02
8.728842222725113897e-01	2.309325933456420898e+00	4.783593276831207136e-02
8.890058831513691917e-01	2.426862716674804688e+00	4.851987829807256208e-02
9.051275440302269937e-01	2.604249477386474609e+00	4.977056344078155392e-02
9.212492049090847956e-01	2.865890741348266602e+00	5.173410620928425158e-02
9.373708657879425976e-01	3.291804552078247070e+00	5.496916499943108741e-02
9.534925266668003996e-01	3.928124904632568359e+00	5.958732433699723274e-02
9.696141875456582016e-01	4.934825897216796875e+00	6.633984088966438097e-02
9.857358484245160035e-01	6.516074657440185547e+00	7.579968337636204534e-02
1.001857509303373694e+00	9.112030982971191406e+00	8.936760371755414489e-02
1.017979170182231385e+00	1.351972675323486328e+01	1.087687279349743158e-01
1.034100831061089298e+00	2.071830558776855469e+01	1.348964028477568911e-01
1.050222491939947211e+00	3.119019508361816406e+01	1.662421316895766055e-01
1.066344152818804902e+00	4.142217636108398438e+01	1.919988355397351798e-01
1.082465813697662593e+00	4.251341629028320312e+01	1.931953906919224861e-01
1.098587474576520506e+00	3.184283065795898438e+01	1.641768034067024595e-01
1.114709135455378197e+00	1.930290794372558594e+01	1.249284655117298554e-01
1.130830796334235888e+00	1.135247421264648438e+01	9.392614149105980859e-02
1.146952457213093801e+00	7.030672550201416016e+00	7.278030598279192076e-02
1.163074118091951714e+00	4.709010124206542969e+00	5.993095202038729169e-02
1.179195778970809405e+00	3.390750885009765625e+00	5.097620834761223962e-02
1.195317439849667096e+00	2.572893142700195312e+00	4.422245640052708399e-02
1.211439100728525009e+00	2.047235965728759766e+00	3.933220657361043149e-02
1.227560761607382700e+00	1.683135747909545898e+00	3.558703823590175092e-02
1.243682422486240613e+00	1.429053068161010742e+00	3.271591534379850175e-02
1.259804083365098304e+00	1.230020165443420410e+00	3.027888594701627287e-02
1.275925744243956217e+00	1.090587019920349121e+00	2.844496782670612525e-02
1.292047405122813908e+00	9.667643904685974121e-01	2.671642804252830419e-02
1.308169066001671821e+00	8.648808002471923828e-01	2.474356707820106124e-02
1.324290726880529512e+00	7.876784205436706543e-01	2.314866106237207719e-02
1.340412387759387203e+00	7.177031040191650391e-01	2.188533412255738372e-02
1.356534048638245116e+00	6.638544201850891113e-01	2.090180530198502973e-02
1.372655709517102807e+00	6.126355528831481934e-01	1.995830985881286851e-02
1.388777370395960720e+00	5.767358541488647461e-01	1.925664874222164993e-02
1.404899031274818411e+00	5.365989804267883301e-01	1.847987119537292458e-02
1.421020692153676324e+00	5.097997188568115234e-01	1.792058937321770046e-02
1.437142353032534015e+00	4.818053245544433594e-01	1.733377950828466144e-02
1.453264013911391705e+00	4.566309154033660889e-01	1.679391727280449623e-02
1.469385674790249618e+00	4.357715845108032227e-01	1.633240334625241791e-02
1.485507335669107309e+00	4.140858650207519531e-01	1.584720356271236696e-02
1.501628996547965222e+00	3.975281417369842529e-01	1.545569962246089342e-02
1.517750657426822913e+00	3.833541870117187500e-01	1.511367059005803461e-02
1.533872318305680826e+00	3.726816177368164062e-01	1.483573615652228686e-02
1.549993979184538517e+00	3.582336306571960449e-01	1.446222290789328339e-02
1.566115640063396208e+00	3.473031520843505859e-01	1.414166180591523540e-02
1.582237300942254121e+00	3.383617699146270752e-01	1.382888258910085037e-02
1.598358961821111812e+00	3.306853473186492920e-01	1.352844917088132960e-02
1.614480622699969725e+00	3.217251598834991455e-01	1.321095651968685718e-02
1.630602283578827416e+00	3.141950666904449463e-01	1.294060486118696340e-02
1.646723944457685329e+00	3.053114116191864014e-01	1.264645117133425707e-02
1.662845605336543020e+00	2.968378663063049316e-01	1.236800797986704892e-02
1.678967266215400933e+00	2.918009459972381592e-01	1.215399371742227272e-02
1.695088927094258624e+00	2.872837185859680176e-01	1.195740939048964627e-02
1.711210587973116315e+00	2.846272289752960205e-01	1.180728548266352616e-02
1.727332248851974228e+00	2.786424756050109863e-01	1.159623175327163282e-02
1.743453909730831919e+00	2.721117138862609863e-01	1.138947036502926599e-02
1.759575570609689832e+00	2.654045522212982178e-01	1.118758846821932447e-02
1.775697231488547523e+00	2.659612894058227539e-01	1.114168051532243506e-02
1.791818892367405436e+00	2.633924186229705811e-01	1.103354680896998299e-02
1.807940553246263127e+00	2.619715631008148193e-01	1.094481924066553931e-02
1.824062214125121040e+00	2.588557600975036621e-01	1.082384868094569096e-02
1.840183875003978731e+00	2.614313364028930664e-01	1.082431061419551754e-02
1.856305535882836422e+00	2.620160281658172607e-01	1.078532735498064291e-02
1.872427196761694335e+00	2.686729729175567627e-01	1.086921462935262588e-02
1.888548857640552026e+00	2.647739052772521973e-01	1.073665794488245541e-02
1.904670518519409939e+00	2.739360928535461426e-01	1.087024649439764269e-02
1.920792179398267630e+00	2.818533182144165039e-01	1.097688786247873714e-02
1.936913840277125542e+00	2.971405982971191406e-01	1.122097327420702208e-02
1.953035501155983233e+00	3.164016902446746826e-01	1.153079991129554380e-02
1.969157162034840924e+00	3.415809273719787598e-01	1.193059552717365759e-02
1.985278822913698837e+00	3.837955296039581299e-01	1.259967550717980105e-02
2.001400483792556528e+00	4.385114610195159912e-01	1.341647027822282824e-02
2.017522144671414441e+00	5.237731933593750000e-01	1.461724232929550657e-02
2.033643805550272354e+00	6.455380916595458984e-01	1.617772223283994379e-02
2.049765466429129823e+00	8.329902887344360352e-01	1.833540483391760470e-02
2.065887127307987736e+00	1.141105055809020996e+00	2.142604672033041752e-02
2.082008788186845649e+00	1.610031127929687500e+00	2.543721647767510294e-02
2.098130449065703118e+00	2.336874008178710938e+00	3.066188206785463652e-02
2.114252109944561031e+00	3.376190185546875000e+00	3.690716640023283812e-02
2.130373770823418944e+00	4.685579299926757812e+00	4.355214366227844885e-02
2.146495431702276413e+00	5.944975852966308594e+00	4.908989963470367091e-02
2.162617092581134770e+00	6.269890785217285156e+00	5.028184406802719414e-02
2.178738753459992239e+00	5.076881885528564453e+00	4.486599476428863170e-02
2.194860414338849708e+00	3.336328506469726562e+00	3.595674531108730004e-02
2.210982075217708065e+00	2.049415588378906250e+00	2.786953407570909313e-02
2.227103736096565534e+00	1.319182157516479492e+00	2.215976129730850772e-02
2.243225396975423003e+00	8.990848064422607422e-01	1.815665611466456275e-02
2.259347057854281360e+00	6.594191193580627441e-01	1.544955032412603270e-02
