# q in nm-1	I	poisson_error
1.289189696504384197e-01	8.199739074707031250e+01	2.585310656215572767e+00
1.430183876667701914e-01	7.750191497802734375e+01	1.519647191621898541e+00
1.571178056831019632e-01	7.214045715332031250e+01	1.194188317005789424e+00
1.712172236994337071e-01	6.630983734130859375e+01	1.003277822121197982e+00
1.853166417157655066e-01	5.992781066894531250e+01	8.487358030928480179e-01
1.994160597320972506e-01	5.401637268066406250e+01	7.260110935657645426e-01
2.135154777484290223e-01	4.846710586547851562e+01	6.280498402266407876e-01
2.276148957647607940e-01	4.279645156860351562e+01	5.771049248208472982e-01
2.417143137810925657e-01	3.770498657226562500e+01	5.259228483554535538e-01
2.558137317974243374e-01	3.272630691528320312e+01	4.748246227307773015e-01
2.699131498137561369e-01	2.820109367370605469e+01	4.286912969607497570e-01
2.840125678300878809e-01	2.410236740112304688e+01	3.788338223280908745e-01
2.981119858464196248e-01	2.038057899475097656e+01	3.257084185494145134e-01
3.122114038627513688e-01	1.705510711669921875e+01	2.824752754808614319e-01
3.263108218790831683e-01	1.402052116394042969e+01	2.435536446058196025e-01
3.404102398954149677e-01	1.136829853057861328e+01	2.083897623126226284e-01
3.545096579117467117e-01	9.094697952270507812e+00	1.775317233877395651e-01
3.686090759280784557e-01	7.156494140625000000e+00	1.505535280044150714e-01
3.827084939444102551e-01	5.510177612304687500e+00	1.263244272596172890e-01
3.968079119607419991e-01	4.179606437683105469e+00	1.054034573238315231e-01
4.109073299770737986e-01	3.094161272048950195e+00	8.697541869027132500e-02
4.250067479934055426e-01	2.247935295104980469e+00	7.101460683575028243e-02
4.391061660097373420e-01	1.600373864173889160e+00	5.750285242694024718e-02
4.532055840260690860e-01	1.124194383621215820e+00	4.648541742090453455e-02
4.673050020424008300e-01	7.850561738014221191e-01	3.757019069500269759e-02
4.814044200587326294e-01	5.619558095932006836e-01	3.160839096617357874e-02
4.955038380750643734e-01	4.295143783092498779e-01	2.758376926429301212e-02
5.096032560913961174e-01	3.626906871795654297e-01	2.521174753286467909e-02
