# q in nm-1	I	poisson_error
1.841697148967067765e-01	-6.211834773421287537e-02	nan
2.043117153216008064e-01	-5.285127460956573486e-02	nan
2.244537157464948640e-01	-4.479810222983360291e-02	nan
2.445957161713888939e-01	-3.898007795214653015e-02	nan
2.647377165962829237e-01	-3.494569286704063416e-02	nan
2.848797170211769814e-01	-3.174484893679618835e-02	nan
3.050217174460709835e-01	-2.978743985295295715e-02	nan
3.251637178709650411e-01	-2.798140048980712891e-02	nan
3.453057182958590987e-01	-2.658299729228019714e-02	nan
3.654477187207531008e-01	-2.548389136791229248e-02	nan
3.855897191456471029e-01	-2.456415258347988129e-02	nan
4.057317195705412161e-01	-2.367642335593700409e-02	nan
4.258737199954352182e-01	-2.294986508786678314e-02	nan
4.460157204203292203e-01	-2.233226969838142395e-02	nan
4.661577208452233334e-01	-2.189363166689872742e-02	nan
4.862997212701173355e-01	-2.134826220571994781e-02	nan
5.064417216950113376e-01	-2.098554745316505432e-02	nan
5.265837221199054508e-01	-2.064043469727039337e-02	nan
5.467257225447994529e-01	-2.032762393355369568e-02	nan
5.668677229696934550e-01	-2.004307322204113007e-02	nan
5.870097233945874571e-01	-1.975872553884983063e-02	nan
6.071517238194815702e-01	-1.946191303431987762e-02	nan
6.272937242443755723e-01	-1.917802728712558746e-02	nan
6.474357246692695744e-01	-1.889772713184356689e-02	nan
6.675777250941636876e-01	-1.866767928004264832e-02	nan
6.877197255190576897e-01	-1.843523420393466949e-02	nan
7.078617259439516918e-01	-1.821591705083847046e-02	nan
7.280037263688456939e-01	-1.797635294497013092e-02	nan
7.481457267937398070e-01	-1.779568940401077271e-02	nan
7.682877272186338091e-01	-1.757067814469337463e-02	nan
7.884297276435278112e-01	-1.737309619784355164e-02	nan
8.085717280684219244e-01	-1.721492037177085876e-02	nan
8.287137284933159265e-01	-1.698743924498558044e-02	nan
8.488557289182099286e-01	-1.683885790407657623e-02	nan
8.689977293431040417e-01	-1.670229993760585785e-02	nan
8.891397297679980438e-01	-1.655369438230991364e-02	nan
9.092817301928920459e-01	-1.636622287333011627e-02	nan
9.294237306177861591e-01	-1.621967181563377380e-02	nan
9.495657310426801612e-01	-1.608339138329029083e-02	nan
9.697077314675741633e-01	-1.589948497712612152e-02	nan
9.898497318924681654e-01	-1.572143845260143280e-02	nan
1.009991732317362390e+00	-1.558498293161392212e-02	nan
1.030133732742256392e+00	-1.545791234821081161e-02	nan
1.050275733167150394e+00	-1.528946869075298309e-02	nan
1.070417733592044396e+00	-1.514272857457399368e-02	nan
1.090559734016938398e+00	-1.502068899571895599e-02	nan
