# Normalized	223	8973.0 eV
# q in nm-1	I in cm-1	poisson_error
1.652559244913754666e-01	5.326619720458984375e+01	1.907712546871831005e+00
1.833293896666008949e-01	4.804411697387695312e+01	1.031278390851195770e+00
2.014028548418262954e-01	4.173802185058593750e+01	7.563063381775896321e-01
2.194763200170517237e-01	3.559967422485351562e+01	5.972802481822574450e-01
2.375497851922771519e-01	2.988498306274414062e+01	4.766357206985678552e-01
2.556232503675025525e-01	2.461246871948242188e+01	3.816416686091958499e-01
2.736967155427280085e-01	2.014408874511718750e+01	3.097315262661056168e-01
2.917701807179534090e-01	1.600589179992675781e+01	2.711631513425715734e-01
3.098436458931788096e-01	1.238325405120849609e+01	2.319176457575330141e-01
3.279171110684042656e-01	9.324551582336425781e+00	1.956554777448684390e-01
3.459905762436297216e-01	6.905416965484619141e+00	1.646711839002052424e-01
3.640640414188550666e-01	5.034337997436523438e+00	1.346857197068198897e-01
3.821375065940805227e-01	3.638854742050170898e+00	1.068618152581289060e-01
4.002109717693059787e-01	2.580070734024047852e+00	8.564100368090124538e-02
4.182844369445313237e-01	1.814028501510620117e+00	6.883803676778718628e-02
4.363579021197567798e-01	1.290441393852233887e+00	5.574897164009545714e-02
4.544313672949822358e-01	9.570631980895996094e-01	4.636421613133397818e-02
4.725048324702075808e-01	7.579144239425659180e-01	4.013847601063320891e-02
4.905782976454330369e-01	6.529142260551452637e-01	3.635596690159571126e-02
5.086517628206584929e-01	6.059400439262390137e-01	3.429007174771380589e-02
5.267252279958839489e-01	5.932608842849731445e-01	3.329354196608782374e-02
5.447986931711092939e-01	5.909976363182067871e-01	3.254121159418534026e-02
5.628721583463347500e-01	5.920190811157226562e-01	3.192533819789341448e-02
5.809456235215602060e-01	5.863320231437683105e-01	3.124776406889394689e-02
5.990190886967855510e-01	5.695902705192565918e-01	3.029355939249541579e-02
6.170925538720110071e-01	5.435441136360168457e-01	2.984704145673372847e-02
6.351660190472364631e-01	5.101196169853210449e-01	2.912926889410747885e-02
6.532394842224618081e-01	4.696438014507293701e-01	2.791499390517991619e-02
6.713129493976872642e-01	4.246191978454589844e-01	2.642005202127872474e-02
