# q in nm-1	I	poisson_error
1.289189696504384197e-01	2.289760208129882812e+01	1.167963946059715541e+00
1.430183876667701914e-01	2.173953819274902344e+01	6.170750408311432844e-01
1.571178056831019632e-01	2.035646247863769531e+01	4.590577071530613784e-01
1.712172236994337071e-01	1.886638832092285156e+01	3.733523483976244894e-01
1.853166417157655066e-01	1.721146965026855469e+01	3.079342372917589499e-01
1.994160597320972506e-01	1.567345809936523438e+01	2.579747129699240804e-01
2.135154777484290223e-01	1.423644542694091797e+01	2.202238361682559709e-01
2.276148957647607940e-01	1.275923156738281250e+01	2.082154238727436657e-01
2.417143137810925657e-01	1.143236827850341797e+01	1.946196465226817107e-01
2.558137317974243374e-01	1.012037563323974609e+01	1.807971400899512637e-01
2.699131498137561369e-01	8.920101165771484375e+00	1.685458251464746759e-01
2.840125678300878809e-01	7.816920757293701172e+00	1.529530664651887473e-01
2.981119858464196248e-01	6.810290336608886719e+00	1.343865756384046428e-01
3.122114038627513688e-01	5.897504806518554688e+00	1.202288495542197383e-01
3.263108218790831683e-01	5.047334194183349609e+00	1.076495954870509975e-01
3.404102398954149677e-01	4.284936904907226562e+00	9.601106632451840428e-02
3.545096579117467117e-01	3.622412443161010742e+00	8.578555763610527796e-02
3.686090759280784557e-01	3.034988880157470703e+00	7.672440265441328455e-02
3.827084939444102551e-01	2.518988370895385742e+00	6.836904800260810988e-02
3.968079119607419991e-01	2.083267211914062500e+00	6.091643936406071491e-02
4.109073299770737986e-01	1.707529544830322266e+00	5.409667054628482241e-02
4.250067479934055426e-01	1.393013000488281250e+00	4.780786251440378998e-02
4.391061660097373420e-01	1.135493993759155273e+00	4.226971064272180834e-02
4.532055840260690860e-01	9.228007197380065918e-01	3.745701231125440206e-02
4.673050020424008300e-01	7.504244446754455566e-01	3.322103437503931556e-02
4.814044200587326294e-01	6.133953928947448730e-01	3.033764025343326995e-02
4.955038380750643734e-01	5.071445107460021973e-01	2.783802985873796293e-02
5.096032560913961174e-01	4.233368933200836182e-01	2.544568718065754603e-02
5.237026741077279723e-01	3.614008426666259766e-01	2.344512013982819054e-02
5.378020921240597163e-01	3.149483799934387207e-01	2.171129381556505950e-02
5.519015101403914603e-01	2.803055047988891602e-01	2.027891458698864030e-02
