# q in nm-1	I	poisson_error
1.529343905150668814e-01	8.796485513448715210e-02	7.297634881792126882e-02
1.696602923870779989e-01	9.600379317998886108e-02	4.164488008498830329e-02
1.863861942590890886e-01	8.670702576637268066e-02	3.053629084226877274e-02
2.031120961311002060e-01	7.798218727111816406e-02	2.452157849395613168e-02
2.198379980031113234e-01	7.212411612272262573e-02	2.041304123147944655e-02
2.365638998751224409e-01	6.952552497386932373e-02	1.764374065637810615e-02
2.532898017471335583e-01	6.724713742733001709e-02	1.558249786322324359e-02
2.700157036191446203e-01	6.434333324432373047e-02	1.521363126316434278e-02
2.867416054911557932e-01	6.260745227336883545e-02	1.481832910993527430e-02
3.034675073631668551e-01	6.173671036958694458e-02	1.453123563908318219e-02
3.201934092351780281e-01	6.037613004446029663e-02	1.426767483632743541e-02
3.369193111071890900e-01	5.934372171759605408e-02	1.372120615393829755e-02
3.536452129792002075e-01	5.828103795647621155e-02	1.281916497493014104e-02
3.703711148512113249e-01	5.786398053169250488e-02	1.229360941302137279e-02
3.870970167232223869e-01	5.728932470083236694e-02	1.184950437684915286e-02
4.038229185952335598e-01	5.663860589265823364e-02	1.141475306962579442e-02
4.205488204672446217e-01	5.659555643796920776e-02	1.109884272398993163e-02
4.372747223392557947e-01	5.599523335695266724e-02	1.079360411166126882e-02
4.540006242112668566e-01	5.532343313097953796e-02	1.049976940616069269e-02
4.707265260832780296e-01	5.525543168187141418e-02	1.028804578186887954e-02
4.874524279552890915e-01	5.505379661917686462e-02	1.007943780003606182e-02
5.041783298273001535e-01	5.465530604124069214e-02	9.832929912107194262e-03
5.209042316993113264e-01	5.429696664214134216e-02	9.604061047181054744e-03
5.376301335713223883e-01	5.442347005009651184e-02	9.458109552318611987e-03
5.543560354433335613e-01	5.387758463621139526e-02	9.259535691325477061e-03
5.710819373153446232e-01	5.327592790126800537e-02	9.294840019184139046e-03
5.878078391873557962e-01	5.347617343068122864e-02	9.395032347456283572e-03
6.045337410593668581e-01	5.304651707410812378e-02	9.359904382615545637e-03
6.212596429313779200e-01	5.308105796575546265e-02	9.337930418403321900e-03
6.379855448033890930e-01	5.302762985229492188e-02	9.261134282231379619e-03
6.547114466754001549e-01	5.262066051363945007e-02	9.135993698233629140e-03
6.714373485474113279e-01	5.211971700191497803e-02	9.037882977063933787e-03
6.881632504194223898e-01	5.233463644981384277e-02	9.009297202762948237e-03
7.048891522914334518e-01	5.240667983889579773e-02	8.967665218661990956e-03
7.216150541634446247e-01	5.218243226408958435e-02	8.731599903643853799e-03
7.383409560354556866e-01	5.217436701059341431e-02	8.453830033068317901e-03
7.550668579074668596e-01	5.203178152441978455e-02	8.272666542473950876e-03
7.717927597794779215e-01	5.199931934475898743e-02	8.141574145294084436e-03
7.885186616514890945e-01	5.199113115668296814e-02	8.053160695086616916e-03
8.052445635235001564e-01	5.181577056646347046e-02	7.936340418123199320e-03
8.219704653955113294e-01	5.150887370109558105e-02	7.807194924775775861e-03
8.386963672675223913e-01	5.179545283317565918e-02	7.730878738829607792e-03
8.554222691395334532e-01	5.152723938226699829e-02	7.617993562576993657e-03
8.721481710115446262e-01	5.142772570252418518e-02	7.522564935468745682e-03
8.888740728835556881e-01	5.112517997622489929e-02	7.414823906783593599e-03
9.055999747555668611e-01	5.099170282483100891e-02	7.325163175875728898e-03
