# Normalized	8239.0 eV	GC
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.517372972275117804e-01	4.262801361083984375e+01	1.699010802835029477e+00
1.683322765328058579e-01	3.439270782470703125e+01	8.611885985344090999e-01
1.849272558380999354e-01	2.781890106201171875e+01	6.054275677404780120e-01
2.015222351433940129e-01	2.310225296020507812e+01	4.702657791607124937e-01
2.181172144486880904e-01	1.946022605895996094e+01	3.755498194687131308e-01
2.347121937539821679e-01	1.711587715148925781e+01	3.119040368721632817e-01
2.513071730592763009e-01	1.540967655181884766e+01	2.672198032679487523e-01
2.679021523645703784e-01	1.402589607238769531e+01	2.529858781592255745e-01
2.844971316698644559e-01	1.301487255096435547e+01	2.398331042404866498e-01
3.010921109751585334e-01	1.218417167663574219e+01	2.285029390080571265e-01
3.176870902804526109e-01	1.156100654602050781e+01	2.204657186504107580e-01
3.342820695857466884e-01	1.105270957946777344e+01	2.092041100145487775e-01
3.508770488910407659e-01	1.055809879302978516e+01	1.934324036316283357e-01
3.674720281963348434e-01	1.022738170623779297e+01	1.836153725739856635e-01
3.840670075016289209e-01	9.913911819458007812e+00	1.753830021049725962e-01
4.006619868069229984e-01	9.653814315795898438e+00	1.679810108846286898e-01
4.172569661122170759e-01	9.451875686645507812e+00	1.619418349693821646e-01
4.338519454175111534e-01	9.249993324279785156e+00	1.568158170981615029e-01
4.504469247228052309e-01	9.032201766967773438e+00	1.517948570741731729e-01
4.670419040280993084e-01	8.893374443054199219e+00	1.478515126669915636e-01
4.836368833333933859e-01	8.726753234863281250e+00	1.438734744675989607e-01
5.002318626386874634e-01	8.586912155151367188e+00	1.399287053237032730e-01
5.168268419439815409e-01	8.465397834777832031e+00	1.363456539793453104e-01
5.334218212492756184e-01	8.367194175720214844e+00	1.334779053851062047e-01
5.500168005545698069e-01	8.240434646606445312e+00	1.304615480977731057e-01
5.666117798598637734e-01	8.090965270996093750e+00	1.301875741900117012e-01
5.832067591651579619e-01	8.038168907165527344e+00	1.307032037162393634e-01
5.998017384704519284e-01	7.901179313659667969e+00	1.294662683865904496e-01
