# Normalized	8973 eV	Hexane Cap
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.652559211728595046e-01	8.165131509304046631e-02	6.995839316982326028e-02
1.833293851628065851e-01	8.099445700645446777e-02	3.787638377783311000e-02
2.014028491527536380e-01	7.658543437719345093e-02	2.835685406026924177e-02
2.194763131427007186e-01	7.053048908710479736e-02	2.301162448306577277e-02
2.375497771326477991e-01	6.810508668422698975e-02	1.954796526278469726e-02
2.556232411225948797e-01	6.572401523590087891e-02	1.687674595322602097e-02
2.736967051125419603e-01	6.392828375101089478e-02	1.492407429981337276e-02
2.917701691024889854e-01	6.213181838393211365e-02	1.469171729163031362e-02
3.098436330924361215e-01	6.148993223905563354e-02	1.443348448119362651e-02
3.279170970823831466e-01	6.031696498394012451e-02	1.411492293395585906e-02
3.459905610723302827e-01	5.918075889348983765e-02	1.388279858399035609e-02
3.640640250622773078e-01	5.832495540380477905e-02	1.336402677614392624e-02
3.821374890522243883e-01	5.759443715214729309e-02	1.250858449630402880e-02
4.002109530421714689e-01	5.727484077215194702e-02	1.199763293438549719e-02
4.182844170321184940e-01	5.651426687836647034e-02	1.153829981031563763e-02
4.363578810220656301e-01	5.608758702874183655e-02	1.113077957179690360e-02
4.544313450120126552e-01	5.541207268834114075e-02	1.075451356888963012e-02
4.725048090019597913e-01	5.529322847723960876e-02	1.050012740737265443e-02
4.905782729919068164e-01	5.490526929497718811e-02	1.023691349357179481e-02
5.086517369818539525e-01	5.461015552282333374e-02	1.000513871291746487e-02
5.267252009718009775e-01	5.457063391804695129e-02	9.813147714987945081e-03
5.447986649617480026e-01	5.424279719591140747e-02	9.575347484385349217e-03
5.628721289516951387e-01	5.372731760144233704e-02	9.334704611279179276e-03
5.809455929416421638e-01	5.370223522186279297e-02	9.175987363510997377e-03
5.990190569315892999e-01	5.359823256731033325e-02	9.018138057908351921e-03
6.170925209215363250e-01	5.347832664847373962e-02	9.097201955501944132e-03
6.351659849114834611e-01	5.287717655301094055e-02	9.126758268644520264e-03
6.532394489014304861e-01	5.291572585701942444e-02	9.134245851663027466e-03
6.713129128913775112e-01	5.276104807853698730e-02	9.095624613938384576e-03
6.893863768813246473e-01	5.273426324129104614e-02	9.021561248863128879e-03
7.074598408712716724e-01	5.243314430117607117e-02	8.907348486896029399e-03
7.255333048612188085e-01	5.238081142306327820e-02	8.849842551611782418e-03
7.436067688511658336e-01	5.242804810404777527e-02	8.805935133904298218e-03
7.616802328411128586e-01	5.207059532403945923e-02	8.727483472452815874e-03
7.797536968310599947e-01	5.184816569089889526e-02	8.493112834596012670e-03
7.978271608210070198e-01	5.175250768661499023e-02	8.209203703695527182e-03
8.159006248109541559e-01	5.176335573196411133e-02	8.041384129070652115e-03
8.339740888009011810e-01	5.164478719234466553e-02	7.904049378192589889e-03
8.520475527908483171e-01	5.151104554533958435e-02	7.806295555683625403e-03
8.701210167807953422e-01	5.143686011433601379e-02	7.698306188913433754e-03
8.881944807707424783e-01	5.129328742623329163e-02	7.582996943000999170e-03
9.062679447606895033e-01	5.114958062767982483e-02	7.473840556981767823e-03
9.243414087506365284e-01	5.113654211163520813e-02	7.381268149840304951e-03
9.424148727405836645e-01	5.110986530780792236e-02	7.291840746992252729e-03
9.604883367305306896e-01	5.095197632908821106e-02	7.195929524016356563e-03
9.785618007204778257e-01	5.098170787096023560e-02	7.118543181274989556e-03
9.966352647104248508e-01	5.083389207720756531e-02	7.029953837176341515e-03
1.014708728700371987e+00	5.054036527872085571e-02	6.936339507163530489e-03
1.032782192690319123e+00	5.065553635358810425e-02	6.874674547679576926e-03
1.050855656680266037e+00	5.053036287426948547e-02	6.797332251001595924e-03
1.068929120670213173e+00	5.046183243393898010e-02	6.727100686009086956e-03
1.087002584660160309e+00	5.027274787425994873e-02	6.649948616593247958e-03
1.105076048650107445e+00	5.019711703062057495e-02	6.580626536289531890e-03
1.123149512640054359e+00	5.022673308849334717e-02	6.525588062024773907e-03
1.141222976630001495e+00	5.003685876727104187e-02	6.455306926745400103e-03
1.159296440619948632e+00	5.019191280007362366e-02	6.408141163339866817e-03
1.177369904609895546e+00	5.013393238186836243e-02	6.351412056652894038e-03
1.195443368599842682e+00	5.014206096529960632e-02	6.298816643360973487e-03
1.213516832589789818e+00	4.983509704470634460e-02	6.227365624659769554e-03
1.231590296579736732e+00	4.970670118927955627e-02	6.169160368414488074e-03
1.249663760569683868e+00	4.973407089710235596e-02	6.122837077010977354e-03
1.267737224559631004e+00	4.952486976981163025e-02	6.066447566641409127e-03
1.285810688549578140e+00	4.945088177919387817e-02	6.023264424661480855e-03
1.303884152539525054e+00	4.959951341152191162e-02	6.108314298638303427e-03
1.321957616529472190e+00	4.954952746629714966e-02	6.145803128629493371e-03
1.340031080519419326e+00	4.965955018997192383e-02	6.146219220248132740e-03
1.358104544509366240e+00	4.956175759434700012e-02	6.135847981224529409e-03
1.376178008499313377e+00	4.938375577330589294e-02	6.122028849717000600e-03
1.394251472489260513e+00	4.935891553759574890e-02	6.114522624725000736e-03
1.412324936479207649e+00	4.919253662228584290e-02	6.096123868521775499e-03
1.430398400469154563e+00	4.917009919881820679e-02	6.085764084311971918e-03
1.448471864459101699e+00	4.911392182111740112e-02	6.072345360053053170e-03
1.466545328449048835e+00	4.907057061791419983e-02	5.948530833089754784e-03
1.484618792438995749e+00	4.916354641318321228e-02	5.841523051256345897e-03
1.502692256428942885e+00	4.924745112657546997e-02	5.794476329761558131e-03
1.520765720418890021e+00	4.880758374929428101e-02	5.730787566786048857e-03
1.538839184408837157e+00	4.893340915441513062e-02	5.706661201144867281e-03
1.556912648398784071e+00	4.885251447558403015e-02	5.672212438701847680e-03
1.574986112388731208e+00	4.884453117847442627e-02	5.645300634214228674e-03
1.593059576378678344e+00	4.868863895535469055e-02	5.609132495726114852e-03
1.611133040368625480e+00	4.866660013794898987e-02	5.581477590664900290e-03
1.629206504358572394e+00	4.849376156926155090e-02	5.546393360757460519e-03
1.647279968348519530e+00	4.868112877011299133e-02	5.534017402056080719e-03
1.665353432338466666e+00	4.854984953999519348e-02	5.502469806844431828e-03
1.683426896328413580e+00	4.825700446963310242e-02	5.461592076636791020e-03
1.701500360318360716e+00	4.841342568397521973e-02	5.448787454842221253e-03
1.719573824308307852e+00	4.832039400935173035e-02	5.420317414412991787e-03
1.737647288298254988e+00	4.826301336288452148e-02	5.387455494387584018e-03
1.755720752288201902e+00	4.828938841819763184e-02	5.353057362720839082e-03
1.773794216278149039e+00	4.830442368984222412e-02	5.305556554084343845e-03
1.791867680268096175e+00	4.825253039598464966e-02	5.248659691093887115e-03
1.809941144258043089e+00	4.821387678384780884e-02	5.195650630410833352e-03
1.828014608247990225e+00	4.807689785957336426e-02	5.143687094718752024e-03
1.846088072237937361e+00	4.807415977120399475e-02	5.100549190552501957e-03
