# Normalized	7000 eV	Empty Cap
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.289189675265935975e-01	9.295299649238586426e-03	2.362825030954752298e-02
1.430183855482416166e-01	9.501397609710693359e-03	1.299848148534592414e-02
1.571178035698896636e-01	8.595012128353118896e-03	9.521406645377686676e-03
1.712172215915376827e-01	7.675357628613710403e-03	7.609649981871869848e-03
1.853166396131857019e-01	7.040152791887521744e-03	6.300476626337012803e-03
1.994160576348337210e-01	6.774696987122297287e-03	5.433255399858244288e-03
2.135154756564817680e-01	6.653898395597934723e-03	4.829654060587952255e-03
2.276148936781297871e-01	6.418376695364713669e-03	4.736148220363837341e-03
2.417143116997778063e-01	6.307121366262435913e-03	4.636281857081899285e-03
2.558137297214258532e-01	6.187033373862504959e-03	4.534078779287529885e-03
2.699131477430738446e-01	6.161542143672704697e-03	4.493274723471995212e-03
2.840125657647218915e-01	6.079295184463262558e-03	4.328161135936563729e-03
2.981119837863699384e-01	6.032990291714668274e-03	4.062023254002116758e-03
3.122114018080179854e-01	6.036031525582075119e-03	3.908607852925444388e-03
3.263108198296659768e-01	5.981741938740015030e-03	3.767597568159363006e-03
3.404102378513140237e-01	5.992038641124963760e-03	3.652137308450771180e-03
3.545096558729620151e-01	5.913440138101577759e-03	3.527034429699926754e-03
3.686090738946100620e-01	5.835661198943853378e-03	3.424519067816072636e-03
3.827084919162581089e-01	5.885028280317783356e-03	3.365301203545301937e-03
3.968079099379061003e-01	5.834524519741535187e-03	3.283941530530347808e-03
4.109073279595541472e-01	5.776070989668369293e-03	3.205882057195163278e-03
4.250067459812021942e-01	5.818806588649749756e-03	3.149863524257393282e-03
4.391061640028501856e-01	5.802457220852375031e-03	3.081476338514338182e-03
4.532055820244982325e-01	5.792022682726383209e-03	3.027252461672583651e-03
4.673050000461462794e-01	5.787548143416643143e-03	2.977155692286557933e-03
4.814044180677942708e-01	5.757890641689300537e-03	2.998671589337725384e-03
4.955038360894423177e-01	5.769643001258373260e-03	3.028749557118557735e-03
5.096032541110904202e-01	5.763520486652851105e-03	3.028467247028399437e-03
5.237026721327383560e-01	5.690572783350944519e-03	3.000635811189489906e-03
5.378020901543864030e-01	5.707314237952232361e-03	2.981538912390965888e-03
5.519015081760344499e-01	5.676144268363714218e-03	2.944262686699853238e-03
5.660009261976823858e-01	5.689056124538183212e-03	2.930212233469730709e-03
5.801003442193304327e-01	5.690915975719690323e-03	2.914900076016104218e-03
5.941997622409784796e-01	5.698287859559059143e-03	2.900974689522630139e-03
6.082991802626265265e-01	5.695086438208818436e-03	2.828747283255664529e-03
6.223985982842745734e-01	5.675546359270811081e-03	2.732407532621045857e-03
6.364980163059226204e-01	5.651966203004121780e-03	2.670861409734354586e-03
6.505974343275706673e-01	5.648108199238777161e-03	2.627611257256178348e-03
6.646968523492186032e-01	5.654688924551010132e-03	2.600237943407605976e-03
6.787962703708666501e-01	5.634893663227558136e-03	2.561731376012936316e-03
6.928956883925146970e-01	5.625174380838871002e-03	2.524907371215163922e-03
7.069951064141627439e-01	5.634975153952836990e-03	2.494516768222011620e-03
7.210945244358107908e-01	5.598638672381639481e-03	2.455963702592082847e-03
7.351939424574588378e-01	5.563931073993444443e-03	2.419301591894967504e-03
7.492933604791067737e-01	5.580118391662836075e-03	2.394959817656043023e-03
7.633927785007548206e-01	5.553937517106533051e-03	2.362952254747661528e-03
7.774921965224028675e-01	5.602655932307243347e-03	2.347626977221223439e-03
7.915916145440509144e-01	5.545212421566247940e-03	2.311116140579420712e-03
8.056910325656989613e-01	5.507978145033121109e-03	2.280164406815731598e-03
8.197904505873470082e-01	5.536125972867012024e-03	2.263395176708661669e-03
8.338898686089949441e-01	5.504472646862268448e-03	2.235109317258007506e-03
8.479892866306429910e-01	5.488149821758270264e-03	2.210466517478608915e-03
8.620887046522910380e-01	5.499355029314756393e-03	2.191523904341947156e-03
8.761881226739390849e-01	5.498788785189390182e-03	2.172542112137060017e-03
8.902875406955871318e-01	5.447907373309135437e-03	2.143170622294420218e-03
9.043869587172351787e-01	5.440702661871910095e-03	2.122829853898001908e-03
9.184863767388831146e-01	5.446743685752153397e-03	2.106585956718414789e-03
9.325857947605311615e-01	5.427741445600986481e-03	2.085333039583579882e-03
9.466852127821792084e-01	5.443261004984378815e-03	2.071291927966508600e-03
9.607846308038272554e-01	5.420199595391750336e-03	2.050266383349902844e-03
9.748840488254753023e-01	5.419492721557617188e-03	2.034265147136249310e-03
9.889834668471233492e-01	5.398012232035398483e-03	2.015848237622931520e-03
1.003082884868771174e+00	5.417346954345703125e-03	2.006794425153102506e-03
1.017182302890419443e+00	5.393563304096460342e-03	2.027261400984310246e-03
1.031281720912067268e+00	5.388977937400341034e-03	2.039775938036548358e-03
1.045381138933715537e+00	5.329028703272342682e-03	2.025945700326981652e-03
1.059480556955363362e+00	5.338953342288732529e-03	2.026507609861838421e-03
1.073579974977011409e+00	5.345376208424568176e-03	2.026917360053967585e-03
1.087679392998659456e+00	5.313416011631488800e-03	2.018737343684832378e-03
1.101778811020307502e+00	5.280194804072380066e-03	2.009667927244584203e-03
1.115878229041955549e+00	5.308682098984718323e-03	2.012291198170461197e-03
1.129977647063603596e+00	5.282884929329156876e-03	2.004026820130959570e-03
1.144077065085251643e+00	5.280560813844203949e-03	1.963855186297035985e-03
1.158176483106899690e+00	5.292407702654600143e-03	1.929121107051236369e-03
1.172275901128547737e+00	5.255921743810176849e-03	1.905238850806419094e-03
1.186375319150195784e+00	5.262079648673534393e-03	1.894178222726033197e-03
1.200474737171843609e+00	5.279812496155500412e-03	1.887054828832669152e-03
1.214574155193491656e+00	5.254721734672784805e-03	1.872720681707920392e-03
1.228673573215139703e+00	5.227434448897838593e-03	1.859062381704472801e-03
1.242772991236787750e+00	5.222011357545852661e-03	1.849244182071243820e-03
1.256872409258435797e+00	5.193104501813650131e-03	1.835360330833157383e-03
1.270971827280083843e+00	5.171861033886671066e-03	1.823348564712469521e-03
1.285071245301731890e+00	5.207411013543605804e-03	1.822159367250910300e-03
1.299170663323379937e+00	5.168041214346885681e-03	1.807254625665455101e-03
1.313270081345027984e+00	5.184044130146503448e-03	1.802307535484971423e-03
1.327369499366676031e+00	5.150564014911651611e-03	1.789178061896569893e-03
1.341468917388324078e+00	5.140214227139949799e-03	1.779788122758910272e-03
1.355568335409972125e+00	5.136382300406694412e-03	1.769459183464349534e-03
1.369667753431619950e+00	5.165406037122011185e-03	1.762858189207936604e-03
