# Normalized	8324 eV	AgBeh
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.533027377231604982e-01	6.428846435546875000e+02	6.553160974047903764e+00
1.700689249038178363e-01	4.655833129882812500e+02	3.119620106364293211e+00
1.868351120844752022e-01	3.278276062011718750e+02	2.028045738762923822e+00
2.036012992651325404e-01	2.373501892089843750e+02	1.458795333621084156e+00
2.203674864457899063e-01	1.734420166015625000e+02	1.075840734805723731e+00
2.371336736264472445e-01	1.317774810791015625e+02	8.227247236224315419e-01
2.538998608071045826e-01	1.039714279174804688e+02	6.540804739374367349e-01
2.706660479877619485e-01	8.145776367187500000e+01	5.722744369140913001e-01
2.874322351684193144e-01	6.437947845458984375e+01	4.983357696936904224e-01
3.041984223490766248e-01	5.181097412109375000e+01	4.384463111994125195e-01
3.209646095297339907e-01	4.214869689941406250e+01	3.902673944211660917e-01
3.377307967103913011e-01	3.475946426391601562e+01	3.422391844801956906e-01
3.544969838910486670e-01	2.914299964904785156e+01	2.945174276524101797e-01
3.712631710717060329e-01	2.453834342956542969e+01	2.591534125813211853e-01
3.880293582523633988e-01	2.083221817016601562e+01	2.305093836261058182e-01
4.047955454330207092e-01	1.786390876770019531e+01	2.061632232452987323e-01
4.215617326136780751e-01	1.538003063201904297e+01	1.854825126773052280e-01
4.383279197943354411e-01	1.339176654815673828e+01	1.687575939862326901e-01
4.550941069749927514e-01	1.167535400390625000e+01	1.538095043227742653e-01
4.718602941556501174e-01	1.032621288299560547e+01	1.414763918773377649e-01
4.886264813363074833e-01	9.061891555786132812e+00	1.297592502108608770e-01
5.053926685169647381e-01	8.071006774902343750e+00	1.196514454133836280e-01
5.221588556976222151e-01	7.188672542572021484e+00	1.104308587721100909e-01
5.389250428782794700e-01	6.462494373321533203e+00	1.027874989814649559e-01
5.556912300589368359e-01	5.834044456481933594e+00	9.593562839698478728e-02
5.724574172395942018e-01	5.314248085021972656e+00	9.230858074285949733e-02
5.892236044202515677e-01	4.839447498321533203e+00	8.873781178694072069e-02
6.059897916009089336e-01	4.370226383209228516e+00	8.423400536479669354e-02
6.227559787815661885e-01	4.022573947906494141e+00	8.049885584609917100e-02
6.395221659622236654e-01	3.706636667251586914e+00	7.658398765371451922e-02
6.562883531428809203e-01	3.438343048095703125e+00	7.297283039408274108e-02
6.730545403235382862e-01	3.193929672241210938e+00	6.984961197259605126e-02
6.898207275041956521e-01	3.009319067001342773e+00	6.738600280760038974e-02
7.065869146848530180e-01	2.838879585266113281e+00	6.504850882554838454e-02
7.233531018655103839e-01	2.665114879608154297e+00	6.143336106805807884e-02
7.401192890461677498e-01	2.588430166244506836e+00	5.856996662750450777e-02
7.568854762268250047e-01	2.477447748184204102e+00	5.610241512058682101e-02
7.736516634074823706e-01	2.369104385375976562e+00	5.396490187009948120e-02
7.904178505881397365e-01	2.304530620574951172e+00	5.262201128195483774e-02
8.071840377687971024e-01	2.259046077728271484e+00	5.140954380957610259e-02
8.239502249494544683e-01	2.231827974319458008e+00	5.040274796131895968e-02
8.407164121301118342e-01	2.246139526367187500e+00	4.991649199198645859e-02
8.574825993107690891e-01	2.270327806472778320e+00	4.958105396636199730e-02
8.742487864914264550e-01	2.361895322799682617e+00	5.000263875258326163e-02
8.910149736720838209e-01	2.459802865982055664e+00	5.046986718631601282e-02
9.077811608527411869e-01	2.656623363494873047e+00	5.193297865977153371e-02
9.245473480333985528e-01	2.969847679138183594e+00	5.440375154918294931e-02
9.413135352140559187e-01	3.435261249542236328e+00	5.804719570529407596e-02
9.580797223947131735e-01	4.236745357513427734e+00	6.406554451032243913e-02
9.748459095753705395e-01	5.432366847991943359e+00	7.219202332456158000e-02
9.916120967560279054e-01	7.381979465484619141e+00	8.395749814657874066e-02
1.008378283936685271e+00	1.083325386047363281e+01	1.018353509777316923e-01
1.025144471117342526e+00	1.658187675476074219e+01	1.266248755995303954e-01
1.041910658298000003e+00	2.595357704162597656e+01	1.600730670690772850e-01
1.058676845478657480e+00	3.792253875732421875e+01	1.956194067746236942e-01
1.075443032659314735e+00	4.467358398437500000e+01	2.125994871974992151e-01
1.092209219839971990e+00	3.785894393920898438e+01	1.924069715438760930e-01
1.108975407020629245e+00	2.401579856872558594e+01	1.486029891114902801e-01
1.125741594201286722e+00	1.374359798431396484e+01	1.090491569995026416e-01
1.142507781381944199e+00	8.152388572692871094e+00	8.196799255502501547e-02
1.159273968562601453e+00	5.270177841186523438e+00	6.468152376503645551e-02
1.176040155743258708e+00	3.665405988693237305e+00	5.315664894266642487e-02
1.192806342923915963e+00	2.722975730895996094e+00	4.528273789145981915e-02
1.209572530104573662e+00	2.136589527130126953e+00	4.045314924638765408e-02
1.226338717285230917e+00	1.735897898674011230e+00	3.659594418089477663e-02
1.243104904465888172e+00	1.450746059417724609e+00	3.334284007562323543e-02
1.259871091646545427e+00	1.246000289916992188e+00	3.082370099380548137e-02
1.276637278827202682e+00	1.097843527793884277e+00	2.888043386344808783e-02
1.293403466007860381e+00	9.667917490005493164e-01	2.703968556227126160e-02
1.310169653188517636e+00	8.758497238159179688e-01	2.567818901298134227e-02
1.326935840369174890e+00	7.767635583877563477e-01	2.411932790486821104e-02
1.343702027549832145e+00	7.026855349540710449e-01	2.288261788722830217e-02
1.360468214730489400e+00	6.451497077941894531e-01	2.147081838236150619e-02
1.377234401911147099e+00	5.990586876869201660e-01	2.028320385268122736e-02
1.394000589091804354e+00	5.632215142250061035e-01	1.948083033333975617e-02
