# Normalized	8304 eV	GC
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.529344028781202680e-01	4.203525543212890625e+01	1.857432856217108075e+00
1.696603047191850566e-01	3.384149551391601562e+01	9.912543241210223233e-01
1.863862065602498452e-01	2.738632774353027344e+01	7.115820712470922738e-01
2.031121084013146616e-01	2.278792953491210938e+01	5.593739885294233272e-01
2.198380102423794225e-01	1.930149841308593750e+01	4.523414126605549979e-01
2.365639120834442388e-01	1.693134498596191406e+01	3.788705082863625950e-01
2.532898139245089997e-01	1.531820678710937500e+01	3.286299971851745494e-01
2.700157157655738160e-01	1.394170761108398438e+01	3.088390855838235027e-01
2.867416176066386324e-01	1.292731285095214844e+01	2.915076882619820342e-01
3.034675194477033933e-01	1.211437034606933594e+01	2.770448750914416003e-01
3.201934212887681541e-01	1.146760177612304688e+01	2.661104600061853231e-01
3.369193231298329705e-01	1.096255016326904297e+01	2.528355972822879938e-01
3.536452249708977869e-01	1.049358272552490234e+01	2.354507585195760588e-01
3.703711268119626032e-01	1.018090343475341797e+01	2.245581387176619481e-01
3.870970286530273641e-01	9.875620841979980469e+00	2.151725942138185688e-01
4.038229304940921249e-01	9.626753807067871094e+00	2.068754460437273457e-01
4.205488323351569413e-01	9.423994064331054688e+00	2.000069653189838759e-01
4.372747341762217577e-01	9.253420829772949219e+00	1.944937813495662138e-01
4.540006360172865185e-01	9.035440444946289062e+00	1.885839676185718516e-01
4.707265378583513349e-01	8.885906219482421875e+00	1.839297442331688515e-01
4.874524396994160957e-01	8.725303649902343750e+00	1.793559313994573801e-01
5.041783415404809121e-01	8.574802398681640625e+00	1.746989618076276451e-01
5.209042433815456175e-01	8.474076271057128906e+00	1.709004178612291702e-01
5.376301452226104338e-01	8.371351242065429688e+00	1.675724576126746967e-01
5.543560470636752502e-01	8.234326362609863281e+00	1.639044416086279932e-01
5.710819489047400666e-01	8.090145111083984375e+00	1.630922156609153906e-01
5.878078507458048829e-01	8.010362625122070312e+00	1.630302716529060392e-01
