q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	Water		
0.16654064	0.0171872358465146	0.00286883480288244
0.18504515	0.0171304933884776	2.91982361616368E-4
0.20354966	0.0171866424017328	1.25814297047435E-4
0.22205418	0.0171364479082376	9.35389930612505E-5
0.2405587	0.017195593268022	8.31910913442417E-5
0.25906322	0.0171054052986211	7.91656334129289E-5
0.27756774	0.017143742218772	8.37698788765038E-5
0.29607226	0.0169826251160005	8.5331978184216E-5
0.31457677	0.0170473024118442	7.99564979041124E-5
0.33308128	0.0169584174256511	7.93005826874106E-5
0.35158579	0.0169041118252585	7.75524662309749E-5
0.3700903	0.0169792526294932	7.2901997074567E-5
0.38859482	0.0169984774975846	6.67868072140459E-5
0.40709933	0.016980522304796	6.57755193173481E-5
0.42560384	0.0171297472621943	6.29674161224728E-5
0.44410835	0.0170298664876815	6.1231176556194E-5
0.4626129	0.0170537694374021	5.91660995581024E-5
0.48111741	0.0170398012408739	5.82614576100952E-5
0.49962192	0.017038643452964	5.87612186957306E-5
0.51812643	0.017087654412253	5.72107890978711E-5
0.53663094	0.0171248770787696	5.65682467615653E-5
0.55513549	0.0170396642454818	5.50640942933661E-5
0.57364	0.0171221880010315	5.22086797717628E-5
0.59214451	0.0171769863372289	5.11114583963111E-5
0.61064902	0.0170988627411129	5.27632397776891E-5
0.62915354	0.0171173312101729	5.36885228923172E-5
0.64765805	0.0170814806860315	5.17704299264893E-5
0.66616256	0.0170597365203288	5.08187646095344E-5
0.68466707	0.0171510891085391	4.9191009716418E-5
0.70317158	0.017094212043013	4.83418939111354E-5
0.7216761	0.0170806143281526	4.72565089911085E-5
0.74018061	0.0171333247305651	4.74972002471046E-5
0.75868512	0.0170466941637354	4.69546669106993E-5
0.77718963	0.0171447742921268	4.78625029884449E-5
0.79569414	0.0171383016550855	4.79712269386735E-5
0.81419866	0.0171490536383893	4.79917943632692E-5
0.83270317	0.0171644514987937	4.7705700915914E-5
0.85120768	0.0171496288514357	4.68291859868534E-5
0.86971219	0.0171628618010655	4.72635654163843E-5
0.8882167	0.0171494069748191	4.69529773707628E-5
0.90672128	0.0171551520274011	4.63988967352706E-5
0.92522579	0.0171666810043349	4.51198645242145E-5
0.9437303	0.0171398115196029	4.33193309844143E-5
0.96223482	0.0171311852829858	4.32455168928833E-5
0.98073933	0.0171969205958466	4.33035746780445E-5
0.99924384	0.0171928737908201	4.30718206535293E-5
1.0177484	0.0171207582191895	4.13383902039317E-5
1.0362529	0.017170276782443	4.17348675522745E-5
1.0547574	0.0170927474205514	4.27457942018522E-5
1.0732619	0.0171496284528799	4.29430011880383E-5
1.0917664	0.0171276022310179	4.33325347954776E-5
1.110271	0.0171717316307579	4.29625849793486E-5
1.1287754	0.0171890602520817	4.1825747871326E-5
1.14728	0.0171113674425255	4.16763799973989E-5
1.1657844	0.0170790521621888	4.14419858964987E-5
1.184289	0.0171214855492831	4.16689579059845E-5
1.2027935	0.017134380348807	4.14292467243937E-5
1.221298	0.0171206337362492	4.03243933088151E-5
1.2398025	0.0171366401312235	3.94344331151635E-5
1.2583071	0.0171166667476403	3.97091113370976E-5
1.2768115	0.0171165228015708	3.96966285132027E-5
1.2953161	0.0170520215189909	3.84981292764349E-5
1.3138205	0.0171492783089197	3.8358025947696E-5
1.3323251	0.017096837366049	3.81278776844251E-5
1.3508296	0.0171080807232424	3.7630411777879E-5
1.3693341	0.0170812686663361	3.8026117230565E-5
1.3878386	0.0170567972724752	3.73276480530756E-5
1.4063432	0.0170863678520204	3.63281547215007E-5
1.4248476	0.0170707883493051	3.65377580060839E-5
1.4433522	0.0170705041222269	3.6913954125324E-5
1.4618568	0.0170418318492399	3.67429085856552E-5
1.4803612	0.0170665842176922	3.64072680489354E-5
1.4988658	0.0170872981974586	3.56564585008448E-5
1.5173702	0.017062237260757	3.56870574802396E-5
1.5358748	0.0170713849658396	3.52750331136053E-5
1.5543793	0.0170570246744621	3.48945625917241E-5
1.5728838	0.0170141123362929	3.46424958442366E-5
1.5913883	0.017045431638138	3.49924852971537E-5
1.6098929	0.0170987282011246	3.50680411979663E-5
1.6283973	0.0171184297556969	3.42984597185244E-5
1.6469019	0.0170306158808265	3.42753806655962E-5
1.6654063	0.0169716174033819	3.45381916815125E-5
1.6839109	0.01703021730986	3.42611099703527E-5
1.7024154	0.0170310327799713	3.39147968221584E-5
1.7209199	0.0169901271903415	3.34418760417156E-5
1.7394244	0.016991603390802	3.36538909504058E-5
1.757929	0.017009630479244	3.31843976042552E-5
1.7764334	0.017000576008827	3.30439295696844E-5
1.794938	0.0170116777476726	3.28539342495357E-5
1.8134426	0.0169924478299909	3.25497327093054E-5
1.831947	0.0169996766485944	3.24723969845136E-5
1.8504516	0.0169808760129867	3.25793906779861E-5
1.868956	0.0169590835100149	3.27853408151755E-5
1.8874606	0.0169743762080446	3.2611338201894E-5
1.9059651	0.0169597032215239	3.24763291001427E-5
1.9244696	0.017012344569102	3.21915396497484E-5
1.9429741	0.0170000552617825	3.21032545640303E-5
