q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	GC-K 90mu old		
0.16654064	10.7578630273415	1.38428490558917
0.18504515	9.73464210535015	0.107406371510378
0.20354966	8.40225499550587	0.0571745935942223
0.22205418	7.2803191475505	0.0455694893499682
0.2405587	6.38942445405126	0.0386620127680879
0.25906322	5.73531507308966	0.0342192969034332
0.27756774	5.25513704919064	0.0313319409524334
0.29607226	4.88780414385306	0.0289840106990742
0.31457677	4.61384819493785	0.0271595412100138
0.33308128	4.39951284919324	0.0258488756476466
0.35158579	4.21979596813491	0.0246691131453283
0.3700903	4.07336399727582	0.0236205242725446
0.38859482	3.96187189400147	0.0228819947967472
0.40709933	3.86898062761362	0.0222976096685339
0.42560384	3.79097616005801	0.0218100374989666
0.44410835	3.72119981262565	0.0213914230832815
0.4626129	3.65961126283384	0.0210170372101558
0.48111741	3.60444242352731	0.0206828237335602
0.49962192	3.55689099555573	0.0203874805929513
0.51812643	3.51547622476487	0.0201374933391943
0.53663094	3.47852575510109	0.0199133861091591
0.55513549	3.44401614522057	0.0197110757325702
0.57364	3.41228944028115	0.0195280799585182
0.59214451	3.38297614861917	0.0193499091006239
0.61064902	3.35599976118292	0.0191835354221967
0.62915354	3.33082578564791	0.0190340163778927
0.64765805	3.30915449232879	0.0189066797524181
0.66616256	3.28572712673426	0.0187686721847741
0.68466707	3.26373220084433	0.0186434106865243
0.70317158	3.24355053236877	0.0185242661942656
0.7216761	3.22387930305738	0.0184050637206464
0.74018061	3.20573305002423	0.0183002343497654
0.75868512	3.19644404519451	0.0182514621808116
0.77718963	3.1891639787651	0.0182031512859782
0.79569414	3.18352762578057	0.0181667244315292
0.81419866	3.17472207956022	0.0181158891845904
0.83270317	3.16482831522702	0.0180557289372409
0.85120768	3.15137760214814	0.0179820226222509
0.86971219	3.13321853020881	0.0178797541631349
0.8882167	3.11861732360786	0.0177938403354839
0.90672128	3.10067028356909	0.0176998589011809
0.92522579	3.08061041830923	0.0175944219484432
0.9437303	3.05139493929132	0.0174254435399016
0.96223482	3.02554960881093	0.0172674731397219
0.98073933	3.0058893511036	0.0171462980948629
0.99924384	2.98787451588985	0.0170364793505568
