q	I	I err	
nm\+(-1)	cm\+(-1)	cm\+(-1)	
	GC-K 54mu-c		
0.16654064	15.1396656914902	2.50736502973451
0.18504515	13.4445276756119	0.200342987638639
0.20354966	11.5571122678529	0.117496283010864
0.22205418	9.98571169315488	0.0958624057469656
0.2405587	8.7282611737672	0.0827144525408718
0.25906322	7.81529044791619	0.0738173603908504
0.27756774	7.17003143461825	0.0677341139056135
0.29607226	6.67376508928189	0.0627136878725924
0.31457677	6.28964501662319	0.0589258963036722
0.33308128	5.97718379179523	0.0559422396435578
0.35158579	5.71586833671778	0.0534954359429261
0.3700903	5.48949370701418	0.0513930630982054
0.38859482	5.30959059690636	0.0496993527953977
0.40709933	5.15736649672557	0.0482567198637064
0.42560384	5.02311445915821	0.0469901908432534
0.44410835	4.90420255175963	0.0458740734217498
0.4626129	4.8017205079053	0.0449105082140523
0.48111741	4.70840675474764	0.044031231177407
0.49962192	4.6176719128402	0.0431760442193948
0.51812643	4.53667515363671	0.0424176994436752
0.53663094	4.46436583806118	0.0417355781732659
0.55513549	4.39204376905272	0.041053853325506
0.57364	4.32459545987273	0.0404240106741102
0.59214451	4.26263487333686	0.0398436202993786
0.61064902	4.20100130928112	0.0392683185860638
0.62915354	4.14357557196599	0.0387309237435543
0.64765805	4.08888290335598	0.0382173277958992
0.66616256	4.03706142546134	0.0377336071390266
0.68466707	3.98679490792181	0.0372595018140111
0.70317158	3.93693169633044	0.0367910926907467
0.7216761	3.88633691079292	0.0363182078639911
0.74018061	3.83914240941886	0.0358755372940421
0.75868512	3.78816198618491	0.035395046694654
0.77718963	3.73746486933037	0.0349222495155287
0.79569414	3.68919123270277	0.0344715279636893
0.81419866	3.64353841604527	0.0340466334264744
0.83270317	3.5996574419009	0.0336332407437979
0.85120768	3.55769967856108	0.0332378210683993
0.86971219	3.51605179545652	0.0328510510609832
0.8882167	3.47417436035554	0.0324620364347258
0.90672128	3.43439179026437	0.0320901846657089
0.92522579	3.39504776851079	0.0317186736123454
0.9437303	3.36058320197175	0.0313976749407123
0.96223482	3.32370641069436	0.0310549487570343
0.98073933	3.28879553760969	0.0307292452754449
0.99924384	3.2549845042533	0.0304126513657517
1.0177484	3.2193455907328	0.0300803553095338
1.0362529	3.1844314975782	0.029752268559244
1.0547574	3.14810855561964	0.0294133598689969
1.0732619	3.11070236735099	0.0290643335124712
1.0917664	3.07523879364029	0.028733358897402
1.110271	3.04211716358162	0.0284242162394809
1.1287754	3.00726618290533	0.0280986543907259
1.14728	2.97433001017153	0.0277878988421745
1.1657844	2.94148340702189	0.027481805008312
1.184289	2.91025571816104	0.0271904464570124
1.2027935	2.88291542033047	0.0269334021828482
1.221298	2.85658425317092	0.0266880982769844
1.2398025	2.83042858652008	0.0264454064976417
1.2583071	2.80184897329923	0.0261781233625234
1.2768115	2.77351177129561	0.0259123161386857
1.2953161	2.74573437440812	0.0256519078513948
1.3138205	2.71941994321572	0.0254059257582084
1.3323251	2.69232133201893	0.0251537233243344
1.3508296	2.66810611879241	0.02492731494326
1.3693341	2.64183573627522	0.0246806484666617
1.3878386	2.6150554723948	0.0244303223189111
1.4063432	2.58924889215257	0.0241875070368386
1.4248476	2.5638899093855	0.0239492020261154
1.4433522	2.53907988221353	0.0237172129416678
1.4618568	2.51302836775229	0.0234743006828373
1.4803612	2.48622666274925	0.0232232823179587
1.4988658	2.4616390716492	0.0229929803828279
1.5173702	2.43723958531897	0.0227648408270511
1.5358748	2.41210314564705	0.0225303305356941
1.5543793	2.38736866800544	0.0222982459537194
1.5728838	2.36173804829799	0.0220579958069441
1.5913883	2.33717744039861	0.0218282210179374
1.6098929	2.31319349676447	0.0216039617254172
1.6283973	2.28907035954418	0.0213795909528122
1.6469019	2.26450061527948	0.0211490579955865
1.6654063	2.24095796939436	0.0209293504980955
1.6839109	2.21603779633168	0.0206967879107541
1.7024154	2.19143450126943	0.0204662516592603
1.7209199	2.16729817229834	0.0202408910733677
1.7394244	2.14411920374596	0.0200239191594659
1.757929	2.1194518138867	0.0197930592186864
1.7764334	2.09559682458813	0.0195698134076593
1.794938	2.07185270514194	0.0193486006111337
1.8134426	2.04893911827671	0.0191344499415379
1.831947	2.02520988231154	0.0189122580880817
1.8504516	2.00226051094784	0.0186976543980018
1.868956	1.97863943749422	0.0184774804167141
1.8874606	1.95609278097049	0.0182668067892509
1.9059651	1.93295172467456	0.0180504426726924
1.9244696	1.90936454781826	0.0178296690185115
1.9429741	1.88686602994386	0.0176193169326858
1.9614787	1.86435985242752	0.0174093805815836
1.9799831	1.84188119411057	0.0171987419301912
1.9984877	1.81929432670863	0.0169877794215103
2.0169921	1.79703886876477	0.0167796971431568
2.0354967	1.775122424203	0.0165749161025622
2.0540012	1.75301454498735	0.0163684213995454
2.0725057	1.73144867169818	0.0161672186237097
2.0910102	1.70955950147032	0.0159623447400331
2.1095148	1.68775699781934	0.0157583092702348
2.1280192	1.6663111955234	0.0155581905337333
2.1465238	1.6460078629267	0.0153687420094728
2.1650284	1.6245045049305	0.0151676896581333
2.1835328	1.60366864408722	0.0149729930977392
2.2020372	1.58333504964022	0.0147831497737854
2.220542	1.5627347871258	0.0145908929912453
2.2390464	1.54211242552128	0.0143987004601252
2.2575508	1.52185210452311	0.0142088843194977
2.2760553	1.50144727024756	0.014018410887538
2.29456	1.48235437375692	0.0138401137247167
2.3130644	1.46293646773679	0.0136585499907313
2.3315689	1.44328574702839	0.0134750396958679
2.3500733	1.42424342004276	0.0132973694700366
2.368578	1.40526942226829	0.0131201710508561
2.3870825	1.38677589081723	0.0129473069814005
2.4055869	1.36780399874688	0.0127701393958262
2.4240914	1.34935451753171	0.0125977165085609
2.4425961	1.33157906601105	0.0124317381423341
2.4611005	1.31362138194772	0.0122639949269408
2.479605	1.2957090583442	0.0120968003690359
2.4981097	1.27768926962073	0.0119285586185292
2.5166141	1.26020490984397	0.0117651566559669
2.5351186	1.24356755957964	0.0116096304499686
2.553623	1.22627614294151	0.0114480225380617
2.5721277	1.20950266607053	0.0112915256319359
2.5906322	1.19317558372335	0.0111389107167955
2.6091366	1.17665900412111	0.0109846859871185
2.6276411	1.16052266916267	0.0108343112272752
2.6461458	1.14493434589422	0.0106885213302832
2.6646502	1.12941027004703	0.0105433937880119
2.6831547	1.11375924328795	0.0103973526143793
2.7016591	1.09781799959468	0.0102485567450716
2.7201638	1.08219336161188	0.010102791083156
2.7386683	1.06659919459183	0.00995753599731846
2.7571727	1.05146718526561	0.00981617227699592
2.7756772	1.03713511493155	0.00968220401079761
2.7941819	1.02249516744279	0.00954570995035867
2.8126863	1.00796375797775	0.00941026144921937
2.8311908	0.993478963581641	0.00927487937915191
2.8496952	0.979808453012541	0.00914737853820133
2.8681999	0.96617818821954	0.00902019621510198
2.8867044	0.953382042947494	0.00890029554701263
2.9052088	0.940753889903967	0.00878241004270679
2.9237135	0.928555552867179	0.00866852149461775
2.942218	0.916077106835617	0.00855202419267309
2.9607224	0.90377588017092	0.00843729138563305
2.9792269	0.891756221659646	0.00832529298206353
2.9977316	0.879257219700053	0.00820835551710796
3.016236	0.866454098121507	0.00808895653609762
3.0347405	0.854092946697159	0.0079736155233545
3.0532449	0.84262262341989	0.00786668460805993
3.0717496	0.831239590028831	0.00776050320069724
3.0902541	0.819625804269033	0.00765190109977084
3.1087585	0.808783447882655	0.00755068242142439
3.127263	0.797601887442218	0.00744642852293586
3.1457677	0.787157437438897	0.00734885796720575
3.1642721	0.776820004780481	0.00725198217024269
3.1827766	0.766856350510454	0.00715892070211386
3.201281	0.757183058353469	0.00706887137678612
3.2197857	0.747472295076896	0.00697815999737934
3.2382902	0.737860847019463	0.00688855703141475
3.2567946	0.72851801962834	0.00680124437750878
3.2752993	0.719128487161741	0.00671358097925677
3.2938038	0.710024673477255	0.00662872040499694
3.3123082	0.700540531890618	0.00654026688085502
3.3308127	0.691527842507368	0.00645614495226854
3.3493174	0.682802378711654	0.00637461798628064
3.3678218	0.67421314801729	0.00629439354566768
3.3863263	0.665428467758656	0.00621231930852331
3.4048307	0.656905049040218	0.00613285206308039
3.4233354	0.648386939074267	0.00605329456729314
3.4418399	0.640175235689667	0.00597669623263868
3.4603443	0.632565459433902	0.00590566557940763
3.4788488	0.6244969698576	0.00583021279831269
3.4973535	0.616503043549894	0.00575558425362875
3.5158579	0.609007365142272	0.00568565353339424
3.5343624	0.601164209126509	0.00561252730905089
3.5528668	0.593718914549245	0.00554294051307011
3.5713715	0.586450988577879	0.00547508981583715
3.589876	0.579336212231593	0.00540861560511864
3.6083804	0.572089073919625	0.00534103079013072
3.6268851	0.565050259842089	0.00527520481132863
3.6453896	0.558094897832262	0.00521039720206745
3.663894	0.551454502685498	0.00514834126757769
3.6823985	0.544521992055302	0.00508368973215682
3.7009032	0.537922627414706	0.00502200374924776
3.7194076	0.531429369539328	0.00496130650748919
3.7379121	0.524892832782936	0.00490040327297957
3.7564165	0.518422607147295	0.00484011237120847
3.7749212	0.512179475679002	0.00478159966297481
3.7934257	0.506243591896486	0.00472620320622532
3.8119301	0.500395841016452	0.00467177188476163
3.8304346	0.494534020233509	0.00461723475369967
3.8489393	0.488788951445071	0.0045636900591138
3.8674437	0.4831713620329	0.00451115265915545
3.8859482	0.477682882161449	0.00446003229363577
3.9044526	0.472288699722436	0.00440946677027851
3.9229573	0.466825744349949	0.00435842539344285
3.9414618	0.461621842617897	0.00430977078665901
3.9599662	0.456369429061239	0.00426070989066085
3.9784709	0.451269665778699	0.00421319721299376
3.9969754	0.446185836484468	0.0041657195168845
4.0154798	0.440970541997279	0.00411696478452486
4.0339843	0.436120007948387	0.00407168760948017
4.052489	0.43115785950397	0.00402531426798493
4.0709934	0.426654696507893	0.00398336340196455
4.0894979	0.422047007087518	0.0039403229476559
4.1080023	0.417241681278095	0.00389551502171811
4.126507	0.412820328744499	0.00385416974037897
4.1450115	0.408426395657871	0.00381314948523791
4.1635159	0.40399930416245	0.00377191149779821
4.1820204	0.399797178105969	0.00373265993112066
4.2005251	0.395469250493067	0.00369237994657547
4.2190295	0.391471785388692	0.00365511849643095
4.237534	0.387737231503317	0.00362020512742868
4.2560384	0.383954092616627	0.00358490569510017
4.2745431	0.380143189779555	0.00354938179957835
4.2930476	0.376116363798444	0.00351182858265625
4.311552	0.372328656349742	0.00347644535390781
4.3300567	0.368602396851635	0.00344170046354428
4.3485609	0.364866831736085	0.00340688807967443
4.3670656	0.361067927458689	0.00337138875956152
4.3855703	0.357584123605703	0.00333895268787738
4.4040745	0.354051817524498	0.00330589788846003
4.4225792	0.35047604194911	0.00327253681886256
4.4410839	0.347269699055574	0.00324257465555801
4.4595881	0.343914312168807	0.00321132607181646
4.4780928	0.34049429137926	0.00317939747545285
4.496597	0.337159111367728	0.00314828557833625
4.5151017	0.333853806939317	0.00311743174094687
