# 214neu_8304_eV_Tif_438_Norm.dat	c0_Subtracted c0=	0.02909592739483545
# q	I	Poisson error
# nm-1	cm-1	cm-1
1.529344028781202680e-01	5.516088744052508730e+01	1.951480555850607423e+00
1.696603047191850566e-01	5.070698805698016542e+01	1.069744058969849920e+00
1.863862065602498452e-01	4.600555678256610292e+01	8.056088366973102044e-01
2.031121084013146616e-01	4.108183165439227480e+01	6.540752255345094746e-01
2.198380102423794225e-01	3.562270995029071230e+01	5.324659522777531739e-01
2.365639120834442388e-01	3.077048941501239199e+01	4.387578868412807531e-01
2.532898139245089997e-01	2.645290633090594667e+01	3.666717352231717575e-01
2.700157157655738160e-01	2.217163535007098574e+01	3.302460963647415038e-01
2.867416176066386324e-01	1.828001662143329042e+01	2.921411723097224189e-01
3.034675194477033933e-01	1.480116339572528261e+01	2.559972541179820205e-01
3.201934212887681541e-01	1.177905150302508730e+01	2.234895648242440080e-01
3.369193231298329705e-01	9.245516499362977925e+00	1.898297511333919552e-01
3.536452249708977869e-01	7.148676117740662583e+00	1.559386356432744536e-01
3.703711268119626032e-01	5.418717583499939927e+00	1.291961303515231918e-01
3.870970286530273641e-01	3.977819641910584458e+00	1.059487657222836776e-01
4.038229304940921249e-01	2.837194641910584458e+00	8.570274817249583232e-02
4.205488323351569413e-01	1.969921072803528794e+00	6.873277431700025586e-02
4.372747341762217577e-01	1.324639042697937974e+00	5.463140903825856182e-02
4.540006360172865185e-01	8.629874194488840189e-01	4.292027660816057771e-02
4.707265378583513349e-01	5.582286322937326517e-01	3.381528210005702723e-02
4.874524396994160957e-01	3.683667088375406351e-01	2.709493805440635686e-02
5.041783415404809121e-01	2.677622640953378763e-01	2.281305772076561850e-02
5.209042433815456175e-01	2.287604416237192240e-01	2.078877429824151774e-02
5.376301452226104338e-01	2.274680639133768167e-01	2.039291205766215545e-02
5.543560470636752502e-01	2.475098873005228128e-01	2.086192240288933797e-02
5.710819489047400666e-01	2.760149145946817484e-01	2.216040760049645467e-02
5.878078507458048829e-01	3.060169423446970072e-01	2.346830212818451847e-02
6.045337525868696993e-01	3.243769610748605814e-01	2.413653435914039913e-02
6.212596544279345157e-01	3.374647701607065287e-01	2.452979933229872123e-02
6.379855562689992210e-01	3.380515182838754740e-01	2.436092181639076121e-02
6.547114581100639263e-01	3.269478286133127298e-01	2.374653843542469389e-02
6.714373599511287427e-01	3.078915084228830423e-01	2.294437365936445247e-02
6.881632617921935591e-01	2.830696309433298197e-01	2.193568494930824703e-02
7.048891636332583754e-01	2.522394562588052835e-01	2.067534820355269171e-02
7.216150654743231918e-01	2.187484855280237284e-01	1.889414736310352297e-02
7.383409673153880082e-01	1.874681616649942484e-01	1.705930896728159382e-02
7.550668691564528245e-01	1.582747156248407450e-01	1.551170302992812070e-02
7.717927709975176409e-01	1.317612136230783548e-01	1.411461664293267755e-02
7.885186728385824573e-01	1.090842688904123531e-01	1.291156773315074550e-02
8.052445746796470516e-01	9.094134517768194537e-02	1.185596694598499423e-02
8.219704765207118680e-01	7.700647213319113116e-02	1.097955645075068994e-02
8.386963783617766843e-01	6.757694282391836504e-02	1.033359306082066824e-02
8.554222802028415007e-01	6.083021112540533404e-02	9.836715148429086078e-03
8.721481820439063171e-01	5.703239687541296343e-02	9.508511265696987722e-03
8.888740838849711334e-01	5.498794265845587115e-02	9.283969923007007186e-03
9.055999857260359498e-01	5.426069893697073321e-02	9.141139140117901171e-03
9.223258875671007662e-01	5.481032826760580401e-02	9.071615233719979021e-03
9.390517894081655825e-01	5.445875772097875933e-02	8.958408663523388313e-03
9.557776912492303989e-01	5.472720213988592486e-02	8.883446497270830119e-03
9.725035930902949932e-01	5.422342368224432330e-02	8.767889635779537588e-03
9.892294949313598096e-01	5.319580980399420123e-02	8.628685952807631926e-03
1.005955396772424626e+00	5.208495803931524615e-02	8.487165328075944523e-03
1.022681298613489442e+00	5.013315179208090167e-02	8.301408095949439070e-03
1.039407200454554259e+00	4.810742088416387896e-02	8.121384640977937983e-03
1.056133102295619075e+00	4.598963805297186236e-02	7.935920993921246475e-03
1.072859004136683891e+00	4.345950283864309649e-02	7.728959373671909910e-03
1.089584905977748708e+00	4.087325730183889727e-02	7.524196251260320198e-03
1.106310807818813524e+00	3.866036780932714800e-02	7.339758947190852707e-03
1.123036709659878118e+00	3.657302805045416216e-02	7.163829190736443163e-03
1.139762611500942935e+00	3.448691763737966876e-02	6.989971876251679928e-03
1.156488513342007751e+00	3.269935571411421160e-02	6.835222382844582598e-03
1.173214415183072568e+00	3.171825953582098345e-02	6.731622439281146654e-03
1.189940317024137384e+00	3.022391893723776202e-02	6.604317096991058587e-03
1.206666218865202200e+00	2.930132471779157977e-02	6.633867650434352101e-03
1.223392120706267017e+00	2.857121252277662615e-02	6.635189965952417550e-03
1.240118022547331833e+00	2.818861403325369219e-02	6.605633625580246103e-03
1.256843924388396649e+00	2.755303107956220965e-02	6.563613271609375875e-03
1.273569826229461466e+00	2.663726159194280962e-02	6.506484303281007825e-03
1.290295728070526282e+00	2.624086090186407427e-02	6.476525579920683860e-03
1.307021629911590876e+00	2.569107138374616961e-02	6.435282430556401798e-03
1.323747531752655693e+00	2.517092400053312640e-02	6.394619269851504681e-03
1.340473433593720509e+00	2.469755508759786944e-02	6.355749376881059294e-03
1.357199335434785326e+00	2.408870109179785113e-02	6.192867303189522436e-03
1.373925237275850142e+00	2.376729049542715411e-02	6.056797282189667515e-03
1.390651139116914958e+00	2.330947466948797564e-02	5.976156527654062633e-03
1.407377040957979775e+00	2.284759827712347369e-02	5.910828517979697244e-03
1.424102942799044591e+00	2.222030781963636736e-02	5.841811699159780123e-03
1.440828844640109407e+00	2.184323021033575396e-02	5.789587988998939720e-03
1.457554746481174002e+00	2.117180996397306780e-02	5.723646945593911968e-03
1.474280648322238818e+00	2.075493880370428423e-02	5.672074543406574985e-03
1.491006550163303634e+00	2.057985015967657427e-02	5.635258049623155172e-03
1.507732452004368451e+00	1.992209427812864642e-02	5.571930817646057743e-03
1.524458353845433267e+00	1.977966525414755206e-02	5.540280277303358085e-03
1.541184255686498084e+00	1.929023288944532732e-02	5.487989703470198301e-03
1.557910157527562900e+00	1.922366940239240984e-02	5.460238871848866610e-03
1.574636059368627716e+00	1.879998841145803790e-02	5.413982709434192291e-03
1.591361961209692533e+00	1.840329342344572405e-02	5.368105104485049704e-03
1.608087863050757127e+00	1.819409602144529681e-02	5.326741282981948926e-03
1.624813764891821943e+00	1.785215535023977618e-02	5.271618879491095887e-03
1.641539666732886760e+00	1.730595701196958880e-02	5.192790116675038634e-03
1.658265568573951576e+00	1.722115077832510333e-02	5.135051220602961097e-03
1.674991470415016392e+00	1.702875816086103777e-02	5.074392654804357923e-03
1.691717372256081209e+00	1.681812652209570269e-02	5.019140496146116438e-03
1.708443274097146025e+00	1.665594228366186480e-02	4.968128394851108881e-03
1.725169175938210842e+00	1.647162982085516314e-02	4.918614835119419770e-03
1.741895077779275658e+00	1.645774566391279559e-02	4.875278549692036931e-03
1.758620979620340474e+00	1.618129932144453387e-02	4.819884585169859591e-03
1.775346881461405069e+00	1.591555946329405169e-02	4.767910806053758666e-03
1.792072783302469885e+00	1.588193126776983599e-02	4.731855635053350273e-03
1.808798685143534701e+00	1.570401512840559344e-02	4.694304622154209933e-03
1.825524586984599518e+00	1.556085967281629900e-02	4.662232340502703819e-03
1.842250488825664334e+00	1.553097911933233599e-02	4.636984787892672356e-03
1.858976390666729150e+00	1.524453037241270403e-02	4.599670746141758769e-03
1.875702292507793967e+00	1.531937517979910235e-02	4.579486252056772823e-03
1.892428194348858783e+00	1.503975488999655108e-02	4.541930514209620642e-03
1.909154096189923600e+00	1.484057851889898638e-02	4.509403275461381505e-03
1.925879998030988194e+00	1.481338389972021441e-02	4.487019745884048179e-03
1.942605899872053010e+00	1.488608666518499712e-02	4.469196940218867105e-03
1.959331801713117827e+00	1.464773141601850848e-02	4.435348005916986934e-03
1.976057703554182643e+00	1.428614728906919817e-02	4.395738622483824631e-03
1.992783605395247459e+00	1.411573015907575945e-02	4.367016443413892016e-03
2.009509507236312054e+00	1.391852446654608111e-02	4.336848898884473717e-03
2.026235409077377092e+00	1.393825732925703387e-02	4.318831287607785216e-03
2.042961310918441686e+00	1.385543295005133013e-02	4.295141616906764104e-03
2.059687212759506725e+00	1.370201431968977313e-02	4.269107490749467389e-03
2.076413114600571319e+00	1.379627534011175494e-02	4.254699970111416353e-03
2.093139016441635913e+00	1.366264917710592608e-02	4.230339538955033875e-03
2.109864918282700952e+00	1.367302038529684405e-02	4.212165307070944546e-03
2.126590820123765546e+00	1.333912261584570269e-02	4.177875055419734938e-03
2.143316721964830585e+00	1.318192654112150530e-02	4.152001201297056063e-03
2.160042623805895179e+00	1.326545872548391680e-02	4.139379576342435037e-03
