# Example_ASAXS	Resonant
# q	I-Resonant
# nm-1	cm-1
1.534133308534822715e-01	2.130827198041785331e-01
1.695199444939124722e-01	1.937737640812285944e-01
1.856265581343426452e-01	1.571350912823980539e-01
2.017331717747728459e-01	1.134872492161969060e-01
2.178397854152030466e-01	1.053612068613564573e-01
2.339463990556332473e-01	1.047835772184972231e-01
2.500530126960634481e-01	7.945698675126575128e-02
2.661596263364935933e-01	5.919429452508020995e-02
2.822662399769237940e-01	4.763299697020572515e-02
2.983728536173539947e-01	4.140932150644902054e-02
3.144794672577841954e-01	3.944512280441965502e-02
3.305860808982143961e-01	3.478079166138244721e-02
3.466926945386445968e-01	2.691213088482356103e-02
3.627993081790747976e-01	1.826850178904716390e-02
3.789059218195049983e-01	1.127847754096021095e-02
3.950125354599351990e-01	8.077244211422439368e-03
4.111191491003653997e-01	6.232687823174504031e-03
4.272257627407956004e-01	3.949741074870754230e-03
4.433323763812258012e-01	2.497011807539636658e-03
4.594389900216560019e-01	1.864280790631683230e-03
4.755456036620862026e-01	1.302028323881713762e-03
4.916522173025162923e-01	1.156499006675784343e-03
5.077588309429464930e-01	1.142362527298994247e-03
5.238654445833766937e-01	1.134124050858875297e-03
5.399720582238068944e-01	1.224202491803437357e-03
5.560786718642370952e-01	1.485925149090114522e-03
5.721852855046672959e-01	1.707492258608178399e-03
5.882918991450974966e-01	1.484323596398488387e-03
6.043985127855276973e-01	1.913992798672783935e-03
6.205051264259578980e-01	1.672746534886623403e-03
6.366117400663880987e-01	1.567926474149837750e-03
6.527183537068182995e-01	1.575869683207300771e-03
6.688249673472485002e-01	1.482163065563075685e-03
6.849315809876787009e-01	1.161278204567135547e-03
7.010381946281089016e-01	9.642343912534475118e-04
7.171448082685391023e-01	9.476530398022451739e-04
7.332514219089693031e-01	7.855056791739066036e-04
7.493580355493995038e-01	6.146030119720146583e-04
7.654646491898297045e-01	4.402143155882805759e-04
7.815712628302599052e-01	3.870981788695487835e-04
7.976778764706901059e-01	3.673779641669177492e-04
8.137844901111201956e-01	3.483082866996218066e-04
8.298911037515503963e-01	2.720310618029161899e-04
8.459977173919805971e-01	2.033187082694228140e-04
8.621043310324107978e-01	1.772219254719167695e-04
8.782109446728409985e-01	1.691366690625437726e-04
8.943175583132711992e-01	1.645149264971607745e-04
9.104241719537013999e-01	1.405467989635724043e-04
9.265307855941316006e-01	1.378457992571653266e-04
9.426373992345618014e-01	1.311234278158676637e-04
9.587440128749920021e-01	1.527016004351414537e-04
9.748506265154222028e-01	1.648830156681915977e-04
9.909572401558524035e-01	1.940756890156906272e-04
1.007063853796282604e+00	1.656477116996201576e-04
1.023170467436712805e+00	1.626196294485711966e-04
1.039277081077143006e+00	1.308602346502092608e-04
1.055383694717572984e+00	1.097119256880818453e-04
1.071490308358003185e+00	9.249356887507604382e-05
1.087596921998433386e+00	8.881536307369877368e-05
1.103703535638863586e+00	6.857835323267608000e-05
1.119810149279293787e+00	4.591144178240089889e-05
1.135916762919723988e+00	5.250774368565823901e-05
1.152023376560154189e+00	4.870668809861416381e-05
1.168129990200584389e+00	6.942816319680891090e-06
1.184236603841014590e+00	2.757263657203568738e-05
1.200343217481444791e+00	2.992070783731119317e-05
1.216449831121874992e+00	-1.270089082318953218e-05
1.232556444762305192e+00	-3.534652846657427650e-05
1.248663058402735393e+00	-2.408768479464843792e-05
1.264769672043165594e+00	-1.466666767679545009e-05
1.280876285683595794e+00	9.807156886880109140e-06
1.296982899324025995e+00	7.737126528581532683e-06
1.313089512964456196e+00	-1.358591844033810145e-05
1.329196126604886397e+00	-2.649439475146132727e-05
1.345302740245316597e+00	-1.222206252746465386e-05
1.361409353885746798e+00	-1.308204499007995928e-05
1.377515967526176999e+00	-3.022879515701591094e-05
1.393622581166607199e+00	-4.947418668015177276e-05
1.409729194807037400e+00	-6.180346336387769447e-05
1.425835808447467601e+00	-3.668208886011112871e-05
1.441942422087897802e+00	-3.061896616369263368e-05
1.458049035728327780e+00	-1.381715260080744986e-05
1.474155649368757981e+00	-1.560451831375603206e-05
1.490262263009188182e+00	-4.079460780351732400e-05
1.506368876649618382e+00	-1.624584607527155444e-05
1.522475490290048583e+00	-5.712238243794943179e-05
1.538582103930478784e+00	-3.567376926205980921e-05
1.554688717570908985e+00	-5.349788057604957739e-05
1.570795331211339185e+00	-4.624149220946647648e-05
1.586901944851769386e+00	-4.648332916969168241e-05
1.603008558492199587e+00	-6.514946117292718048e-05
1.619115172132629787e+00	-6.123812112865646099e-05
1.635221785773059988e+00	-1.871300923577052635e-05
1.651328399413490189e+00	-1.277492835693746157e-05
1.667435013053920390e+00	-2.819093076847509015e-05
1.683541626694350590e+00	-3.851128894100872409e-05
1.699648240334780791e+00	-4.373953136221827984e-05
1.715754853975210992e+00	-4.276678459155151493e-05
1.731861467615641192e+00	-5.301324702310648737e-05
1.747968081256071393e+00	-6.990943306144707897e-05
1.764074694896501594e+00	-5.478670200357008862e-05
1.780181308536931795e+00	-4.947424847608135226e-05
1.796287922177361995e+00	-6.082445189151473283e-05
1.812394535817792196e+00	-6.009377448504346907e-05
1.828501149458222397e+00	-6.751296664375741597e-05
1.844607763098652597e+00	-8.555474616505247601e-05
1.860714376739082798e+00	-5.491225706337374653e-05
1.876820990379512999e+00	-6.743435433523724991e-05
1.892927604019943200e+00	-6.749377070356468733e-05
1.909034217660373400e+00	-5.601556988565573335e-05
1.925140831300803601e+00	-6.978031428892230640e-05
1.941247444941233802e+00	-9.005279472542953266e-05
1.957354058581663780e+00	-8.409887334343701818e-05
1.973460672222093981e+00	-4.088260543530549264e-05
1.989567285862524182e+00	-2.955202760348805572e-05
2.005673899502954605e+00	-3.851005953313990827e-05
2.021780513143384805e+00	-4.577125251716503466e-05
2.037887126783815006e+00	-4.803129455052742317e-05
2.053993740424245207e+00	-3.436770220909132149e-05
2.070100354064675408e+00	-4.910164745801681626e-05
2.086206967705105608e+00	-6.754856776606034689e-05
2.102313581345535809e+00	-8.053774307007766900e-05
2.118420194985966010e+00	-6.251438680543223937e-05
2.134526808626396210e+00	-3.954306502244821133e-05
2.150633422266826411e+00	-3.764773933785101935e-05
2.166740035907256612e+00	-5.664530843403238068e-05
2.182846649547686813e+00	-7.071411712689875697e-05
2.198953263188117013e+00	-5.812703200409098127e-05
2.215059876828547214e+00	-4.763831955939413078e-05
2.231166490468977415e+00	-4.525758030742256185e-05
2.247273104109407615e+00	-6.263660422717132290e-05
2.263379717749837816e+00	-6.143922811553097359e-05
2.279486331390268017e+00	-7.330115044670108544e-05
2.295592945030698218e+00	-3.935789427915519997e-05
2.311699558671128418e+00	-6.252164316510128920e-05
2.327806172311558619e+00	-7.056166983188073491e-05
2.343912785951988820e+00	-5.565792383901840699e-05
2.360019399592419020e+00	-7.626833685745451001e-05
2.376126013232849221e+00	-8.630195609816235117e-05
2.392232626873279422e+00	-6.886474548125381847e-05
2.408339240513709623e+00	-5.556439130463885015e-05
2.424445854154139823e+00	-4.878175440345069194e-05
2.440552467794570024e+00	-9.135862919482497322e-05
2.456659081435000225e+00	-8.742571439983317879e-05
2.472765695075430425e+00	-8.351337899110173755e-05
2.488872308715860626e+00	-6.039458956090533557e-05
2.504978922356290827e+00	-6.409420293980004223e-05
2.521085535996721028e+00	-7.636243493678194160e-05
2.537192149637151228e+00	-6.044845431475607086e-05
2.553298763277581429e+00	-5.476363024051981722e-05
2.569405376918011630e+00	-7.268052282342489555e-05
2.585511990558441831e+00	-8.056636868918062660e-05
2.601618604198872031e+00	-6.838249284990372088e-05
2.617725217839302232e+00	-8.118982454847009514e-05
2.633831831479732433e+00	-9.265678713323284945e-05
2.649938445120162633e+00	-7.750843792135062125e-05
2.666045058760592834e+00	-5.589917507800642863e-05
2.682151672401023035e+00	-8.216029548056159447e-05
2.698258286041453236e+00	-8.071134272137113290e-05
2.714364899681883436e+00	-6.770034639441943375e-05
2.730471513322313637e+00	-5.609961767024081381e-05
2.746578126962743394e+00	-6.883332453898505135e-05
2.762684740603173594e+00	-6.987412320437346336e-05
2.778791354243603795e+00	-6.964700740287301179e-05
2.794897967884033996e+00	-5.302464075237589385e-05
2.811004581524464196e+00	-6.011583549767655313e-05
2.827111195164894397e+00	-6.040663325592192709e-05
2.843217808805324598e+00	-3.970293693244571757e-05
