# Example_ASAXS	Resonant
# q	I-Resonant
# nm-1	cm-1
1.762718866670719642e+00	-1.427881726314119111e-05
1.779309645390485084e+00	4.588969798390994166e-05
1.795900424110250304e+00	6.606498783191812167e-05
1.812491202830015746e+00	4.101997879498782445e-05
1.829081981549780966e+00	1.362908954168154531e-05
1.845672760269546409e+00	-2.000018296860219512e-05
1.862263538989311629e+00	-2.611254973230969203e-05
1.878854317709077071e+00	4.414608584322572865e-06
1.895445096428842291e+00	-3.172133763964431140e-06
1.912035875148607733e+00	-2.857380842797576257e-05
1.928626653868372953e+00	-1.263515958118600884e-05
1.945217432588138395e+00	9.662323680509946169e-06
1.961808211307903616e+00	1.350510909924904945e-05
1.978398990027669058e+00	4.841150965036253583e-05
1.994989768747434278e+00	-3.511433336203567927e-07
2.011580547467199942e+00	-2.860518815590047529e-05
2.028171326186964940e+00	-3.129432892460344475e-05
2.044762104906730382e+00	-2.482355656716391052e-05
2.061352883626495824e+00	4.552260771313630590e-05
2.077943662346261267e+00	8.482833446774475157e-06
2.094534441066026265e+00	-2.098859103448662083e-05
2.111125219785791707e+00	-1.528964749525226518e-05
2.127715998505557149e+00	-1.141926187714820045e-06
2.144306777225322591e+00	-1.221361702466311347e-05
2.160897555945088033e+00	-2.306129881961765878e-05
2.177488334664853031e+00	-1.897095438876060706e-05
2.194079113384618474e+00	-1.518402918464000433e-05
2.210669892104383916e+00	-2.163518471020110234e-05
2.227260670824149358e+00	-3.433918018470671170e-05
2.243851449543914356e+00	-8.132170934194100624e-06
2.260442228263679798e+00	2.703743456036262804e-05
2.277033006983445240e+00	-2.016506977137104023e-06
2.293623785703210682e+00	-3.216160609869906772e-05
2.310214564422976125e+00	-8.972452291685517221e-06
2.326805343142741123e+00	-2.708451102533401486e-05
2.343396121862506565e+00	-2.383205890431486169e-05
2.359986900582272007e+00	-1.667362922286621510e-05
2.376577679302037449e+00	-1.227198867185028690e-05
2.393168458021802447e+00	4.524669734390038944e-06
2.409759236741567889e+00	-1.246146139197719254e-05
2.426350015461333332e+00	-7.070009042768633744e-06
2.442940794181098774e+00	-2.212821406166703530e-05
2.459531572900863772e+00	-3.417702427391194295e-05
2.476122351620629214e+00	-3.633045292591745350e-05
2.492713130340394656e+00	-2.528044299746704321e-05
2.509303909060160098e+00	4.315821302968832706e-06
2.525894687779925096e+00	1.731062234996432666e-06
2.542485466499690538e+00	-1.927345719439929952e-05
2.559076245219455981e+00	-3.607644655656795315e-05
2.575667023939221423e+00	-4.306818637178553942e-05
2.592257802658986421e+00	-1.361627092733955483e-05
2.608848581378751863e+00	5.351909132494969678e-06
2.625439360098517305e+00	-2.590470400259936500e-05
2.642030138818282747e+00	-4.386415121873979937e-05
2.658620917538047745e+00	-3.126848451845701883e-05
2.675211696257813188e+00	-2.792074151858606995e-05
2.691802474977578630e+00	-4.221907633639979709e-05
2.708393253697344072e+00	-4.890899212950456163e-05
2.724984032417109070e+00	-3.739168166410739128e-05
2.741574811136874512e+00	-1.820575303891766654e-05
2.758165589856639954e+00	1.092302898885707959e-05
2.774756368576405396e+00	-6.909045001755152235e-06
2.791347147296170395e+00	-3.883742550800548622e-05
2.807937926015935837e+00	-2.187473149310437793e-05
2.824528704735701279e+00	-4.633616222944222614e-05
2.841119483455466721e+00	-2.366448460090781879e-05
2.857710262175232163e+00	-8.538716562809238152e-06
2.874301040894997161e+00	-2.417745999302467767e-05
2.890891819614762603e+00	-1.346422351866540426e-05
2.907482598334528046e+00	-1.220912465168232345e-05
2.924073377054293488e+00	2.582634298151662776e-05
2.940664155774058486e+00	-2.125556496244030382e-05
2.957254934493823928e+00	2.502123055416886525e-05
2.973845713213589370e+00	1.006778602390468984e-06
2.990436491933354812e+00	1.403136611139497106e-05
3.007027270653119810e+00	-2.628815489786213503e-05
3.023618049372885253e+00	-1.786435738795085135e-05
3.040208828092650695e+00	1.808229722739036601e-06
3.056799606812416137e+00	-2.809998523422656936e-05
3.073390385532181135e+00	-3.637349352780919502e-05
3.089981164251946577e+00	-2.909233313142667857e-05
3.106571942971712019e+00	-3.462124783204721499e-05
3.123162721691477461e+00	-1.067159317818716554e-05
3.139753500411242459e+00	-3.056527987943242450e-05
3.156344279131007902e+00	-1.907496336843510516e-05
3.172935057850773344e+00	-1.364236317885796822e-05
3.189525836570538786e+00	2.424171921577948234e-05
3.206116615290303784e+00	-4.355015018571205341e-05
3.222707394010069226e+00	-8.811480614126837702e-06
3.239298172729834668e+00	2.572581779066086843e-05
3.255888951449600111e+00	-1.872584707728707209e-05
3.272479730169365109e+00	-7.308346083697095792e-06
3.289070508889130551e+00	-1.242335477383294730e-05
3.305661287608895993e+00	-2.866737673425030401e-05
3.322252066328661435e+00	-3.823142826017567465e-05
3.338842845048426877e+00	4.088205284147789664e-05
3.355433623768191875e+00	1.005534124446027029e-05
3.372024402487957317e+00	-2.770794322653613646e-05
3.388615181207722760e+00	-3.524150007074747617e-05
3.405205959927488202e+00	-6.971001205109284055e-06
3.421796738647253200e+00	-9.886672616392270607e-06
3.438387517367018642e+00	-2.293728129318330002e-05
3.454978296086784084e+00	-1.035725379229377645e-05
3.471569074806549526e+00	-1.984571121980828430e-05
3.488159853526314524e+00	-2.577973152612539906e-05
3.504750632246079967e+00	-1.394220528745835951e-05
3.521341410965845409e+00	-4.194278245527727341e-05
3.537932189685610851e+00	-4.522741484528805766e-05
3.554522968405375849e+00	-2.999676987218098857e-05
3.571113747125141291e+00	-1.219614053476978002e-06
3.587704525844906733e+00	7.873533540613871239e-06
3.604295304564672175e+00	1.690741357433723135e-05
3.620886083284437174e+00	-1.061262780339508496e-05
3.637476862004202616e+00	-2.553706968105796783e-05
3.654067640723968058e+00	-6.709416096974102741e-05
3.670658419443733500e+00	-2.699412925356142588e-05
3.687249198163498498e+00	-2.782969664329778070e-05
3.703839976883263940e+00	-2.625788323454653504e-05
3.720430755603029382e+00	1.317834982215541042e-06
3.737021534322794825e+00	-2.895672430318978435e-06
3.753612313042559823e+00	-1.241706767109614017e-05
3.770203091762325265e+00	-5.207115515931565286e-06
3.786793870482090707e+00	1.197483127434962709e-05
3.803384649201856149e+00	-3.764014941206980412e-07
3.819975427921621147e+00	-4.301686261391790713e-06
3.836566206641386589e+00	-1.694097380769367302e-05
3.853156985361152032e+00	-2.677280844690228836e-05
3.869747764080917474e+00	-3.057582750414990387e-05
3.886338542800682916e+00	-3.731658452533877587e-05
3.902929321520447914e+00	-2.123415197631764602e-05
3.919520100240213356e+00	3.082125204362957396e-05
3.936110878959978798e+00	1.883660151380064273e-05
3.952701657679744240e+00	-9.211190336954902267e-06
3.969292436399509238e+00	-3.012375266310363556e-05
3.985883215119274681e+00	-1.880022226966841255e-05
4.002473993839039679e+00	-1.130055704687062461e-05
4.019064772558805565e+00	1.116865345236890447e-05
4.035655551278570563e+00	1.215859490151007898e-05
4.052246329998335561e+00	9.373912770891976195e-06
4.068837108718101447e+00	-4.827346326454066462e-06
4.085427887437866445e+00	-1.254255459594026049e-05
4.102018666157631444e+00	-2.661619849682122116e-05
4.118609444877397330e+00	-1.238421451569729804e-05
4.135200223597162328e+00	-1.086100829875263038e-05
4.151791002316928214e+00	-2.413496604608676669e-05
4.168381781036693212e+00	-2.575534316710732344e-05
4.184972559756458210e+00	-1.988679887112278986e-05
4.201563338476223208e+00	-2.247936302718336326e-05
4.218154117195989095e+00	-1.348483626007118197e-05
4.234744895915754093e+00	-3.106113630470167637e-05
4.251335674635519979e+00	-7.964648809451619618e-06
4.267926453355284977e+00	2.281539744928098675e-05
4.284517232075049975e+00	-3.082679223939690746e-05
4.301108010794815861e+00	-2.190727070791078152e-05
4.317698789514580859e+00	-1.982201658369706982e-05
4.334289568234345857e+00	1.416682018140074979e-05
4.350880346954111744e+00	1.074813965851991997e-05
4.367471125673876742e+00	2.605357260215353512e-06
4.384061904393642628e+00	2.307084572182750162e-06
4.400652683113407626e+00	1.724457808430289278e-05
4.417243461833172624e+00	-1.557260159995423954e-05
4.433834240552938510e+00	-6.255883614377623129e-06
4.450425019272703508e+00	-2.972106450674779173e-05
4.467015797992469395e+00	-3.259985130667159757e-05
4.483606576712234393e+00	-1.692604881003837149e-05
4.500197355431999391e+00	-1.120090361085046423e-05
4.516788134151765277e+00	5.184481600228703383e-06
4.533378912871530275e+00	-1.149168259219112788e-05
4.549969691591295273e+00	2.653295045697289269e-07
4.566560470311061160e+00	-1.948053184528064180e-05
4.583151249030826158e+00	-1.935863385592602568e-05
4.599742027750592044e+00	-2.795180603846399181e-05
4.616332806470357042e+00	6.813337963256984097e-06
4.632923585190122040e+00	-4.952217381034265578e-05
4.649514363909887926e+00	-7.996510888303168458e-05
4.666105142629652924e+00	-6.597969642749350024e-05
4.682695921349417922e+00	-3.426177139327637945e-05
4.699286700069183809e+00	3.175546669524857736e-06
4.715877478788948807e+00	-3.363436145374639955e-05
4.732468257508714693e+00	-4.314978986477551739e-05
4.749059036228479691e+00	-2.390823453172997645e-05
4.765649814948244689e+00	-6.597514076656922931e-06
4.782240593668010575e+00	6.437164131013339473e-06
4.798831372387775573e+00	2.805578477973031426e-05
4.815422151107540572e+00	-2.629680681188875587e-05
4.832012929827306458e+00	-4.621118063802495961e-05
4.848603708547071456e+00	2.150483940653769009e-06
4.865194487266837342e+00	8.549189061687706315e-06
4.881785265986602340e+00	-1.827465765204265132e-05
4.898376044706367338e+00	-1.884229743913319225e-05
4.914966823426133224e+00	-4.051788577413680334e-05
4.931557602145898223e+00	1.384008286658996115e-05
4.948148380865664109e+00	4.092890114955175413e-05
4.964739159585429107e+00	5.921153583030854895e-06
4.981329938305194105e+00	-1.639434635631605670e-05
4.997920717024959991e+00	-4.555608808654400873e-05
5.014511495744724989e+00	-1.792668603418152571e-06
5.031102274464489987e+00	3.040850231669658363e-05
5.047693053184255874e+00	3.379860284250757962e-05
5.064283831904020872e+00	-5.116027495814677090e-05
5.080874610623786758e+00	-4.819123180730368523e-05
5.097465389343551756e+00	-2.915644055600394993e-05
5.114056168063316754e+00	-1.069445270530825955e-05
5.130646946783082640e+00	-2.921666232461867907e-05
5.147237725502847638e+00	2.156772113417934736e-05
5.163828504222612636e+00	1.372678123582170605e-05
5.180419282942378523e+00	-3.313258388238649179e-05
5.197010061662143521e+00	-3.857314356038365138e-05
5.213600840381909407e+00	-2.483715621089132383e-07
5.230191619101674405e+00	-1.154584327686645914e-05
5.246782397821439403e+00	-2.329539808774125476e-05
5.263373176541205289e+00	-9.712714612445670883e-06
5.279963955260970287e+00	-2.138725962017958606e-05
5.296554733980735286e+00	-9.428439858384419730e-06
5.313145512700501172e+00	9.022113729126669246e-06
5.329736291420266170e+00	2.702559557574609267e-05
5.346327070140032056e+00	-1.989020815148691623e-05
5.362917848859797054e+00	-6.625095302602792440e-05
5.379508627579562052e+00	-5.165985040459964419e-06
5.396099406299327939e+00	1.744498183593471623e-05
5.412690185019092937e+00	-1.047904329594847191e-05
5.429280963738857935e+00	-3.138519634350881246e-05
5.445871742458623821e+00	-7.668720273983798557e-05
5.462462521178388819e+00	-4.041685027866767914e-05
5.479053299898154705e+00	-1.284868819944896090e-05
5.495644078617919703e+00	9.081995600408832479e-07
5.512234857337684701e+00	3.257586502505173653e-05
5.528825636057450588e+00	-3.217788029369870079e-05
5.545416414777215586e+00	-2.686193434435853837e-05
5.562007193496981472e+00	-4.798422162167266021e-05
5.578597972216746470e+00	-1.019908173725792326e-06
5.595188750936511468e+00	-1.508232333040178005e-05
5.611779529656277354e+00	-4.042131111143668673e-05
5.628370308376042352e+00	-4.660900341750150497e-05
5.644961087095807351e+00	-4.254278012046750651e-05
5.661551865815573237e+00	-4.798131562545358218e-05
5.678142644535338235e+00	1.227224028947228348e-05
5.694733423255104121e+00	-4.022353664376978396e-05
5.711324201974869119e+00	-4.320643729245951577e-06
5.727914980694634117e+00	5.438638108760103469e-05
5.744505759414400003e+00	2.270079133586071676e-05
5.761096538134165002e+00	-4.018623777844942079e-05
5.777687316853930000e+00	1.100856371777490506e-05
5.794278095573695886e+00	1.606778052092903102e-05
5.810868874293460884e+00	1.680639878874253871e-05
5.827459653013226770e+00	-2.172606734236248578e-05
5.844050431732991768e+00	-7.734172333432274697e-06
5.860641210452756766e+00	-5.964768981285485417e-05
5.877231989172522653e+00	-5.354278172990831425e-05
5.893822767892287651e+00	-4.867603248370251357e-06
5.910413546612052649e+00	4.768199209817053580e-05
5.927004325331818535e+00	5.222470998811762761e-05
5.943595104051583533e+00	4.623158785071531534e-05
5.960185882771349419e+00	-1.393355477959566772e-05
5.976776661491114417e+00	-1.103635037176047505e-04
5.993367440210879415e+00	-5.528683085359404009e-05
6.009958218930645302e+00	8.774741643025682675e-07
6.026548997650410300e+00	4.978539314022365517e-05
6.043139776370176186e+00	-1.925649314461342539e-05
6.059730555089941184e+00	-1.313072400696461167e-05
6.076321333809706182e+00	-5.477364311582394706e-05
6.092912112529472068e+00	-5.792125847615707323e-05
6.109502891249237067e+00	5.079831646403504166e-05
6.126093669969002065e+00	-1.190372671541060397e-05
6.142684448688767951e+00	1.936221122522550669e-06
6.159275227408532949e+00	-9.645962070593186303e-05
6.175866006128298835e+00	-1.242141768937947107e-04
6.192456784848063833e+00	-1.045677150872562989e-04
6.209047563567828831e+00	-1.481452158968249932e-04
6.225638342287594718e+00	-6.724173693549002310e-05
6.242229121007359716e+00	-2.137448100214158874e-04
6.258819899727124714e+00	-3.671946091285649655e-04
6.275410678446890600e+00	-2.196306387151842677e-04
6.292001457166655598e+00	-1.009812389517757798e-04
6.308592235886421484e+00	4.351879434981971786e-04
6.325183014606186482e+00	4.441720713137611593e-04
6.341773793325951480e+00	4.851002445807234861e-04
6.358364572045717367e+00	3.157189504176534205e-04
6.374955350765482365e+00	-7.738942979543589535e-05
6.391546129485247363e+00	-2.229633753165876091e-04
6.408136908205013249e+00	-1.390318249495336391e-05
6.424727686924778247e+00	-9.115367390476724881e-05
6.441318465644544133e+00	6.439351792620775876e-05
6.457909244364309131e+00	-6.615583872820349979e-05
6.474500023084074130e+00	-7.928431584932505588e-05
6.491090801803840016e+00	1.370104535680739051e-04
6.507681580523605014e+00	-6.833960332082259410e-06
6.524272359243370900e+00	2.993591413401182775e-05
6.540863137963135898e+00	-7.317827833039654132e-05
6.557453916682900896e+00	-1.675353588806646483e-04
6.574044695402666783e+00	-4.735742530210825636e-05
6.590635474122431781e+00	-4.271263040398036448e-04
6.607226252842196779e+00	-2.490430565420403714e-04
6.623817031561962665e+00	-9.460630924196143318e-05
6.640407810281727663e+00	2.127835171208993501e-05
6.656998589001493549e+00	1.918421569673943341e-04
6.673589367721258547e+00	1.292064145686684662e-04
6.690180146441023545e+00	-2.544792614186778163e-05
6.706770925160789432e+00	1.236795296704553836e-05
6.723361703880554430e+00	1.332603839885034371e-04
6.739952482600319428e+00	-3.281993786614780342e-04
6.756543261320085314e+00	-4.299074176051996500e-04
6.773134040039850312e+00	-9.779949546292257545e-04
