# Example_ASAXS	Resonant
# q	I-Resonant
# nm-1	cm-1
1.533027377231604982e-01	2.679102884280121222e-01
1.694096285393558998e-01	2.198933136505146491e-01
1.855165193555513292e-01	1.463558607954746071e-01
2.016234101717467309e-01	8.464473393160781844e-02
2.177303009879421603e-01	6.340859096674146544e-02
2.338371918041375619e-01	8.119871205673340198e-02
2.499440826203329635e-01	6.154264054254614952e-02
2.660509734365283929e-01	3.962996170948360902e-02
2.821578642527238223e-01	3.323996840820265392e-02
2.982647550689191962e-01	3.251087570998986709e-02
3.143716458851146256e-01	3.631699492149869507e-02
3.304785367013099995e-01	3.537757295286852316e-02
3.465854275175054289e-01	2.859048458121043676e-02
3.626923183337008583e-01	1.931052446224928304e-02
3.787992091498962877e-01	1.132907287451529778e-02
3.949060999660917171e-01	8.046125299537940784e-03
4.110129907822870909e-01	6.264888818090267111e-03
4.271198815984825203e-01	3.854380074342076030e-03
4.432267724146778942e-01	2.045329142691543287e-03
4.593336632308733236e-01	1.421544808336233081e-03
4.754405540470687530e-01	8.983952367732475673e-04
4.915474448632641269e-01	8.417491172176330954e-04
5.076543356794596118e-01	9.139628948711476034e-04
5.237612264956550412e-01	8.593130328617430615e-04
5.398681173118503596e-01	1.000638005594746980e-03
5.559750081280457890e-01	1.395704526124953281e-03
5.720818989442412184e-01	1.511098729548019867e-03
5.881887897604366477e-01	1.420064704136926462e-03
6.042956805766319661e-01	1.905179612735577888e-03
6.204025713928273955e-01	1.451090474307519841e-03
6.365094622090228249e-01	1.327985165288591467e-03
6.526163530252182543e-01	1.443430386229545845e-03
6.687232438414136837e-01	1.222536011214631199e-03
6.848301346576091131e-01	8.141680279223816258e-04
7.009370254738045425e-01	7.124394749607961029e-04
7.170439162899999719e-01	7.912363621208214591e-04
7.331508071061952903e-01	6.240332380560327519e-04
7.492576979223907196e-01	4.137707058228147906e-04
7.653645887385861490e-01	2.254958495374113740e-04
7.814714795547815784e-01	2.165466269338998646e-04
7.975783703709770078e-01	2.349716703934037374e-04
8.136852611871724372e-01	2.539722017909267827e-04
8.297921520033677556e-01	1.476322554654989057e-04
8.458990428195631850e-01	7.664835174442674603e-05
8.620059336357586144e-01	6.944060130855948961e-05
8.781128244519540438e-01	6.812089024187546185e-05
8.942197152681494732e-01	1.023891092732543161e-04
9.103266060843449026e-01	7.143093833242781566e-05
9.264334969005402209e-01	3.271059638241897771e-05
9.425403877167356503e-01	1.161313564747816490e-04
9.586472785329310797e-01	1.023635702939074035e-04
9.747541693491265091e-01	1.337531510163616252e-04
9.908610601653219385e-01	1.072048093256308714e-04
1.006967950981517479e+00	1.224086457737255478e-04
1.023074841797712686e+00	1.384488900460970995e-04
1.039181732613908116e+00	9.441976134066215034e-05
1.055288623430103545e+00	6.181558604518857744e-05
1.071395514246298974e+00	5.442506488593926091e-05
1.087502405062494404e+00	2.148870640431278949e-05
1.103609295878689833e+00	1.938885460148857956e-05
1.119716186694885263e+00	-1.404126478393425995e-05
1.135823077511080470e+00	7.427564951780810495e-06
1.151929968327276121e+00	4.142990561380562519e-05
1.168036859143471329e+00	-2.545295681034775859e-05
1.184143749959666980e+00	-2.351508113853892169e-06
1.200250640775862188e+00	2.858934560921586442e-05
1.216357531592057839e+00	-1.624339993722139183e-05
1.232464422408253046e+00	-8.558150111260251003e-05
1.248571313224448698e+00	-6.979704021500084034e-05
1.264678204040643905e+00	-6.542085303417570637e-05
1.280785094856839557e+00	-3.418392613169578910e-05
1.296891985673034764e+00	-4.896533693938648980e-05
1.312998876489229971e+00	-3.595122416366057673e-05
1.329105767305425623e+00	-4.651738255979199983e-05
1.345212658121620830e+00	-4.821850618782832511e-05
1.361319548937816482e+00	-6.223121105017926670e-05
1.377426439754011689e+00	-8.679632923182348551e-05
1.393533330570207340e+00	-1.078361730540263927e-04
1.409640221386402548e+00	-1.043617631758620779e-04
1.425747112202598199e+00	-4.098273734782872420e-05
1.441854003018793406e+00	-4.851126996409262212e-05
1.457960893834989058e+00	-2.283999842834510629e-05
1.474067784651184265e+00	-4.789994013559029795e-05
1.490174675467379917e+00	-1.229038018781758381e-04
1.506281566283575124e+00	-7.488657055285965168e-05
1.522388457099770331e+00	-1.214336402711120767e-04
1.538495347915965983e+00	-6.508254694342892690e-05
1.554602238732161190e+00	-1.182919227779180251e-04
1.570709129548356842e+00	-1.213259455544372467e-04
1.586816020364552049e+00	-7.998657079224871509e-05
1.602922911180747700e+00	-9.308504311107905873e-05
1.619029801996942908e+00	-9.916016668542619638e-05
1.635136692813138559e+00	-2.076979592270029973e-05
1.651243583629333767e+00	-2.657320945324335198e-05
1.667350474445529418e+00	-3.425563035699070232e-05
1.683457365261724625e+00	-4.334328901694343598e-05
1.699564256077919833e+00	-1.016535892908932608e-04
1.715671146894115484e+00	-9.502430567182059535e-05
1.731778037710310691e+00	-7.897844210596270784e-05
1.747884928526506343e+00	-1.197631011400269210e-04
1.763991819342701550e+00	-7.856215890311707547e-05
1.780098710158897202e+00	-1.017967244340393126e-04
1.796205600975092409e+00	-1.515475698460458430e-04
1.812312491791288060e+00	-1.343189581842011695e-04
1.828419382607483268e+00	-1.241650918460070110e-04
1.844526273423678919e+00	-1.327727692451389639e-04
1.860633164239874127e+00	-6.595390907548270767e-05
1.876740055056069778e+00	-1.235228067781314577e-04
1.892846945872264985e+00	-1.185613953098774755e-04
1.908953836688460193e+00	-6.999596876625623076e-05
1.925060727504655844e+00	-9.849812489641080447e-05
1.941167618320851052e+00	-1.511984367462304471e-04
1.957274509137046703e+00	-1.366404556583254899e-04
1.973381399953241910e+00	-8.060366486419134478e-05
1.989488290769437562e+00	-5.801153215224271972e-05
2.005595181585632769e+00	-3.092625496152200972e-05
2.021702072401828421e+00	-3.955389150555478883e-05
2.037808963218023628e+00	-5.154414274528866584e-05
2.053915854034219279e+00	-5.801839125094226089e-05
2.070022744850414487e+00	-1.066349474867054633e-04
2.086129635666610138e+00	-9.955133552210191923e-05
2.102236526482805345e+00	-1.110283556019149879e-04
2.118343417299000553e+00	-8.937906525628050815e-05
2.134450308115196204e+00	-4.910844250977196014e-05
2.150557198931391412e+00	-4.099801976517240500e-05
2.166664089747587063e+00	-6.504834909383636239e-05
2.182770980563782270e+00	-1.112282792466061170e-04
2.198877871379977922e+00	-9.140625480245948519e-05
2.214984762196173129e+00	-4.749152197783304384e-05
2.231091653012368337e+00	-4.605963501680296291e-05
2.247198543828563988e+00	-9.992940706109835493e-05
2.263305434644759195e+00	-1.323090715703173232e-04
2.279412325460954847e+00	-1.196098164200466658e-04
2.295519216277150054e+00	-3.664058160435612832e-05
2.311626107093345706e+00	-1.013484814882848769e-04
2.327732997909540913e+00	-9.581949323105591794e-05
2.343839888725736564e+00	-6.424562184641099917e-05
2.359946779541931772e+00	-1.064543243294669366e-04
2.376053670358127423e+00	-1.244826545498139590e-04
2.392160561174322631e+00	-1.089698904564974981e-04
2.408267451990518282e+00	-8.259038881027663869e-05
2.424374342806713489e+00	-5.955355209064874827e-05
2.440481233622908697e+00	-1.320247993442507381e-04
2.456588124439104348e+00	-1.305406183015730341e-04
2.472695015255299555e+00	-1.144320627639643865e-04
2.488801906071495207e+00	-9.204406273464876278e-05
2.504908796887690414e+00	-9.945123940594071700e-05
2.521015687703886066e+00	-1.327133572448885529e-04
2.537122578520081273e+00	-9.147291060952662020e-05
2.553229469336276924e+00	-5.970397083705785449e-05
2.569336360152472132e+00	-8.251428140490337025e-05
2.585443250968667783e+00	-9.932002572620898231e-05
2.601550141784862991e+00	-1.289136876833070044e-04
2.617657032601058642e+00	-1.344301250455467241e-04
2.633763923417253849e+00	-1.357921528258770926e-04
2.649870814233449057e+00	-9.196795153874952290e-05
2.665977705049644708e+00	-6.371145013196024339e-05
2.682084595865839916e+00	-1.081137397482579701e-04
2.698191486682035567e+00	-1.063867299681220348e-04
2.714298377498230774e+00	-8.067563702884030473e-05
2.730405268314426426e+00	-6.655637946799466953e-05
2.746512159130621633e+00	-9.714451052621509721e-05
2.762619049946817285e+00	-1.135644668829350625e-04
2.778725940763012492e+00	-9.701402524054210863e-05
2.794832831579208143e+00	-5.218291645541291737e-05
2.810939722395403351e+00	-6.805613376077556808e-05
2.827046613211599002e+00	-6.990989645152840409e-05
2.843153504027794209e+00	-4.103106044640133008e-05
2.859260394843989417e+00	-7.455290416233857382e-05
2.875367285660185068e+00	-1.133856508757428690e-04
2.891474176476380276e+00	-7.160887016534957543e-05
2.907581067292575927e+00	-8.764055349453638531e-05
2.923687958108771134e+00	-1.378419339526947333e-04
2.939794848924966786e+00	-1.014340106480506970e-04
