# Example_ASAXS	Resonant
# q	I-Resonant
# nm-1	cm-1
1.281586283797524928e+00	1.700608718194990816e-05
1.298177062517290370e+00	3.035942333142878190e-05
1.314767841237055590e+00	4.777016629278277169e-05
1.331358619956821032e+00	1.885056980751207233e-06
1.347949398676586252e+00	6.414303566409569662e-08
1.364540177396351694e+00	3.330440820969644448e-05
1.381130956116116915e+00	-1.012589198231599182e-06
1.397721734835882357e+00	-6.543168996753739961e-05
1.414312513555647577e+00	-4.641134972146028709e-05
1.430903292275413019e+00	1.065959825109569702e-05
1.447494070995178239e+00	2.099268935310385429e-05
1.464084849714943681e+00	1.036801759716458853e-05
1.480675628434708901e+00	8.833850962373649126e-07
1.497266407154474344e+00	-4.101430273771134138e-05
1.513857185874239564e+00	-2.666905892851085706e-07
1.530447964594005006e+00	-5.593537744614176404e-05
1.547038743313770226e+00	-3.749203894680771957e-05
1.563629522033535668e+00	-7.404803074385562871e-05
1.580220300753300888e+00	-5.508149367804171423e-05
1.596811079473066330e+00	-1.390859741176508182e-05
1.613401858192831551e+00	-5.849329391550440598e-05
1.629992636912596993e+00	-4.167801528369695927e-05
1.646583415632362213e+00	6.304566506812198383e-05
1.663174194352127655e+00	2.432684832606164699e-05
1.679764973071892875e+00	-3.652771694904566151e-05
1.696355751791658317e+00	-1.489893465320483629e-05
1.712946530511423537e+00	1.242126050242316248e-05
1.729537309231188980e+00	1.124068676530261011e-05
1.746128087950954422e+00	-4.738236620159103866e-05
1.762718866670719642e+00	-4.162854636841270675e-05
1.779309645390485084e+00	-7.955810630397050867e-06
1.795900424110250304e+00	-7.632495402003884057e-05
1.812491202830015746e+00	-7.956952214810170294e-05
1.829081981549780966e+00	-7.363842248372212175e-05
1.845672760269546409e+00	-8.633808845258775547e-05
1.862263538989311629e+00	-3.241289958780144099e-05
1.878854317709077071e+00	-9.852332746098086248e-05
1.895445096428842291e+00	-8.753000545045966081e-05
1.912035875148607733e+00	-2.936113180434278549e-05
1.928626653868372953e+00	-6.093779731161153880e-05
1.945217432588138395e+00	-7.737312073216682379e-05
1.961808211307903616e+00	-2.265549831379117313e-05
1.978398990027669058e+00	-1.222547426051910192e-05
1.994989768747434278e+00	4.503507109032320884e-07
2.011580547467199942e+00	1.938993200392635991e-05
2.028171326186964940e+00	-5.827116161482088954e-06
2.044762104906730382e+00	-2.749234074351450334e-05
2.061352883626495824e+00	-1.668828477147194037e-05
2.077943662346261267e+00	-5.543685881002989574e-05
2.094534441066026265e+00	-4.598469141524868912e-05
2.111125219785791707e+00	-6.722167018651111717e-05
2.127715998505557149e+00	9.209815297561040119e-06
2.144306777225322591e+00	1.041485861621115751e-05
2.160897555945088033e+00	-1.439577707941304784e-05
2.177488334664853031e+00	-6.810314282357147304e-05
2.194079113384618474e+00	-8.099245610008100219e-05
2.210669892104383916e+00	-1.914733830896443180e-05
2.227260670824149358e+00	-5.901107119855423884e-06
2.243851449543914356e+00	-5.487622902411631637e-05
2.260442228263679798e+00	-7.196122165392759113e-05
2.277033006983445240e+00	-1.030651471088921828e-04
2.293623785703210682e+00	-1.309901761264395278e-05
2.310214564422976125e+00	-6.327238575671372228e-05
2.326805343142741123e+00	-6.527972846427495472e-05
2.343396121862506565e+00	-1.534495174077990675e-05
2.359986900582272007e+00	-4.707098310868724670e-05
2.376577679302037449e+00	-5.207397388975576713e-05
2.393168458021802447e+00	-4.062944741361147657e-05
2.409759236741567889e+00	-4.408292463029366546e-05
2.426350015461333332e+00	7.634096351701860281e-06
2.442940794181098774e+00	-9.068398139429882003e-05
2.459531572900863772e+00	-9.215418537710819407e-05
2.476122351620629214e+00	-1.010464280605040432e-04
2.492713130340394656e+00	-6.939649791459786914e-05
2.509303909060160098e+00	-5.352837298465105840e-05
2.525894687779925096e+00	-8.357174922148573142e-05
2.542485466499690538e+00	-2.761793504351686083e-05
2.559076245219455981e+00	-3.357423031584673087e-05
2.575667023939221423e+00	-5.435593422608673300e-05
2.592257802658986421e+00	-4.893535109740686960e-05
2.608848581378751863e+00	-9.380688960698535625e-05
2.625439360098517305e+00	-1.150147821761135719e-04
2.642030138818282747e+00	-9.425236796993982885e-05
2.658620917538047745e+00	-3.346256894232687743e-06
2.675211696257813188e+00	-4.979770358394310521e-05
2.691802474977578630e+00	-8.220198427755946236e-05
2.708393253697344072e+00	-7.758854368535371253e-05
2.724984032417109070e+00	-4.344167783329607683e-05
2.741574811136874512e+00	-3.553821150438044051e-05
2.758165589856639954e+00	-2.929321135346569634e-05
2.774756368576405396e+00	-4.999228716324086402e-05
2.791347147296170395e+00	-1.687783760334695627e-05
2.807937926015935837e+00	-1.287045760522961380e-05
2.824528704735701279e+00	-5.402713908377042328e-05
2.841119483455466721e+00	-1.028773322087362936e-05
2.857710262175232163e+00	-2.731443533549962632e-05
2.874301040894997161e+00	-8.898124587348387956e-05
2.890891819614762603e+00	-1.698794224451416165e-05
2.907482598334528046e+00	-4.634906179200589885e-05
2.924073377054293488e+00	-7.682768057361569409e-05
2.940664155774058486e+00	-6.697787427731546656e-05
2.957254934493823928e+00	-4.414741183005117022e-05
2.973845713213589370e+00	-4.625690212063800991e-05
2.990436491933354812e+00	-2.137823989666715494e-05
3.007027270653119810e+00	-6.116412794320343494e-05
3.023618049372885253e+00	-5.879636800658365252e-05
3.040208828092650695e+00	-1.636382470792011482e-05
3.056799606812416137e+00	-5.101761624152207470e-05
3.073390385532181135e+00	-3.804529038152600019e-05
3.089981164251946577e+00	-3.845519096560736500e-05
3.106571942971712019e+00	-4.752180076771549757e-05
3.123162721691477461e+00	-4.966628338227438791e-05
3.139753500411242459e+00	-4.473568414790377262e-05
3.156344279131007902e+00	-4.128651693700043887e-05
3.172935057850773344e+00	-5.106890537855235499e-05
3.189525836570538786e+00	6.534574570017898603e-06
3.206116615290303784e+00	-4.910976896058925494e-05
3.222707394010069226e+00	-4.360480587420169845e-05
3.239298172729834668e+00	1.214554052616610131e-05
3.255888951449600111e+00	-1.444165098215545554e-05
3.272479730169365109e+00	-1.575716199718255655e-05
3.289070508889130551e+00	-1.781498251905928501e-05
3.305661287608895993e+00	-8.406710535416606495e-06
3.322252066328661435e+00	-4.473439395697262371e-05
3.338842845048426877e+00	-6.645353196003706431e-05
3.355433623768191875e+00	-7.172052344659456569e-05
3.372024402487957317e+00	-7.650439604731303913e-05
3.388615181207722760e+00	-6.547910756399078294e-05
3.405205959927488202e+00	-2.026975316373746407e-05
3.421796738647253200e+00	-8.629563425164809873e-06
3.438387517367018642e+00	7.820775960954738036e-06
3.454978296086784084e+00	-2.506112011412652679e-05
3.471569074806549526e+00	-6.303745086517928376e-05
3.488159853526314524e+00	-4.469908074276047989e-05
3.504750632246079967e+00	-3.966110623639185418e-05
3.521341410965845409e+00	-6.018888224614271914e-05
3.537932189685610851e+00	-7.564180859540656362e-05
3.554522968405375849e+00	-5.707900132116859110e-05
3.571113747125141291e+00	-5.692609310845928022e-05
3.587704525844906733e+00	-7.399921671236075137e-05
3.604295304564672175e+00	-6.749409181928482909e-05
3.620886083284437174e+00	-4.066557859860775757e-05
3.637476862004202616e+00	-3.897188865801839806e-05
3.654067640723968058e+00	-3.675159386022957468e-05
3.670658419443733500e+00	-4.878768996894455320e-05
3.687249198163498498e+00	-7.380330536005916297e-05
3.703839976883263940e+00	-7.176630941390606722e-05
3.720430755603029382e+00	-4.059460100210014906e-05
3.737021534322794825e+00	-5.906257492057409754e-05
3.753612313042559823e+00	-3.554221756700849644e-05
3.770203091762325265e+00	-4.602318692744038745e-05
3.786793870482090707e+00	-1.888456699614477204e-05
3.803384649201856149e+00	-4.424317509524714235e-05
3.819975427921621147e+00	-4.148119595428017111e-05
3.836566206641386589e+00	-5.638709682928233166e-05
3.853156985361152032e+00	-6.138633415518932957e-05
3.869747764080917474e+00	-8.244515030460707256e-05
3.886338542800682916e+00	-5.927359693440113319e-05
3.902929321520447914e+00	-3.737905963519572340e-05
3.919520100240213356e+00	-8.315243600481401223e-06
3.936110878959978798e+00	-4.867811838500692021e-05
3.952701657679744240e+00	-5.314450227084397343e-05
3.969292436399509238e+00	-4.203972373148234527e-05
3.985883215119274681e+00	-3.080595955364222592e-05
4.002473993839039679e+00	-4.361392512971779109e-05
4.019064772558805565e+00	-3.910855549540166330e-05
4.035655551278570563e+00	-5.353016749586934453e-05
4.052246329998335561e+00	-6.415507552598776505e-05
4.068837108718101447e+00	-7.284516608530011966e-05
4.085427887437866445e+00	-5.372465296624224953e-05
4.102018666157631444e+00	-8.130508874182700561e-05
4.118609444877397330e+00	-3.173293027244987994e-05
4.135200223597162328e+00	-2.890357674934277048e-05
4.151791002316928214e+00	-6.903913170476120654e-05
4.168381781036693212e+00	-6.501381756244864452e-05
4.184972559756458210e+00	-7.188654591665443415e-05
4.201563338476223208e+00	-4.374812516088124741e-05
4.218154117195989095e+00	-3.875425308456046535e-05
4.234744895915754093e+00	-3.678667301643323621e-05
4.251335674635519979e+00	-2.898524811095477653e-05
4.267926453355284977e+00	-1.208471944623658236e-05
4.284517232075049975e+00	-4.584237782649810099e-05
4.301108010794815861e+00	-4.217083490600465414e-05
4.317698789514580859e+00	-5.299093682701013831e-05
4.334289568234345857e+00	-4.082316297500160931e-05
4.350880346954111744e+00	-1.577186613594918195e-05
4.367471125673876742e+00	-1.296794746523476925e-05
4.384061904393642628e+00	-3.451627019918696493e-05
4.400652683113407626e+00	-3.552245297436102647e-05
4.417243461833172624e+00	-6.897788422031076773e-05
4.433834240552938510e+00	-6.812965005029209758e-06
4.450425019272703508e+00	-1.264856511396520366e-05
4.467015797992469395e+00	-1.476926263272893470e-05
4.483606576712234393e+00	-2.588279656360395069e-05
4.500197355431999391e+00	-1.534866986949396671e-05
4.516788134151765277e+00	-4.952060413495064351e-05
4.533378912871530275e+00	-5.509336544319307034e-05
4.549969691591295273e+00	-1.193457793834127239e-05
4.566560470311061160e+00	-7.650674030867885011e-05
4.583151249030826158e+00	-8.953002048688724328e-05
4.599742027750592044e+00	-3.155939969962015648e-05
4.616332806470357042e+00	-4.270468577181819376e-05
4.632923585190122040e+00	-3.554985158329508610e-05
4.649514363909887926e+00	-1.189408886260731938e-04
4.666105142629652924e+00	-7.928328614873897406e-05
4.682695921349417922e+00	-6.029589509171527010e-05
4.699286700069183809e+00	1.209380494066406099e-05
4.715877478788948807e+00	-2.429287825218622723e-05
4.732468257508714693e+00	-9.623079220906796368e-05
4.749059036228479691e+00	-7.506097184960898363e-05
4.765649814948244689e+00	3.549220201994131814e-06
4.782240593668010575e+00	-5.094609084966992613e-05
4.798831372387775573e+00	-7.809229902497090566e-05
4.815422151107540572e+00	-8.154655900321696068e-05
4.832012929827306458e+00	-1.256461157843763454e-04
4.848603708547071456e+00	-9.594965050590920184e-05
4.865194487266837342e+00	-8.351399676117664695e-05
4.881785265986602340e+00	-1.162653673594529828e-04
4.898376044706367338e+00	-1.874484592790405513e-05
4.914966823426133224e+00	-2.222054588913242431e-05
4.931557602145898223e+00	-4.437563314715188236e-05
4.948148380865664109e+00	-4.006119346918884532e-05
4.964739159585429107e+00	-7.902093304289935704e-05
4.981329938305194105e+00	-6.658957985065916928e-05
4.997920717024959991e+00	-9.460293997460185727e-05
5.014511495744724989e+00	-6.959543147279267559e-05
5.031102274464489987e+00	-3.354541278286839076e-05
5.047693053184255874e+00	-1.859729717877649919e-05
5.064283831904020872e+00	-7.561826979523992090e-05
5.080874610623786758e+00	-8.180682723315230837e-05
5.097465389343551756e+00	-6.332134859642102895e-05
5.114056168063316754e+00	-3.371223591875146538e-05
5.130646946783082640e+00	-3.069213709870840682e-05
5.147237725502847638e+00	-3.318983534458698340e-05
5.163828504222612636e+00	-3.733441150603172940e-05
5.180419282942378523e+00	-1.011992440543154579e-04
5.197010061662143521e+00	-1.045281112297903923e-04
5.213600840381909407e+00	-6.625618127724879720e-05
5.230191619101674405e+00	-6.540763038004470558e-05
5.246782397821439403e+00	-6.583457121987559293e-05
5.263373176541205289e+00	-3.291482327449555650e-05
5.279963955260970287e+00	-4.803724879225552925e-05
5.296554733980735286e+00	-1.139395720090591183e-04
5.313145512700501172e+00	-9.280540220852988558e-05
5.329736291420266170e+00	-9.235138917734823623e-05
5.346327070140032056e+00	-1.136310755507462657e-04
5.362917848859797054e+00	-8.304244956340757359e-05
5.379508627579562052e+00	-2.404973999843786176e-05
5.396099406299327939e+00	-1.938017400542899001e-05
5.412690185019092937e+00	-8.529128849830478853e-05
5.429280963738857935e+00	-1.146414464241081048e-04
5.445871742458623821e+00	-9.361461924912229174e-05
5.462462521178388819e+00	-1.582979403052420390e-06
5.479053299898154705e+00	-2.565972492470609210e-05
5.495644078617919703e+00	-1.026948772806908576e-04
5.512234857337684701e+00	-8.122558309539919025e-05
5.528825636057450588e+00	-8.038448258192864996e-05
5.545416414777215586e+00	-6.653016488898633694e-05
5.562007193496981472e+00	-1.087041414800524674e-04
5.578597972216746470e+00	-7.441411370491712765e-05
5.595188750936511468e+00	-1.457053422321291799e-04
5.611779529656277354e+00	-1.348480263793234697e-04
5.628370308376042352e+00	-1.249178824790997205e-04
5.644961087095807351e+00	-6.114250736626369929e-05
5.661551865815573237e+00	-3.586183352322335074e-05
5.678142644535338235e+00	8.443046832701869226e-06
5.694733423255104121e+00	-7.982307054310302738e-05
5.711324201974869119e+00	-3.320383641894400744e-05
5.727914980694634117e+00	-2.864023151867482693e-05
5.744505759414400003e+00	-3.560861209482544962e-05
5.761096538134165002e+00	-5.764461415630579372e-05
5.777687316853930000e+00	-4.764263785959412542e-05
5.794278095573695886e+00	-1.691211588101823127e-05
5.810868874293460884e+00	-4.690595041845628294e-05
5.827459653013226770e+00	-8.406476236823619437e-05
5.844050431732991768e+00	-2.588363018725965472e-05
5.860641210452756766e+00	-7.448479097072809735e-05
5.877231989172522653e+00	-9.574576532308111225e-05
5.893822767892287651e+00	-3.937102394129178589e-05
5.910413546612052649e+00	-2.161036605458289558e-06
5.927004325331818535e+00	-2.359777262373181607e-05
5.943595104051583533e+00	-1.922017772946474348e-05
5.960185882771349419e+00	1.134038882750104974e-05
5.976776661491114417e+00	-9.998109683060582033e-05
5.993367440210879415e+00	-5.091393741088441556e-05
6.009958218930645302e+00	-4.883158435036514779e-05
6.026548997650410300e+00	-5.788453178720292679e-05
6.043139776370176186e+00	-4.853769718534638709e-05
6.059730555089941184e+00	-1.450414197813349056e-04
6.076321333809706182e+00	-8.729922446849840048e-05
6.092912112529472068e+00	-2.473376249902699395e-05
6.109502891249237067e+00	5.048894289361183647e-05
6.126093669969002065e+00	-1.119604149260651103e-04
6.142684448688767951e+00	-1.250734368649566042e-04
6.159275227408532949e+00	-2.181624687703543643e-04
6.175866006128298835e+00	-2.626631736900569684e-04
6.192456784848063833e+00	-3.472167927110403817e-04
6.209047563567828831e+00	-3.615023196114572910e-04
6.225638342287594718e+00	-3.492752817033673040e-04
6.242229121007359716e+00	-5.747745498223580081e-04
6.258819899727124714e+00	-5.293452947659231175e-04
6.275410678446890600e+00	-4.510812764122411182e-04
6.292001457166655598e+00	-6.791139629016471307e-05
6.308592235886421484e+00	5.506356696198079015e-04
6.325183014606186482e+00	1.003067274411116074e-03
6.341773793325951480e+00	8.265817886944726387e-04
6.358364572045717367e+00	-3.097329307058930458e-05
6.374955350765482365e+00	-3.434039967754470043e-04
6.391546129485247363e+00	9.935542708820272123e-05
6.408136908205013249e+00	1.489357170534677123e-05
6.424727686924778247e+00	-2.701083858509737608e-05
6.441318465644544133e+00	-1.698514745608801460e-04
6.457909244364309131e+00	-3.806175791982626799e-04
6.474500023084074130e+00	-3.708375516548075555e-04
6.491090801803840016e+00	6.623739826912824417e-05
6.507681580523605014e+00	5.666148403350655232e-05
6.524272359243370900e+00	-1.308893591687793805e-04
6.540863137963135898e+00	-2.505965157942669549e-04
6.557453916682900896e+00	-1.616880795054827106e-04
6.574044695402666783e+00	-2.365606865215610607e-04
6.590635474122431781e+00	-2.122595987158268230e-04
6.607226252842196779e+00	-2.267342845713113408e-04
6.623817031561962665e+00	3.028579824784569520e-04
6.640407810281727663e+00	2.348257663984069249e-04
6.656998589001493549e+00	-1.147942877934134619e-04
6.673589367721258547e+00	1.909344841827273031e-04
6.690180146441023545e+00	-4.182533538940205286e-04
6.706770925160789432e+00	9.561206062757436391e-05
6.723361703880554430e+00	-1.416795251191480583e-04
6.739952482600319428e+00	1.727620260127928553e-04
6.756543261320085314e+00	-3.883795153004588815e-04
6.773134040039850312e+00	-8.090357382111732290e-04
