# q in nm-1,I,poisson_error
1.289159550736672655e-01,2.637253515625000000e+04,3.963807573876398749e+01
1.430153771324736700e-01,2.405617773437500000e+04,2.052755596447349618e+01
1.571147991912800745e-01,2.214396484375000000e+04,1.514108984634526855e+01
1.712142212500865068e-01,2.059033007812500000e+04,1.233445800793266223e+01
1.853136433088929114e-01,1.909223242187500000e+04,1.025632538570438612e+01
1.994130653676993159e-01,1.809844140625000000e+04,8.766656032853664016e+00
2.135124874265057482e-01,1.738640039062500000e+04,7.696319974882071868e+00
2.276119094853121527e-01,1.667314257812500000e+04,7.526701618590209364e+00
2.417113315441185573e-01,1.624847949218750000e+04,7.337017292379991673e+00
2.558107536029249340e-01,1.592706250000000000e+04,7.172280098852446883e+00
2.699101756617313663e-01,1.572532226562500000e+04,7.076710809529657809e+00
2.840095977205377986e-01,1.565310839843750000e+04,6.844609106864601777e+00
2.981090197793442309e-01,1.558863281250000000e+04,6.429573695841190428e+00
3.122084418381506077e-01,1.571787402343750000e+04,6.206897048391286198e+00
3.263078638969570400e-01,1.586977539062500000e+04,6.036280748554613496e+00
3.404072859557634168e-01,1.612036425781250000e+04,5.888972243339137158e+00
3.545067080145698490e-01,1.649072851562500000e+04,5.788108553110508758e+00
3.686061300733762813e-01,1.692727539062500000e+04,5.729942359913589023e+00
3.827055521321826581e-01,1.735459375000000000e+04,5.674858420964216776e+00
3.968049741909890904e-01,1.794451171875000000e+04,5.653655586930122823e+00
4.109043962497954672e-01,1.851643554687500000e+04,5.633345668473488388e+00
4.250038183086018995e-01,1.919358789062500000e+04,5.611793713943299622e+00
4.391032403674083318e-01,1.994972851562500000e+04,5.602816165520525971e+00
4.532026624262147085e-01,2.073031445312500000e+04,5.614141470868376338e+00
4.673020844850211408e-01,2.145688671875000000e+04,5.617509242972405836e+00
4.814015065438275731e-01,2.215199609375000000e+04,5.765231946216752057e+00
4.955009286026339499e-01,2.295892382812500000e+04,5.923088970834012201e+00
5.096003506614403822e-01,2.344758398437500000e+04,5.988535736092808648e+00
5.236997727202468145e-01,2.392828906250000000e+04,6.032736969459719489e+00
5.377991947790532468e-01,2.420823437500000000e+04,6.019337159043420371e+00
5.518986168378596791e-01,2.416789843750000000e+04,5.954550248085388908e+00
5.659980388966660003e-01,2.383869140625000000e+04,5.878108933328794805e+00
5.800974609554724326e-01,2.328569140625000000e+04,5.777553612291098872e+00
5.941968830142788649e-01,2.238170117187500000e+04,5.632894651712988754e+00
6.082963050730851862e-01,2.111848242187500000e+04,5.334160610354181209e+00
6.223957271318916185e-01,1.981449218750000000e+04,4.996102796440299088e+00
6.364951491906980507e-01,1.832221093750000000e+04,4.703909335388626545e+00
6.505945712495044830e-01,1.672758007812500000e+04,4.421726064541424250e+00
6.646939933083109153e-01,1.514404394531250000e+04,4.159872899844240912e+00
6.787934153671173476e-01,1.361435449218750000e+04,3.891572371563509769e+00
6.928928374259236689e-01,1.214148535156250000e+04,3.624266569397588622e+00
7.069922594847301012e-01,1.084356347656250000e+04,3.379798031357728050e+00
7.210916815435365335e-01,9.615048828125000000e+03,3.142868352031034096e+00
7.351911036023429658e-01,8.522080078125000000e+03,2.923133542589117617e+00
