# q in nm-1,I,poisson_error
1.289159550736672655e-01,3.713695907592773438e+01,1.487441113531600578e+00
1.430153771324736700e-01,3.509156799316406250e+01,7.840167258713305332e-01
1.571147991912800745e-01,2.217502021789550781e+01,4.791389906438086599e-01
1.712142212500865068e-01,1.348182201385498047e+01,3.156187265685123089e-01
1.853136433088929114e-01,9.190732002258300781e+00,2.250290141985591685e-01
1.994130653676993159e-01,6.735717296600341797e+00,1.691240381191167208e-01
2.135124874265057482e-01,4.928992748260498047e+00,1.295858016935595158e-01
2.276119094853121527e-01,3.927841424942016602e+00,1.155242027089695145e-01
2.417113315441185573e-01,3.049375295639038086e+00,1.005121735715081288e-01
2.558107536029249340e-01,2.583774566650390625e+00,9.135172491865742317e-02
2.699101756617313663e-01,2.097609519958496094e+00,8.173236209701843780e-02
2.840095977205377986e-01,1.734124302864074707e+00,7.204245275135455484e-02
2.981090197793442309e-01,1.472906589508056641e+00,6.249795780148747343e-02
3.122084418381506077e-01,1.191264629364013672e+00,5.403582575790892573e-02
3.263078638969570400e-01,9.554077982902526855e-01,4.683585673652188031e-02
3.404072859557634168e-01,9.178053140640258789e-01,4.443522822902534058e-02
3.545067080145698490e-01,7.156862616539001465e-01,3.813098973322241042e-02
3.686061300733762813e-01,6.958953142166137695e-01,3.673912195980003764e-02
3.827055521321826581e-01,5.331776142120361328e-01,3.145456721652132442e-02
3.968049741909890904e-01,5.427945256233215332e-01,3.109434277427096036e-02
4.109043962497954672e-01,4.682067334651947021e-01,2.832738913394256680e-02
4.250038183086018995e-01,3.853644430637359619e-01,2.514545649023757282e-02
4.391032403674083318e-01,3.512247800827026367e-01,2.350880233177993564e-02
4.532026624262147085e-01,3.208847641944885254e-01,2.208793346428596094e-02
4.673020844850211408e-01,2.795570194721221924e-01,2.027662567142022795e-02
4.814015065438275731e-01,2.189522981643676758e-01,1.812529969598218257e-02
4.955009286026339499e-01,2.048587650060653687e-01,1.769293416188279580e-02
5.096003506614403822e-01,1.814670413732528687e-01,1.665982941085636729e-02
5.236997727202468145e-01,1.715074777603149414e-01,1.615102468742508207e-02
5.377991947790532468e-01,1.504607498645782471e-01,1.500647540747856827e-02
