# q in nm-1,I,poisson_error
1.289159550736672655e-01,1.188383671875000000e+05,8.414241246580752431e+01
1.430153771324736700e-01,1.095787421875000000e+05,4.381139501574784134e+01
1.571147991912800745e-01,9.930057031250000000e+04,3.206308678898096076e+01
1.712142212500865068e-01,8.860210156250000000e+04,2.558647335643853182e+01
1.853136433088929114e-01,7.680690625000000000e+04,2.057138749885165296e+01
1.994130653676993159e-01,6.653027343750000000e+04,1.680827123737499562e+01
2.135124874265057482e-01,5.717237109375000000e+04,1.395633562813807771e+01
2.276119094853121527e-01,4.784382812500000000e+04,1.274996440027387834e+01
2.417113315441185573e-01,3.943904296875000000e+04,1.143079415173304980e+01
2.558107536029249340e-01,3.199270117187500000e+04,1.016517609427534019e+01
2.699101756617313663e-01,2.554630078125000000e+04,9.019775609971526720e+00
2.840095977205377986e-01,2.007533984375000000e+04,7.751395073701604410e+00
2.981090197793442309e-01,1.550763671875000000e+04,6.412849520804758896e+00
3.122084418381506077e-01,1.175152343750000000e+04,5.366916207345782119e+00
3.263078638969570400e-01,8.646808593750000000e+03,4.455660143462047529e+00
3.404072859557634168e-01,6.207406250000000000e+03,3.654325911464815224e+00
3.545067080145698490e-01,4.348166503906250000e+03,2.972144632102365236e+00
3.686061300733762813e-01,2.953991943359375000e+03,2.393654816884256853e+00
3.827055521321826581e-01,1.954063476562500000e+03,1.904220720666080835e+00
3.968049741909890904e-01,1.290233154296875000e+03,1.515995029924187554e+00
4.109043962497954672e-01,8.716450195312500000e+02,1.222243336262372360e+00
4.250038183086018995e-01,6.443580932617187500e+02,1.028223137112536767e+00
4.391032403674083318e-01,5.493899536132812500e+02,9.297759027981766788e-01
4.532026624262147085e-01,5.374227905273437500e+02,9.039376081660863704e-01
4.673020844850211408e-01,5.721589965820312500e+02,9.173156333755084768e-01
4.814015065438275731e-01,6.253357543945312500e+02,9.686501506897360336e-01
4.955009286026339499e-01,6.814366455078125000e+02,1.020434669317219267e+00
5.096003506614403822e-01,7.213233032226562500e+02,1.050356088734188509e+00
5.236997727202468145e-01,7.435574951171875000e+02,1.063446976277790945e+00
5.377991947790532468e-01,7.448361816406250000e+02,1.055838532162486798e+00
5.518986168378596791e-01,7.232134399414062500e+02,1.030060582859050555e+00
5.659980388966660003e-01,6.842653808593750000e+02,9.958839586385311859e-01
5.800974609554724326e-01,6.356911621093750000e+02,9.546023967288591594e-01
