# q in nm-1,I,poisson_error
1.289159550736672655e-01,3.151644726562500000e+04,4.333165209770788096e+01
1.430153771324736700e-01,2.876913867187500000e+04,2.244850144732649611e+01
1.571147991912800745e-01,2.632301171875000000e+04,1.650810572567798573e+01
1.712142212500865068e-01,2.443421875000000000e+04,1.343654592846752571e+01
1.853136433088929114e-01,2.259625976562500000e+04,1.115788090591587078e+01
1.994130653676993159e-01,2.137244531250000000e+04,9.526656015120165577e+00
2.135124874265057482e-01,2.045601953125000000e+04,8.348122930994442470e+00
2.276119094853121527e-01,1.960487890625000000e+04,8.161651650570954430e+00
2.417113315441185573e-01,1.903694726562500000e+04,7.941669982306692077e+00
2.558107536029249340e-01,1.862559765625000000e+04,7.756119754144067180e+00
2.699101756617313663e-01,1.834767773437500000e+04,7.644027101771984078e+00
2.840095977205377986e-01,1.818099414062500000e+04,7.376615862139826341e+00
2.981090197793442309e-01,1.805559960937500000e+04,6.919650123096721117e+00
3.122084418381506077e-01,1.815899414062500000e+04,6.671500467657601519e+00
3.263078638969570400e-01,1.826242968750000000e+04,6.475351233162881748e+00
3.404072859557634168e-01,1.852046289062500000e+04,6.312160086095553346e+00
3.545067080145698490e-01,1.888191210937500000e+04,6.193551113298212840e+00
3.686061300733762813e-01,1.931260156250000000e+04,6.120362215474899337e+00
3.827055521321826581e-01,1.974748632812500000e+04,6.053460262492194488e+00
3.968049741909890904e-01,2.036983593750000000e+04,6.023616221409352711e+00
4.109043962497954672e-01,2.095342578125000000e+04,5.992598954484326335e+00
4.250038183086018995e-01,2.167855664062500000e+04,5.964016205670588100e+00
4.391032403674083318e-01,2.248984375000000000e+04,5.948823842059480782e+00
4.532026624262147085e-01,2.335340234375000000e+04,5.958754282858891749e+00
4.673020844850211408e-01,2.417418945312500000e+04,5.962609985153465963e+00
4.814015065438275731e-01,2.501122460937500000e+04,6.126011692544786058e+00
4.955009286026339499e-01,2.600728515625000000e+04,6.304055026166064835e+00
5.096003506614403822e-01,2.669907421875000000e+04,6.390277142157212431e+00
5.236997727202468145e-01,2.744297070312500000e+04,6.460618884348254376e+00
5.377991947790532468e-01,2.803146289062500000e+04,6.477239981721417905e+00
5.518986168378596791e-01,2.831686523437500000e+04,6.445432834726750215e+00
5.659980388966660003e-01,2.831236718750000000e+04,6.405964277712512533e+00
5.800974609554724326e-01,2.811074414062500000e+04,6.347980367153052583e+00
5.941968830142788649e-01,2.748855859375000000e+04,6.242535831480704900e+00
6.082963050730851862e-01,2.645205664062500000e+04,5.969864138362626527e+00
6.223957271318916185e-01,2.528657812500000000e+04,5.643972788648021321e+00
6.364951491906980507e-01,2.379915429687500000e+04,5.361061247539146812e+00
6.505945712495044830e-01,2.210126171875000000e+04,5.082575000418807498e+00
6.646939933083109153e-01,2.031704492187500000e+04,4.818250706127360949e+00
6.787934153671173476e-01,1.849582031250000000e+04,4.535898958014374927e+00
6.928928374259236689e-01,1.668294921875000000e+04,4.248353256984049864e+00
7.069922594847301012e-01,1.502371289062500000e+04,3.978261786067856409e+00
7.210916815435365335e-01,1.340498437500000000e+04,3.710937105752325049e+00
7.351911036023429658e-01,1.194394628906250000e+04,3.460587030617364501e+00
7.492905256611493980e-01,1.062765820312500000e+04,3.225771695112914728e+00
7.633899477199558303e-01,9.446216796875000000e+03,3.006960192513812302e+00
7.774893697787621516e-01,8.429444335937500000e+03,2.808733584096665847e+00
7.915887918375685839e-01,7.472608398437500000e+03,2.616486854644144877e+00
8.056882138963750162e-01,6.686346191406250000e+03,2.449682341960824683e+00
8.197876359551814485e-01,5.984160644531250000e+03,2.293850135001828328e+00
8.338870580139878808e-01,5.349172851562500000e+03,2.147398313162442118e+00
8.479864800727942020e-01,4.814076660156250000e+03,2.017269037668584009e+00
8.620859021316006343e-01,4.337125000000000000e+03,1.895855314476787568e+00
8.761853241904070666e-01,3.914689941406250000e+03,1.785246150608701399e+00
8.902847462492134989e-01,3.558163574218750000e+03,1.686626892000647082e+00
9.043841683080199312e-01,3.238390380859375000e+03,1.594483749170076736e+00
9.184835903668263635e-01,2.957858398437500000e+03,1.510995193475100473e+00
9.325830124256326847e-01,2.707193115234375000e+03,1.433209707513112940e+00
9.466824344844391170e-01,2.493987548828125000e+03,1.364041159783551782e+00
9.607818565432455493e-01,2.306619140625000000e+03,1.301028275929211553e+00
9.748812786020519816e-01,2.139238769531250000e+03,1.242968110449897079e+00
9.889807006608584139e-01,1.993354492187500000e+03,1.191165850113633962e+00
1.003080122719664846e+00,1.866060668945312500e+03,1.145013769032781958e+00
1.017179544778471278e+00,1.754293090820312500e+03,1.124448252978640816e+00
1.031278966837277711e+00,1.661899291992187500e+03,1.101881045347690602e+00
1.045378388896084143e+00,1.582954345703125000e+03,1.074223708529683297e+00
1.059477810954890575e+00,1.510368286132812500e+03,1.048572980656723663e+00
1.073577233013696786e+00,1.447395019531250000e+03,1.026043343657116802e+00
1.087676655072503218e+00,1.399023681640625000e+03,1.007753698157962452e+00
1.101776077131309650e+00,1.355342285156250000e+03,9.905907158218696384e-01
1.115875499190116082e+00,1.318239746093750000e+03,9.754746817350605781e-01
1.129974921248922293e+00,1.289770751953125000e+03,9.632843226334693032e-01
1.144074343307728725e+00,1.264288452148437500e+03,9.342916537701853041e-01
1.158173765366535157e+00,1.245612792968750000e+03,9.094129938051466189e-01
1.172273187425341590e+00,1.222766235351562500e+03,8.928178507185307033e-01
1.186372609484148022e+00,1.206756225585937500e+03,8.811073489588744367e-01
1.200472031542954454e+00,1.190808349609375000e+03,8.703249002789141819e-01
1.214571453601760886e+00,1.176051635742187500e+03,8.603189773964999842e-01
1.228670875660567319e+00,1.156094970703125000e+03,8.489207366811587496e-01
1.242770297719373751e+00,1.135568725585937500e+03,8.372353514311386968e-01
1.256869719778180183e+00,1.118804443359375000e+03,8.270357176521471176e-01
1.270969141836986616e+00,1.096067016601562500e+03,8.148394605811624114e-01
1.285068563895793048e+00,1.075310058593750000e+03,8.036206388203639417e-01
1.299167985954599480e+00,1.055265747070312500e+03,7.925704183492208177e-01
1.313267408013405912e+00,1.033644165039062500e+03,7.809140737465054549e-01
1.327366830072212345e+00,1.010693786621093750e+03,7.690386728318772125e-01
1.341466252131018777e+00,9.912749023437500000e+02,7.583046089703808779e-01
1.355565674189825209e+00,9.716806030273437500e+02,7.465774285635849994e-01
1.369665096248631642e+00,9.537447509765625000e+02,7.346096011689745575e-01
1.383764518307438074e+00,9.334548950195312500e+02,7.200322964186177677e-01
1.397863940366244506e+00,9.152570190429687500e+02,7.055447485351112880e-01
1.411963362425050494e+00,8.983215332031250000e+02,6.920447796096798054e-01
1.426062784483856927e+00,8.818262939453125000e+02,6.796484443557779809e-01
1.440162206542663359e+00,8.677835083007812500e+02,6.684393320290181739e-01
1.454261628601469791e+00,8.522765502929687500e+02,6.570698521193504282e-01
1.468361050660276224e+00,8.402039184570312500e+02,6.466182819603719656e-01
1.482460472719082656e+00,8.272993774414062500e+02,6.361950834619995998e-01
1.496559894777889088e+00,8.140801391601562500e+02,6.260519337696693887e-01
1.510659316836695520e+00,8.015834960937500000e+02,6.166581337447694100e-01
1.524758738895501953e+00,7.907749633789062500e+02,6.087715044657567853e-01
1.538858160954308385e+00,7.796838378906250000e+02,6.012648881074350582e-01
1.552957583013114817e+00,7.712661132812500000e+02,5.949009212057100315e-01
1.567057005071921250e+00,7.601658935546875000e+02,5.877175550565093554e-01
1.581156427130727682e+00,7.515891113281250000e+02,5.812498772790815060e-01
1.595255849189534114e+00,7.415886840820312500e+02,5.744188937800172035e-01
1.609355271248340546e+00,7.341231079101562500e+02,5.686738495735789156e-01
1.623454693307146979e+00,7.277536010742187500e+02,5.635039521625311298e-01
1.637554115365953411e+00,7.216329345703125000e+02,5.583589118452292333e-01
1.651653537424759843e+00,7.131851196289062500e+02,5.523456884437889514e-01
1.665752959483566276e+00,7.070613403320312500e+02,5.473151516506379322e-01
1.679852381542372708e+00,6.987909545898437500e+02,5.415784727854462410e-01
1.693951803601179140e+00,6.930028076171875000e+02,5.367994086817146071e-01
1.708051225659985572e+00,6.879591674804687500e+02,5.324352543180559394e-01
1.722150647718791561e+00,6.811768188476562500e+02,5.273576192664236606e-01
1.736250069777597993e+00,6.771440429687500000e+02,5.235093649895721235e-01
1.750349491836404425e+00,6.726366577148437500e+02,5.193566462135777995e-01
1.764448913895210858e+00,6.688671875000000000e+02,5.157031916918152215e-01
1.778548335954017290e+00,6.654077758789062500e+02,5.120352951440801936e-01
1.792647758012823722e+00,6.600184936523437500e+02,5.077877097843267462e-01
1.806747180071630154e+00,6.565768432617187500e+02,5.042272572996076008e-01
1.820846602130436587e+00,6.520492553710937500e+02,5.003983084974416018e-01
1.834946024189243019e+00,6.497699584960937500e+02,4.974392316297737149e-01
1.849045446248049451e+00,6.469614257812500000e+02,4.942968861568015071e-01
1.863144868306855884e+00,6.435007934570312500e+02,4.908825306822749979e-01
1.877244290365662316e+00,6.402902832031250000e+02,4.875354956516378402e-01
1.891343712424468748e+00,6.380573730468750000e+02,4.847658971251350146e-01
1.905443134483275180e+00,6.369515380859375000e+02,4.823377692421533802e-01
1.919542556542081613e+00,6.354593505859375000e+02,4.798784220743226858e-01
1.933641978600888045e+00,6.323204956054687500e+02,4.767442270233843149e-01
1.947741400659694477e+00,6.305655517578125000e+02,4.742344311138307900e-01
1.961840822718500910e+00,6.291901855468750000e+02,4.718647353451262960e-01
1.975940244777307342e+00,6.284475708007812500e+02,4.697134147378178581e-01
1.990039666836113774e+00,6.266609497070312500e+02,4.672437685608042957e-01
2.004139088894920206e+00,6.247084350585937500e+02,4.647373497636129169e-01
2.018238510953726195e+00,6.254902343750000000e+02,4.626707523368698283e-01
2.032337933012532627e+00,6.234378662109375000e+02,4.597599471327540877e-01
2.046437355071339059e+00,6.218273315429687500e+02,4.574105030361881874e-01
2.060536777130145492e+00,6.220037231445312500e+02,4.557684823222943882e-01
