# q in nm-1,I,poisson_error
1.289159550736672655e-01,1.158624609375000000e+04,2.627290020463240339e+01
1.430153771324736700e-01,8.391045898437500000e+03,1.212361141889999061e+01
1.571147991912800745e-01,5.908392089843750000e+03,7.821033470669422449e+00
1.712142212500865068e-01,4.277776367187500000e+03,5.622085919847127577e+00
1.853136433088929114e-01,3.125967529296875000e+03,4.150072826290328365e+00
1.994130653676993159e-01,2.375055175781250000e+03,3.175778993167972519e+00
2.135124874265057482e-01,1.873922607421875000e+03,2.526702707781688595e+00
2.276119094853121527e-01,1.468155151367187500e+03,2.233479627390745570e+00
2.417113315441185573e-01,1.160328979492187500e+03,1.960666822750485316e+00
2.558107536029249340e-01,9.337984619140625000e+02,1.736664905510341361e+00
2.699101756617313663e-01,7.596490478515625000e+02,1.555386134591113079e+00
2.840095977205377986e-01,6.264747924804687500e+02,1.369305007755339476e+00
2.981090197793442309e-01,5.252445068359375000e+02,1.180209145480240363e+00
3.122084418381506077e-01,4.422562255859375000e+02,1.041153250390320917e+00
3.263078638969570400e-01,3.754617309570312500e+02,9.284679864976629338e-01
3.404072859557634168e-01,3.219624633789062500e+02,8.322518299135727160e-01
3.545067080145698490e-01,2.771955261230468750e+02,7.504294740533410391e-01
3.686061300733762813e-01,2.413612518310546875e+02,6.842117925443599313e-01
3.827055521321826581e-01,2.104259033203125000e+02,6.248811798943756379e-01
3.968049741909890904e-01,1.861101837158203125e+02,5.757694915321104334e-01
4.109043962497954672e-01,1.633237762451171875e+02,5.290691874980263387e-01
4.250038183086018995e-01,1.454647674560546875e+02,4.885427796574360881e-01
4.391032403674083318e-01,1.295617828369140625e+02,4.515193873379572675e-01
4.532026624262147085e-01,1.164745635986328125e+02,4.208196436334468715e-01
4.673020844850211408e-01,1.051477584838867188e+02,3.932425512271173762e-01
4.814015065438275731e-01,9.577919769287109375e+01,3.790932066110062615e-01
4.955009286026339499e-01,8.722257232666015625e+01,3.650791151662673983e-01
5.096003506614403822e-01,7.876616668701171875e+01,3.470895233844163985e-01
5.236997727202468145e-01,7.249987792968750000e+01,3.320681668637067152e-01
5.377991947790532468e-01,6.680615997314453125e+01,3.162098579620459815e-01
5.518986168378596791e-01,6.197027587890625000e+01,3.015235645938882381e-01
5.659980388966660003e-01,5.756509399414062500e+01,2.888524483219062078e-01
5.800974609554724326e-01,5.423794174194335938e+01,2.788374063365492983e-01
5.941968830142788649e-01,5.116656875610351562e+01,2.693259678707617955e-01
6.082963050730851862e-01,4.803467178344726562e+01,2.543970924106352394e-01
6.223957271318916185e-01,4.665225219726562500e+01,2.424243167032094359e-01
6.364951491906980507e-01,4.465227890014648438e+01,2.322158264300911712e-01
6.505945712495044830e-01,4.269934082031250000e+01,2.234013607021129999e-01
6.646939933083109153e-01,4.153524398803710938e+01,2.178549681119414660e-01
6.787934153671173476e-01,4.071571350097656250e+01,2.128176036002993599e-01
6.928928374259236689e-01,4.022476959228515625e+01,2.086079779816301383e-01
7.069922594847301012e-01,4.048303604125976562e+01,2.065100486663248303e-01
7.210916815435365335e-01,4.091884231567382812e+01,2.050274546766725769e-01
7.351911036023429658e-01,4.256867599487304688e+01,2.065954795824737622e-01
7.492905256611493980e-01,4.433301925659179688e+01,2.083427385519395492e-01
7.633899477199558303e-01,4.788020706176757812e+01,2.140802470759899101e-01
7.774893697787621516e-01,5.352486038208007812e+01,2.238147263758787919e-01
7.915887918375685839e-01,6.191181564331054688e+01,2.381601015151487977e-01
8.056882138963750162e-01,7.635631561279296875e+01,2.617806722585909740e-01
8.197876359551814485e-01,9.790200042724609375e+01,2.933991932183821483e-01
8.338870580139878808e-01,1.330365905761718750e+02,3.386526766898284579e-01
8.479864800727942020e-01,1.952320709228515625e+02,4.062398464160401068e-01
8.620859021316006343e-01,2.988285827636718750e+02,4.976395129403630713e-01
8.761853241904070666e-01,4.677179260253906250e+02,6.170793442627556802e-01
8.902847462492134989e-01,6.834204711914062500e+02,7.391792050806590408e-01
9.043841683080199312e-01,8.051119995117187500e+02,7.950300776288292681e-01
9.184835903668263635e-01,6.823378295898437500e+02,7.257287423089251455e-01
9.325830124256326847e-01,4.328614196777343750e+02,5.730927717063823978e-01
9.466824344844391170e-01,2.477190551757812500e+02,4.298930692217415861e-01
9.607818565432455493e-01,1.469397888183593750e+02,3.283740570786266577e-01
9.748812786020519816e-01,9.498979187011718750e+01,2.619202679155000490e-01
9.889807006608584139e-01,6.606524658203125000e+01,2.168536481501801005e-01
1.003080122719664846e+00,4.907903671264648438e+01,1.856932140789024077e-01
1.017179544778471278e+00,3.851021194458007812e+01,1.666005772864549428e-01
1.031278966837277711e+00,3.128787231445312500e+01,1.511891123429985329e-01
1.045378388896084143e+00,2.614862632751464844e+01,1.380654663640552560e-01
1.059477810954890575e+00,2.245844078063964844e+01,1.278636573911237362e-01
1.073577233013696786e+00,1.978823852539062500e+01,1.199708768440144596e-01
1.087676655072503218e+00,1.742634010314941406e+01,1.124721647774780120e-01
1.101776077131309650e+00,1.578750896453857422e+01,1.069120418641686110e-01
1.115875499190116082e+00,1.400146293640136719e+01,1.005323019525365957e-01
1.129974921248922293e+00,1.266629505157470703e+01,9.546036937886354101e-02
1.144074343307728725e+00,1.162949371337890625e+01,8.960656836953495574e-02
1.158173765366535157e+00,1.079865455627441406e+01,8.467485806126713588e-02
1.172273187425341590e+00,1.015284633636474609e+01,8.135516258823352609e-02
1.186372609484148022e+00,9.511161804199218750e+00,7.822325674826169362e-02
1.200472031542954454e+00,8.913810729980468750e+00,7.529952433501596598e-02
1.214571453601760886e+00,8.435998916625976562e+00,7.286427152705764188e-02
1.228670875660567319e+00,7.943846702575683594e+00,7.036972679549581555e-02
1.242770297719373751e+00,7.564479827880859375e+00,6.833298476110423458e-02
1.256869719778180183e+00,7.318666458129882812e+00,6.689030240458884724e-02
1.270969141836986616e+00,7.076219081878662109e+00,6.547178261795981447e-02
1.285068563895793048e+00,6.751178741455078125e+00,6.367574710965762108e-02
1.299167985954599480e+00,6.508688926696777344e+00,6.224488989619487989e-02
1.313267408013405912e+00,6.265111446380615234e+00,6.079700018769945702e-02
1.327366830072212345e+00,6.101715087890625000e+00,5.975362950789459004e-02
1.341466252131018777e+00,5.921615600585937500e+00,5.860933665930970898e-02
1.355565674189825209e+00,5.692721843719482422e+00,5.714432354647878270e-02
1.369665096248631642e+00,5.613770484924316406e+00,5.635959202378689609e-02
1.383764518307438074e+00,5.569963455200195312e+00,5.562006284990057836e-02
1.397863940366244506e+00,5.347765922546386719e+00,5.393110225569344718e-02
1.411963362425050494e+00,5.199497699737548828e+00,5.265007284720209235e-02
1.426062784483856927e+00,5.076972484588623047e+00,5.156976944070459229e-02
1.440162206542663359e+00,4.996402263641357422e+00,5.072067512542161039e-02
1.454261628601469791e+00,4.882127761840820312e+00,4.973084542479324494e-02
1.468361050660276224e+00,4.762145996093750000e+00,4.868071657441881001e-02
1.482460472719082656e+00,4.742444038391113281e+00,4.816816310195008721e-02
1.496559894777889088e+00,4.653990745544433594e+00,4.733577665177970267e-02
1.510659316836695520e+00,4.622255325317382812e+00,4.682707591498803945e-02
1.524758738895501953e+00,4.668992519378662109e+00,4.677775932495286532e-02
1.538858160954308385e+00,4.624938488006591797e+00,4.630837223374957567e-02
1.552957583013114817e+00,4.666815757751464844e+00,4.627568629978538045e-02
1.567057005071921250e+00,4.709749698638916016e+00,4.626081951619054333e-02
1.581156427130727682e+00,4.680842399597167969e+00,4.587062620081872044e-02
