# q in nm-1,I,poisson_error
1.289159550736672655e-01,2.868016052246093750e+02,4.133590150424106824e+00
1.430153771324736700e-01,2.840760192871093750e+02,2.230700242026490532e+00
1.571147991912800745e-01,2.682781066894531250e+02,1.666564258216597594e+00
1.712142212500865068e-01,2.468435363769531250e+02,1.350514634746665443e+00
1.853136433088929114e-01,2.382075805664062500e+02,1.145621700256615361e+00
1.994130653676993159e-01,2.298124389648437500e+02,9.878707609076622376e-01
2.135124874265057482e-01,2.234186859130859375e+02,8.724449389805853938e-01
2.276119094853121527e-01,2.171761016845703125e+02,8.590174701905859411e-01
2.417113315441185573e-01,2.148801574707031250e+02,8.437452442478639014e-01
2.558107536029249340e-01,2.107097930908203125e+02,8.249578649089612803e-01
2.699101756617313663e-01,2.067849273681640625e+02,8.115048336583691180e-01
2.840095977205377986e-01,2.037603759765625000e+02,7.809230240383516763e-01
2.981090197793442309e-01,2.012049865722656250e+02,7.304618607022145271e-01
3.122084418381506077e-01,2.000921020507812500e+02,7.003136932625115829e-01
3.263078638969570400e-01,1.974131774902343750e+02,6.732434274643259720e-01
3.404072859557634168e-01,1.959429168701171875e+02,6.492573557112640836e-01
3.545067080145698490e-01,1.935585021972656250e+02,6.270798886153647889e-01
3.686061300733762813e-01,1.931414489746093750e+02,6.120606808969769608e-01
3.827055521321826581e-01,1.918021087646484375e+02,5.965879848591559842e-01
3.968049741909890904e-01,1.907509765625000000e+02,5.829038306845583106e-01
4.109043962497954672e-01,1.906135406494140625e+02,5.715636375118953172e-01
4.250038183086018995e-01,1.894750518798828125e+02,5.575703305459122072e-01
4.391032403674083318e-01,1.876604461669921875e+02,5.434058035234928807e-01
4.532026624262147085e-01,1.875847015380859375e+02,5.340465536687385439e-01
4.673020844850211408e-01,1.872083892822265625e+02,5.247145636565558879e-01
4.814015065438275731e-01,1.867934875488281250e+02,5.294088835899088963e-01
4.955009286026339499e-01,1.846924743652343750e+02,5.312477379341365991e-01
5.096003506614403822e-01,1.848197784423828125e+02,5.316744820155424600e-01
5.236997727202468145e-01,1.842823028564453125e+02,5.294200617624087446e-01
5.377991947790532468e-01,1.841884613037109375e+02,5.250471752979567475e-01
5.518986168378596791e-01,1.831497039794921875e+02,5.183613617644549088e-01
5.659980388966660003e-01,1.829575042724609375e+02,5.149576725616473727e-01
5.800974609554724326e-01,1.830969390869140625e+02,5.123183859751263558e-01
5.941968830142788649e-01,1.818623504638671875e+02,5.077576161483596806e-01
6.082963050730851862e-01,1.810961914062500000e+02,4.939572463377358003e-01
6.223957271318916185e-01,1.807594299316406250e+02,4.771889095947585147e-01
6.364951491906980507e-01,1.807943725585937500e+02,4.672641119491439121e-01
6.505945712495044830e-01,1.803839721679687500e+02,4.591707106406036631e-01
6.646939933083109153e-01,1.799130554199218750e+02,4.534092986684598037e-01
6.787934153671173476e-01,1.796481475830078125e+02,4.470312475913241768e-01
6.928928374259236689e-01,1.791482086181640625e+02,4.402408969607782274e-01
7.069922594847301012e-01,1.786777496337890625e+02,4.338502746456781578e-01
7.210916815435365335e-01,1.786220855712890625e+02,4.283689167712294577e-01
7.351911036023429658e-01,1.785221710205078125e+02,4.230793794616966030e-01
7.492905256611493980e-01,1.779653320312500000e+02,4.174288612851455027e-01
7.633899477199558303e-01,1.780720367431640625e+02,4.128540175473071616e-01
7.774893697787621516e-01,1.775500793457031250e+02,4.076349562657534675e-01
7.915887918375685839e-01,1.765574798583984375e+02,4.021845983686457293e-01
8.056882138963750162e-01,1.769437255859375000e+02,3.985041468179602031e-01
8.197876359551814485e-01,1.765044555664062500e+02,3.939500645043767513e-01
8.338870580139878808e-01,1.762735137939453125e+02,3.898187668801017525e-01
8.479864800727942020e-01,1.756191558837890625e+02,3.852948403711660696e-01
8.620859021316006343e-01,1.753282928466796875e+02,3.811800171846238539e-01
8.761853241904070666e-01,1.754302062988281250e+02,3.779214457002390004e-01
8.902847462492134989e-01,1.747636260986328125e+02,3.737933027516608386e-01
9.043841683080199312e-01,1.753245239257812500e+02,3.710024239865113982e-01
9.184835903668263635e-01,1.751092681884765625e+02,3.676451987520902298e-01
9.325830124256326847e-01,1.751507415771484375e+02,3.645491128780825596e-01
9.466824344844391170e-01,1.740747528076171875e+02,3.603696076531281434e-01
9.607818565432455493e-01,1.736346740722656250e+02,3.569578557689314091e-01
9.748812786020519816e-01,1.737204132080078125e+02,3.542058455327368738e-01
9.889807006608584139e-01,1.729812011718750000e+02,3.508967683773314139e-01
1.003080122719664846e+00,1.727295379638671875e+02,3.483622401638093447e-01
1.017179544778471278e+00,1.732575378417968750e+02,3.533738537473793406e-01
