# q in nm-1,I,poisson_error
1.289159550736672655e-01,5.257079696655273438e+01,1.769737641804055572e+00
1.430153771324736700e-01,5.064269638061523438e+01,9.418512722111808122e-01
1.571147991912800745e-01,4.679399108886718750e+01,6.960244293109275615e-01
1.712142212500865068e-01,4.356220245361328125e+01,5.673398941203738888e-01
1.853136433088929114e-01,4.104368209838867188e+01,4.755395047983649315e-01
1.994130653676993159e-01,4.026992034912109375e+01,4.135268928855393988e-01
2.135124874265057482e-01,3.950392532348632812e+01,3.668583479600245334e-01
2.276119094853121527e-01,3.844225311279296875e+01,3.614101980244846524e-01
2.417113315441185573e-01,3.846411514282226562e+01,3.569776711456724705e-01
2.558107536029249340e-01,3.874423599243164062e+01,3.537471457186790458e-01
2.699101756617313663e-01,3.804287338256835938e+01,3.480713913958319861e-01
2.840095977205377986e-01,3.732283782958984375e+01,3.342224991839274906e-01
2.981090197793442309e-01,3.679532623291015625e+01,3.123737277312028104e-01
3.122084418381506077e-01,3.716983032226562500e+01,3.018373101325440011e-01
3.263078638969570400e-01,3.695113754272460938e+01,2.912714801702183665e-01
3.404072859557634168e-01,3.683613967895507812e+01,2.815069521018943033e-01
3.545067080145698490e-01,3.701208496093750000e+01,2.742133073521496045e-01
3.686061300733762813e-01,3.615657043457031250e+01,2.648197413955518664e-01
3.827055521321826581e-01,3.599272918701171875e+01,2.584372924490341838e-01
3.968049741909890904e-01,3.606362533569335938e+01,2.534534534622461810e-01
4.109043962497954672e-01,3.609657669067382812e+01,2.487257329089736235e-01
4.250038183086018995e-01,3.573920822143554688e+01,2.421564847710623858e-01
4.391032403674083318e-01,3.598161315917968750e+01,2.379458995391029452e-01
4.532026624262147085e-01,3.600899887084960938e+01,2.339838894057784946e-01
4.673020844850211408e-01,3.571789932250976562e+01,2.291940962212871136e-01
4.814015065438275731e-01,3.570584869384765625e+01,2.314621774537943821e-01
4.955009286026339499e-01,3.572257232666015625e+01,2.336382118213710113e-01
5.096003506614403822e-01,3.519563674926757812e+01,2.320149715685249081e-01
5.236997727202468145e-01,3.523401641845703125e+01,2.314939462675871529e-01
5.377991947790532468e-01,3.524992370605468750e+01,2.296921725578838225e-01
5.518986168378596791e-01,3.547851943969726562e+01,2.281456855844456455e-01
5.659980388966660003e-01,3.494738388061523438e+01,2.250628143109335288e-01
5.800974609554724326e-01,3.555429458618164062e+01,2.257591942805996232e-01
5.941968830142788649e-01,3.524834060668945312e+01,2.235395544505647258e-01
6.082963050730851862e-01,3.484568405151367188e+01,2.166752069181083484e-01
6.223957271318916185e-01,3.491726684570312500e+01,2.097297237135722914e-01
6.364951491906980507e-01,3.483968734741210938e+01,2.051195602688059838e-01
6.505945712495044830e-01,3.470196914672851562e+01,2.013966647421822076e-01
6.646939933083109153e-01,3.456930541992187500e+01,1.987487399350449380e-01
6.787934153671173476e-01,3.470095062255859375e+01,1.964704340394183291e-01
6.928928374259236689e-01,3.478004837036132812e+01,1.939765524424205967e-01
7.069922594847301012e-01,3.431396865844726562e+01,1.901254013678377597e-01
7.210916815435365335e-01,3.419253921508789062e+01,1.874200472044346422e-01
7.351911036023429658e-01,3.409413146972656250e+01,1.848909180902514882e-01
7.492905256611493980e-01,3.413141250610351562e+01,1.828066069084414713e-01
7.633899477199558303e-01,3.417759323120117188e+01,1.808711835357902642e-01
7.774893697787621516e-01,3.408747482299804688e+01,1.786110868830026177e-01
7.915887918375685839e-01,3.375561523437500000e+01,1.758552696633671197e-01
8.056882138963750162e-01,3.361705780029296875e+01,1.736981172244357885e-01
8.197876359551814485e-01,3.398009490966796875e+01,1.728524905889474439e-01
8.338870580139878808e-01,3.361439132690429688e+01,1.702283351005217382e-01
8.479864800727942020e-01,3.351740646362304688e+01,1.683226134895069448e-01
8.620859021316006343e-01,3.353134536743164062e+01,1.666977068538086360e-01
8.761853241904070666e-01,3.329128265380859375e+01,1.646321312843650464e-01
8.902847462492134989e-01,3.330205917358398438e+01,1.631704605242042527e-01
9.043841683080199312e-01,3.311186981201171875e+01,1.612305215149868742e-01
9.184835903668263635e-01,3.302849960327148438e+01,1.596683225664238259e-01
9.325830124256326847e-01,3.296134185791015625e+01,1.581439110839976681e-01
9.466824344844391170e-01,3.292125320434570312e+01,1.567178448515166578e-01
9.607818565432455493e-01,3.270600891113281250e+01,1.549217860865810259e-01
9.748812786020519816e-01,3.279365921020507812e+01,1.538952520508815036e-01
