# q in nm-1,I,poisson_error
1.289159550736672655e-01,1.134090625000000000e+04,2.599324533087064282e+01
1.430153771324736700e-01,8.295003906250000000e+03,1.205402972323232724e+01
1.571147991912800745e-01,5.861331542968750000e+03,7.789823632891443417e+00
1.712142212500865068e-01,4.245519531250000000e+03,5.600848945175670224e+00
1.853136433088929114e-01,3.103621093750000000e+03,4.135212538250353731e+00
1.994130653676993159e-01,2.356426025390625000e+03,3.163299466100043311e+00
2.135124874265057482e-01,1.846210693359375000e+03,2.507950427700842866e+00
2.276119094853121527e-01,1.453005981445312500e+03,2.221926676696036829e+00
2.417113315441185573e-01,1.148237548828125000e+03,1.950424295023511556e+00
2.558107536029249340e-01,9.241298828125000000e+02,1.727650741399481049e+00
2.699101756617313663e-01,7.522640991210937500e+02,1.547807279547680048e+00
2.840095977205377986e-01,6.216420898437500000e+02,1.364013317464715547e+00
2.981090197793442309e-01,5.162635498046875000e+02,1.170075650000639511e+00
3.122084418381506077e-01,4.374731445312500000e+02,1.035507819679241992e+00
3.263078638969570400e-01,3.687621765136718750e+02,9.201471343413396564e-01
3.404072859557634168e-01,3.155159606933593750e+02,8.238778080020314754e-01
3.545067080145698490e-01,2.737173767089843750e+02,7.457065545427412623e-01
3.686061300733762813e-01,2.378853302001953125e+02,6.792671307652580204e-01
3.827055521321826581e-01,2.072711486816406250e+02,6.201793243821690504e-01
3.968049741909890904e-01,1.824324340820312500e+02,5.700521701828351606e-01
4.109043962497954672e-01,1.607006072998046875e+02,5.248032713135263316e-01
4.250038183086018995e-01,1.429843750000000000e+02,4.843596670053399444e-01
4.391032403674083318e-01,1.284185485839843750e+02,4.495229126126519259e-01
4.532026624262147085e-01,1.155036163330078125e+02,4.190619665446185249e-01
4.673020844850211408e-01,1.041439514160156250e+02,3.913609881033118798e-01
4.814015065438275731e-01,9.350800323486328125e+01,3.745715539214986567e-01
4.955009286026339499e-01,8.496957397460937500e+01,3.603331829570361466e-01
5.096003506614403822e-01,7.786727142333984375e+01,3.451033108631472168e-01
5.236997727202468145e-01,7.149427032470703125e+01,3.297571632710918355e-01
5.377991947790532468e-01,6.636614227294921875e+01,3.151667874559396787e-01
5.518986168378596791e-01,6.113142776489257812e+01,2.994758539727184754e-01
5.659980388966660003e-01,5.747062301635742188e+01,2.886153410044584033e-01
5.800974609554724326e-01,5.356457901000976562e+01,2.771011213468757561e-01
5.941968830142788649e-01,5.021503829956054688e+01,2.668099258443918931e-01
6.082963050730851862e-01,4.762741470336914062e+01,2.533163549419067406e-01
6.223957271318916185e-01,4.604860687255859375e+01,2.408508138681595412e-01
6.364951491906980507e-01,4.383951187133789062e+01,2.300926995213904980e-01
6.505945712495044830e-01,4.227076721191406250e+01,2.222773951913400159e-01
6.646939933083109153e-01,4.106639862060546875e+01,2.166219154564507920e-01
6.787934153671173476e-01,4.027132797241210938e+01,2.116530370650552273e-01
6.928928374259236689e-01,3.970031738281250000e+01,2.072436080374183975e-01
7.069922594847301012e-01,3.971610260009765625e+01,2.045445747665358138e-01
7.210916815435365335e-01,4.036109542846679688e+01,2.036253467642226700e-01
7.351911036023429658e-01,4.171286010742187500e+01,2.045081980226663154e-01
7.492905256611493980e-01,4.393505096435546875e+01,2.074055044545845272e-01
7.633899477199558303e-01,4.723725509643554688e+01,2.126380189649011709e-01
7.774893697787621516e-01,5.345233535766601562e+01,2.236630405624310813e-01
7.915887918375685839e-01,6.186396026611328125e+01,2.380680353493051238e-01
8.056882138963750162e-01,7.597912597656250000e+01,2.611333033432062245e-01
8.197876359551814485e-01,9.726638031005859375e+01,2.924452134126486191e-01
8.338870580139878808e-01,1.326825866699218750e+02,3.382018065909617732e-01
8.479864800727942020e-01,1.949985046386718750e+02,4.059967708060420732e-01
8.620859021316006343e-01,2.998227844238281250e+02,4.984666358842506639e-01
8.761853241904070666e-01,4.675769653320312500e+02,6.169863605368989257e-01
8.902847462492134989e-01,6.761575317382812500e+02,7.352409614967433393e-01
9.043841683080199312e-01,7.889069824218750000e+02,7.869883789682929898e-01
9.184835903668263635e-01,6.571836547851562500e+02,7.122262779724659598e-01
9.325830124256326847e-01,4.132155456542968750e+02,5.599365662023095824e-01
9.466824344844391170e-01,2.360251007080078125e+02,4.196235251447256176e-01
9.607818565432455493e-01,1.407934417724609375e+02,3.214329037873571160e-01
9.748812786020519816e-01,9.091727447509765625e+01,2.562440879878844502e-01
9.889807006608584139e-01,6.386278915405273438e+01,2.132083073092528036e-01
1.003080122719664846e+00,4.781135559082031250e+01,1.832793491592634161e-01
1.017179544778471278e+00,3.742290496826171875e+01,1.642318247919405949e-01
1.031278966837277711e+00,3.069436836242675781e+01,1.497482690118561166e-01
1.045378388896084143e+00,2.582133865356445312e+01,1.371987109589591081e-01
1.059477810954890575e+00,2.197770118713378906e+01,1.264877420916028228e-01
1.073577233013696786e+00,1.910748481750488281e+01,1.178892050493515892e-01
1.087676655072503218e+00,1.701919364929199219e+01,1.111505031008465094e-01
1.101776077131309650e+00,1.518692016601562500e+01,1.048587561950233560e-01
1.115875499190116082e+00,1.363728237152099609e+01,9.921624367799555810e-02
1.129974921248922293e+00,1.250131797790527344e+01,9.483665790791773187e-02
1.144074343307728725e+00,1.143342304229736328e+01,8.884797783323888920e-02
1.158173765366535157e+00,1.080762672424316406e+01,8.471003236682432547e-02
1.172273187425341590e+00,9.965026855468750000e+00,8.059914960684387564e-02
1.186372609484148022e+00,9.330340385437011719e+00,7.747611404767205945e-02
1.200472031542954454e+00,8.732473373413085938e+00,7.452966522588153064e-02
1.214571453601760886e+00,8.375545501708984375e+00,7.260271984371913234e-02
1.228670875660567319e+00,8.013006210327148438e+00,7.067538425909192235e-02
1.242770297719373751e+00,7.594156742095947266e+00,6.846690084536830034e-02
1.256869719778180183e+00,7.275648593902587891e+00,6.669343102297403680e-02
1.270969141836986616e+00,6.946710586547851562e+00,6.486988563706383437e-02
1.285068563895793048e+00,6.706068038940429688e+00,6.346265473303604188e-02
1.299167985954599480e+00,6.384465694427490234e+00,6.164803524847669441e-02
1.313267408013405912e+00,6.209371566772460938e+00,6.052593938574195309e-02
1.327366830072212345e+00,5.999453067779541016e+00,5.925079723849499547e-02
1.341466252131018777e+00,5.879520416259765625e+00,5.840064175044894224e-02
1.355565674189825209e+00,5.626283645629882812e+00,5.680988858670323050e-02
1.369665096248631642e+00,5.564193725585937500e+00,5.611017357244979520e-02
1.383764518307438074e+00,5.452759265899658203e+00,5.503176997714384622e-02
1.397863940366244506e+00,5.297553062438964844e+00,5.367729955018443050e-02
1.411963362425050494e+00,5.221691608428955078e+00,5.276232784682455962e-02
1.426062784483856927e+00,5.086648941040039062e+00,5.161889364110196221e-02
1.440162206542663359e+00,5.033136844635009766e+00,5.090678689240129423e-02
1.454261628601469791e+00,4.901355266571044922e+00,4.982867139758452579e-02
1.468361050660276224e+00,4.873804569244384766e+00,4.924812941234039260e-02
1.482460472719082656e+00,4.767120361328125000e+00,4.829331542450197856e-02
1.496559894777889088e+00,4.757291793823242188e+00,4.785823401155222395e-02
1.510659316836695520e+00,4.630968093872070312e+00,4.687118825510212805e-02
1.524758738895501953e+00,4.654465675354003906e+00,4.670493749325811683e-02
1.538858160954308385e+00,4.588884830474853516e+00,4.612752011304589034e-02
1.552957583013114817e+00,4.651497840881347656e+00,4.619967710776655412e-02
1.567057005071921250e+00,4.663831233978271484e+00,4.603475716795964179e-02
1.581156427130727682e+00,4.604369163513183594e+00,4.549437305941718412e-02
1.595255849189534114e+00,4.783379554748535156e+00,4.613329573490947133e-02
1.609355271248340546e+00,4.974745273590087891e+00,4.681275482581227082e-02
1.623454693307146979e+00,5.254472732543945312e+00,4.788166665197114702e-02
1.637554115365953411e+00,5.486357212066650391e+00,4.868523072281732977e-02
1.651653537424759843e+00,5.970675468444824219e+00,5.053838518155469306e-02
1.665752959483566276e+00,6.725647449493408203e+00,5.337965950578787283e-02
