# q in nm-1,I,poisson_error
1.289159550736672655e-01,7.621988296508789062e+00,6.738616233737978467e-01
1.430153771324736700e-01,7.057663440704345703e+00,3.516044879936270351e-01
1.571147991912800745e-01,4.783742904663085938e+00,2.225427181936858179e-01
1.712142212500865068e-01,3.331035614013671875e+00,1.568838089259251556e-01
1.853136433088929114e-01,2.109965324401855469e+00,1.078204462045818379e-01
1.994130653676993159e-01,1.621938705444335938e+00,8.299092677846646449e-02
2.135124874265057482e-01,1.213730931282043457e+00,6.430423381221082868e-02
2.276119094853121527e-01,1.024842262268066406e+00,5.900984870933725229e-02
2.417113315441185573e-01,8.649471402168273926e-01,5.353132904889248284e-02
2.558107536029249340e-01,7.196398973464965820e-01,4.821109541410276839e-02
2.699101756617313663e-01,7.789562344551086426e-01,4.980675189836052119e-02
2.840095977205377986e-01,5.616744160652160645e-01,4.100064142788043681e-02
2.981090197793442309e-01,5.720729827880859375e-01,3.894968359539145719e-02
3.122084418381506077e-01,4.997094869613647461e-01,3.499745732797283210e-02
3.263078638969570400e-01,3.977463543415069580e-01,3.021949764109102196e-02
3.404072859557634168e-01,4.185425341129302979e-01,3.000694662074773755e-02
3.545067080145698490e-01,3.820591270923614502e-01,2.786006619691566710e-02
3.686061300733762813e-01,3.631836771965026855e-01,2.654115991681176012e-02
3.827055521321826581e-01,2.817161679267883301e-01,2.286408154601365234e-02
3.968049741909890904e-01,2.927224636077880859e-01,2.283449495470142934e-02
4.109043962497954672e-01,3.155750632286071777e-01,2.325621969882330983e-02
4.250038183086018995e-01,3.087704181671142578e-01,2.250823875422441889e-02
4.391032403674083318e-01,2.250129729509353638e-01,1.881662938153041975e-02
4.532026624262147085e-01,2.037193626165390015e-01,1.759934944660189113e-02
4.673020844850211408e-01,2.068224102258682251e-01,1.744051566757718469e-02
4.814015065438275731e-01,2.167371064424514771e-01,1.803336984447501123e-02
4.955009286026339499e-01,2.027221918106079102e-01,1.760043049360392187e-02
5.096003506614403822e-01,2.030867040157318115e-01,1.762431403266248933e-02
