# q in nm-1,I,poisson_error
1.289159550736672655e-01,5.066032791137695312e+01,1.737283203856565095e+00
1.430153771324736700e-01,4.920368194580078125e+01,9.283734651436578167e-01
1.571147991912800745e-01,4.753485870361328125e+01,7.015127292550966676e-01
1.712142212500865068e-01,4.441542434692382812e+01,5.728689884173723268e-01
1.853136433088929114e-01,4.190096664428710938e+01,4.804801714438183824e-01
1.994130653676993159e-01,4.057825469970703125e+01,4.151069855153755039e-01
2.135124874265057482e-01,4.001865005493164062e+01,3.692406320717590562e-01
2.276119094853121527e-01,3.887006759643554688e+01,3.634156547061614950e-01
2.417113315441185573e-01,3.905881118774414062e+01,3.597267123618057005e-01
2.558107536029249340e-01,3.871416854858398438e+01,3.536098681152491929e-01
2.699101756617313663e-01,3.801075363159179688e+01,3.479244223835618599e-01
2.840095977205377986e-01,3.783728027343750000e+01,3.365180115284054918e-01
2.981090197793442309e-01,3.669676589965820312e+01,3.119550865240649506e-01
3.122084418381506077e-01,3.709367370605468750e+01,3.015279326093779355e-01
3.263078638969570400e-01,3.707297897338867188e+01,2.917512983477162924e-01
3.404072859557634168e-01,3.732722091674804688e+01,2.833772010530484775e-01
3.545067080145698490e-01,3.657059097290039062e+01,2.725729346806894382e-01
3.686061300733762813e-01,3.740627288818359375e+01,2.693574237815558603e-01
3.827055521321826581e-01,3.721875000000000000e+01,2.628020150813415445e-01
3.968049741909890904e-01,3.669857788085937500e+01,2.556749381809492738e-01
4.109043962497954672e-01,3.670776367187500000e+01,2.508226093562848646e-01
4.250038183086018995e-01,3.642627334594726562e+01,2.444730631459769987e-01
4.391032403674083318e-01,3.660161209106445312e+01,2.399871681583997385e-01
4.532026624262147085e-01,3.646131134033203125e+01,2.354488380926590407e-01
4.673020844850211408e-01,3.634591674804687500e+01,2.312002315084358828e-01
4.814015065438275731e-01,3.629357910156250000e+01,2.333593719155504509e-01
4.955009286026339499e-01,3.624218750000000000e+01,2.353313133837510451e-01
5.096003506614403822e-01,3.649802398681640625e+01,2.362687367255096871e-01
5.236997727202468145e-01,3.593052291870117188e+01,2.337708474405784387e-01
5.377991947790532468e-01,3.592573165893554688e+01,2.318835423895491687e-01
5.518986168378596791e-01,3.596462631225585938e+01,2.297033313233777241e-01
5.659980388966660003e-01,3.583666610717773438e+01,2.279083427366798142e-01
5.800974609554724326e-01,3.570668411254882812e+01,2.262424868115618382e-01
5.941968830142788649e-01,3.560854339599609375e+01,2.246788330673757939e-01
6.082963050730851862e-01,3.544928359985351562e+01,2.185437728598131901e-01
6.223957271318916185e-01,3.545830535888671875e+01,2.113483438850741747e-01
6.364951491906980507e-01,3.536360168457031250e+01,2.066560869846039705e-01
6.505945712495044830e-01,3.534639358520507812e+01,2.032580598317408338e-01
6.646939933083109153e-01,3.507249832153320312e+01,2.001900261958740879e-01
6.787934153671173476e-01,3.519932556152343750e+01,1.978762568010747347e-01
6.928928374259236689e-01,3.509666061401367188e+01,1.948574671004000558e-01
7.069922594847301012e-01,3.522271347045898438e+01,1.926265038579796640e-01
7.210916815435365335e-01,3.531473159790039062e+01,1.904707588280754316e-01
7.351911036023429658e-01,3.523959732055664062e+01,1.879711723445026406e-01
7.492905256611493980e-01,3.482180404663085938e+01,1.846462107422348342e-01
7.633899477199558303e-01,3.485577392578125000e+01,1.826568765891405655e-01
7.774893697787621516e-01,3.487021636962890625e+01,1.806501418199932263e-01
7.915887918375685839e-01,3.460878753662109375e+01,1.780637663135258286e-01
8.056882138963750162e-01,3.427011871337890625e+01,1.753771833335151797e-01
8.197876359551814485e-01,3.452664184570312500e+01,1.742370496158233695e-01
8.338870580139878808e-01,3.440016937255859375e+01,1.722064882815409204e-01
8.479864800727942020e-01,3.413389587402343750e+01,1.698635430253783996e-01
8.620859021316006343e-01,3.429022216796875000e+01,1.685734998637689885e-01
8.761853241904070666e-01,3.400822448730468750e+01,1.663954008724586875e-01
8.902847462492134989e-01,3.398166656494140625e+01,1.648269892061466901e-01
9.043841683080199312e-01,3.380421829223632812e+01,1.629074190060960658e-01
9.184835903668263635e-01,3.375912475585937500e+01,1.614246672890454481e-01
9.325830124256326847e-01,3.372644424438476562e+01,1.599688218976816345e-01
9.466824344844391170e-01,3.377932739257812500e+01,1.587470853333772247e-01
9.607818565432455493e-01,3.378801345825195312e+01,1.574635522472392912e-01
9.748812786020519816e-01,3.344319915771484375e+01,1.554118835015305400e-01
9.889807006608584139e-01,3.350168609619140625e+01,1.544234487424903657e-01
