# q in nm-1,I,poisson_error
1.289159550736672655e-01,6.124215820312500000e+03,1.910125379110803934e+01
1.430153771324736700e-01,5.081125976562500000e+03,9.434174918922360931e+00
1.571147991912800745e-01,4.234418457031250000e+03,6.621042078855402302e+00
1.712142212500865068e-01,3.589149414062500000e+03,5.149726831640393243e+00
1.853136433088929114e-01,3.072732177734375000e+03,4.114582886945426843e+00
1.994130653676993159e-01,2.718550537109375000e+03,3.397676958497311883e+00
2.135124874265057482e-01,2.467802978515625000e+03,2.899569608539073418e+00
2.276119094853121527e-01,2.243168212890625000e+03,2.760748837869440475e+00
2.417113315441185573e-01,2.092737060546875000e+03,2.633119179639923146e+00
2.558107536029249340e-01,1.967452880859375000e+03,2.520818555871104927e+00
2.699101756617313663e-01,1.868482543945312500e+03,2.439361705979113726e+00
2.840095977205377986e-01,1.793414184570312500e+03,2.316800633263579545e+00
2.981090197793442309e-01,1.737738403320312500e+03,2.146695173187432193e+00
3.122084418381506077e-01,1.691152954101562500e+03,2.035959302387854830e+00
3.263078638969570400e-01,1.652387817382812500e+03,1.947780656148420331e+00
3.404072859557634168e-01,1.613712646484375000e+03,1.863224524695209938e+00
3.545067080145698490e-01,1.585930297851562500e+03,1.794976611829799396e+00
3.686061300733762813e-01,1.559630981445312500e+03,1.739272638622018974e+00
3.827055521321826581e-01,1.528412841796875000e+03,1.684101023656928708e+00
3.968049741909890904e-01,1.505087402343750000e+03,1.637360865565201218e+00
4.109043962497954672e-01,1.475269531250000000e+03,1.590096223786024776e+00
4.250038183086018995e-01,1.448397460937500000e+03,1.541585154229917043e+00
4.391032403674083318e-01,1.423035888671875000e+03,1.496393572274411277e+00
4.532026624262147085e-01,1.395129882812500000e+03,1.456423703046276108e+00
4.673020844850211408e-01,1.365292968750000000e+03,1.417011551025624483e+00
4.814015065438275731e-01,1.331172119140625000e+03,1.413277592115327330e+00
4.955009286026339499e-01,1.305568847656250000e+03,1.412447763338980700e+00
5.096003506614403822e-01,1.270161010742187500e+03,1.393801727802228552e+00
5.236997727202468145e-01,1.244223754882812500e+03,1.375649641040128657e+00
5.377991947790532468e-01,1.219706054687500000e+03,1.351122467131367744e+00
5.518986168378596791e-01,1.188919067382812500e+03,1.320704552260112630e+00
5.659980388966660003e-01,1.161133422851562500e+03,1.297291279748243209e+00
5.800974609554724326e-01,1.136047851562500000e+03,1.276138253153586533e+00
5.941968830142788649e-01,1.110856201171875000e+03,1.254914053802208329e+00
6.082963050730851862e-01,1.078671386718750000e+03,1.205533533395599877e+00
6.223957271318916185e-01,1.055589721679687500e+03,1.153154355669779196e+00
