# q in nm-1,I,poisson_error
1.289159550736672655e-01,5.088801953125000000e+04,5.506103717877223147e+01
1.430153771324736700e-01,4.564750781250000000e+04,2.827694363221841556e+01
1.571147991912800745e-01,4.100616406250000000e+04,2.060411773140727121e+01
1.712142212500865068e-01,3.735948828125000000e+04,1.661456096067002264e+01
1.853136433088929114e-01,3.423871875000000000e+04,1.373479569929408406e+01
1.994130653676993159e-01,3.197333789062500000e+04,1.165218489353490305e+01
2.135124874265057482e-01,3.031861914062500000e+04,1.016325904028437321e+01
2.276119094853121527e-01,2.874471875000000000e+04,9.882686318791973790e+00
2.417113315441185573e-01,2.768145507812500000e+04,9.576518045442320215e+00
2.558107536029249340e-01,2.671900390625000000e+04,9.289654046342475269e+00
2.699101756617313663e-01,2.601633398437500000e+04,9.102374939914957608e+00
2.840095977205377986e-01,2.550096484375000000e+04,8.736282248936024786e+00
2.981090197793442309e-01,2.504333789062500000e+04,8.149374497086792957e+00
3.122084418381506077e-01,2.481826757812500000e+04,7.799439155365216259e+00
3.263078638969570400e-01,2.461430468750000000e+04,7.517575956610525800e+00
3.404072859557634168e-01,2.456506640625000000e+04,7.269609196676805496e+00
3.545067080145698490e-01,2.464229101562500000e+04,7.075502357670639952e+00
3.686061300733762813e-01,2.484798632812500000e+04,6.942283362420634596e+00
3.827055521321826581e-01,2.505740625000000000e+04,6.818924217943817645e+00
3.968049741909890904e-01,2.543793554687500000e+04,6.731385433266481755e+00
4.109043962497954672e-01,2.582183593750000000e+04,6.652444605872452676e+00
4.250038183086018995e-01,2.633622851562500000e+04,6.573556822854284221e+00
4.391032403674083318e-01,2.695815234375000000e+04,6.513028244447763626e+00
4.532026624262147085e-01,2.765320117187500000e+04,6.484150924506921321e+00
4.673020844850211408e-01,2.836982031250000000e+04,6.459348824823275770e+00
4.814015065438275731e-01,2.918331250000000000e+04,6.617251354534734453e+00
4.955009286026339499e-01,3.021680468750000000e+04,6.795114180803548010e+00
5.096003506614403822e-01,3.111396289062500000e+04,6.898413862612996716e+00
5.236997727202468145e-01,3.219532031250000000e+04,6.997693803586392036e+00
5.377991947790532468e-01,3.332267578125000000e+04,7.062151650488059929e+00
5.518986168378596791e-01,3.437997656250000000e+04,7.102026302462882690e+00
5.659980388966660003e-01,3.543520703125000000e+04,7.166612062300959707e+00
5.800974609554724326e-01,3.652446484375000000e+04,7.235879262919568511e+00
5.941968830142788649e-01,3.742212500000000000e+04,7.283653208669691459e+00
6.082963050730851862e-01,3.811183203125000000e+04,7.165798717624690894e+00
6.223957271318916185e-01,3.872501171875000000e+04,6.984504787024270911e+00
6.364951491906980507e-01,3.900746093750000000e+04,6.863471000972428904e+00
6.505945712495044830e-01,3.894021484375000000e+04,6.746435717243500996e+00
6.646939933083109153e-01,3.855723828125000000e+04,6.637614773247497268e+00
6.787934153671173476e-01,3.779928906250000000e+04,6.484378218150813389e+00
6.928928374259236689e-01,3.667206250000000000e+04,6.298713435885577638e+00
7.069922594847301012e-01,3.530672656250000000e+04,6.098645887466913607e+00
7.210916815435365335e-01,3.356862500000000000e+04,5.872420723995275260e+00
7.351911036023429658e-01,3.163163671875000000e+04,5.631662939264213463e+00
7.492905256611493980e-01,2.954418554687500000e+04,5.378371686100667404e+00
7.633899477199558303e-01,2.737494531250000000e+04,5.118884532243964891e+00
7.774893697787621516e-01,2.524777734375000000e+04,4.860966347310673896e+00
7.915887918375685839e-01,2.302802929687500000e+04,4.593151969256163980e+00
8.056882138963750162e-01,2.100184375000000000e+04,4.341542470974230739e+00
8.197876359551814485e-01,1.904337890625000000e+04,4.091997976503010115e+00
8.338870580139878808e-01,1.720409765625000000e+04,3.851103945981610099e+00
8.479864800727942020e-01,1.556579003906250000e+04,3.627378851531160908e+00
8.620859021316006343e-01,1.404471386718750000e+04,3.411620081566947515e+00
