# q in nm-1,I,poisson_error
1.289159550736672655e-01,5.948143310546875000e+02,5.952882556173060280e+00
1.430153771324736700e-01,7.847536621093750000e+02,3.707580351928782658e+00
1.571147991912800745e-01,6.435109863281250000e+02,2.581115633634775364e+00
1.712142212500865068e-01,5.225294799804687500e+02,1.964915239192453589e+00
1.853136433088929114e-01,4.530577697753906250e+02,1.579938687569837574e+00
1.994130653676993159e-01,4.198208312988281250e+02,1.335197019754237102e+00
2.135124874265057482e-01,4.003542175292968750e+02,1.167886086100207832e+00
2.276119094853121527e-01,3.799685668945312500e+02,1.136239311367625016e+00
2.417113315441185573e-01,3.660991516113281250e+02,1.101317514633957995e+00
2.558107536029249340e-01,3.507409973144531250e+02,1.064345618255001735e+00
2.699101756617313663e-01,3.402080688476562500e+02,1.040887947304676597e+00
2.840095977205377986e-01,3.338601684570312500e+02,9.996101743637627601e-01
2.981090197793442309e-01,3.247096252441406250e+02,9.279525090670779353e-01
3.122084418381506077e-01,3.179489440917968750e+02,8.827878464206060372e-01
3.263078638969570400e-01,3.107047424316406250e+02,8.446134363244075516e-01
3.404072859557634168e-01,3.060605468750000000e+02,8.114388038383554269e-01
3.545067080145698490e-01,3.039953308105468750e+02,7.858690599109280361e-01
3.686061300733762813e-01,3.009235229492187500e+02,7.639849481900348183e-01
3.827055521321826581e-01,2.976477050781250000e+02,7.431886540843227751e-01
3.968049741909890904e-01,2.951437072753906250e+02,7.250706150795556137e-01
4.109043962497954672e-01,2.916474304199218750e+02,7.069957427699421482e-01
4.250038183086018995e-01,2.887306518554687500e+02,6.882878235791988208e-01
4.391032403674083318e-01,2.874225463867187500e+02,6.725093546306658565e-01
4.532026624262147085e-01,2.859329528808593750e+02,6.593446956888401322e-01
4.673020844850211408e-01,2.833942871093750000e+02,6.455888295864325999e-01
4.814015065438275731e-01,2.814279479980468750e+02,6.498213385759026295e-01
4.955009286026339499e-01,2.803652954101562500e+02,6.545376650691133724e-01
5.096003506614403822e-01,2.789803771972656250e+02,6.532184295137812846e-01
5.236997727202468145e-01,2.767104797363281250e+02,6.487410421308390518e-01
5.377991947790532468e-01,2.760905456542968750e+02,6.428251946572373088e-01
5.518986168378596791e-01,2.756245422363281250e+02,6.358994653137242103e-01
5.659980388966660003e-01,2.748614807128906250e+02,6.311802126353865949e-01
5.800974609554724326e-01,2.744249572753906250e+02,6.272074367732883848e-01
5.941968830142788649e-01,2.728892211914062500e+02,6.219825983157869498e-01
6.082963050730851862e-01,2.719408264160156250e+02,6.053017153093441793e-01
6.223957271318916185e-01,2.718313903808593750e+02,5.851802441280637979e-01
6.364951491906980507e-01,2.713492431640625000e+02,5.724456635665657878e-01
6.505945712495044830e-01,2.709377746582031250e+02,5.627428768802401615e-01
6.646939933083109153e-01,2.698718872070312500e+02,5.553130760934305021e-01
6.787934153671173476e-01,2.687226257324218750e+02,5.467372128288310318e-01
6.928928374259236689e-01,2.686744689941406250e+02,5.391347916342295044e-01
7.069922594847301012e-01,2.682007751464843750e+02,5.315384246165746340e-01
