# q in nm-1,I,poisson_error
1.289159550736672655e-01,3.217790429687500000e+04,4.378400608945865713e+01
1.430153771324736700e-01,3.163553515625000000e+04,2.354027427738117595e+01
1.571147991912800745e-01,3.205016992187500000e+04,1.821564678836009321e+01
1.712142212500865068e-01,3.372491796875000000e+04,1.578569940523422588e+01
1.853136433088929114e-01,3.678673437500000000e+04,1.423668988722930528e+01
1.994130653676993159e-01,4.141776171875000000e+04,1.326192771064150655e+01
2.135124874265057482e-01,4.704955078125000000e+04,1.266064957534426760e+01
2.276119094853121527e-01,5.189716015625000000e+04,1.327907251781316766e+01
2.417113315441185573e-01,5.514818359375000000e+04,1.351695216342428552e+01
2.558107536029249340e-01,5.407279296875000000e+04,1.321535446162900307e+01
2.699101756617313663e-01,4.909645703125000000e+04,1.250422495665311295e+01
2.840095977205377986e-01,4.069911718750000000e+04,1.103674240719743693e+01
2.981090197793442309e-01,3.160453320312500000e+04,9.154885890772883172e+00
3.122084418381506077e-01,2.325233789062500000e+04,7.549375848868294270e+00
3.263078638969570400e-01,1.667253320312500000e+04,6.187068676431485947e+00
3.404072859557634168e-01,1.190970410156250000e+04,5.061772982403270227e+00
3.545067080145698490e-01,8.658481445312500000e+03,4.194089660582759116e+00
3.686061300733762813e-01,6.459968750000000000e+03,3.539745498556345016e+00
3.827055521321826581e-01,4.995929687500000000e+03,3.044780850624427604e+00
3.968049741909890904e-01,4.029231201171875000e+03,2.679012270222871805e+00
4.109043962497954672e-01,3.382007324218750000e+03,2.407548452827537933e+00
4.250038183086018995e-01,2.931790039062500000e+03,2.193260030423285212e+00
4.391032403674083318e-01,2.586901123046875000e+03,2.017566513403520556e+00
4.532026624262147085e-01,2.309758789062500000e+03,1.873974946750764259e+00
4.673020844850211408e-01,2.060312011718750000e+03,1.740712338061403797e+00
4.814015065438275731e-01,1.844378173828125000e+03,1.663548206840246957e+00
4.955009286026339499e-01,1.645519409179687500e+03,1.585711097455366980e+00
5.096003506614403822e-01,1.462319946289062500e+03,1.495522149039580251e+00
5.236997727202468145e-01,1.293799560546875000e+03,1.402788285484942943e+00
5.377991947790532468e-01,1.143820190429687500e+03,1.308416606159225060e+00
5.518986168378596791e-01,1.005780395507812500e+03,1.214733921751589341e+00
5.659980388966660003e-01,8.878848876953125000e+02,1.134422469189189986e+00
5.800974609554724326e-01,7.847639770507812500e+02,1.060642408169601092e+00
5.941968830142788649e-01,6.966676025390625000e+02,9.937975329348511799e-01
6.082963050730851862e-01,6.220738525390625000e+02,9.154945207490954306e-01
6.223957271318916185e-01,5.615379028320312500e+02,8.410647895580630751e-01
6.364951491906980507e-01,5.103517150878906250e+02,7.850635494852229446e-01
6.505945712495044830e-01,4.672545166015625000e+02,7.390128844940511144e-01
6.646939933083109153e-01,4.294921875000000000e+02,7.005461664673662270e-01
6.787934153671173476e-01,3.980100097656250000e+02,6.653858405801856835e-01
6.928928374259236689e-01,3.707156677246093750e+02,6.332929733152045104e-01
7.069922594847301012e-01,3.469932556152343750e+02,6.045959130056330899e-01
7.210916815435365335e-01,3.244931030273437500e+02,5.773685791324145722e-01
7.351911036023429658e-01,3.026417846679687500e+02,5.508587615804885207e-01
7.492905256611493980e-01,2.849127197265625000e+02,5.281663433947410002e-01
7.633899477199558303e-01,2.684706420898437500e+02,5.069289434279214968e-01
7.774893697787621516e-01,2.530007476806640625e+02,4.865998083637889660e-01
7.915887918375685839e-01,2.387165527343750000e+02,4.676529361616775238e-01
8.056882138963750162e-01,2.266398010253906250e+02,4.510071094573880890e-01
8.197876359551814485e-01,2.152765197753906250e+02,4.350725714253612098e-01
8.338870580139878808e-01,2.061498107910156250e+02,4.215612738177274554e-01
8.479864800727942020e-01,1.985254516601562500e+02,4.096522772179364558e-01
8.620859021316006343e-01,1.926858367919921875e+02,3.996032816696601930e-01
