# q in nm-1,I,poisson_error
1.289159550736672655e-01,3.349196093750000000e+04,4.466907193841341694e+01
1.430153771324736700e-01,2.413281640625000000e+04,2.056023026000210407e+01
1.571147991912800745e-01,1.670770312500000000e+04,1.315188058511834868e+01
1.712142212500865068e-01,1.178947851562500000e+04,9.333311080601530918e+00
1.853136433088929114e-01,8.474450195312500000e+03,6.833123175260659821e+00
1.994130653676993159e-01,6.292624511718750000e+03,5.169271383964174404e+00
2.135124874265057482e-01,4.830932128906250000e+03,4.056895182609096651e+00
2.276119094853121527e-01,3.775093261718750000e+03,3.581458031422125821e+00
2.417113315441185573e-01,3.002166748046875000e+03,3.153774403418181382e+00
2.558107536029249340e-01,2.415334228515625000e+03,2.793045893602696506e+00
2.699101756617313663e-01,1.971784667968750000e+03,2.505886865180881440e+00
2.840095977205377986e-01,1.629257080078125000e+03,2.208224427132837508e+00
2.981090197793442309e-01,1.357994995117187500e+03,1.897698849979275071e+00
3.122084418381506077e-01,1.141712280273437500e+03,1.672846253290908969e+00
3.263078638969570400e-01,9.687164306640625000e+02,1.491359772184746468e+00
3.404072859557634168e-01,8.235632324218750000e+02,1.331069103612977145e+00
3.545067080145698490e-01,7.065515747070312500e+02,1.198088018538621125e+00
3.686061300733762813e-01,6.109941406250000000e+02,1.088617487526175820e+00
3.827055521321826581e-01,5.313865966796875000e+02,9.930089203673113651e-01
3.968049741909890904e-01,4.666482849121093750e+02,9.117135554014815790e-01
4.109043962497954672e-01,4.082535705566406250e+02,8.364745850807721039e-01
4.250038183086018995e-01,3.615842895507812500e+02,7.702442426628161032e-01
4.391032403674083318e-01,3.220593872070312500e+02,7.118785999175836210e-01
4.532026624262147085e-01,2.864932556152343750e+02,6.599904807104070015e-01
4.673020844850211408e-01,2.563408203125000000e+02,6.140014450905023624e-01
4.814015065438275731e-01,2.295979919433593750e+02,5.869410088321890262e-01
4.955009286026339499e-01,2.072667236328125000e+02,5.627782856583075644e-01
5.096003506614403822e-01,1.874483947753906250e+02,5.354420981158029003e-01
5.236997727202468145e-01,1.704489746093750000e+02,5.091618057199430725e-01
5.377991947790532468e-01,1.562497253417968750e+02,4.835894213058637980e-01
5.518986168378596791e-01,1.427449951171875000e+02,4.576252687429108734e-01
5.659980388966660003e-01,1.315017547607421875e+02,4.365784057675619612e-01
5.800974609554724326e-01,1.218471527099609375e+02,4.179334397267296386e-01
5.941968830142788649e-01,1.125937423706054688e+02,3.995233934026752309e-01
6.082963050730851862e-01,1.048019561767578125e+02,3.757676939354264722e-01
6.223957271318916185e-01,9.775347900390625000e+01,3.509182844404076240e-01
6.364951491906980507e-01,9.192315673828125000e+01,3.331827139202038213e-01
6.505945712495044830e-01,8.656352996826171875e+01,3.180846544789203700e-01
6.646939933083109153e-01,8.185964965820312500e+01,3.058398350844928615e-01
6.787934153671173476e-01,7.660258483886718750e+01,2.919095290359212669e-01
6.928928374259236689e-01,7.299781799316406250e+01,2.810212215585158324e-01
7.069922594847301012e-01,6.972572326660156250e+01,2.710199024155819925e-01
7.210916815435365335e-01,6.642268371582031250e+01,2.612213122719377889e-01
7.351911036023429658e-01,6.400020599365234375e+01,2.533182632678702695e-01
7.492905256611493980e-01,6.113064575195312500e+01,2.446494597257491965e-01
7.633899477199558303e-01,5.901927947998046875e+01,2.376816351995763021e-01
7.774893697787621516e-01,5.738787078857421875e+01,2.317507028276067915e-01
7.915887918375685839e-01,5.567902374267578125e+01,2.258542018770591520e-01
8.056882138963750162e-01,5.481138992309570312e+01,2.217944625511062418e-01
8.197876359551814485e-01,5.412932205200195312e+01,2.181622729917566395e-01
8.338870580139878808e-01,5.376261138916015625e+01,2.152828217548777567e-01
8.479864800727942020e-01,5.416854476928710938e+01,2.139837634508177378e-01
8.620859021316006343e-01,5.491518783569335938e+01,2.133292242543916029e-01
8.761853241904070666e-01,5.664923858642578125e+01,2.147565170191061135e-01
8.902847462492134989e-01,5.913288116455078125e+01,2.174305058006385516e-01
9.043841683080199312e-01,6.294931411743164062e+01,2.223058321427545669e-01
9.184835903668263635e-01,6.827984619140625000e+01,2.295728408337972259e-01
9.325830124256326847e-01,7.610821533203125000e+01,2.403066042939222824e-01
9.466824344844391170e-01,8.750811767578125000e+01,2.555078887580770064e-01
9.607818565432455493e-01,1.046689071655273438e+02,2.771452160009781895e-01
9.748812786020519816e-01,1.297442321777343750e+02,3.061076155443896996e-01
9.889807006608584139e-01,1.674108886718750000e+02,3.452005774088618972e-01
1.003080122719664846e+00,2.258062438964843750e+02,3.983047333148433400e-01
1.017179544778471278e+00,3.148200988769531250e+02,4.763424082513154079e-01
1.031278966837277711e+00,4.547574157714843750e+02,5.763971928200342099e-01
1.045378388896084143e+00,6.594391479492187500e+02,6.933420199234393566e-01
1.059477810954890575e+00,8.981311645507812500e+02,8.085871362533960660e-01
1.073577233013696786e+00,1.053745117187500000e+03,8.754672054522295577e-01
1.087676655072503218e+00,9.761121215820312500e+02,8.417670132553194406e-01
1.101776077131309650e+00,7.097901000976562500e+02,7.168612638167438655e-01
1.115875499190116082e+00,4.516463317871093750e+02,5.709768350693035233e-01
1.129974921248922293e+00,2.831073608398437500e+02,4.513092606691356257e-01
1.144074343307728725e+00,1.838687591552734375e+02,3.562982895254033222e-01
1.158173765366535157e+00,1.272800216674804688e+02,2.907033829943963532e-01
1.172273187425341590e+00,9.352533721923828125e+01,2.469198843132323629e-01
1.186372609484148022e+00,7.225810241699218750e+01,2.156068609166968963e-01
1.200472031542954454e+00,5.770506286621093750e+01,1.915877101901188040e-01
1.214571453601760886e+00,4.785037612915039062e+01,1.735358312698794814e-01
1.228670875660567319e+00,4.050820541381835938e+01,1.589066389320947237e-01
1.242770297719373751e+00,3.475997161865234375e+01,1.464807972685625848e-01
1.256869719778180183e+00,3.070380401611328125e+01,1.370071961819558093e-01
1.270969141836986616e+00,2.724063491821289062e+01,1.284583122229708829e-01
1.285068563895793048e+00,2.438527107238769531e+01,1.210174831458522282e-01
1.299167985954599480e+00,2.228100585937500000e+01,1.151660313491538190e-01
1.313267408013405912e+00,2.032905006408691406e+01,1.095156992933393053e-01
1.327366830072212345e+00,1.848936462402343750e+01,1.040158239994946887e-01
1.341466252131018777e+00,1.712641716003417969e+01,9.967355498641403133e-02
1.355565674189825209e+00,1.605086135864257812e+01,9.595383671803289771e-02
1.369665096248631642e+00,1.513406276702880859e+01,9.253761719101488703e-02
1.383764518307438074e+00,1.428886318206787109e+01,8.908491767690314422e-02
1.397863940366244506e+00,1.338916778564453125e+01,8.533553351712137858e-02
1.411963362425050494e+00,1.264792346954345703e+01,8.211603023770644438e-02
1.426062784483856927e+00,1.201981258392333984e+01,7.934904394601269284e-02
1.440162206542663359e+00,1.140109443664550781e+01,7.661778965779496298e-02
1.454261628601469791e+00,1.100884056091308594e+01,7.467789976604689850e-02
1.468361050660276224e+00,1.059816074371337891e+01,7.262244621726497706e-02
1.482460472719082656e+00,1.028498363494873047e+01,7.093503580647012030e-02
1.496559894777889088e+00,9.801965713500976562e+00,6.869630850655757126e-02
1.510659316836695520e+00,9.393344879150390625e+00,6.675445346943739700e-02
1.524758738895501953e+00,9.268274307250976562e+00,6.590635867560479255e-02
1.538858160954308385e+00,8.835743904113769531e+00,6.400710419354463387e-02
1.552957583013114817e+00,8.591538429260253906e+00,6.278819553121074704e-02
1.567057005071921250e+00,8.343821525573730469e+00,6.157394805422673062e-02
1.581156427130727682e+00,8.154784202575683594e+00,6.054508010368597759e-02
1.595255849189534114e+00,8.064537048339843750e+00,5.990139361662951550e-02
1.609355271248340546e+00,7.774122714996337891e+00,5.852002740721194002e-02
1.623454693307146979e+00,7.650029182434082031e+00,5.777451740165012728e-02
1.637554115365953411e+00,7.442639827728271484e+00,5.670466793474639167e-02
1.651653537424759843e+00,7.369896411895751953e+00,5.614880435762437810e-02
1.665752959483566276e+00,7.310481071472167969e+00,5.565214685062992717e-02
1.679852381542372708e+00,7.063462734222412109e+00,5.444984000572233862e-02
1.693951803601179140e+00,6.954702854156494141e+00,5.377542155207203078e-02
1.708051225659985572e+00,6.858479022979736328e+00,5.316176160702448111e-02
1.722150647718791561e+00,6.719390392303466797e+00,5.237695517291275638e-02
1.736250069777597993e+00,6.629488468170166016e+00,5.179930934926804675e-02
1.750349491836404425e+00,6.553668498992919922e+00,5.126460505538254359e-02
1.764448913895210858e+00,6.492850303649902344e+00,5.080980847842685166e-02
1.778548335954017290e+00,6.471755981445312500e+00,5.049717351805373816e-02
1.792647758012823722e+00,6.376117706298828125e+00,4.990939274153719657e-02
1.806747180071630154e+00,6.290508270263671875e+00,4.935445908384374775e-02
