# q in nm-1,I,poisson_error
1.289159550736672655e-01,2.030762031250000000e+05,1.099932753765683628e+02
1.430153771324736700e-01,1.884848906250000000e+05,5.745954655609226336e+01
1.571147991912800745e-01,1.715566093750000000e+05,4.214374930178249912e+01
1.712142212500865068e-01,1.537703593750000000e+05,3.370735910948245362e+01
1.853136433088929114e-01,1.350757500000000000e+05,2.728048919791578797e+01
1.994130653676993159e-01,1.179686875000000000e+05,2.238189018257995855e+01
2.135124874265057482e-01,1.022947421875000000e+05,1.866830815953445466e+01
2.276119094853121527e-01,8.713973437500000000e+04,1.720695885820590831e+01
2.417113315441185573e-01,7.363868750000000000e+04,1.561946790300367915e+01
2.558107536029249340e-01,6.115160546875000000e+04,1.405378701927270235e+01
2.699101756617313663e-01,5.022403125000000000e+04,1.264699985322738307e+01
2.840095977205377986e-01,4.074347265625000000e+04,1.104275459316810881e+01
2.981090197793442309e-01,3.263425976562500000e+04,9.302830615757699206e+00
3.122084418381506077e-01,2.572976562500000000e+04,7.941373451394990290e+00
3.263078638969570400e-01,1.983425781250000000e+04,6.748264658563748242e+00
3.404072859557634168e-01,1.499624902343750000e+04,5.679936690064779192e+00
3.545067080145698490e-01,1.114421289062500000e+04,4.758187334823078984e+00
3.686061300733762813e-01,8.113031250000000000e+03,3.966874035474321492e+00
3.827055521321826581e-01,5.804879394531250000e+03,3.282044922193565917e+00
3.968049741909890904e-01,4.116346191406250000e+03,2.707818779333439618e+00
4.109043962497954672e-01,2.919975830078125000e+03,2.237059128990935619e+00
4.250038183086018995e-01,2.130664550781250000e+03,1.869740295799010799e+00
4.391032403674083318e-01,1.652070556640625000e+03,1.612323867790778298e+00
4.532026624262147085e-01,1.398328613281250000e+03,1.458092526000914768e+00
4.673020844850211408e-01,1.293450439453125000e+03,1.379225807361250222e+00
4.814015065438275731e-01,1.293404663085937500e+03,1.393084798394643276e+00
4.955009286026339499e-01,1.359000610351562500e+03,1.441060832233755695e+00
5.096003506614403822e-01,1.432609985351562500e+03,1.480251655165350622e+00
5.236997727202468145e-01,1.505144042968750000e+03,1.513030138585027551e+00
5.377991947790532468e-01,1.557309204101562500e+03,1.526702884647181735e+00
5.518986168378596791e-01,1.577333251953125000e+03,1.521217221245241058e+00
5.659980388966660003e-01,1.563282348632812500e+03,1.505272571726544717e+00
