# q in nm-1,I,poisson_error
1.255411823637068991e-01,3.602926171875000000e+04,1.056596010799570706e+02
1.325900275049027854e-01,3.280326562500000000e+04,4.895508562307120570e+01
1.396388726460986995e-01,2.680474218750000000e+04,3.350738694008027352e+01
1.466877177872945859e-01,2.215058789062500000e+04,2.574205798392816646e+01
1.537365629284905000e-01,1.838583984375000000e+04,2.053533916073574161e+01
1.607854080696863863e-01,1.527548925781250000e+04,1.693386713091497597e+01
1.678342532108823004e-01,1.285200292968750000e+04,1.428845101032693066e+01
1.748830983520781868e-01,1.082926171875000000e+04,1.219990585087085222e+01
1.819319434932741009e-01,9.158908203125000000e+03,1.039349698428725688e+01
1.889807886344699872e-01,7.843294433593750000e+03,8.976378397138809362e+00
1.960296337756659013e-01,6.743194335937500000e+03,7.808393178030359039e+00
2.030784789168617877e-01,5.869338867187500000e+03,6.825983480487553656e+00
2.101273240580576740e-01,5.128203613281250000e+03,5.942413993600321298e+00
2.171761691992535881e-01,4.517074218750000000e+03,5.507442054241508345e+00
2.242250143404495022e-01,3.988624511718750000e+03,5.181248081638525349e+00
2.312738594816453885e-01,3.538185791015625000e+03,4.928437510708477021e+00
2.383227046228412749e-01,3.166599853515625000e+03,4.608563292994178440e+00
2.453715497640371890e-01,2.828343017578125000e+03,4.301499588809673646e+00
2.524203949052330476e-01,2.537201171875000000e+03,4.050796939955773723e+00
2.594692400464290172e-01,2.283455810546875000e+03,3.838860459275853287e+00
2.665180851876248758e-01,2.063433105468750000e+03,3.637600468795968656e+00
2.735669303288207899e-01,1.873496215820312500e+03,3.441929823509443764e+00
2.806157754700167040e-01,1.708338378906250000e+03,3.264167791781950267e+00
2.876646206112125626e-01,1.550592651367187500e+03,2.982840324303243751e+00
2.947134657524084767e-01,1.421425903320312500e+03,2.776782650533181407e+00
3.017623108936043907e-01,1.292692382812500000e+03,2.587524094273797814e+00
3.088111560348002493e-01,1.186369750976562500e+03,2.429790294858005240e+00
3.158600011759962189e-01,1.094491943359375000e+03,2.297642427451711988e+00
3.229088463171920775e-01,1.010585815429687500e+03,2.171221255305805897e+00
3.299576914583879916e-01,9.249025878906250000e+02,2.043610366139480217e+00
3.370065365995839057e-01,8.541854858398437500e+02,1.932469535565880303e+00
3.440553817407797643e-01,7.913207397460937500e+02,1.829362799275840334e+00
3.511042268819756784e-01,7.310772094726562500e+02,1.731816035560611811e+00
3.581530720231715925e-01,6.804199829101562500e+02,1.654390974010079729e+00
3.652019171643674511e-01,6.320777587890625000e+02,1.574055743545846431e+00
3.722507623055633652e-01,5.885994262695312500e+02,1.502539103854808378e+00
3.792996074467592793e-01,5.490316772460937500e+02,1.435218456353712035e+00
3.863484525879551379e-01,5.126473999023437500e+02,1.371437033427544083e+00
3.933972977291511075e-01,4.818229064941406250e+02,1.317278873428366692e+00
4.004461428703469661e-01,4.506150817871093750e+02,1.259742371340239808e+00
4.074949880115428247e-01,4.216696777343750000e+02,1.207964851152046881e+00
4.145438331527387943e-01,3.939967346191406250e+02,1.156229510217729350e+00
4.215926782939346529e-01,3.712953491210937500e+02,1.109925314325956425e+00
4.286415234351306225e-01,3.512895202636718750e+02,1.067424395397193582e+00
